season,team,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,g,gs_2,goals,assists,points,shots,shot_pct,sog,sog_pct,gwg,man_up_g,man_down_g,gb,to,ct,fo_won,f_os_taken,fo_pct,pen,pen_time,ggp,ggs,g_min,goals_allowed,gaa,saves,save_pct,rc,yc,clears,att,clear_pct,otg,ncaa_id
2021,LIU Sharks,10,William Snelders,"Snelders, William",William,Snelders,Sr,ATT,11,10,11,10,15,6,21,52,0.288,37,0.712,3,1,NA,7,15,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993050
2021,LIU Sharks,16,Karl LaCalandra,"LaCalandra, Karl",Karl,LaCalandra,So,D,11,6,11,6,NA,NA,0,1,NA,1,1,NA,NA,NA,13,3,11,NA,0,NA,4,210,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304271
2021,LIU Sharks,22,Patrick Harrington,"Harrington, Patrick",Patrick,Harrington,Sr,D,11,10,11,10,NA,3,3,NA,NA,NA,NA,NA,NA,NA,22,5,8,NA,0,NA,4,180,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993071
2021,LIU Sharks,44,Ryan Blume,"Blume, Ryan",Ryan,Blume,Sr,D,11,11,11,11,3,1,4,8,0.375,5,0.625,NA,NA,NA,47,9,8,15,44,0.341,14,720,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993091
2021,LIU Sharks,6,Jake Murphy,"Murphy, Jake",Jake,Murphy,Jr,M,11,NA,11,NA,1,2,3,4,0.25,2,0.5,NA,NA,NA,24,9,4,3,8,0.375,3,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113438
2021,LIU Sharks,50,Sean Boll,"Boll, Sean",Sean,Boll,So,ATT,11,3,11,3,13,4,17,32,0.406,20,0.625,NA,3,NA,13,5,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304200
2021,LIU Sharks,21,Dylan Villari,"Villari, Dylan",Dylan,Villari,Sr,M,11,1,11,1,13,1,14,42,0.31,28,0.667,NA,NA,NA,2,4,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113457
2021,LIU Sharks,5,Alex Russell,"Russell, Alex",Alex,Russell,Sr,M,11,10,11,10,15,5,20,34,0.441,26,0.765,NA,NA,NA,12,15,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2125146
2021,LIU Sharks,7,Matt Riveira,"Riveira, Matt",Matt,Riveira,Jr,D,10,6,10,6,1,NA,1,2,0.5,1,0.5,NA,NA,NA,17,4,1,NA,0,NA,5,240,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113467
2021,LIU Sharks,88,Nicholas Davide,"Davide, Nicholas",Nicholas,Davide,Fr,D,10,NA,10,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2485586
2021,LIU Sharks,25,Mark Regan,"Regan, Mark",Mark,Regan,Fr,M,10,NA,10,NA,2,NA,2,3,0.667,3,1,NA,NA,NA,5,5,3,NA,0,NA,4,210,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2485581
2021,LIU Sharks,23,James Butler,"Butler, James",James,Butler,Fr,M,10,NA,10,NA,2,NA,2,3,0.667,2,0.667,NA,NA,NA,9,4,5,NA,0,NA,3,150,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2485580
2021,LIU Sharks,41,Jake Gillis,"Gillis, Jake",Jake,Gillis,Jr,ATT,9,9,9,9,25,3,28,44,0.568,35,0.795,1,2,NA,14,12,2,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113479
2021,LIU Sharks,91,Emerson Tyler,"Tyler, Emerson",Emerson,Tyler,So,FO,8,NA,8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,33,5,NA,69,131,0.527,3,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304383
2021,LIU Sharks,77,Anthony DiMatteo,"DiMatteo, Anthony",Anthony,DiMatteo,Fr,FO,7,NA,7,NA,NA,NA,0,2,NA,1,0.5,NA,NA,NA,32,2,1,62,121,0.512,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2485596
2021,LIU Sharks,31,Marcin Maleski,"Maleski, Marcin",Marcin,Maleski,Jr,ATT,7,NA,7,NA,1,1,2,3,0.333,2,0.667,NA,NA,NA,4,4,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113440
2021,LIU Sharks,42,Nick Grant,"Grant, Nick",Nick,Grant,So,D,7,NA,7,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304244
2021,LIU Sharks,13,Tom von Bargen,"von Bargen, Tom",Tom,von Bargen,Fr,M,7,NA,7,NA,NA,1,1,4,NA,3,0.75,NA,NA,NA,NA,4,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2485576
2021,LIU Sharks,3,Dan Foley,"Foley, Dan",Dan,Foley,Sr,M,6,NA,6,NA,1,NA,1,2,0.5,2,1,NA,NA,NA,3,2,NA,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1873294
2021,LIU Sharks,27,Jonny Lieberz,"Lieberz, Jonny",Jonny,Lieberz,Sr,FO,5,NA,5,NA,NA,NA,0,2,NA,2,1,NA,NA,NA,4,NA,NA,8,24,0.333,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1873300
2021,LIU Sharks,55,Thomas Liantonio,"Liantonio, Thomas",Thomas,Liantonio,Sr,M,4,NA,4,NA,NA,NA,0,3,NA,2,0.667,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1759222
2021,LIU Sharks,34,Ryan Hunt,"Hunt, Ryan",Ryan,Hunt,So,M,4,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304265
2021,LIU Sharks,19,Justin Joseph,"Joseph, Justin",Justin,Joseph,So,FO,3,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,0.125,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2132908
2021,LIU Sharks,15,Brad Beck,"Beck, Brad",Brad,Beck,Jr,ATT,3,NA,3,NA,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113468
2021,LIU Sharks,8,Shane Gibbons,"Gibbons, Shane",Shane,Gibbons,Sr,M,3,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993069
2021,LIU Sharks,28,Doug Chase,"Chase, Doug",Doug,Chase,Jr,ATT,2,NA,2,NA,1,1,2,2,0.5,2,1,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113472
2021,LIU Sharks,48,John Whitenack,"Whitenack, John",John,Whitenack,Sr,GK,2,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1,60,1,NA,2:59,1,20.112,NA,NA,NA,NA,NA,NA,NA,NA,1993080
2021,LIU Sharks,37,Aidan Babnik,"Babnik, Aidan",Aidan,Babnik,Fr,ATT,2,NA,2,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2485585
2021,LIU Sharks,43,John Ruddick,"Ruddick, John",John,Ruddick,Jr,GK,2,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,5:44,1,10.465,1,0.5,NA,NA,NA,NA,NA,NA,2113480
2021,LIU Sharks,54,Patrick McClancy,"McClancy, Patrick",Patrick,McClancy,So,D,2,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304348
2021,LIU Sharks,29,Kyle Dolan,"Dolan, Kyle",Kyle,Dolan,Jr,M,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113473
2021,LIU Sharks,36,Henry Flocco,"Flocco, Henry",Henry,Flocco,Jr,M,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113477
2021,LIU Sharks,33,Joseph Sarno,"Sarno, Joseph",Joseph,Sarno,Fr,FO,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2485583
2021,LIU Sharks,40,Matt Olbeter,"Olbeter, Matt",Matt,Olbeter,So,ATT,1,NA,1,NA,1,NA,1,1,1,1,1,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304354
2021,LIU Sharks,39,Schuyler Valensky,"Valensky, Schuyler",Schuyler,Valensky,Jr,D,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113478
2021,LIU Sharks,0,Nick Squicciarini,"Squicciarini, Nick",Nick,Squicciarini,So,GK,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,5:05,2,23.607,NA,NA,NA,NA,NA,NA,NA,NA,2304380
2021,LIU Sharks,12,R.J. Smith,"Smith, R.J.",R.J.,Smith,So,D,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304374
2021,LIU Sharks,38,Ethan Hennessey,"Hennessey, Ethan",Ethan,Hennessey,So,M,1,NA,1,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304251
2021,LIU Sharks,24,Travis Hayon,"Hayon, Travis",Travis,Hayon,So,D,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304250
2021,LIU Sharks,26,Jonathan Vuono,"Vuono, Jonathan",Jonathan,Vuono,So,D,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304395
2021,Lafayette Leopards,14,Peter Lehman,"Lehman, Peter",Peter,Lehman,Fr,ATT,11,11,11,11,19,4,23,56,0.339,38,0.679,NA,2,NA,16,19,3,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2507790
2021,Lafayette Leopards,48,Noah Mendoza,"Mendoza, Noah",Noah,Mendoza,Fr,D,11,11,11,11,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,23,6,10,NA,0,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2507787
2021,Lafayette Leopards,44,Kalman Kraham,"Kraham, Kalman",Kalman,Kraham,Fr,ATT,11,5,11,5,9,4,13,38,0.237,23,0.605,NA,1,NA,14,12,5,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2507791
2021,Lafayette Leopards,34,John Mathes,"Mathes, John",John,Mathes,Fr,M,11,8,11,8,13,1,14,43,0.302,30,0.698,NA,NA,NA,7,16,1,NA,0,NA,2,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2507789
2021,Lafayette Leopards,22,Charlie Cunniffe,"Cunniffe, Charlie",Charlie,Cunniffe,Fr,ATT,11,11,11,11,13,11,24,43,0.302,24,0.558,NA,2,NA,16,22,5,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2507777
2021,Lafayette Leopards,47,JP Robinson,"Robinson, JP",JP,Robinson,So,D,11,11,11,11,NA,NA,0,1,NA,1,1,NA,NA,NA,14,4,11,NA,0,NA,6,360,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310394
2021,Lafayette Leopards,29,Macklin Fitzpatrick,"Fitzpatrick, Macklin",Macklin,Fitzpatrick,So,ATT,11,8,11,8,9,2,11,32,0.281,22,0.688,NA,NA,NA,11,10,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310387
2021,Lafayette Leopards,25,Sean Rushton,"Rushton, Sean",Sean,Rushton,So,D,11,2,11,2,1,2,3,5,0.2,2,0.4,NA,NA,NA,31,5,10,NA,0,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310384
2021,Lafayette Leopards,7,Gunnar Bogorowski,"Bogorowski, Gunnar",Gunnar,Bogorowski,So,M,11,NA,11,NA,1,1,2,2,0.5,1,0.5,NA,NA,NA,14,6,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310374
2021,Lafayette Leopards,30,Ryan Ness,"Ness, Ryan",Ryan,Ness,Jr,g,11,11,11,11,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,19,3,1,NA,0,NA,NA,NA,11,11,625:20,150,14.392,135,0.474,NA,NA,NA,NA,NA,NA,2130301
2021,Lafayette Leopards,2,Cole Dutton,"Dutton, Cole",Cole,Dutton,Jr,,11,6,11,6,8,7,15,49,0.163,23,0.469,NA,2,NA,4,10,2,NA,0,NA,3,150,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2130299
2021,Lafayette Leopards,39,Stephen Sajer,"Sajer, Stephen",Stephen,Sajer,Jr,,11,1,11,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,14,4,7,NA,0,NA,1,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2130259
2021,Lafayette Leopards,1,Ryan Kirkwood,"Kirkwood, Ryan",Ryan,Kirkwood,Jr,,11,1,11,1,NA,NA,0,2,NA,2,1,NA,NA,NA,10,7,5,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2130258
2021,Lafayette Leopards,27,Bryan Hess,"Hess, Bryan",Bryan,Hess,Sr,,11,2,11,2,3,1,4,16,0.188,11,0.688,NA,NA,NA,36,3,6,NA,0,NA,2,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1982322
2021,Lafayette Leopards,51,James Turco,"Turco, James",James,Turco,So,M,9,NA,9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,21,2,NA,58,122,0.475,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310390
2021,Lafayette Leopards,36,Tommy McGee,"McGee, Tommy",Tommy,McGee,So,D,9,9,9,9,NA,NA,0,2,NA,NA,NA,NA,NA,NA,20,4,10,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310392
2021,Lafayette Leopards,15,Carter Cecil,"Cecil, Carter",Carter,Cecil,Fr,ATT,9,8,9,8,11,6,17,21,0.524,16,0.762,NA,NA,NA,5,6,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2507776
2021,Lafayette Leopards,21,Brian Collins,"Collins, Brian",Brian,Collins,So,M,8,NA,8,NA,2,2,4,9,0.222,4,0.444,NA,NA,NA,10,4,3,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310382
2021,Lafayette Leopards,26,Aidan Kelly,"Kelly, Aidan",Aidan,Kelly,Fr,M,8,NA,8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,17,1,NA,35,109,0.321,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2507793
2021,Lafayette Leopards,28,Jack Warren,"Warren, Jack",Jack,Warren,So,M,8,NA,8,NA,3,1,4,9,0.333,5,0.556,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310386
2021,Lafayette Leopards,10,Connor Freeman,"Freeman, Connor",Connor,Freeman,Fr,M,7,3,7,3,2,NA,2,8,0.25,4,0.5,NA,NA,NA,2,4,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2507781
2021,Lafayette Leopards,24,Aidan McCall,"McCall, Aidan",Aidan,McCall,Fr,M,7,NA,7,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2507788
2021,Lafayette Leopards,11,Jacob Freeman,"Freeman, Jacob",Jacob,Freeman,Fr,M,7,NA,7,NA,NA,1,1,5,NA,3,0.6,NA,NA,NA,NA,3,NA,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2507782
2021,Lafayette Leopards,19,Evan Lotz,"Lotz, Evan",Evan,Lotz,So,ATT,7,NA,7,NA,3,1,4,7,0.429,4,0.571,NA,NA,NA,1,6,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310381
2021,Lafayette Leopards,9,Dean Carnival,"Carnival, Dean",Dean,Carnival,So,M,6,NA,6,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,13,3,NA,28,65,0.431,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310376
2021,Lafayette Leopards,37,Ryan Duncan,"Duncan, Ryan",Ryan,Duncan,So,ATT,4,1,4,1,1,NA,1,5,0.2,3,0.6,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310372
2021,Lafayette Leopards,23,George Enman,"Enman, George",George,Enman,Jr,ATT,4,1,4,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,3,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2133040
2021,Lafayette Leopards,3,Louis Baloh,"Baloh, Louis",Louis,Baloh,Fr,M,3,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2507775
2021,Lafayette Leopards,8,Ian McCauley,"McCauley, Ian",Ian,McCauley,So,ATT,3,NA,3,NA,NA,2,2,6,NA,2,0.333,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310375
2021,Lafayette Leopards,56,Jack Dowd,"Dowd, Jack",Jack,Dowd,Fr,D,2,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2507780
2021,Lafayette Leopards,54,Nicco Jacimovic,"Jacimovic, Nicco",Nicco,Jacimovic,Fr,D,2,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2507792
2021,Lafayette Leopards,33,Will Moran,"Moran, Will",Will,Moran,So,GK,2,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,2,NA,34:40,10,17.308,5,0.333,NA,NA,NA,NA,NA,NA,2310389
2021,Lafayette Leopards,17,John Natoli,"Natoli, John",John,Natoli,Sr,,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1982282
2021,Lafayette Leopards,35,Ryan Young,"Young, Ryan",Ryan,Young,Fr,M,1,NA,1,NA,NA,NA,0,2,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2507785
2021,Lafayette Leopards,49,Logan Glick,"Glick, Logan",Logan,Glick,Fr,D,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2507783
2021,Lafayette Leopards,38,Ben Howard,"Howard, Ben",Ben,Howard,Fr,GK,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2507784
2021,Lafayette Leopards,12,Jake Buchanan,"Buchanan, Jake",Jake,Buchanan,So,M,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310377
2021,Lafayette Leopards,20,Alex Molto,"Molto, Alex",Alex,Molto,Jr,D,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2133063
2021,Lehigh Mountain Hawks,10,Scott Cole,"Cole, Scott",Scott,Cole,Fr,ATT,12,6,12,6,11,2,13,38,0.289,23,0.605,NA,1,NA,15,3,NA,NA,0,NA,3,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2481260
2021,Lehigh Mountain Hawks,7,Nick Turrini,"Turrini, Nick",Nick,Turrini,Fr,M,12,NA,12,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,7,2,2,NA,0,NA,2,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2481259
2021,Lehigh Mountain Hawks,44,Justin Tiernan,"Tiernan, Justin",Justin,Tiernan,So,ATT,12,7,12,7,19,4,23,57,0.333,37,0.649,2,7,NA,6,3,2,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2329287
2021,Lehigh Mountain Hawks,34,Ryan Niggeman,"Niggeman, Ryan",Ryan,Niggeman,So,D,12,NA,12,NA,1,NA,1,2,0.5,1,0.5,NA,NA,NA,5,NA,2,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2329279
2021,Lehigh Mountain Hawks,2,Christian Mule,"Mule, Christian",Christian,Mule,So,ATT,12,12,12,12,31,14,45,86,0.36,52,0.605,1,NA,NA,14,11,3,NA,0,NA,4,180,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2329233
2021,Lehigh Mountain Hawks,20,John Sidorski,"Sidorski, John",John,Sidorski,So,M,12,8,12,8,11,21,32,31,0.355,20,0.645,1,NA,NA,14,14,NA,NA,0,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2329214
2021,Lehigh Mountain Hawks,99,Mike Sisselberger,"Sisselberger, Mike",Mike,Sisselberger,Jr,M,12,NA,12,NA,4,2,6,21,0.19,9,0.429,1,NA,NA,160,14,NA,225,283,0.795,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2120729
2021,Lehigh Mountain Hawks,22,Tommy Schelling,"Schelling, Tommy",Tommy,Schelling,Jr,ATT,12,11,12,11,24,24,48,75,0.32,48,0.64,2,1,NA,32,18,7,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2120725
2021,Lehigh Mountain Hawks,47,Cole Kirst,"Kirst, Cole",Cole,Kirst,Jr,ATT,12,12,12,12,26,8,34,84,0.31,52,0.619,1,NA,NA,18,20,4,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2120723
2021,Lehigh Mountain Hawks,18,Michael Hagenberger,"Hagenberger, Michael",Michael,Hagenberger,Jr,D,12,9,12,9,NA,1,1,NA,NA,NA,NA,NA,NA,NA,12,2,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2120722
2021,Lehigh Mountain Hawks,8,Kevin Gersbeck,"Gersbeck, Kevin",Kevin,Gersbeck,Sr,M,12,7,12,7,10,7,17,29,0.345,18,0.621,1,NA,NA,12,7,3,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979925
2021,Lehigh Mountain Hawks,19,James Spence,"Spence, James",James,Spence,Sr,GK,12,12,12,12,NA,2,2,3,NA,NA,NA,NA,NA,NA,22,10,3,NA,0,NA,NA,NA,12,12,677:19,111,9.833,141,0.56,NA,NA,NA,NA,NA,NA,1979916
2021,Lehigh Mountain Hawks,45,Teddy Leggett,"Leggett, Teddy",Teddy,Leggett,Sr,D,12,1,12,1,NA,2,2,1,NA,1,1,NA,NA,NA,43,6,15,NA,0,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979908
2021,Lehigh Mountain Hawks,66,Matt Douglas,"Douglas, Matt",Matt,Douglas,Sr,D,12,12,12,12,NA,NA,0,3,NA,1,0.333,NA,NA,NA,37,7,9,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979884
2021,Lehigh Mountain Hawks,77,Christian McHugh,"McHugh, Christian",Christian,McHugh,Sr,M,12,NA,12,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,3,9,NA,0,NA,4,150,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1869306
2021,Lehigh Mountain Hawks,55,Andrew Eichelberger,"Eichelberger, Andrew",Andrew,Eichelberger,Sr,M,12,5,12,5,10,2,12,32,0.312,20,0.625,1,4,NA,17,12,4,NA,0,NA,2,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1869295
