date,team,opponent,home_away,result,home_score,visitor_score,overtime,fouls,goals,assists,points,shots,sog,ground_balls,turnovers,ct,freepos_shots,freepos_goals,draw_controls,defensive_fouls,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_ground_balls,defensive_turnovers,defensive_ct,defensive_freepos_shots,defensive_freepos_goals,defensive_draw_controls,team_id
2021-04-30,Maryland,Johns Hopkins,Home,,8,7,,10.0,8.0,4.0,12.0,27,15,20,13,10.0,5.0,,10,19.0,7.0,,7.0,21,13,19,16,11.0,3.0,1.0,6,392
2021-05-02,Maryland,Northwestern,Home,,12,17,,29.0,12.0,5.0,17.0,24,18,18,13,12.0,9.0,4.0,9,29.0,17.0,2.0,19.0,27,22,13,17,7.0,11.0,10.0,22,392
2021-05-14,Maryland,High Point,Home,,17,6,,17.0,17.0,9.0,26.0,32,21,14,12,7.0,9.0,6.0,11,21.0,6.0,2.0,8.0,23,17,6,13,4.0,3.0,,14,392
2021-05-16,Maryland,Duke,Away,,12,13,,29.0,12.0,5.0,17.0,28,23,17,13,10.0,8.0,2.0,13,24.0,13.0,5.0,18.0,23,19,14,14,10.0,4.0,1.0,14,392
2021-02-28,Massachusetts,Boston U.,Away,,23,13,,16.0,23.0,8.0,31.0,40,30,19,14,9.0,5.0,3.0,21,16.0,13.0,8.0,21.0,28,19,13,21,5.0,4.0,1.0,17,400
2021-03-02,Massachusetts,Boston College,Away,,7,19,,15.0,7.0,4.0,11.0,24,16,13,15,8.0,3.0,1.0,6,7.0,19.0,9.0,28.0,36,30,19,21,8.0,7.0,3.0,22,400
2021-03-07,Massachusetts,UConn,Away,,11,12,1,27.0,11.0,3.0,14.0,32,24,16,15,10.0,2.0,,11,15.0,12.0,2.0,14.0,29,22,20,20,8.0,8.0,3.0,14,400
2021-03-10,Massachusetts,UMass Lowell,Home,,16,7,,,16.0,9.0,25.0,37,27,24,12,3.0,7.0,4.0,17,,7.0,3.0,10.0,18,12,22,18,9.0,2.0,2.0,8,400
2021-03-13,Massachusetts,UConn,Home,,15,14,1,,15.0,9.0,24.0,37,31,31,15,9.0,1.0,1.0,14,,14.0,3.0,17.0,35,25,21,14,7.0,12.0,6.0,17,400
2021-03-21,Massachusetts,Holy Cross,Home,,19,8,,,19.0,9.0,28.0,41,36,29,17,9.0,2.0,1.0,21,,8.0,1.0,9.0,21,14,17,26,7.0,5.0,2.0,7,400
2021-03-24,Massachusetts,Vermont,Away,,20,7,,13.0,20.0,7.0,27.0,42,34,19,9,15.0,4.0,1.0,18,11.0,7.0,2.0,9.0,19,16,16,19,7.0,8.0,3.0,9,400
2021-03-28,Massachusetts,La Salle,Home,,17,10,,,17.0,9.0,26.0,34,26,17,24,7.0,5.0,3.0,21,,10.0,7.0,17.0,33,23,23,22,10.0,8.0,1.0,8,400
2021-04-01,Massachusetts,Duquesne,Away,,21,4,,25.0,21.0,14.0,35.0,39,33,21,15,12.0,3.0,2.0,18,7.0,4.0,2.0,6.0,21,13,19,21,11.0,7.0,1.0,9,400
2021-04-03,Massachusetts,St. Bonaventure,Away,,21,9,,,21.0,11.0,32.0,43,31,12,8,6.0,5.0,3.0,27,,9.0,3.0,12.0,22,14,11,8,3.0,6.0,3.0,4,400
2021-04-09,Massachusetts,Saint Joseph's,Home,,21,12,,16.0,21.0,12.0,33.0,37,31,21,14,12.0,9.0,3.0,20,19.0,12.0,3.0,15.0,26,19,18,18,6.0,9.0,6.0,13,400
2021-04-16,Massachusetts,La Salle,Away,,17,7,,,17.0,6.0,23.0,34,29,17,15,5.0,7.0,3.0,20,,7.0,1.0,8.0,21,13,12,16,5.0,5.0,2.0,5,400
2021-04-18,Massachusetts,Duquesne,Home,,21,10,,,21.0,13.0,34.0,48,29,27,19,15.0,10.0,2.0,23,,10.0,1.0,11.0,23,15,16,18,10.0,6.0,3.0,9,400
2021-04-23,Massachusetts,St. Bonaventure,Home,,27,2,,7.0,27.0,14.0,41.0,46,39,21,11,12.0,5.0,2.0,28,8.0,2.0,2.0,4.0,9,5,15,17,4.0,3.0,,2,400
2021-04-25,Massachusetts,Saint Joseph's,Away,,18,13,,19.0,18.0,5.0,23.0,44,35,13,12,9.0,10.0,3.0,25,29.0,13.0,8.0,21.0,22,20,14,16,8.0,4.0,3.0,8,400
2021-04-30,Massachusetts,Davidson,Home,,14,7,,9.0,14.0,3.0,17.0,36,28,29,12,9.0,5.0,4.0,10,12.0,7.0,5.0,12.0,17,15,17,22,8.0,3.0,1.0,13,400
2021-05-02,Massachusetts,Saint Joseph's,Home,,18,7,,8.0,18.0,7.0,25.0,38,27,17,13,7.0,5.0,2.0,25,9.0,7.0,3.0,10.0,16,13,20,13,7.0,5.0,3.0,2,400
2021-05-14,Massachusetts,Temple,Home,,13,14,,20.0,13.0,5.0,18.0,34,20,12,13,3.0,9.0,2.0,17,9.0,14.0,8.0,22.0,29,24,15,9,9.0,4.0,3.0,12,400
2021-02-14,Mercer,High Point,Away,,11,13,,32.0,11.0,6.0,17.0,25,15,16,31,9.0,6.0,5.0,11,30.0,13.0,5.0,18.0,39,28,30,24,12.0,11.0,2.0,14,406
2021-02-27,Mercer,Winthrop,Away,,11,14,,20.0,11.0,4.0,15.0,20,14,11,22,12.0,6.0,5.0,10,27.0,14.0,8.0,22.0,23,19,10,21,13.0,4.0,3.0,17,406
2021-03-03,Mercer,Vanderbilt,Away,,10,15,,10.0,10.0,4.0,14.0,21,14,23,20,10.0,5.0,2.0,11,9.0,15.0,11.0,26.0,33,26,27,15,14.0,3.0,1.0,17,406
2021-03-09,Mercer,Winthrop,Home,,17,14,,9.0,17.0,5.0,22.0,36,26,17,13,10.0,6.0,5.0,16,12.0,14.0,8.0,22.0,32,27,10,14,8.0,5.0,1.0,18,406
2021-03-19,Mercer,Wofford,Home,,20,5,,24.0,20.0,9.0,29.0,32,27,21,7,9.0,6.0,3.0,13,11.0,5.0,3.0,8.0,12,10,8,19,2.0,5.0,2.0,13,406
2021-03-27,Mercer,North Carolina,Away,,3,18,,25.0,3.0,,3.0,17,11,13,21,4.0,5.0,2.0,10,17.0,18.0,12.0,30.0,29,24,17,16,7.0,7.0,4.0,13,406
2021-04-01,Mercer,Delaware St.,Away,,21,3,,6.0,21.0,14.0,35.0,39,32,12,2,6.0,4.0,1.0,11,6.0,3.0,2.0,5.0,7,6,3,10,1.0,2.0,1.0,7,406
2021-04-06,Mercer,Kennesaw St.,Away,,20,19,1,34.0,20.0,8.0,28.0,31,25,22,22,15.0,6.0,2.0,21,26.0,19.0,10.0,29.0,40,28,24,16,15.0,12.0,4.0,20,406
2021-04-11,Mercer,Furman,Home,,12,18,,28.0,12.0,4.0,16.0,34,17,12,13,7.0,9.0,5.0,18,24.0,18.0,8.0,26.0,35,27,14,8,5.0,13.0,8.0,14,406
2021-04-16,Mercer,Coastal Carolina,Away,,10,11,,16.0,10.0,2.0,12.0,26,22,13,18,7.0,2.0,2.0,15,27.0,11.0,9.0,20.0,21,16,18,15,12.0,3.0,,8,406
2021-04-24,Mercer,Kennesaw St.,Home,,18,9,,19.0,18.0,6.0,24.0,35,27,19,17,10.0,9.0,2.0,23,33.0,9.0,6.0,15.0,24,18,17,17,6.0,1.0,1.0,6,406
2021-05-02,Mercer,Jacksonville,Home,,6,20,,8.0,6.0,4.0,10.0,11,8,6,26,6.0,3.0,,13,10.0,20.0,7.0,27.0,47,38,28,11,22.0,6.0,3.0,14,406
2021-05-06,Mercer,Coastal Carolina,Home,,13,11,,32.0,13.0,5.0,18.0,31,18,12,11,3.0,7.0,4.0,10,19.0,11.0,7.0,18.0,33,23,9,11,1.0,12.0,4.0,15,406
2021-05-08,Mercer,Furman,Away,,14,13,,28.0,14.0,4.0,18.0,23,17,13,20,12.0,8.0,6.0,10,32.0,13.0,8.0,21.0,33,22,18,18,7.0,9.0,2.0,19,406
2021-05-14,Mercer,Florida,Away,,5,23,,28.0,5.0,,5.0,9,8,10,6,7.0,3.0,,2,11.0,23.0,11.0,34.0,38,31,14,9,2.0,7.0,5.0,25,406
2021-02-26,Merrimack,New Hampshire,Away,,9,20,,,9.0,4.0,13.0,21,17,13,13,3.0,5.0,2.0,13,,20.0,5.0,25.0,40,35,22,9,4.0,8.0,5.0,17,410
2021-03-06,Merrimack,Saint Francis,Home,,14,10,,27.0,14.0,10.0,24.0,26,20,17,19,11.0,5.0,3.0,14,19.0,10.0,6.0,16.0,25,17,18,22,8.0,5.0,1.0,12,410
2021-03-13,Merrimack,Mount St. Mary's,Away,,5,20,,24.0,5.0,1.0,6.0,13,11,12,16,4.0,,,10,11.0,20.0,9.0,29.0,34,25,13,10,8.0,4.0,3.0,16,410
2021-03-17,Merrimack,Holy Cross,Away,,12,19,,14.0,12.0,6.0,18.0,31,23,19,19,6.0,7.0,4.0,19,11.0,19.0,9.0,28.0,42,30,26,15,10.0,6.0,2.0,14,410
2021-03-20,Merrimack,Wagner,Home,,11,22,,27.0,11.0,1.0,12.0,24,19,13,19,4.0,7.0,5.0,15,19.0,22.0,11.0,33.0,49,38,21,10,11.0,9.0,4.0,20,410
2021-03-24,Merrimack,Sacred Heart,Away,,14,15,,29.0,14.0,5.0,19.0,25,19,17,16,7.0,5.0,4.0,11,22.0,15.0,6.0,21.0,36,26,18,15,7.0,5.0,,18,410
2021-03-27,Merrimack,Saint Francis,Away,,9,21,,25.0,9.0,2.0,11.0,27,18,11,14,2.0,8.0,3.0,12,22.0,21.0,11.0,32.0,37,27,12,13,10.0,9.0,6.0,19,410
2021-03-31,Merrimack,Bryant,Home,,10,18,,13.0,10.0,9.0,19.0,30,23,27,23,10.0,5.0,1.0,15,12.0,18.0,14.0,32.0,35,30,21,19,9.0,3.0,1.0,15,410
2021-04-10,Merrimack,LIU,Home,,11,12,,30.0,11.0,6.0,17.0,26,19,15,22,8.0,2.0,1.0,12,17.0,12.0,6.0,18.0,32,21,22,19,11.0,3.0,2.0,13,410
2021-04-17,Merrimack,Central Conn. St.,Away,,19,10,,24.0,19.0,11.0,30.0,44,34,19,15,6.0,9.0,3.0,16,25.0,10.0,3.0,13.0,25,21,20,20,8.0,12.0,6.0,14,410
2021-04-21,Merrimack,Bryant,Away,,7,19,,15.0,7.0,2.0,9.0,22,14,10,18,4.0,4.0,2.0,10,19.0,19.0,12.0,31.0,39,28,13,10,10.0,9.0,4.0,17,410
2021-04-24,Merrimack,Sacred Heart,Home,,7,9,,25.0,7.0,1.0,8.0,27,19,13,19,6.0,4.0,3.0,12,13.0,9.0,4.0,13.0,27,20,23,12,7.0,8.0,2.0,6,410
2021-04-28,Merrimack,Central Conn. St.,Home,,15,3,,28.0,15.0,8.0,23.0,35,23,14,13,5.0,11.0,5.0,13,27.0,3.0,,3.0,26,18,10,14,4.0,4.0,1.0,7,410
2021-05-01,Merrimack,Wagner,Away,,6,15,,16.0,6.0,1.0,7.0,26,17,30,21,6.0,6.0,3.0,10,28.0,15.0,6.0,21.0,40,30,33,14,12.0,6.0,3.0,13,410
2021-02-21,Michigan,Ohio St.,Away,,12,15,,33.0,12.0,6.0,18.0,32,25,16,10,5.0,12.0,4.0,7,25.0,15.0,4.0,19.0,32,24,13,16,4.0,9.0,5.0,22,418
2021-02-26,Michigan,Maryland,Away,,13,17,,27.0,13.0,5.0,18.0,34,24,12,13,5.0,6.0,3.0,18,22.0,17.0,3.0,20.0,33,25,12,11,9.0,7.0,4.0,14,418
2021-02-28,Michigan,Maryland,Away,,9,12,,31.0,9.0,6.0,15.0,24,16,14,20,9.0,3.0,2.0,12,21.0,12.0,1.0,13.0,24,18,20,17,13.0,8.0,3.0,11,418
2021-03-05,Michigan,Rutgers,Home,,12,11,1,22.0,12.0,2.0,14.0,38,26,24,17,15.0,2.0,2.0,11,20.0,11.0,5.0,16.0,24,16,17,24,8.0,2.0,1.0,14,418
2021-03-07,Michigan,Rutgers,Home,,12,9,,24.0,12.0,7.0,19.0,28,20,11,19,12.0,7.0,2.0,12,26.0,9.0,5.0,14.0,21,14,17,20,12.0,5.0,2.0,11,418
2021-03-19,Michigan,Penn St.,Away,,12,9,,17.0,12.0,6.0,18.0,26,19,14,15,7.0,5.0,2.0,10,22.0,9.0,1.0,10.0,35,23,17,11,7.0,11.0,3.0,13,418
2021-03-21,Michigan,Penn St.,Away,,12,13,1,9.0,12.0,8.0,20.0,29,25,16,13,7.0,5.0,,15,11.0,13.0,7.0,20.0,38,27,17,8,11.0,9.0,2.0,12,418
2021-04-16,Michigan,Ohio St.,Home,,9,12,,26.0,9.0,6.0,15.0,20,17,14,13,10.0,4.0,3.0,10,22.0,12.0,2.0,14.0,31,18,12,13,9.0,6.0,1.0,13,418
2021-04-18,Michigan,Northwestern,Away,,10,19,,23.0,10.0,6.0,16.0,21,18,2,16,8.0,7.0,4.0,14,22.0,19.0,10.0,29.0,47,33,5,12,10.0,11.0,4.0,17,418
2021-04-22,Michigan,Johns Hopkins,Home,,12,13,1,24.0,12.0,4.0,16.0,32,21,15,19,7.0,6.0,1.0,14,17.0,13.0,5.0,18.0,34,24,21,18,10.0,6.0,3.0,14,418
2021-04-24,Michigan,Johns Hopkins,Home,,13,20,,26.0,13.0,6.0,19.0,27,19,14,16,12.0,5.0,2.0,19,20.0,20.0,8.0,28.0,36,25,16,15,8.0,2.0,2.0,15,418
2021-04-29,Michigan,Maryland,Home,,13,16,,20.0,13.0,4.0,17.0,29,20,12,9,5.0,6.0,4.0,15,13.0,16.0,4.0,20.0,35,23,16,8,4.0,13.0,6.0,16,418
2021-03-10,Monmouth,Iona,Home,,15,3,,18.0,15.0,8.0,23.0,33,24,23,12,5.0,7.0,4.0,14,21.0,3.0,1.0,4.0,24,17,20,12,5.0,7.0,,6,439
2021-03-12,Monmouth,Marist,Away,,11,15,,33.0,11.0,3.0,14.0,34,24,20,15,11.0,14.0,3.0,14,44.0,15.0,5.0,20.0,31,24,18,18,12.0,9.0,4.0,14,439
2021-03-14,Monmouth,Iona,Home,,15,5,,19.0,15.0,5.0,20.0,29,24,24,11,10.0,7.0,5.0,8,22.0,5.0,1.0,6.0,31,15,14,16,6.0,2.0,1.0,13,439
2021-03-20,Monmouth,Canisius,Away,,15,16,1,24.0,15.0,3.0,18.0,30,22,13,19,6.0,4.0,2.0,20,38.0,16.0,4.0,20.0,33,22,19,16,13.0,7.0,2.0,13,439
2021-03-26,Monmouth,Quinnipiac,Home,,21,8,,23.0,21.0,4.0,25.0,43,37,20,11,3.0,5.0,3.0,17,14.0,8.0,3.0,11.0,28,18,15,11,3.0,9.0,3.0,13,439
2021-03-28,Monmouth,Quinnipiac,Home,,13,12,,23.0,13.0,4.0,17.0,37,28,19,17,9.0,7.0,3.0,21,33.0,12.0,4.0,16.0,28,20,21,16,9.0,8.0,4.0,6,439
2021-04-03,Monmouth,Niagara,Home,,15,12,,26.0,15.0,7.0,22.0,36,27,25,18,12.0,13.0,6.0,22,21.0,12.0,3.0,15.0,26,18,30,21,14.0,6.0,4.0,7,439
2021-04-16,Monmouth,Manhattan,Away,,14,8,,12.0,14.0,7.0,21.0,27,21,14,19,8.0,7.0,3.0,16,11.0,8.0,2.0,10.0,28,22,20,12,11.0,6.0,3.0,8,439
2021-04-18,Monmouth,Manhattan,Away,,15,11,,14.0,15.0,8.0,23.0,33,24,12,14,5.0,12.0,5.0,21,14.0,11.0,5.0,16.0,35,23,21,12,8.0,12.0,1.0,7,439
2021-04-23,Monmouth,Siena,Away,,12,13,,18.0,12.0,5.0,17.0,24,15,13,22,10.0,4.0,4.0,16,21.0,13.0,,13.0,31,19,21,12,17.0,5.0,1.0,11,439
2021-04-28,Monmouth,Fairfield,Home,,9,10,,22.0,9.0,1.0,10.0,27,19,22,16,11.0,6.0,2.0,13,17.0,10.0,1.0,11.0,22,14,11,17,6.0,6.0,4.0,8,439
2021-05-01,Monmouth,Manhattan,Home,,15,6,,18.0,15.0,8.0,23.0,30,23,23,16,7.0,7.0,3.0,18,37.0,6.0,2.0,8.0,21,16,12,14,6.0,4.0,3.0,5,439
2021-05-06,Monmouth,Siena,Away,,11,20,,36.0,11.0,5.0,16.0,25,19,17,11,6.0,9.0,2.0,12,32.0,20.0,11.0,31.0,37,28,22,11,6.0,2.0,,21,439
2021-02-13,Mount St. Mary's,Towson,Home,,7,10,,16.0,7.0,2.0,9.0,19,16,9,15,9.0,5.0,1.0,9,13.0,10.0,3.0,13.0,31,23,14,18,8.0,4.0,3.0,10,450
2021-02-20,Mount St. Mary's,Navy,Away,,8,10,,13.0,8.0,2.0,10.0,36,16,17,14,3.0,5.0,2.0,10,11.0,10.0,2.0,12.0,24,15,20,16,7.0,6.0,2.0,10,450
2021-02-26,Mount St. Mary's,American,Home,,19,9,,25.0,19.0,9.0,28.0,30,26,21,18,9.0,7.0,5.0,15,25.0,9.0,4.0,13.0,20,17,14,22,7.0,5.0,4.0,15,450
2021-03-10,Mount St. Mary's,Saint Francis,Away,,18,9,,10.0,18.0,12.0,30.0,39,29,14,11,7.0,9.0,1.0,19,24.0,9.0,3.0,12.0,19,17,11,16,6.0,6.0,3.0,9,450
2021-03-13,Mount St. Mary's,Merrimack,Home,,20,5,,11.0,20.0,9.0,29.0,34,25,13,10,8.0,4.0,3.0,16,24.0,5.0,1.0,6.0,13,11,12,16,4.0,,,10,450
2021-03-20,Mount St. Mary's,Sacred Heart,Away,,18,7,,21.0,18.0,6.0,24.0,42,31,11,9,2.0,6.0,3.0,16,23.0,7.0,3.0,10.0,17,13,15,10,4.0,5.0,2.0,7,450
2021-03-24,Mount St. Mary's,Wagner,Away,,11,6,,13.0,11.0,4.0,15.0,23,14,16,18,5.0,4.0,3.0,9,8.0,6.0,2.0,8.0,35,20,17,12,7.0,6.0,1.0,10,450
2021-03-27,Mount St. Mary's,Bryant,Away,,20,11,,3.0,20.0,8.0,28.0,33,33,8,9,3.0,8.0,6.0,21,15.0,11.0,3.0,14.0,26,24,9,8,6.0,3.0,2.0,12,450
2021-04-02,Mount St. Mary's,Central Conn. St.,Home,,20,2,,15.0,20.0,10.0,30.0,36,26,14,11,4.0,2.0,1.0,19,16.0,2.0,,2.0,9,7,10,13,5.0,1.0,,5,450
2021-04-07,Mount St. Mary's,LIU,Home,,18,6,,13.0,18.0,8.0,26.0,32,22,15,12,5.0,6.0,4.0,12,18.0,6.0,4.0,10.0,17,15,11,15,4.0,,,14,450
2021-04-10,Mount St. Mary's,Central Conn. St.,Away,,23,4,,19.0,23.0,10.0,33.0,43,35,22,11,10.0,6.0,6.0,20,16.0,4.0,,4.0,11,7,8,19,8.0,6.0,3.0,7,450
2021-04-14,Mount St. Mary's,Bryant,Home,,17,11,,10.0,17.0,5.0,22.0,33,20,17,14,6.0,7.0,4.0,15,17.0,11.0,5.0,16.0,38,25,21,12,3.0,5.0,4.0,15,450
2021-04-17,Mount St. Mary's,Wagner,Home,,15,9,,15.0,15.0,5.0,20.0,30,23,22,19,4.0,7.0,5.0,10,16.0,9.0,2.0,11.0,26,17,20,14,11.0,7.0,1.0,15,450
2021-05-01,Mount St. Mary's,Saint Francis,Home,,18,7,,17.0,18.0,6.0,24.0,35,25,22,14,8.0,9.0,5.0,16,19.0,7.0,3.0,10.0,20,13,16,16,6.0,6.0,2.0,10,450
2021-05-05,Mount St. Mary's,Bryant,Home,,12,10,,22.0,12.0,5.0,17.0,37,24,25,13,8.0,8.0,2.0,10,24.0,10.0,5.0,15.0,31,22,17,16,7.0,5.0,2.0,14,450
2021-05-08,Mount St. Mary's,Wagner,Home,,9,8,1,21.0,9.0,4.0,13.0,27,21,22,18,7.0,6.0,3.0,13,22.0,8.0,4.0,12.0,26,13,17,18,8.0,6.0,2.0,6,450
2021-05-14,Mount St. Mary's,Duke,Away,,3,19,,17.0,3.0,2.0,5.0,13,10,10,12,9.0,3.0,,7,14.0,19.0,12.0,31.0,30,23,14,12,5.0,4.0,2.0,15,450
2021-02-13,Navy,George Mason,Home,,10,4,,7.0,10.0,4.0,14.0,35,19,25,20,10.0,6.0,,13,21.0,4.0,1.0,5.0,11,5,18,24,4.0,2.0,1.0,2,726
2021-02-20,Navy,Mount St. Mary's,Home,,10,8,,11.0,10.0,2.0,12.0,24,15,20,16,7.0,6.0,2.0,10,13.0,8.0,2.0,10.0,36,16,17,14,3.0,5.0,2.0,10,726
2021-02-27,Navy,George Washington,Away,,22,2,,4.0,22.0,8.0,30.0,46,36,8,4,7.0,,,18,10.0,2.0,,2.0,6,3,2,11,3.0,,,7,726
2021-03-27,Navy,Army West Point,Away,,13,12,,31.0,13.0,6.0,19.0,22,19,10,10,7.0,6.0,4.0,12,29.0,12.0,3.0,15.0,33,26,14,11,5.0,8.0,2.0,14,726
2021-03-31,Navy,Loyola Maryland,Home,,6,14,,19.0,6.0,6.0,12.0,22,15,18,21,9.0,5.0,,10,27.0,14.0,8.0,22.0,22,18,20,21,10.0,3.0,1.0,12,726
2021-04-07,Navy,Drexel,Home,,8,17,,22.0,8.0,2.0,10.0,30,19,17,16,8.0,3.0,2.0,14,22.0,17.0,5.0,22.0,38,29,23,14,4.0,4.0,3.0,13,726
2021-04-10,Navy,Lehigh,Away,,7,12,,19.0,7.0,3.0,10.0,20,16,16,17,7.0,1.0,,14,18.0,12.0,7.0,19.0,30,21,16,13,12.0,7.0,2.0,7,726
2021-04-14,Navy,George Mason,Away,,18,9,,17.0,18.0,7.0,25.0,28,23,17,14,8.0,2.0,,18,9.0,9.0,5.0,14.0,23,19,12,13,7.0,8.0,2.0,11,726
2021-04-17,Navy,Colgate,Home,,12,5,,20.0,12.0,4.0,16.0,29,22,25,20,13.0,6.0,3.0,11,18.0,5.0,3.0,8.0,18,12,15,21,4.0,4.0,1.0,8,726
2021-04-24,Navy,American,Away,,20,13,,7.0,20.0,7.0,27.0,34,28,17,13,8.0,11.0,8.0,15,16.0,13.0,8.0,21.0,29,21,12,17,7.0,3.0,1.0,19,726
2021-04-30,Navy,Bucknell,Home,,14,8,,18.0,14.0,6.0,20.0,40,31,16,8,8.0,6.0,4.0,14,12.0,8.0,5.0,13.0,23,15,13,20,3.0,3.0,1.0,10,726
2021-05-03,Navy,Lehigh,Away,,12,13,1,22.0,12.0,4.0,16.0,23,18,13,17,6.0,1.0,1.0,17,17.0,13.0,6.0,19.0,28,21,19,11,10.0,5.0,2.0,9,726
2021-02-26,New Hampshire,Merrimack,Home,,20,9,,,20.0,5.0,25.0,40,35,22,9,4.0,8.0,5.0,17,,9.0,4.0,13.0,21,17,13,13,3.0,5.0,2.0,13,469
2021-02-28,New Hampshire,UConn,Away,,3,19,,18.0,3.0,2.0,5.0,12,9,14,16,6.0,1.0,,6,6.0,19.0,10.0,29.0,36,29,20,13,10.0,9.0,4.0,18,469
2021-03-06,New Hampshire,UAlbany,Away,,12,13,1,31.0,12.0,5.0,17.0,29,15,19,15,7.0,4.0,2.0,11,43.0,13.0,9.0,22.0,31,19,19,17,9.0,5.0,2.0,16,469
2021-03-13,New Hampshire,Vermont,Away,,4,13,,17.0,4.0,1.0,5.0,30,20,19,16,11.0,2.0,,10,15.0,13.0,5.0,18.0,29,24,23,17,11.0,9.0,5.0,9,469
2021-03-20,New Hampshire,UMBC,Home,,14,13,1,,14.0,2.0,16.0,30,23,17,14,5.0,5.0,4.0,13,,13.0,5.0,18.0,31,26,19,18,3.0,4.0,2.0,17,469
2021-03-27,New Hampshire,UMass Lowell,Away,,14,16,,,14.0,1.0,15.0,28,24,18,13,7.0,6.0,4.0,7,,16.0,9.0,25.0,36,25,13,17,9.0,6.0,3.0,25,469
2021-04-18,New Hampshire,Hartford,Away,,12,8,,20.0,12.0,4.0,16.0,38,25,21,15,7.0,4.0,2.0,8,25.0,8.0,6.0,14.0,37,19,17,19,10.0,3.0,1.0,13,469
2021-04-21,New Hampshire,Binghamton,Home,,10,13,,,10.0,4.0,14.0,29,19,11,17,5.0,4.0,1.0,12,,13.0,5.0,18.0,23,21,12,18,4.0,10.0,4.0,12,469
2021-04-24,New Hampshire,Vermont,Home,,9,13,,,9.0,6.0,15.0,25,17,19,17,7.0,1.0,1.0,11,,13.0,8.0,21.0,26,20,20,19,8.0,3.0,1.0,13,469
2021-04-28,New Hampshire,Stony Brook,Home,,4,22,,,4.0,1.0,5.0,13,12,8,9,4.0,4.0,1.0,8,,22.0,10.0,32.0,39,27,9,8,5.0,5.0,4.0,18,469
2021-05-01,New Hampshire,Hartford,Home,,15,10,,,15.0,5.0,20.0,32,27,22,17,10.0,3.0,1.0,10,,10.0,3.0,13.0,33,24,23,19,6.0,5.0,3.0,17,469
2021-03-13,Niagara,Fairfield,Away,,9,12,,16.0,9.0,1.0,10.0,23,20,17,15,13.0,5.0,4.0,7,22.0,12.0,3.0,15.0,24,19,11,19,7.0,5.0,3.0,14,482
2021-03-19,Niagara,Siena,Home,,12,8,,24.0,12.0,6.0,18.0,20,17,22,12,5.0,8.0,3.0,8,24.0,8.0,2.0,10.0,29,20,15,11,4.0,9.0,2.0,14,482
2021-03-21,Niagara,Siena,Home,,14,13,,17.0,14.0,3.0,17.0,24,20,17,9,6.0,9.0,5.0,12,19.0,13.0,5.0,18.0,35,24,14,11,2.0,7.0,3.0,17,482
2021-03-27,Niagara,Iona,Home,,13,16,,18.0,13.0,5.0,18.0,31,26,22,14,8.0,12.0,4.0,14,19.0,16.0,8.0,24.0,30,23,19,17,7.0,5.0,2.0,17,482
2021-04-03,Niagara,Monmouth,Away,,12,15,,21.0,12.0,3.0,15.0,26,18,30,21,14.0,6.0,4.0,7,26.0,15.0,7.0,22.0,36,27,25,18,12.0,13.0,6.0,22,482
2021-04-13,Niagara,Canisius,Away,,16,9,,23.0,16.0,3.0,19.0,28,21,8,16,4.0,7.0,5.0,8,19.0,9.0,4.0,13.0,30,21,11,13,8.0,8.0,3.0,18,482
2021-04-16,Niagara,Canisius,Home,,10,7,,21.0,10.0,6.0,16.0,31,21,15,12,10.0,6.0,,12,23.0,7.0,1.0,8.0,23,15,15,12,5.0,6.0,2.0,7,482
2021-04-18,Niagara,Canisius,Home,,11,4,,9.0,11.0,3.0,14.0,34,21,20,15,5.0,7.0,4.0,11,16.0,4.0,1.0,5.0,20,18,21,14,5.0,4.0,1.0,6,482
2021-04-21,Niagara,Marist,Away,,12,11,,5.0,12.0,5.0,17.0,33,23,16,19,9.0,7.0,2.0,12,7.0,11.0,4.0,15.0,36,25,17,17,10.0,2.0,1.0,13,482
2021-04-24,Niagara,Quinnipiac,Home,,14,12,,12.0,14.0,7.0,21.0,34,25,29,19,17.0,5.0,3.0,9,14.0,12.0,4.0,16.0,32,26,22,26,13.0,6.0,3.0,19,482
2021-04-26,Niagara,Manhattan,Away,,8,9,,8.0,8.0,3.0,11.0,23,15,18,21,8.0,7.0,2.0,9,9.0,9.0,5.0,14.0,30,22,19,14,13.0,7.0,1.0,9,482
2021-05-01,Niagara,Quinnipiac,Home,,16,11,,13.0,16.0,4.0,20.0,34,28,23,16,5.0,9.0,7.0,13,19.0,11.0,4.0,15.0,34,27,21,15,7.0,6.0,2.0,16,482
2021-05-06,Niagara,Fairfield,Away,,10,15,,20.0,10.0,3.0,13.0,22,17,14,13,10.0,3.0,3.0,8,16.0,15.0,7.0,22.0,28,24,9,14,7.0,3.0,1.0,17,482
2021-02-14,North Carolina,Stony Brook,Home,,14,7,,24.0,14.0,10.0,24.0,23,21,19,16,10.0,6.0,2.0,12,28.0,7.0,6.0,13.0,29,17,16,18,6.0,8.0,1.0,11,457
2021-02-19,North Carolina,Florida,Home,,11,5,,18.0,11.0,3.0,14.0,32,27,18,10,6.0,9.0,5.0,9,27.0,5.0,3.0,8.0,26,16,16,12,3.0,4.0,1.0,9,457
