season,team,team_id,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,goals,assists,points,shots,sog,ct,ncaa_id,fouls,ground_balls,draw_controls
2018,Loyola Maryland,369,10.0,Cat Crowley,Cat Crowley,Cat,Crowley,Fr,,9.0,0.0,,,0.0,,,2.0,5654597,1.0,3.0,
2018,Loyola Maryland,369,30.0,Kaitlyn Larsson,Kaitlyn Larsson,Kaitlyn,Larsson,Fr,,14.0,,,,0.0,,,3.0,5654608,,10.0,
2018,Manhattan,381,9.0,Hailey Siemek,Hailey Siemek,Hailey,Siemek,So,,16.0,16.0,,,0.0,,,15.0,5484768,24.0,28.0,
2018,Manhattan,381,12.0,Emily Sandford,Emily Sandford,Emily,Sandford,So,,16.0,7.0,2.0,1.0,3.0,18.0,9.0,3.0,5484769,11.0,12.0,6.0
2018,Manhattan,381,17.0,Emily Englert,Emily Englert,Emily,Englert,So,,11.0,3.0,1.0,3.0,4.0,11.0,2.0,,5484770,3.0,6.0,
2018,Manhattan,381,19.0,Caileigh Lampersberger,Caileigh Lampersberger,Caileigh,Lampersberger,So,,1.0,0.0,,,0.0,,,,5484771,,1.0,
2018,Manhattan,381,21.0,Amanda Silvestri,Amanda Silvestri,Amanda,Silvestri,So,,15.0,8.0,,,0.0,,,11.0,5484772,17.0,15.0,
2018,Manhattan,381,23.0,Susan Morad,Susan Morad,Susan,Morad,So,,16.0,16.0,,,0.0,,,10.0,5484773,15.0,24.0,
2018,Manhattan,381,24.0,Liz Toohey,Liz Toohey,Liz,Toohey,So,,1.0,0.0,,,0.0,,,,5484774,1.0,,
2018,Manhattan,381,26.0,Caitie Pluta,Caitie Pluta,Caitie,Pluta,So,,3.0,0.0,,,0.0,,,,5484776,,2.0,
2018,Manhattan,381,28.0,Deb Peifer,Deb Peifer,Deb,Peifer,So,,9.0,0.0,1.0,,1.0,1.0,1.0,,5484777,3.0,1.0,
2018,Manhattan,381,7.0,Molly Fitzpatrick,Molly Fitzpatrick,Molly,Fitzpatrick,Jr,,16.0,16.0,32.0,17.0,49.0,69.0,55.0,11.0,5486877,8.0,18.0,1.0
2018,Manhattan,381,5.0,Jordyn DiCostanzo,Jordyn DiCostanzo,Jordyn,DiCostanzo,Jr,,5.0,0.0,1.0,,1.0,6.0,2.0,1.0,5486879,1.0,1.0,
2018,Manhattan,381,6.0,Caitlin Murphy,Caitlin Murphy,Caitlin,Murphy,Jr,,16.0,1.0,7.0,11.0,18.0,34.0,22.0,14.0,5486880,9.0,24.0,18.0
2018,Manhattan,381,8.0,Jillian Calandra,Jillian Calandra,Jillian,Calandra,Jr,,14.0,13.0,,,0.0,1.0,1.0,12.0,5486881,9.0,20.0,
2018,Manhattan,381,15.0,Nicole Quivelli,Nicole Quivelli,Nicole,Quivelli,Jr,,2.0,0.0,,,0.0,,,,5486882,1.0,,
2018,Manhattan,381,20.0,Talia Price,Talia Price,Talia,Price,Jr,,16.0,12.0,9.0,5.0,14.0,33.0,23.0,7.0,5486883,14.0,10.0,3.0
2018,Manhattan,381,35.0,Nikki Prestiano,Nikki Prestiano,Nikki,Prestiano,Jr,,16.0,16.0,,,0.0,,,2.0,5486884,,28.0,
2018,Manhattan,381,47.0,Emma Kaishian,Emma Kaishian,Emma,Kaishian,Jr,,16.0,15.0,1.0,,1.0,7.0,3.0,23.0,5486885,25.0,39.0,62.0
2018,Manhattan,381,11.0,Katie Tucker,Katie Tucker,Katie,Tucker,Sr,,2.0,0.0,,,0.0,,,,5486886,2.0,,
2018,Manhattan,381,2.0,Molly Flores,Molly Flores,Molly,Flores,Sr,,7.0,3.0,1.0,,1.0,1.0,1.0,,5506456,1.0,,5.0
2018,Manhattan,381,27.0,Kara Hodapp,Kara Hodapp,Kara,Hodapp,Sr,,16.0,16.0,25.0,11.0,36.0,60.0,48.0,17.0,5506457,30.0,22.0,32.0
2018,Manhattan,381,3.0,Melissa Vogelgesang,Melissa Vogelgesang,Melissa,Vogelgesang,Sr,,4.0,0.0,1.0,1.0,2.0,6.0,4.0,,5506458,,1.0,
2018,Manhattan,381,16.0,Julia LoRusso,Julia LoRusso,Julia,LoRusso,Sr,,3.0,0.0,,,0.0,,,,5506460,1.0,,
2018,Manhattan,381,33.0,Maddie Regal,Maddie Regal,Maddie,Regal,Sr,,5.0,0.0,1.0,1.0,2.0,2.0,2.0,,5506461,2.0,,
2018,Manhattan,381,22.0,Sarah Lang,Sarah Lang,Sarah,Lang,Sr,,16.0,16.0,35.0,11.0,46.0,69.0,55.0,4.0,5641272,7.0,13.0,3.0
2018,Manhattan,381,10.0,Grace Owens,Grace Owens,Grace,Owens,Fr,,15.0,13.0,6.0,7.0,13.0,9.0,8.0,,5641273,1.0,15.0,
2018,Manhattan,381,14.0,Alaina Burgess,Alaina Burgess,Alaina,Burgess,Fr,,11.0,8.0,10.0,,10.0,25.0,21.0,1.0,5641275,7.0,9.0,1.0
2018,Manhattan,381,40.0,Hayley Kmack,Hayley Kmack,Hayley,Kmack,Fr,,3.0,0.0,,,0.0,1.0,,,5641277,1.0,3.0,
2018,Manhattan,381,18.0,Grace Steinthal,Grace Steinthal,Grace,Steinthal,Fr,,2.0,0.0,,,0.0,,,1.0,5641253,,1.0,
2018,Manhattan,381,1.0,Carmella Liscio,Carmella Liscio,Carmella,Liscio,Fr,,16.0,13.0,6.0,3.0,9.0,21.0,12.0,2.0,5641252,20.0,17.0,42.0
2018,Marist,386,21.0,Logan Boyle,Logan Boyle,Logan,Boyle,Jr,,17.0,17.0,,,0.0,,,19.0,5489300,34.0,23.0,10.0
2018,Marist,386,8.0,Audrey Cerrone,Audrey Cerrone,Audrey,Cerrone,Jr,,1.0,1.0,,,0.0,,,1.0,5489301,,1.0,
2018,Marist,386,15.0,Gabby Childrose,Gabby Childrose,Gabby,Childrose,Jr,,17.0,16.0,,,0.0,,,9.0,5489302,27.0,17.0,1.0
2018,Marist,386,24.0,Caroline Polymeros,Caroline Polymeros,Caroline,Polymeros,Jr,,6.0,0.0,,,0.0,,,2.0,5489305,3.0,3.0,
2018,Marist,386,13.0,Hailey Wagner,Hailey Wagner,Hailey,Wagner,Jr,,17.0,17.0,24.0,21.0,45.0,53.0,44.0,11.0,5489306,18.0,14.0,150.0
2018,Marist,386,6.0,Carly Grant,Carly Grant,Carly,Grant,So,,10.0,0.0,3.0,,3.0,5.0,5.0,,5494215,,2.0,
2018,Marist,386,7.0,Annie Sheehy,Annie Sheehy,Annie,Sheehy,So,,17.0,17.0,,,0.0,,,14.0,5494216,18.0,27.0,1.0
2018,Marist,386,10.0,Jana Rothman,Jana Rothman,Jana,Rothman,So,,16.0,8.0,1.0,,1.0,12.0,7.0,7.0,5494217,6.0,16.0,8.0
2018,Marist,386,14.0,Samantha Mehalick,Samantha Mehalick,Samantha,Mehalick,So,,17.0,17.0,61.0,,61.0,117.0,80.0,10.0,5494218,11.0,29.0,
2018,Marist,386,33.0,Jessica Lasaponara,Jessica Lasaponara,Jessica,Lasaponara,So,,16.0,9.0,3.0,1.0,4.0,22.0,10.0,2.0,5494220,13.0,2.0,7.0
2018,Marist,386,41.0,Julia Luff,Julia Luff,Julia,Luff,So,,13.0,3.0,,,0.0,,,4.0,5494221,4.0,2.0,2.0
2018,Marist,386,4.0,Morgan Jaycox,Morgan Jaycox,Morgan,Jaycox,Sr,,17.0,17.0,29.0,34.0,63.0,68.0,53.0,8.0,5506479,10.0,12.0,1.0
2018,Marist,386,16.0,Lauren Mazza,Lauren Mazza,Lauren,Mazza,Sr,,17.0,17.0,49.0,2.0,51.0,116.0,73.0,8.0,5506480,26.0,13.0,
2018,Marist,386,27.0,Stefanie Wenz,Stefanie Wenz,Stefanie,Wenz,Sr,,16.0,14.0,,,0.0,,,6.0,5506481,16.0,23.0,1.0
2018,Marist,386,17.0,Kelly George,Kelly George,Kelly,George,Fr,,17.0,1.0,18.0,28.0,46.0,59.0,39.0,,5641798,1.0,6.0,
2018,Marist,386,9.0,Tessa Scheid,Tessa Scheid,Tessa,Scheid,Fr,,12.0,3.0,,,0.0,1.0,1.0,1.0,5641801,5.0,4.0,1.0
2018,Marist,386,1.0,Isabelle Stockman,Isabelle Stockman,Isabelle,Stockman,Fr,,4.0,0.0,,,0.0,,,,5641804,,1.0,
2018,Marist,386,26.0,Devon Connolly,Devon Connolly,Devon,Connolly,Fr,,11.0,,11.0,3.0,14.0,25.0,19.0,1.0,5641797,4.0,3.0,1.0
2018,Marist,386,28.0,Taylor Safford,Taylor Safford,Taylor,Safford,Fr,,4.0,0.0,,,0.0,3.0,2.0,,5641799,,,
2018,Marist,386,19.0,Romy Villemure,Romy Villemure,Romy,Villemure,Fr,,17.0,17.0,,,0.0,,,12.0,5641815,32.0,24.0,13.0
2018,Marist,386,30.0,Delaney Galvin,Delaney Galvin,Delaney,Galvin,Fr,,17.0,17.0,,,0.0,,,5.0,5641810,,23.0,
2018,Marist,386,23.0,Camille Renaud,Camille Renaud,Camille,Renaud,Fr,,16.0,13.0,24.0,4.0,28.0,46.0,40.0,17.0,5641813,26.0,31.0,46.0
2018,Marquette,387,3.0,Grace Gabriel,Grace Gabriel,Grace,Gabriel,Jr,,18.0,18.0,56.0,11.0,67.0,134.0,91.0,31.0,5484600,41.0,45.0,107.0
2018,Marquette,387,5.0,Lindsey Willcocks,Lindsey Willcocks,Lindsey,Willcocks,Jr,,18.0,12.0,8.0,1.0,9.0,14.0,10.0,3.0,5484601,35.0,3.0,36.0
2018,Marquette,387,10.0,Cate Soccodato,Cate Soccodato,Cate,Soccodato,Jr,,18.0,14.0,18.0,39.0,57.0,47.0,32.0,9.0,5484602,23.0,18.0,4.0
2018,Marquette,387,11.0,Kate Viviano,Kate Viviano,Kate,Viviano,Jr,,14.0,6.0,,,0.0,,,3.0,5490660,36.0,13.0,
2018,Marquette,387,8.0,Laine Dolan,Laine Dolan,Laine,Dolan,Jr,,18.0,18.0,,,0.0,,,6.0,5488261,29.0,10.0,4.0
2018,Marquette,387,33.0,Erin Dowdle,Erin Dowdle,Erin,Dowdle,So,,7.0,0.0,,,0.0,,,,5479021,,4.0,
2018,Marquette,387,6.0,Bridget Danko,Bridget Danko,Bridget,Danko,So,,5.0,0.0,,,0.0,2.0,2.0,,5479022,1.0,,
2018,Marquette,387,23.0,Bella Falcone,Bella Falcone,Bella,Falcone,So,,16.0,9.0,,,0.0,,,5.0,5479025,22.0,9.0,3.0
2018,Marquette,387,22.0,Anna Gallagher,Anna Gallagher,Anna,Gallagher,So,,18.0,18.0,,,0.0,,,3.0,5479026,23.0,14.0,2.0
2018,Marquette,387,9.0,Megan Menzuber,Megan Menzuber,Megan,Menzuber,So,,18.0,18.0,28.0,6.0,34.0,64.0,49.0,4.0,5479029,17.0,24.0,4.0
2018,Marquette,387,31.0,Jules Horning,Jules Horning,Jules,Horning,So,,18.0,18.0,,,0.0,,,7.0,5479030,2.0,46.0,
2018,Marquette,387,14.0,Hannah Ignacio,Hannah Ignacio,Hannah,Ignacio,So,,13.0,0.0,2.0,1.0,3.0,4.0,3.0,2.0,5479032,3.0,5.0,
2018,Marquette,387,15.0,Logan Dobratz,Logan Dobratz,Logan,Dobratz,Jr,,18.0,3.0,11.0,4.0,15.0,29.0,19.0,3.0,5479033,9.0,14.0,6.0
2018,Marquette,387,18.0,Holly Andersen,Holly Andersen,Holly,Andersen,Jr,,1.0,0.0,,,0.0,,,1.0,5485899,,,
2018,Marquette,387,21.0,Alex Gambacorta,Alex Gambacorta,Alex,Gambacorta,Sr,,18.0,18.0,,,0.0,,,18.0,5507582,37.0,31.0,1.0
2018,Marquette,387,26.0,Riley Hill,Riley Hill,Riley,Hill,Sr,,18.0,18.0,33.0,34.0,67.0,70.0,59.0,4.0,5507583,18.0,16.0,5.0
2018,Marquette,387,30.0,Charlotte McGuire,Charlotte McGuire,Charlotte,McGuire,Sr,,18.0,6.0,42.0,7.0,49.0,80.0,55.0,7.0,5507584,24.0,18.0,4.0
2018,Marquette,387,40.0,Allison Lane,Allison Lane,Allison,Lane,Sr,,18.0,18.0,39.0,14.0,53.0,88.0,67.0,25.0,5507586,71.0,47.0,82.0
2018,Marquette,387,29.0,Sophie Murphy,Sophie Murphy,Sophie,Murphy,Fr,,4.0,0.0,,,0.0,,,,5643341,1.0,1.0,
2018,Marquette,387,35.0,Emily Cooper,Emily Cooper,Emily,Cooper,Fr,,8.0,0.0,,1.0,1.0,1.0,,,5643342,2.0,1.0,8.0
2018,Marquette,387,12.0,Caroline Peterson,Caroline Peterson,Caroline,Peterson,Fr,,11.0,0.0,3.0,,3.0,10.0,6.0,,5643368,1.0,2.0,
2018,Marquette,387,16.0,Madison Kane,Madison Kane,Madison,Kane,Fr,,16.0,0.0,2.0,,2.0,8.0,6.0,1.0,5643369,8.0,2.0,10.0
2018,Marquette,387,28.0,Jocelyn Miller,Jocelyn Miller,Jocelyn,Miller,Fr,,18.0,18.0,,,0.0,,,15.0,5643373,64.0,34.0,3.0
2018,Marquette,387,4.0,Caroline Steller,Caroline Steller,Caroline,Steller,Fr,,6.0,4.0,2.0,2.0,4.0,5.0,5.0,1.0,5643365,,4.0,
2018,Marquette,387,27.0,Sophia Leva,Sophia Leva,Sophia,Leva,Fr,,8.0,0.0,,,0.0,,,4.0,5643372,,9.0,
2018,Maryland,392,2.0,Shelby Mercer,Shelby Mercer,Shelby,Mercer,Jr,,22.0,,,,0.0,,,9.0,5483367,17.0,16.0,1.0
2018,Maryland,392,5.0,Jen Giles,Jen Giles,Jen,Giles,Jr,,22.0,22.0,52.0,31.0,83.0,111.0,83.0,14.0,5483369,23.0,38.0,10.0
2018,Maryland,392,6.0,Meghan Doherty,Meghan Doherty,Meghan,Doherty,So,,22.0,22.0,,,0.0,1.0,1.0,15.0,5483370,17.0,24.0,
2018,Maryland,392,9.0,Marissa Donoghue,Marissa Donoghue,Marissa,Donoghue,Jr,,21.0,,,,0.0,,,5.0,5483371,8.0,4.0,
2018,Maryland,392,11.0,Caroline Steele,Caroline Steele,Caroline,Steele,Jr,,22.0,21.0,59.0,20.0,79.0,128.0,99.0,8.0,5483372,11.0,21.0,7.0
2018,Maryland,392,12.0,Kelsey Cummings,Kelsey Cummings,Kelsey,Cummings,Jr,,6.0,0.0,,,0.0,1.0,1.0,,5483373,,,1.0
2018,Maryland,392,24.0,Julia Braig,Julia Braig,Julia,Braig,Jr,,22.0,22.0,,1.0,1.0,2.0,2.0,15.0,5483374,35.0,29.0,3.0
2018,Maryland,392,34.0,Megan Taylor,Megan Taylor,Megan,Taylor,Jr,,22.0,21.0,,,0.0,,,2.0,5483375,,14.0,
2018,Maryland,392,1.0,Brindi Griffin,Brindi Griffin,Brindi,Griffin,So,,22.0,21.0,21.0,21.0,42.0,48.0,39.0,5.0,5482401,5.0,20.0,2.0
2018,Maryland,392,13.0,Nikki Sliwak,Nikki Sliwak,Nikki,Sliwak,So,,10.0,0.0,5.0,2.0,7.0,8.0,6.0,1.0,5482403,3.0,2.0,2.0
2018,Maryland,392,16.0,Kali Hartshorn,Kali Hartshorn,Kali,Hartshorn,So,,22.0,20.0,38.0,6.0,44.0,89.0,65.0,1.0,5482404,10.0,13.0,139.0
2018,Maryland,392,18.0,Andrea McTaggart,Andrea McTaggart,Andrea,McTaggart,So,,2.0,0.0,,,0.0,,,,5482405,1.0,,
2018,Maryland,392,25.0,Lizzie Colson,Lizzie Colson,Lizzie,Colson,So,,22.0,21.0,,1.0,1.0,2.0,1.0,23.0,5482406,40.0,39.0,91.0
2018,Maryland,392,20.0,Taylor Hensh,Taylor Hensh,Taylor,Hensh,Sr,,22.0,22.0,35.0,6.0,41.0,84.0,51.0,,5513277,6.0,7.0,1.0
2018,Maryland,392,3.0,Kacie Longo,Kacie Longo,Kacie,Longo,Sr,,11.0,1.0,2.0,,2.0,8.0,5.0,,5513278,1.0,1.0,1.0
2018,Maryland,392,23.0,Megan Whittle,Megan Whittle,Megan,Whittle,Sr,,22.0,22.0,84.0,15.0,99.0,182.0,130.0,10.0,5513279,44.0,18.0,42.0
2018,Maryland,392,31.0,Steff Holmes,Steff Holmes,Steff,Holmes,Sr,,7.0,1.0,,,0.0,,,,5513280,,1.0,
2018,Maryland,392,35.0,Emma Moss,Emma Moss,Emma,Moss,Sr,,4.0,1.0,,,0.0,,,1.0,5513281,,1.0,
2018,Maryland,392,26.0,Julie LeGar,Julie LeGar,Julie,LeGar,Sr,,6.0,1.0,,,0.0,,,1.0,5513282,1.0,1.0,
2018,Maryland,392,30.0,Kylie Davis,Kylie Davis,Kylie,Davis,Fr,,11.0,0.0,2.0,3.0,5.0,11.0,7.0,,5643024,2.0,2.0,1.0
2018,Maryland,392,15.0,Laurie Bracey,Laurie Bracey,Laurie,Bracey,Fr,,9.0,0.0,,,0.0,,,,5643026,1.0,,
2018,Maryland,392,21.0,Maggie Root,Maggie Root,Maggie,Root,Fr,,6.0,0.0,2.0,1.0,3.0,2.0,2.0,,5643028,,1.0,
2018,Maryland,392,22.0,Grace Griffin,Grace Griffin,Grace,Griffin,Fr,,22.0,18.0,30.0,7.0,37.0,68.0,49.0,13.0,5643049,27.0,30.0,3.0
2018,Maryland,392,33.0,Kathy Rudkin,Kathy Rudkin,Kathy,Rudkin,Sr,,22.0,22.0,,,0.0,,,6.0,5643029,9.0,21.0,1.0
2018,Maryland,392,14.0,Torie Barretta,Torie Barretta,Torie,Barretta,Fr,,11.0,,1.0,,1.0,1.0,1.0,,5643036,3.0,1.0,1.0
2018,Maryland,392,7.0,Catie May,Catie May,Catie,May,Fr,,15.0,,2.0,5.0,7.0,6.0,2.0,,5643031,,5.0,
2018,Maryland,392,10.0,Courtney Renehan,Courtney Renehan,Courtney,Renehan,Fr,,7.0,0.0,,,0.0,,,1.0,5643035,,1.0,
2018,Maryland,392,19.0,Alex McKay,Alex McKay,Alex,McKay,Sr,,3.0,3.0,,,0.0,,,1.0,5643041,,1.0,
2018,Maryland,392,37.0,Meghan Siverson,Meghan Siverson,Meghan,Siverson,Jr,,22.0,3.0,23.0,1.0,24.0,60.0,45.0,1.0,5642987,8.0,5.0,63.0
2018,Massachusetts,400,23.0,Courtney Barrett,Courtney Barrett,Courtney,Barrett,Fr,,10.0,0.0,,,0.0,,,2.0,5670896,2.0,2.0,
2018,Massachusetts,400,35.0,Haley Connaughton,Haley Connaughton,Haley,Connaughton,Fr,,12.0,0.0,11.0,3.0,14.0,17.0,14.0,5.0,5670897,6.0,11.0,
2018,Massachusetts,400,19.0,Hannah Burnett,Hannah Burnett,Hannah,Burnett,Sr,,19.0,19.0,61.0,16.0,77.0,122.0,98.0,10.0,5491744,20.0,19.0,3.0
2018,Massachusetts,400,16.0,Cassidy Doster,Cassidy Doster,Cassidy,Doster,Jr,,18.0,14.0,16.0,10.0,26.0,49.0,38.0,6.0,5491746,20.0,14.0,20.0
2018,Massachusetts,400,12.0,Alex Flobeck,Alex Flobeck,Alex,Flobeck,Sr,,19.0,14.0,,,0.0,2.0,,15.0,5491747,36.0,18.0,1.0
2018,Massachusetts,400,11.0,Ashley Faulhaber,Ashley Faulhaber,Ashley,Faulhaber,Sr,,15.0,0.0,11.0,4.0,15.0,28.0,26.0,1.0,5496292,3.0,6.0,1.0
2018,Massachusetts,400,21.0,Kasey Keane,Kasey Keane,Kasey,Keane,Sr,,19.0,19.0,,2.0,2.0,4.0,4.0,40.0,5496293,46.0,61.0,4.0
2018,Massachusetts,400,2.0,Kristen LoManto,Kristen LoManto,Kristen,LoManto,Sr,,19.0,19.0,1.0,,1.0,2.0,2.0,12.0,5496295,31.0,22.0,
2018,Massachusetts,400,9.0,Holly Turner,Holly Turner,Holly,Turner,Sr,,19.0,19.0,42.0,47.0,89.0,116.0,84.0,22.0,5496297,41.0,35.0,1.0
2018,Massachusetts,400,3.0,Abby Walker,Abby Walker,Abby,Walker,Sr,,19.0,19.0,17.0,5.0,22.0,44.0,32.0,13.0,5496298,15.0,16.0,21.0
2018,Massachusetts,400,14.0,Jill Boehmcke,Jill Boehmcke,Jill,Boehmcke,So,,17.0,17.0,,,0.0,,,8.0,5495401,29.0,23.0,1.0
2018,Massachusetts,400,1.0,Kaitlyn Cerasi,Kaitlyn Cerasi,Kaitlyn,Cerasi,So,,19.0,19.0,39.0,30.0,69.0,83.0,64.0,3.0,5495402,10.0,21.0,3.0
2018,Massachusetts,400,8.0,Stephanie Croke,Stephanie Croke,Stephanie,Croke,So,,19.0,18.0,16.0,21.0,37.0,44.0,33.0,23.0,5495403,17.0,42.0,34.0
2018,Massachusetts,400,36.0,Lauren Hiller,Lauren Hiller,Lauren,Hiller,So,,19.0,19.0,,,0.0,,,10.0,5495406,1.0,32.0,
2018,Massachusetts,400,34.0,Brooke McDaid,Brooke McDaid,Brooke,McDaid,So,,18.0,0.0,5.0,,5.0,13.0,10.0,4.0,5495407,17.0,11.0,5.0
2018,Massachusetts,400,28.0,Andrea Meincke,Andrea Meincke,Andrea,Meincke,Fr,,4.0,0.0,,,0.0,,,1.0,5495408,2.0,1.0,1.0
2018,Massachusetts,400,27.0,Caitlyn Petro,Caitlyn Petro,Caitlyn,Petro,Fr,,12.0,1.0,1.0,,1.0,1.0,1.0,,5495409,8.0,2.0,16.0
2018,Massachusetts,400,10.0,Hannah Palau,Hannah Palau,Hannah,Palau,Jr,,12.0,0.0,15.0,5.0,20.0,24.0,20.0,2.0,5492862,3.0,4.0,
2018,Massachusetts,400,6.0,Brianna Sacks,Brianna Sacks,Brianna,Sacks,Jr,,13.0,8.0,,,0.0,1.0,1.0,6.0,5492864,24.0,14.0,1.0
2018,Massachusetts,400,26.0,Sami Walters,Sami Walters,Sami,Walters,Jr,,7.0,0.0,,,0.0,,,,5492866,,2.0,
2018,Massachusetts,400,33.0,Kiley Anderson,Kiley Anderson,Kiley,Anderson,Jr,,19.0,18.0,47.0,8.0,55.0,96.0,74.0,6.0,5492867,24.0,11.0,108.0
2018,Massachusetts,400,24.0,Bella O'Connor,Bella O'Connor,Bella,O'Connor,Sr,,19.0,0.0,7.0,5.0,12.0,26.0,23.0,9.0,5492868,27.0,15.0,9.0
2018,Massachusetts,400,4.0,Brinley Anderson,Brinley Anderson,Brinley,Anderson,Fr,,15.0,1.0,4.0,2.0,6.0,15.0,10.0,1.0,5670915,11.0,1.0,11.0
2018,Massachusetts,400,20.0,Kelly Marra,Kelly Marra,Kelly,Marra,Fr,,12.0,0.0,4.0,4.0,8.0,10.0,6.0,,5670916,,,
2018,Massachusetts,400,15.0,Drew Reno,Drew Reno,Drew,Reno,Fr,,5.0,0.0,1.0,,1.0,1.0,1.0,,5670917,,,
2018,Massachusetts,400,17.0,Olivia Muscella,Olivia Muscella,Olivia,Muscella,Fr,,16.0,0.0,3.0,1.0,4.0,19.0,12.0,5.0,5670900,5.0,3.0,29.0
2018,Massachusetts,400,29.0,Ally Murphy,Ally Murphy,Ally,Murphy,Fr,,15.0,1.0,8.0,3.0,11.0,12.0,11.0,4.0,5670899,3.0,8.0,15.0
2018,Massachusetts,400,30.0,Lucie Poulin,Lucie Poulin,Lucie,Poulin,Fr,,6.0,0.0,,,0.0,,,1.0,5670902,,1.0,
2018,Massachusetts,400,37.0,Annika Streeter,Annika Streeter,Annika,Streeter,Fr,,2.0,0.0,,,0.0,1.0,1.0,,5670904,,,
2018,Massachusetts,400,22.0,Julia Smith,Julia Smith,Julia,Smith,Fr,,3.0,0.0,,,0.0,,,,5670903,,1.0,
2018,Massachusetts,400,31.0,Nikki Torres,Nikki Torres,Nikki,Torres,Fr,,2.0,0.0,,,0.0,,,,5670905,,1.0,
2018,Massachusetts,400,18.0,Caroline Wyse,Caroline Wyse,Caroline,Wyse,So,,15.0,3.0,,,0.0,1.0,,9.0,5670906,17.0,11.0,1.0
2018,Massachusetts,400,13.0,Audrey Fantazzia,Audrey Fantazzia,Audrey,Fantazzia,Fr,,7.0,0.0,,,0.0,,,1.0,5670898,1.0,1.0,
2018,Mercer,406,9.0,Catie Snee,Catie Snee,Catie,Snee,So,,17.0,,4.0,2.0,6.0,13.0,7.0,4.0,5480111,9.0,4.0,3.0
2018,Mercer,406,11.0,Eva Thorn,Eva Thorn,Eva,Thorn,So,,10.0,,7.0,4.0,11.0,16.0,14.0,,5480112,3.0,4.0,
2018,Mercer,406,20.0,Katie Martin,Katie Martin,Katie,Martin,So,,20.0,20.0,1.0,,1.0,2.0,2.0,16.0,5480113,38.0,26.0,
2018,Mercer,406,25.0,Lily Morin,Lily Morin,Lily,Morin,So,,19.0,6.0,8.0,1.0,9.0,18.0,14.0,13.0,5480115,20.0,34.0,4.0
2018,Mercer,406,26.0,Michaela Lucas,Michaela Lucas,Michaela,Lucas,So,,20.0,20.0,1.0,2.0,3.0,1.0,1.0,24.0,5480116,59.0,41.0,25.0
2018,Mercer,406,2.0,Kendall Garrett,Kendall Garrett,Kendall,Garrett,Jr,,19.0,1.0,5.0,2.0,7.0,9.0,6.0,1.0,5488098,4.0,4.0,1.0
2018,Mercer,406,1.0,Kelly Hagerty,Kelly Hagerty,Kelly,Hagerty,Jr,,20.0,16.0,25.0,3.0,28.0,54.0,43.0,4.0,5488099,17.0,15.0,6.0
2018,Mercer,406,50.0,Dylan Malamala,Dylan Malamala,Dylan,Malamala,Jr,,6.0,0.0,,,0.0,,,,5488100,,5.0,
2018,Mercer,406,18.0,Audrey Robertson,Audrey Robertson,Audrey,Robertson,Jr,,20.0,20.0,4.0,,4.0,7.0,6.0,39.0,5488102,47.0,54.0,46.0
2018,Mercer,406,27.0,Tori Blakeman,Tori Blakeman,Tori,Blakeman,Sr,,5.0,1.0,,,0.0,,,,5496340,3.0,1.0,
2018,Mercer,406,8.0,Kate Christian,Kate Christian,Kate,Christian,Sr,,14.0,5.0,4.0,8.0,12.0,8.0,7.0,3.0,5496342,6.0,6.0,4.0
2018,Mercer,406,10.0,Erica Coyne,Erica Coyne,Erica,Coyne,Sr,,20.0,19.0,43.0,6.0,49.0,79.0,64.0,7.0,5496343,17.0,21.0,19.0
2018,Mercer,406,5.0,Victoria Ferdinandi,Victoria Ferdinandi,Victoria,Ferdinandi,Sr,,19.0,18.0,,,0.0,1.0,,7.0,5496344,21.0,13.0,
2018,Mercer,406,23.0,Gabby Goldberg,Gabby Goldberg,Gabby,Goldberg,Sr,,5.0,1.0,2.0,1.0,3.0,5.0,3.0,1.0,5496345,1.0,,
2018,Mercer,406,14.0,Michele Holmes,Michele Holmes,Michele,Holmes,Sr,,4.0,1.0,,,0.0,1.0,1.0,,5496346,,2.0,
2018,Mercer,406,3.0,Kate Leone,Kate Leone,Kate,Leone,Sr,,20.0,20.0,54.0,12.0,66.0,114.0,87.0,7.0,5497419,21.0,20.0,
2018,Mercer,406,24.0,Meghan Segreti,Meghan Segreti,Meghan,Segreti,Sr,,20.0,16.0,21.0,8.0,29.0,59.0,43.0,6.0,5497421,23.0,21.0,89.0
2018,Mercer,406,7.0,Lindsey Zeltwanger,Lindsey Zeltwanger,Lindsey,Zeltwanger,Sr,,20.0,19.0,35.0,52.0,87.0,93.0,67.0,15.0,5497423,21.0,30.0,44.0
2018,Mercer,406,6.0,Amya Hudson,Amya Hudson,Amya,Hudson,Fr,,2.0,0.0,1.0,,1.0,3.0,1.0,,5643091,,1.0,
2018,Mercer,406,16.0,Cailey Thornburg,Cailey Thornburg,Cailey,Thornburg,Fr,,6.0,,3.0,2.0,5.0,5.0,4.0,,5643104,,2.0,5.0
2018,Mercer,406,19.0,Samantha Brown,Samantha Brown,Samantha,Brown,Fr,,16.0,6.0,,,0.0,,,3.0,5643108,8.0,12.0,
2018,Mercer,406,22.0,Sami Van Slyke,Sami Van Slyke,Sami,Van Slyke,Fr,,20.0,9.0,13.0,4.0,17.0,36.0,24.0,12.0,5643132,22.0,14.0,8.0
