season,team,team_id,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,goals,assists,points,shots,sog,ct,ncaa_id,fouls,ground_balls,turnovers,freepos_shots,freepos_goals,draw_controls
2024,Davidson,173,27.0,Allie Hartnett,Allie Hartnett,Allie,Hartnett,So,M,18.0,18.0,19.0,19.0,38.0,53.0,34.0,17.0,8217571,19.0,22.0,25.0,9.0,2.0,40.0
2024,Davidson,173,17.0,Devyn Martinez,Devyn Martinez,Devyn,Martinez,So,ATT,5.0,0.0,,,0.0,,,,8217572,,,1.0,,,1.0
2024,Davidson,173,31.0,Maia Chisari,Maia Chisari,Maia,Chisari,So,M,3.0,0.0,,,0.0,2.0,1.0,,8217573,,,1.0,1.0,,
2024,Davidson,173,11.0,Shayna Brodman,Shayna Brodman,Shayna,Brodman,So,M,17.0,3.0,7.0,7.0,14.0,27.0,21.0,7.0,8217574,5.0,9.0,9.0,5.0,1.0,16.0
2024,Davidson,173,20.0,Caroline Moran,Caroline Moran,Caroline,Moran,Sr,ATT,10.0,1.0,1.0,6.0,7.0,8.0,5.0,1.0,8217575,3.0,3.0,7.0,1.0,,
2024,Davidson,173,26.0,Morgan O'Brien,Morgan O'Brien,Morgan,O'Brien,Sr,D,18.0,18.0,,,0.0,,,17.0,8217576,22.0,27.0,4.0,,,2.0
2024,Davidson,173,35.0,Julianne Carey,Julianne Carey,Julianne,Carey,Sr,M,15.0,15.0,24.0,24.0,48.0,63.0,49.0,6.0,8217577,8.0,12.0,27.0,9.0,6.0,37.0
2024,Davidson,173,29.0,Brynn Jones,Brynn Jones,Brynn,Jones,Sr,D,18.0,18.0,,,0.0,,,26.0,8217578,32.0,35.0,12.0,,,1.0
2024,Davidson,173,14.0,Sophia Passalaqua,Sophia Passalaqua,Sophia,Passalaqua,Sr,M,16.0,8.0,2.0,,2.0,5.0,4.0,7.0,8217579,21.0,15.0,3.0,1.0,,2.0
2024,Davidson,173,23.0,Lauren Garcia,Lauren Garcia,Lauren,Garcia,Sr,M,18.0,10.0,15.0,3.0,18.0,41.0,29.0,,8217580,,7.0,13.0,13.0,6.0,
2024,Davidson,173,16.0,Noelle Cegielski,Noelle Cegielski,Noelle,Cegielski,Sr,D,18.0,18.0,,,0.0,,,33.0,8217581,28.0,30.0,8.0,,,1.0
2024,Davidson,173,30.0,Paige Doyle,Paige Doyle,Paige,Doyle,Sr,GK,16.0,8.0,,,0.0,,,4.0,8217582,,17.0,1.0,,,
2024,Davidson,173,13.0,Alyssa Natoli,Alyssa Natoli,Alyssa,Natoli,Sr,D,18.0,18.0,,,0.0,,,24.0,8217583,30.0,34.0,3.0,,,
2024,Davidson,173,34.0,Riley Moore,Riley Moore,Riley,Moore,Jr,M,17.0,2.0,14.0,3.0,17.0,26.0,26.0,10.0,8217584,6.0,12.0,10.0,8.0,6.0,24.0
2024,Davidson,173,5.0,Berit Cederlund,Berit Cederlund,Berit,Cederlund,Jr,M,1.0,0.0,,,0.0,,,,8217585,,,,,,
2024,Davidson,173,37.0,Payton Cheedle,Payton Cheedle,Payton,Cheedle,Jr,M,4.0,4.0,2.0,1.0,3.0,5.0,4.0,,8217586,2.0,,1.0,,,5.0
2024,Davidson,173,6.0,Sophie Marro,Sophie Marro,Sophie,Marro,Jr,D,1.0,0.0,,,0.0,,,,8217587,,,,,,
2024,Davidson,173,7.0,Reagen Terrell,Reagen Terrell,Reagen,Terrell,Jr,D,10.0,5.0,,,0.0,,,4.0,8217588,9.0,2.0,,,,
2024,Davidson,173,8.0,Tate Crawford,Tate Crawford,Tate,Crawford,Jr,ATT,1.0,0.0,,,0.0,,,,8217589,,,,,,
2024,Davidson,173,19.0,Riley Cochrane,Riley Cochrane,Riley,Cochrane,Jr,ATT,18.0,12.0,26.0,22.0,48.0,50.0,45.0,1.0,8217590,3.0,14.0,19.0,4.0,2.0,
2024,Davidson,173,22.0,Josie Lambert,Josie Lambert,Josie,Lambert,Jr,M,18.0,17.0,52.0,6.0,58.0,102.0,83.0,9.0,8217591,8.0,13.0,25.0,11.0,6.0,7.0
2024,Davidson,173,1.0,Jenna Skibbe,Jenna Skibbe,Jenna,Skibbe,Fr,ATT,17.0,9.0,48.0,,48.0,94.0,74.0,6.0,8422747,4.0,6.0,16.0,14.0,5.0,2.0
2024,Davidson,173,10.0,Kara Niewoehner,Kara Niewoehner,Kara,Niewoehner,Fr,M,1.0,0.0,,,0.0,,,,8422749,,,,,,
2024,Davidson,173,12.0,Brooke Ross,Brooke Ross,Brooke,Ross,Fr,M,18.0,4.0,21.0,9.0,30.0,58.0,43.0,1.0,8422751,10.0,13.0,22.0,13.0,7.0,32.0
2024,Davidson,173,25.0,Kella McGrail,Kella McGrail,Kella,McGrail,Fr,M,18.0,14.0,2.0,1.0,3.0,5.0,3.0,11.0,8422756,21.0,22.0,7.0,,,11.0
2024,Davidson,173,9.0,Sophie Majernik,Sophie Majernik,Sophie,Majernik,Fr,M,1.0,0.0,,,0.0,,,,8422748,,,,,,
2024,Davidson,173,15.0,Kayla Joyce,Kayla Joyce,Kayla,Joyce,Fr,GK,14.0,10.0,,,0.0,,,6.0,8422754,1.0,12.0,4.0,,,
2024,Delaware,180,40.0,Steph Marszal,Steph Marszal,Steph,Marszal,So,GK,13.0,12.0,,,0.0,,,1.0,8217622,,13.0,1.0,,,
2024,Delaware,180,16.0,Callie Drab,Callie Drab,Callie,Drab,So,ATT,16.0,0.0,13.0,9.0,22.0,23.0,17.0,2.0,8217623,,7.0,18.0,1.0,,
2024,Delaware,180,21.0,Kate Mercer,Kate Mercer,Kate,Mercer,So,M,4.0,0.0,,,0.0,,,,8217624,,,,,,
2024,Delaware,180,26.0,Allison Swartout,Allison Swartout,Allison,Swartout,So,M,13.0,0.0,1.0,,1.0,3.0,3.0,,8217625,1.0,2.0,5.0,1.0,1.0,1.0
2024,Delaware,180,10.0,McKenzie Didio,McKenzie Didio,McKenzie,Didio,So,ATT,9.0,0.0,5.0,,5.0,8.0,8.0,,8217627,,1.0,2.0,1.0,,
2024,Delaware,180,17.0,Morgan Gore,Morgan Gore,Morgan,Gore,So,M,16.0,15.0,17.0,1.0,18.0,46.0,29.0,5.0,8217628,3.0,8.0,12.0,9.0,6.0,14.0
2024,Delaware,180,28.0,Maggie Farragher,Maggie Farragher,Maggie,Farragher,So,M,16.0,15.0,,,0.0,,,13.0,8217629,16.0,12.0,3.0,,,3.0
2024,Delaware,180,4.0,Bryn Rochon,Bryn Rochon,Bryn,Rochon,Jr,M,3.0,0.0,1.0,,1.0,2.0,2.0,,8217630,,,1.0,,,
2024,Delaware,180,34.0,Riley Sturtevant,Riley Sturtevant,Riley,Sturtevant,So,M,8.0,0.0,2.0,,2.0,5.0,4.0,,8217631,,2.0,1.0,1.0,1.0,
2024,Delaware,180,3.0,Erin Gormley,Erin Gormley,Erin,Gormley,Sr,D,10.0,1.0,,,0.0,,,5.0,8217633,9.0,5.0,4.0,,,1.0
2024,Delaware,180,13.0,Sophia Foohey,Sophia Foohey,Sophia,Foohey,Sr,GK,9.0,4.0,,,0.0,,,8.0,8217634,,10.0,2.0,,,
2024,Delaware,180,2.0,Jenna McHale,Jenna McHale,Jenna,McHale,Sr,ATT,9.0,1.0,4.0,3.0,7.0,5.0,5.0,1.0,8217635,1.0,2.0,4.0,2.0,2.0,
2024,Delaware,180,11.0,Sarah Most,Sarah Most,Sarah,Most,Sr,D,3.0,1.0,,,0.0,,,,8217636,,,1.0,,,
2024,Delaware,180,1.0,Riley Gillin,Riley Gillin,Riley,Gillin,Sr,ATT,16.0,16.0,24.0,28.0,52.0,47.0,37.0,5.0,8217637,5.0,11.0,38.0,6.0,4.0,
2024,Delaware,180,24.0,Danielle Livornese,Danielle Livornese,Danielle,Livornese,Sr,ATT,14.0,14.0,17.0,2.0,19.0,43.0,34.0,7.0,8217638,1.0,7.0,8.0,1.0,,57.0
2024,Delaware,180,22.0,Kellie Ann Matey,Kellie Ann Matey,Kellie Ann,Matey,Sr,D,5.0,1.0,,,0.0,,,,8217639,3.0,2.0,1.0,,,
2024,Delaware,180,12.0,Emma Hoffman,Emma Hoffman,Emma,Hoffman,Jr,D,2.0,0.0,,,0.0,,,,8217640,,,,,,
2024,Delaware,180,19.0,Lizzie Yurchak,Lizzie Yurchak,Lizzie,Yurchak,Sr,M,16.0,16.0,15.0,7.0,22.0,50.0,37.0,12.0,8217641,19.0,18.0,26.0,4.0,,36.0
2024,Delaware,180,5.0,Keira Grant,Keira Grant,Keira,Grant,Jr,M,15.0,0.0,17.0,1.0,18.0,37.0,31.0,1.0,8217643,4.0,10.0,13.0,3.0,,1.0
2024,Delaware,180,25.0,Delaney McDaniel,Delaney McDaniel,Delaney,McDaniel,Jr,ATT,13.0,0.0,13.0,32.0,45.0,34.0,25.0,4.0,8217644,3.0,10.0,38.0,3.0,2.0,
2024,Delaware,180,30.0,Natalie Reed,Natalie Reed,Natalie,Reed,Jr,GK,1.0,0.0,,,0.0,,,,8217645,,,1.0,,,
2024,Delaware,180,23.0,Sam Schelling,Sam Schelling,Sam,Schelling,Jr,D,16.0,16.0,1.0,,1.0,1.0,1.0,20.0,8217647,13.0,25.0,14.0,,,71.0
2024,Delaware,180,7.0,Julia Ciufo,Julia Ciufo,Julia,Ciufo,Fr,ATT,5.0,0.0,1.0,,1.0,3.0,3.0,2.0,8453117,2.0,4.0,2.0,,,
2024,Delaware,180,36.0,Emma McLam,Emma McLam,Emma,McLam,Fr,M,3.0,0.0,,,0.0,1.0,1.0,,8455314,,,,,,
2024,Delaware,180,9.0,Kat Baseggio,Kat Baseggio,Kat,Baseggio,Fr,D,16.0,15.0,,,0.0,,,5.0,8455288,10.0,14.0,7.0,,,
2024,Delaware,180,15.0,Madison Hranicka,Madison Hranicka,Madison,Hranicka,Sr,D,16.0,16.0,,,0.0,2.0,2.0,57.0,8453114,53.0,63.0,6.0,,,5.0
2024,Delaware,180,14.0,Sophia Muscolino,Sophia Muscolino,Sophia,Muscolino,Fr,ATT,8.0,0.0,2.0,1.0,3.0,4.0,2.0,,8455293,,2.0,3.0,2.0,,
2024,Delaware,180,18.0,Lizzie Hsu,Lizzie Hsu,Lizzie,Hsu,Sr,ATT,16.0,16.0,28.0,4.0,32.0,75.0,46.0,2.0,8455295,1.0,6.0,21.0,15.0,4.0,1.0
2024,Delaware,180,20.0,Sam Paradise,Sam Paradise,Sam,Paradise,Fr,M,16.0,3.0,8.0,,8.0,23.0,13.0,4.0,8455301,10.0,6.0,17.0,2.0,2.0,11.0
2024,Delaware,180,27.0,Maddy Mobilia,Maddy Mobilia,Maddy,Mobilia,Fr,D,16.0,15.0,,,0.0,,,8.0,8455305,6.0,12.0,3.0,,,2.0
2024,Delaware,180,8.0,Jaclyn Marszal,Jaclyn Marszal,Jaclyn,Marszal,So,ATT,16.0,15.0,25.0,22.0,47.0,47.0,36.0,4.0,8453119,2.0,19.0,26.0,6.0,4.0,2.0
2024,Delaware St.,178,14.0,Thalia Shoemaker,Thalia Shoemaker,Thalia,Shoemaker,So,D,9.0,4.0,,,0.0,,,1.0,8217592,3.0,1.0,3.0,,,
2024,Delaware St.,178,8.0,Dylan Wilkes,Dylan Wilkes,Dylan,Wilkes,So,ATT,11.0,2.0,4.0,,4.0,9.0,7.0,,8217593,1.0,,7.0,1.0,,1.0
2024,Delaware St.,178,27.0,Genesys Spann,Genesys Spann,Genesys,Spann,So,ATT,14.0,9.0,,1.0,1.0,3.0,1.0,,8217594,2.0,1.0,8.0,,,13.0
2024,Delaware St.,178,37.0,Kimaari Mondy,Kimaari Mondy,Kimaari,Mondy,So,GK,11.0,8.0,,,0.0,,,,8217595,,3.0,6.0,,,
2024,Delaware St.,178,12.0,Sanai James,Sanai James,Sanai,James,So,D,13.0,6.0,,,0.0,1.0,,3.0,8217596,12.0,10.0,2.0,,,17.0
2024,Delaware St.,178,25.0,Zahra Gotz,Zahra Gotz,Zahra,Gotz,So,ATT,15.0,3.0,19.0,2.0,21.0,42.0,30.0,7.0,8217597,4.0,7.0,20.0,4.0,1.0,7.0
2024,Delaware St.,178,1.0,London Downing,London Downing,London,Downing,Jr,M,15.0,12.0,11.0,6.0,17.0,34.0,20.0,2.0,8217599,3.0,6.0,24.0,4.0,3.0,
2024,Delaware St.,178,3.0,Janiya Rourk,Janiya Rourk,Janiya,Rourk,Jr,ATT,1.0,0.0,,,0.0,,,,8217600,,,,,,
2024,Delaware St.,178,21.0,Mayerlin Santos,Mayerlin Santos,Mayerlin,Santos,Sr,ATT,3.0,0.0,,,0.0,,,,8217601,,,1.0,,,
2024,Delaware St.,178,24.0,Nylah Kelso,Nylah Kelso,Nylah,Kelso,Sr,D,4.0,1.0,,,0.0,,,1.0,8217602,,1.0,,,,
2024,Delaware St.,178,26.0,Chloe Tuck,Chloe Tuck,Chloe,Tuck,Sr,D,14.0,14.0,,,0.0,,,7.0,8217603,8.0,5.0,4.0,,,1.0
2024,Delaware St.,178,28.0,Mica Lambert,Mica Lambert,Mica,Lambert,Sr,ATT,15.0,15.0,10.0,4.0,14.0,24.0,17.0,3.0,8217604,10.0,9.0,16.0,5.0,4.0,29.0
2024,Delaware St.,178,4.0,Rossella Nardi,Rossella Nardi,Rossella,Nardi,Sr,ATT,14.0,11.0,16.0,6.0,22.0,40.0,25.0,,8217605,3.0,2.0,20.0,,,1.0
2024,Delaware St.,178,16.0,Sydney Anderson,Sydney Anderson,Sydney,Anderson,Sr,D,5.0,2.0,,,0.0,,,1.0,8217607,3.0,,,,,
2024,Delaware St.,178,22.0,Hannah McMasters,Hannah McMasters,Hannah,McMasters,Jr,ATT,4.0,0.0,,,0.0,2.0,1.0,,8217609,2.0,,3.0,,,
2024,Delaware St.,178,9.0,Ameerah Green,Ameerah Green,Ameerah,Green,Jr,D,13.0,12.0,,,0.0,2.0,1.0,14.0,8217611,11.0,20.0,8.0,1.0,,7.0
2024,Delaware St.,178,5.0,Tia Epps,Tia Epps,Tia,Epps,Jr,D,12.0,6.0,1.0,,1.0,4.0,2.0,4.0,8217614,3.0,4.0,5.0,,,5.0
2024,Delaware St.,178,23.0,Dasia McQueen,Dasia McQueen,Dasia,McQueen,Jr,D,3.0,0.0,,,0.0,,,1.0,8217615,,1.0,2.0,,,
2024,Delaware St.,178,29.0,Saniya Craft,Saniya Craft,Saniya,Craft,Jr,M,15.0,6.0,7.0,5.0,12.0,24.0,19.0,7.0,8217616,6.0,10.0,15.0,2.0,1.0,7.0
2024,Delaware St.,178,44.0,Yeda Couto-Erickson,Yeda Couto-Erickson,Yeda,Couto-Erickson,Jr,GK,8.0,3.0,,,0.0,,,1.0,8217617,,6.0,2.0,,,
2024,Delaware St.,178,15.0,Nailah Green,Nailah Green,Nailah,Green,Jr,D,15.0,15.0,,,0.0,,,13.0,8217618,12.0,21.0,5.0,,,6.0
2024,Delaware St.,178,40.0,Isabel Gautreaux,Isabel Gautreaux,Isabel,Gautreaux,So,GK,9.0,4.0,,,0.0,,,1.0,8217619,,4.0,5.0,,,
2024,Delaware St.,178,2.0,Nyla Price,Nyla Price,Nyla,Price,Fr,M,9.0,0.0,2.0,2.0,4.0,8.0,5.0,2.0,8415691,,4.0,7.0,,,
2024,Delaware St.,178,11.0,Ebony Reddick,Ebony Reddick,Ebony,Reddick,Sr,ATT,15.0,15.0,29.0,3.0,32.0,70.0,52.0,6.0,8415709,4.0,8.0,15.0,11.0,2.0,5.0
2024,Delaware St.,178,17.0,Savia Singh,Savia Singh,Savia,Singh,Fr,M,6.0,0.0,,,0.0,,,1.0,8415712,1.0,1.0,,,,1.0
2024,Delaware St.,178,20.0,Keni Jackson,Keni Jackson,Keni,Jackson,Fr,ATT,2.0,0.0,,,0.0,,,,8415716,,,2.0,,,
2024,Delaware St.,178,33.0,Summer Carpenter,Summer Carpenter,Summer,Carpenter,Fr,D,8.0,0.0,,,0.0,,,3.0,8415719,2.0,4.0,2.0,,,
2024,Delaware St.,178,6.0,Kristin Sims,Kristin Sims,Kristin,Sims,Fr,ATT,4.0,0.0,,,0.0,,,1.0,8415697,1.0,1.0,1.0,,,
2024,Delaware St.,178,18.0,Taylor Weston,Taylor Weston,Taylor,Weston,Fr,DM,12.0,10.0,,,0.0,,,,8415713,5.0,4.0,2.0,,,10.0
2024,Delaware St.,178,19.0,Leah Brown,Leah Brown,Leah,Brown,Fr,ATT,10.0,0.0,1.0,,1.0,3.0,3.0,1.0,8415714,1.0,2.0,4.0,,,1.0
2024,Delaware St.,178,31.0,Emarie McNair,Emarie McNair,Emarie,McNair,Fr,M,10.0,0.0,,,0.0,4.0,1.0,2.0,8415718,3.0,6.0,3.0,,,3.0
2024,Delaware St.,178,7.0,Kendal Johnson,Kendal Johnson,Kendal,Johnson,Sr,ATT,14.0,10.0,4.0,6.0,10.0,17.0,11.0,10.0,8415703,2.0,14.0,12.0,1.0,,7.0
2024,Delaware St.,178,10.0,London Stewart,London Stewart,London,Stewart,Fr,M,11.0,2.0,8.0,1.0,9.0,23.0,14.0,1.0,8415705,,1.0,2.0,3.0,1.0,2.0
2024,Delaware St.,178,13.0,Taylor Steed,Taylor Steed,Taylor,Steed,Sr,D,15.0,10.0,,,0.0,,,8.0,8415710,4.0,6.0,3.0,,,2.0
2024,Denver,183,30.0,Megan Klingenberg,Megan Klingenberg,Megan,Klingenberg,So,D,20.0,20.0,,,0.0,1.0,1.0,22.0,8217655,29.0,22.0,4.0,,,3.0
2024,Denver,183,35.0,Megan Myers,Megan Myers,Megan,Myers,So,M,4.0,0.0,,,0.0,,,,8217656,,,2.0,,,
2024,Denver,183,2.0,Anna Palmisano,Anna Palmisano,Anna,Palmisano,Sr,D,20.0,20.0,,,0.0,,,33.0,8217657,82.0,24.0,6.0,,,1.0
2024,Denver,183,5.0,Sophia LaBanca,Sophia LaBanca,Sophia,LaBanca,Sr,M,6.0,0.0,1.0,,1.0,2.0,2.0,,8217658,,,1.0,,,
2024,Denver,183,0.0,Bryn McCaughey,Bryn McCaughey,Bryn,McCaughey,Sr,D,20.0,20.0,1.0,,1.0,1.0,1.0,27.0,8217659,63.0,41.0,10.0,,,4.0
2024,Denver,183,13.0,Sloane Kipp,Sloane Kipp,Sloane,Kipp,Sr,ATT,20.0,0.0,28.0,10.0,38.0,62.0,40.0,2.0,8217660,2.0,12.0,20.0,7.0,3.0,
2024,Denver,183,19.0,Abby Jenkins,Abby Jenkins,Abby,Jenkins,Sr,FO,20.0,20.0,,,0.0,,,1.0,8217661,4.0,,4.0,,,92.0
2024,Denver,183,45.0,Raegan Wilson,Raegan Wilson,Raegan,Wilson,Jr,ATT,14.0,0.0,,2.0,2.0,12.0,7.0,3.0,8217662,,2.0,4.0,2.0,,
2024,Denver,183,18.0,Annie McGuire,Annie McGuire,Annie,McGuire,Jr,ATT,1.0,0.0,1.0,,1.0,1.0,1.0,,8217663,,,,,,
2024,Denver,183,26.0,Addy Caulk,Addy Caulk,Addy,Caulk,Jr,ATT,6.0,0.0,2.0,,2.0,4.0,4.0,,8217664,1.0,,,,,
2024,Denver,183,28.0,Sarah Pokorny,Sarah Pokorny,Sarah,Pokorny,Jr,D,20.0,0.0,,1.0,1.0,,,4.0,8217665,14.0,9.0,2.0,,,2.0
2024,Denver,183,34.0,Caroline Colimore,Caroline Colimore,Caroline,Colimore,Jr,M,20.0,20.0,30.0,6.0,36.0,69.0,44.0,12.0,8217666,19.0,16.0,18.0,13.0,9.0,3.0
2024,Denver,183,27.0,Emelia Bohi,Emelia Bohi,Emelia,Bohi,Jr,GK,20.0,20.0,,,0.0,,,10.0,8217667,1.0,23.0,10.0,,,
2024,Denver,183,1.0,Lauren Black,Lauren Black,Lauren,Black,Jr,ATT,19.0,8.0,38.0,21.0,59.0,96.0,69.0,6.0,8217668,17.0,13.0,28.0,15.0,8.0,38.0
2024,Denver,183,8.0,Ella Colimore,Ella Colimore,Ella,Colimore,Jr,ATT,6.0,0.0,,,0.0,2.0,2.0,,8217669,,,,1.0,,
2024,Denver,183,25.0,Mollie Estepp,Mollie Estepp,Mollie,Estepp,Jr,ATT,7.0,0.0,,,0.0,1.0,,,8217670,,,3.0,,,1.0
2024,Denver,183,7.0,Maggie Gately,Maggie Gately,Maggie,Gately,So,M,3.0,0.0,,,0.0,,,,8217648,,,,,,
2024,Denver,183,12.0,Carly Frohnapfel,Carly Frohnapfel,Carly,Frohnapfel,So,D,16.0,8.0,,,0.0,,,6.0,8217649,15.0,4.0,1.0,,,7.0
2024,Denver,183,11.0,Ryan Dineen,Ryan Dineen,Ryan,Dineen,So,ATT,20.0,1.0,24.0,32.0,56.0,56.0,44.0,3.0,8217650,5.0,8.0,34.0,11.0,4.0,
2024,Denver,183,4.0,Lindsey Wilmot,Lindsey Wilmot,Lindsey,Wilmot,So,M,8.0,0.0,1.0,,1.0,6.0,2.0,,8217651,,3.0,1.0,,,
2024,Denver,183,17.0,Skyler Constantino,Skyler Constantino,Skyler,Constantino,Jr,GK,6.0,0.0,,,0.0,,,,8217652,1.0,,,,,
2024,Denver,183,40.0,Landry Grover,Landry Grover,Landry,Grover,So,M,3.0,0.0,,,0.0,,,,8217653,1.0,,1.0,,,
2024,Denver,183,20.0,Ava Welty,Ava Welty,Ava,Welty,So,D,3.0,0.0,,,0.0,,,1.0,8217654,1.0,2.0,,,,
2024,Denver,183,6.0,Jane Earley,Jane Earley,Jane,Earley,Sr,ATT,20.0,11.0,30.0,2.0,32.0,62.0,50.0,2.0,8426442,,7.0,9.0,11.0,5.0,2.0
2024,Denver,183,14.0,Olivia Ripple,Olivia Ripple,Olivia,Ripple,Fr,M,20.0,0.0,13.0,3.0,16.0,40.0,26.0,6.0,8426454,11.0,6.0,9.0,11.0,2.0,1.0
2024,Denver,183,21.0,Trinity McPherson,Trinity McPherson,Trinity,McPherson,Sr,D,20.0,20.0,1.0,2.0,3.0,7.0,6.0,36.0,8426481,41.0,40.0,10.0,1.0,,85.0
2024,Denver,183,9.0,Kyra Obert,Kyra Obert,Kyra,Obert,Fr,M,20.0,0.0,9.0,7.0,16.0,27.0,16.0,,8426447,6.0,5.0,12.0,1.0,,3.0
2024,Denver,183,10.0,Caroline Keil,Caroline Keil,Caroline,Keil,Fr,ATT,1.0,0.0,,,0.0,,,,8426450,,,,,,
2024,Denver,183,24.0,Julia Gilbert,Julia Gilbert,Julia,Gilbert,Sr,ATT,20.0,20.0,62.0,12.0,74.0,129.0,109.0,4.0,8426483,10.0,15.0,28.0,25.0,14.0,7.0
2024,Denver,183,3.0,Olivia Penoyer,Olivia Penoyer,Olivia,Penoyer,Sr,ATT,20.0,20.0,26.0,56.0,82.0,70.0,46.0,5.0,8426440,5.0,20.0,27.0,8.0,2.0,2.0
2024,Denver,183,15.0,Payton Vaughn,Payton Vaughn,Payton,Vaughn,Sr,M,20.0,20.0,,,0.0,,,20.0,8426472,21.0,31.0,6.0,,,6.0
2024,Denver,183,16.0,Sam Thacker,Sam Thacker,Sam,Thacker,Sr,D,13.0,12.0,,,0.0,,,21.0,8426478,33.0,25.0,4.0,,,14.0
2024,Detroit Mercy,184,2.0,Alyssa Jarvis,Alyssa Jarvis,Alyssa,Jarvis,So,M,18.0,18.0,20.0,4.0,24.0,58.0,45.0,10.0,8217672,13.0,26.0,26.0,8.0,4.0,67.0
2024,Detroit Mercy,184,8.0,Libby Cuckler,Libby Cuckler,Libby,Cuckler,So,ATT,18.0,15.0,11.0,12.0,23.0,38.0,29.0,6.0,8217674,11.0,7.0,21.0,5.0,4.0,
2024,Detroit Mercy,184,11.0,Angelina Hook,Angelina Hook,Angelina,Hook,So,D,16.0,11.0,,,0.0,,,5.0,8217675,11.0,15.0,3.0,,,1.0
2024,Detroit Mercy,184,17.0,Abby Schillinger,Abby Schillinger,Abby,Schillinger,Sr,M,18.0,2.0,6.0,2.0,8.0,14.0,7.0,2.0,8217677,13.0,10.0,15.0,2.0,1.0,16.0
2024,Detroit Mercy,184,21.0,Sarah Meek,Sarah Meek,Sarah,Meek,Sr,M,18.0,16.0,,1.0,1.0,,,14.0,8217678,33.0,26.0,11.0,,,16.0
2024,Detroit Mercy,184,6.0,Ella Brandt,Ella Brandt,Ella,Brandt,Sr,ATT,16.0,2.0,9.0,4.0,13.0,28.0,21.0,3.0,8217679,4.0,6.0,11.0,3.0,1.0,
2024,Detroit Mercy,184,14.0,Kristine Kropp,Kristine Kropp,Kristine,Kropp,Sr,M,4.0,0.0,,,0.0,1.0,1.0,,8217680,,1.0,,1.0,,
2024,Detroit Mercy,184,35.0,Lena Kinczel,Lena Kinczel,Lena,Kinczel,Sr,D,6.0,1.0,,1.0,1.0,,,,8217681,,1.0,,,,
2024,Detroit Mercy,184,19.0,Cat Kopchia,Cat Kopchia,Cat,Kopchia,Sr,ATT,18.0,18.0,62.0,8.0,70.0,139.0,99.0,6.0,8217682,14.0,21.0,35.0,20.0,13.0,
2024,Detroit Mercy,184,20.0,Cecelia Vergara,Cecelia Vergara,Cecelia,Vergara,Sr,M,16.0,4.0,,4.0,4.0,2.0,2.0,1.0,8217683,3.0,5.0,9.0,,,10.0
2024,Detroit Mercy,184,44.0,Julia Fortino,Julia Fortino,Julia,Fortino,Sr,ATT,14.0,0.0,3.0,,3.0,7.0,5.0,,8217684,5.0,2.0,5.0,,,1.0
2024,Detroit Mercy,184,28.0,Kiah Nuessgen,Kiah Nuessgen,Kiah,Nuessgen,Sr,D,18.0,18.0,,,0.0,,,10.0,8217685,19.0,22.0,9.0,,,2.0
2024,Detroit Mercy,184,10.0,Emma Donahue,Emma Donahue,Emma,Donahue,Sr,ATT,6.0,0.0,,,0.0,,,,8217687,,,2.0,,,
2024,Detroit Mercy,184,22.0,Vanessa Evans,Vanessa Evans,Vanessa,Evans,Jr,D,3.0,0.0,,,0.0,,,,8217688,,1.0,1.0,,,
2024,Detroit Mercy,184,33.0,Leah Bodnar,Leah Bodnar,Leah,Bodnar,Jr,M,18.0,18.0,33.0,9.0,42.0,85.0,67.0,14.0,8217689,12.0,22.0,23.0,4.0,1.0,5.0
2024,Detroit Mercy,184,55.0,Katie Bilello,Katie Bilello,Katie,Bilello,Jr,M,18.0,17.0,,,0.0,,,10.0,8217690,26.0,20.0,3.0,,,
2024,Detroit Mercy,184,26.0,Sophie Davis,Sophie Davis,Sophie,Davis,Jr,D,18.0,18.0,,,0.0,,,6.0,8217691,22.0,8.0,11.0,,,
2024,Detroit Mercy,184,24.0,Brooke Parrillo,Brooke Parrillo,Brooke,Parrillo,Jr,ATT,7.0,1.0,,,0.0,1.0,1.0,,8217692,,1.0,1.0,,,
2024,Detroit Mercy,184,27.0,Maddy Camm,Maddy Camm,Maddy,Camm,Jr,M,18.0,18.0,25.0,14.0,39.0,64.0,44.0,35.0,8217693,20.0,44.0,45.0,5.0,1.0,55.0
2024,Detroit Mercy,184,41.0,Meredith Leavell,Meredith Leavell,Meredith,Leavell,Jr,GK,18.0,18.0,,,0.0,,,3.0,8217694,,33.0,9.0,,,
2024,Detroit Mercy,184,18.0,Jane Peck,Jane Peck,Jane,Peck,Fr,D,12.0,0.0,,,0.0,2.0,1.0,,8423690,1.0,,3.0,,,
2024,Detroit Mercy,184,7.0,Samantha Gargiulo,Samantha Gargiulo,Samantha,Gargiulo,Fr,GK,5.0,0.0,,,0.0,,,,8423688,,1.0,,,,
2024,Detroit Mercy,184,3.0,Erin Balbontin,Erin Balbontin,Erin,Balbontin,Fr,M,8.0,3.0,,,0.0,,,,8423678,,1.0,1.0,,,6.0
2024,Detroit Mercy,184,5.0,Mackenzie Marshall,Mackenzie Marshall,Mackenzie,Marshall,Fr,ATT,2.0,0.0,,,0.0,1.0,1.0,,8423686,,,,,,
