season,team,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,g,gs_2,goals,assists,points,shots,shot_pct,sog,sog_pct,gwg,man_up_g,man_down_g,gb,to,ct,fo_won,f_os_taken,fo_pct,pen,pen_time,ggp,ggs,g_min,goals_allowed,gaa,saves,save_pct,rc,yc,clears,att,clear_pct,otg,ncaa_id
2022,Georgetown Hoyas,23,Matthew Riley,"Riley, Matthew",Matthew,Riley,Fr,FO,10,0,10,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,16,2,NA,26,47,0.553,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652426
2022,Georgetown Hoyas,6,Cade MacLeod,"MacLeod, Cade",Cade,MacLeod,Jr,M,10,0,10,NA,2,NA,2,8,0.25,7,0.875,NA,NA,NA,2,2,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304629
2022,Georgetown Hoyas,11,Peter Thompson,"Thompson, Peter",Peter,Thompson,Sr,M,9,0,9,NA,1,1,2,6,0.167,3,0.5,NA,NA,NA,4,3,1,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2112583
2022,Georgetown Hoyas,30,Tommy Sopko,"Sopko, Tommy",Tommy,Sopko,Sr,M,9,0,9,NA,2,1,3,6,0.333,4,0.667,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975954
2022,Georgetown Hoyas,35,Michael Scharfenberger,"Scharfenberger, Michael",Michael,Scharfenberger,Fr,GK,8,3,8,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9,1,1,NA,0,NA,NA,NA,8,3,231:31,29,7.516,43,0.597,NA,NA,NA,NA,NA,NA,2652464
2022,Georgetown Hoyas,15,Mason Bonnie,"Bonnie, Mason",Mason,Bonnie,Sr,ATT,7,0,7,NA,1,1,2,9,0.111,4,0.444,NA,NA,NA,5,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2112612
2022,Georgetown Hoyas,12,Aidan Carroll,"Carroll, Aidan",Aidan,Carroll,So,ATT,6,0,6,NA,3,NA,3,6,0.5,4,0.667,NA,NA,NA,1,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2475493
2022,Georgetown Hoyas,38,Connor O'Reilly,"O'Reilly, Connor",Connor,O'Reilly,Jr,D,6,0,6,NA,NA,NA,0,1,NA,1,1,NA,NA,NA,6,1,1,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304667
2022,Georgetown Hoyas,19,Kade Goldberg,"Goldberg, Kade",Kade,Goldberg,Fr,M,6,0,6,NA,1,1,2,3,0.333,2,0.667,NA,NA,NA,4,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652425
2022,Georgetown Hoyas,18,Jack Howe,"Howe, Jack",Jack,Howe,Jr,M,6,0,6,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1,2,2,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304658
2022,Georgetown Hoyas,31,Brandon Meaux,"Meaux, Brandon",Brandon,Meaux,Sr,ATT,5,0,5,NA,3,1,4,10,0.3,5,0.5,NA,NA,1,2,2,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2112620
2022,Georgetown Hoyas,2,Nate Gentile,"Gentile, Nate",Nate,Gentile,Sr,M,5,0,5,NA,1,2,3,3,0.333,2,0.667,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2112601
2022,Georgetown Hoyas,49,Todd Kennedy Jr.,"Kennedy Jr., Todd",Todd,Kennedy Jr.,So,GK,5,0,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,5,NA,29:53,5,10.039,4,0.444,NA,NA,NA,NA,NA,NA,2475499
2022,Georgetown Hoyas,5,Seamus Foley,"Foley, Seamus",Seamus,Foley,So,D,5,0,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2475488
2022,Georgetown Hoyas,20,Michael Haus,"Haus, Michael",Michael,Haus,Fr,DM,5,0,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652418
2022,Georgetown Hoyas,50,Brendan Voelker,"Voelker, Brendan",Brendan,Voelker,So,D,5,0,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2475501
2022,Georgetown Hoyas,32,Cade Caggiano,"Caggiano, Cade",Cade,Caggiano,Fr,ATT,5,0,5,NA,2,NA,2,9,0.222,4,0.444,NA,NA,NA,4,2,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652439
2022,Georgetown Hoyas,47,Griffin Aslanian,"Aslanian, Griffin",Griffin,Aslanian,Jr,D,5,0,5,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,2,NA,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304672
2022,Georgetown Hoyas,42,Zack Pacheco,"Pacheco, Zack",Zack,Pacheco,Jr,M,4,0,4,NA,1,NA,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304673
2022,Georgetown Hoyas,29,Carson Milburn,"Milburn, Carson",Carson,Milburn,Jr,FO,4,0,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,9,20,0.45,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304662
2022,Georgetown Hoyas,36,Chris Glynn,"Glynn, Chris",Chris,Glynn,Jr,DM,4,0,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304632
2022,Georgetown Hoyas,21,Connor Humiston,"Humiston, Connor",Connor,Humiston,Jr,ATT,4,0,4,NA,1,2,3,7,0.143,2,0.286,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304660
2022,Georgetown Hoyas,25,Holt Matheis,"Matheis, Holt",Holt,Matheis,Fr,ATT,3,0,3,NA,1,1,2,5,0.2,2,0.4,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652427
2022,Georgetown Hoyas,37,Crawford Bundy,"Bundy, Crawford",Crawford,Bundy,Fr,M,3,0,3,NA,NA,NA,0,2,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652447
2022,Georgetown Hoyas,46,Joseph Vranizan,"Vranizan, Joseph",Joseph,Vranizan,Fr,D,3,0,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652453
2022,Georgetown Hoyas,34,Jake Tolentino,"Tolentino, Jake",Jake,Tolentino,Fr,D,2,0,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652443
2022,Georgetown Hoyas,26,Jake Waldman,"Waldman, Jake",Jake,Waldman,Fr,ATT,1,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652429
2022,Hampton Pirates,8,Andre Myers,"Myers, Andre",Andre,Myers,Jr,ATT,10,8,10,8,4,2,6,18,0.222,13,0.722,NA,1,NA,9,12,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2331987
2022,Hampton Pirates,24,Tyler Dey,"Dey, Tyler",Tyler,Dey,Sr,DM,10,8,10,8,NA,NA,0,1,NA,1,1,NA,NA,NA,7,3,3,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2145442
2022,Hampton Pirates,18,Steele Downing,"Downing, Steele",Steele,Downing,So,M,10,4,10,4,5,NA,5,27,0.185,17,0.63,NA,NA,NA,3,14,1,NA,0,NA,2,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682047
2022,Hampton Pirates,42,Paxtin Powell,"Powell, Paxtin",Paxtin,Powell,Sr,GK,10,10,10,10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,12,13,9,NA,0,NA,NA,NA,10,9,565:49,198,20.996,179,0.475,NA,NA,NA,NA,NA,NA,1989439
2022,Hampton Pirates,0,Derian Williams-Sturdivant,"Williams-Sturdivant, Derian",Derian,Williams-Sturdivant,Sr,ATT,10,8,10,8,7,4,11,30,0.233,17,0.567,NA,NA,NA,7,31,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989475
2022,Hampton Pirates,25,Isaac Harris,"Harris, Isaac",Isaac,Harris,So,M,10,0,10,NA,1,NA,1,1,1,1,1,NA,NA,NA,6,1,NA,11,67,0.164,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682211
2022,Hampton Pirates,30,Miles Fawcett,"Fawcett, Miles",Miles,Fawcett,Jr,ATT,10,10,10,10,9,1,10,40,0.225,21,0.525,NA,1,NA,6,19,NA,NA,0,NA,2,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2332007
2022,Hampton Pirates,11,Ian Groom,"Groom, Ian",Ian,Groom,Sr,FO,9,4,9,4,1,NA,1,6,0.167,2,0.333,NA,NA,NA,54,8,2,108,220,0.491,6,240,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2145439
2022,Hampton Pirates,1,Ethan Mitchell,"Mitchell, Ethan",Ethan,Mitchell,So,M,9,6,9,6,2,3,5,16,0.125,9,0.562,NA,NA,NA,15,22,NA,NA,0,NA,2,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682193
2022,Hampton Pirates,4,Jonathan Angel,"Angel, Jonathan",Jonathan,Angel,So,ATT,9,5,9,5,2,3,5,17,0.118,11,0.647,NA,NA,NA,1,13,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682199
2022,Hampton Pirates,2,Andre Mills,"Mills, Andre",Andre,Mills,So,M,9,0,9,NA,2,1,3,5,0.4,3,0.6,NA,NA,NA,NA,4,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682194
2022,Hampton Pirates,9,Nathan Turner,"Turner, Nathan",Nathan,Turner,Fr,M,8,6,8,6,NA,NA,0,1,NA,1,1,NA,NA,NA,16,7,4,NA,0,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2331988
2022,Hampton Pirates,15,Kimoni Greene,"Greene, Kimoni",Kimoni,Greene,So,M,8,0,8,NA,NA,NA,0,1,NA,1,1,NA,NA,NA,7,6,2,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682050
2022,Hampton Pirates,19,Taylor Whitt,"Whitt, Taylor",Taylor,Whitt,Fr,D,8,8,8,8,NA,NA,0,2,NA,NA,NA,NA,NA,NA,11,6,11,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682208
2022,Hampton Pirates,10,Melvin Scott III,"Scott III, Melvin",Melvin,Scott III,Sr,M,7,4,7,4,1,NA,1,6,0.167,6,1,NA,NA,NA,11,7,1,NA,1,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990469
2022,Hampton Pirates,27,Xavier Salley,"Salley, Xavier",Xavier,Salley,So,M,7,2,7,2,2,NA,2,11,0.182,10,0.909,NA,NA,NA,NA,6,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682216
2022,Hampton Pirates,13,Marcus Greene,"Greene, Marcus",Marcus,Greene,So,M,7,0,7,NA,1,NA,1,1,1,1,1,NA,NA,NA,7,7,3,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682210
2022,Hampton Pirates,17,CJ Hyacinth,"Hyacinth, CJ",CJ,Hyacinth,Fr,M,7,0,7,NA,1,NA,1,4,0.25,1,0.25,NA,NA,NA,7,9,2,NA,0,NA,2,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682206
2022,Hampton Pirates,5,Demarieh Wesley,"Wesley, Demarieh",Demarieh,Wesley,So,D,7,4,7,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,10,11,5,NA,0,NA,2,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682236
2022,Hampton Pirates,3,Jayden Price,"Price, Jayden",Jayden,Price,So,ATT,7,3,7,3,3,2,5,9,0.333,5,0.556,NA,NA,NA,3,4,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682198
2022,Hampton Pirates,7,William Bass,"Bass, William",William,Bass,Jr,D,6,0,6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4,4,1,NA,0,NA,4,150,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2332008
2022,Hampton Pirates,40,Matt Hunter,"Hunter, Matt",Matt,Hunter,So,D,6,4,6,4,NA,NA,0,2,NA,2,1,NA,NA,NA,8,5,5,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682212
2022,Hampton Pirates,23,Dylan Robinson,"Robinson, Dylan",Dylan,Robinson,Fr,GK,6,0,6,NA,2,NA,2,5,0.4,3,0.6,NA,NA,NA,2,7,NA,NA,0,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682207
2022,Hampton Pirates,28,Ryan Dallas,"Dallas, Ryan",Ryan,Dallas,So,D,4,0,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682205
2022,Hampton Pirates,34,Darnell Fortune,"Fortune, Darnell",Darnell,Fortune,Fr,M,4,0,4,NA,1,NA,1,1,1,1,1,NA,NA,NA,NA,2,NA,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682048
2022,Hampton Pirates,33,Lonnie Jones,"Jones, Lonnie",Lonnie,Jones,Sr,M,4,2,4,2,3,1,4,15,0.2,10,0.667,NA,NA,NA,7,3,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2145441
2022,Hampton Pirates,44,Wilmer Leon IV,"Leon IV, Wilmer",Wilmer,Leon IV,So,D,4,2,4,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682214
2022,Hampton Pirates,20,Jacob Wilkerson,"Wilkerson, Jacob",Jacob,Wilkerson,Fr,GK,4,0,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,4,NA,34:11,11,19.308,8,0.421,NA,NA,NA,NA,NA,NA,2682209
2022,Hampton Pirates,12,Miles Shaw,"Shaw, Miles",Miles,Shaw,Fr,D,3,0,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682049
2022,Hampton Pirates,22,Ian Fisher,"Fisher, Ian",Ian,Fisher,Sr,D,2,2,2,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2145432
2022,Hampton Pirates,21,Owen James,"James, Owen",Owen,James,So,D,2,0,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682213
2022,Hampton Pirates,14,Jermaine Barnes,"Barnes, Jermaine",Jermaine,Barnes,So,D,1,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2682204
2022,Harvard Crimson,33,Austin Madronic,"Madronic, Austin",Austin,Madronic,Sr,ATT,13,13,13,13,30,14,44,86,0.349,64,0.744,4,1,NA,32,17,7,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2121290
2022,Harvard Crimson,7,Sam King,"King, Sam",Sam,King,Fr,ATT,13,13,13,13,25,21,46,85,0.294,56,0.659,1,NA,NA,16,30,7,NA,0,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652467
2022,Harvard Crimson,9,Andrew O'Berry,"O'Berry, Andrew",Andrew,O'Berry,So,M,13,5,13,5,6,1,7,11,0.545,8,0.727,1,NA,NA,16,5,4,NA,0,NA,2,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652469
2022,Harvard Crimson,4,Charlie Olmert,"Olmert, Charlie",Charlie,Olmert,Sr,M,13,0,13,NA,5,NA,5,12,0.417,9,0.75,NA,NA,NA,8,9,4,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983448
2022,Harvard Crimson,29,Steven Cuccurullo,"Cuccurullo, Steven",Steven,Cuccurullo,Sr,M,13,5,13,5,1,NA,1,4,0.25,1,0.25,NA,NA,NA,39,4,4,109,260,0.419,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983451
2022,Harvard Crimson,6,Hayden Cheek,"Cheek, Hayden",Hayden,Cheek,Jr,ATT,13,13,13,13,20,5,25,48,0.417,39,0.812,NA,3,NA,13,8,6,NA,0,NA,2,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2121322
2022,Harvard Crimson,27,Miles Botkiss,"Botkiss, Miles",Miles,Botkiss,Fr,ATT,13,4,13,4,23,4,27,57,0.404,38,0.667,1,3,NA,9,15,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652470
2022,Harvard Crimson,41,Andrew Perry,"Perry, Andrew",Andrew,Perry,Fr,M,13,8,13,8,16,4,20,64,0.25,31,0.484,NA,3,NA,11,10,1,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652502
2022,Harvard Crimson,10,Ray Dearth,"Dearth, Ray",Ray,Dearth,Fr,M,13,0,13,NA,NA,2,2,7,NA,4,0.571,NA,NA,NA,18,4,10,NA,0,NA,7,210,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652474
2022,Harvard Crimson,21,Greg Campisi,"Campisi, Greg",Greg,Campisi,So,DM,13,5,13,5,2,NA,2,9,0.222,5,0.556,NA,NA,NA,46,2,14,NA,0,NA,3,150,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2303159
2022,Harvard Crimson,13,Owen Gaffney,"Gaffney, Owen",Owen,Gaffney,Fr,ATT,13,8,13,8,17,9,26,55,0.309,27,0.491,NA,2,NA,6,24,2,NA,0,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652475
2022,Harvard Crimson,38,Chase Yager,"Yager, Chase",Chase,Yager,Jr,M,13,0,13,NA,NA,2,2,2,NA,2,1,NA,NA,NA,23,3,14,NA,0,NA,2,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2151319
2022,Harvard Crimson,50,Kyle Mullin,"Mullin, Kyle",Kyle,Mullin,Sr,GK,13,13,13,13,NA,NA,0,1,NA,1,1,NA,NA,NA,55,8,2,NA,0,NA,NA,NA,13,13,728:31,148,12.189,153,0.508,NA,NA,NA,NA,NA,NA,1983452
2022,Harvard Crimson,23,Isaiah Dawson,"Dawson, Isaiah",Isaiah,Dawson,Jr,M,12,0,12,NA,4,2,6,13,0.308,8,0.615,NA,NA,NA,6,10,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2121230
2022,Harvard Crimson,34,Thomas Martinson,"Martinson, Thomas",Thomas,Martinson,Fr,DM,12,12,12,12,1,1,2,1,1,1,1,NA,NA,NA,21,6,9,NA,0,NA,3,210,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652468
2022,Harvard Crimson,14,Collin Bergstrom,"Bergstrom, Collin",Collin,Bergstrom,Fr,D,12,12,12,12,NA,NA,0,3,NA,NA,NA,NA,NA,NA,15,5,15,NA,0,NA,7,300,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652486
2022,Harvard Crimson,45,Chase Strupp,"Strupp, Chase",Chase,Strupp,Jr,D,12,12,12,12,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,14,4,9,NA,0,NA,3,150,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2121301
2022,Harvard Crimson,2,Kyle Massimilian,"Massimilian, Kyle",Kyle,Massimilian,Sr,M,11,0,11,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,13,4,1,24,65,0.369,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983421
2022,Harvard Crimson,5,Bryn Evans,"Evans, Bryn",Bryn,Evans,Sr,M,11,0,11,NA,1,NA,1,4,0.25,3,0.75,NA,NA,NA,6,1,4,NA,0,NA,3,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983453
2022,Harvard Crimson,46,Martin Nelson,"Nelson, Martin",Martin,Nelson,Fr,D,10,1,10,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,22,2,2,NA,0,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652501
2022,Harvard Crimson,22,Tommy Joyce,"Joyce, Tommy",Tommy,Joyce,Jr,D,10,2,10,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4,1,4,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2121265
2022,Harvard Crimson,24,Andrew DeGennaro,"DeGennaro, Andrew",Andrew,DeGennaro,So,M,10,0,10,NA,1,2,3,3,0.333,2,0.667,NA,NA,NA,8,NA,NA,12,40,0.3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652487
2022,Harvard Crimson,3,Nick Loring,"Loring, Nick",Nick,Loring,Jr,M,10,4,10,4,7,13,20,29,0.241,19,0.655,1,NA,NA,6,7,2,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2121268
2022,Harvard Crimson,1,Graham Blake,"Blake, Graham",Graham,Blake,So,ATT,8,0,8,NA,3,1,4,12,0.25,7,0.583,NA,NA,NA,2,3,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2303143
2022,Harvard Crimson,43,Lucas Hilsenrath,"Hilsenrath, Lucas",Lucas,Hilsenrath,Fr,ATT,7,0,7,NA,3,NA,3,10,0.3,4,0.4,NA,NA,NA,3,5,2,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652498
2022,Harvard Crimson,28,Ollie Hollo,"Hollo, Ollie",Ollie,Hollo,Jr,DM,7,0,7,NA,NA,NA,0,1,NA,1,1,NA,NA,NA,10,3,2,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2121261
2022,Harvard Crimson,37,Joe Dowling,"Dowling, Joe",Joe,Dowling,Fr,ATT,5,0,5,NA,4,2,6,7,0.571,7,1,NA,NA,NA,2,2,NA,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652495
2022,Harvard Crimson,25,Mark Stephens,"Stephens, Mark",Mark,Stephens,So,M,4,0,4,NA,1,NA,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2303163
2022,Harvard Crimson,39,Vince Cresci,"Cresci, Vince",Vince,Cresci,Fr,DM,4,0,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,3,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652492
2022,Harvard Crimson,48,Elijah Cohen,"Cohen, Elijah",Elijah,Cohen,Fr,M,4,0,4,NA,1,NA,1,1,1,1,1,NA,NA,NA,1,1,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652491
2022,Harvard Crimson,20,Zach Hobbes,"Hobbes, Zach",Zach,Hobbes,Jr,M,3,0,3,NA,NA,NA,0,3,NA,1,0.333,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2121237
2022,Harvard Crimson,49,Joey Graham,"Graham, Joey",Joey,Graham,Fr,ATT,3,0,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652497
2022,Harvard Crimson,11,Christian Barnard,"Barnard, Christian",Christian,Barnard,So,GK,2,0,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,2,NA,42:32,9,12.696,4,0.308,NA,NA,NA,NA,NA,NA,2303158
2022,Harvard Crimson,42,Brennan McBride,"McBride, Brennan",Brennan,McBride,So,ATT,2,0,2,NA,NA,NA,0,2,NA,2,1,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2652490
2022,Harvard Crimson,44,George Alvarez,"Alvarez, George",George,Alvarez,So,GK,2,0,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,6:25,0,0,3,1,NA,NA,NA,NA,NA,NA,2652465
