date,team,opponent,home_away,result,home_score,visitor_score,overtime,fouls,goals,assists,points,shots,sog,ground_balls,turnovers,ct,freepos_shots,freepos_goals,draw_controls,defensive_fouls,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_ground_balls,defensive_turnovers,defensive_ct,defensive_freepos_shots,defensive_freepos_goals,defensive_draw_controls,team_id
2023-05-05,Mercer,High Point,Home,,18,7,,13.0,18.0,5.0,23.0,46.0,37.0,19.0,6.0,13.0,6.0,4.0,18.0,14.0,7.0,5.0,12.0,19,13,9.0,13,5.0,4.0,1.0,10.0,406
2023-05-07,Mercer,Campbell,Home,,11,10,,16.0,11.0,6.0,17.0,25.0,19.0,13.0,15.0,10.0,5.0,3.0,10.0,16.0,10.0,5.0,15.0,23,15,10.0,15,9.0,3.0,1.0,14.0,406
2023-05-12,Mercer,Notre Dame,Home,,6,21,,19.0,6.0,1.0,7.0,19.0,13.0,12.0,14.0,7.0,5.0,2.0,11.0,27.0,21.0,10.0,31.0,35,24,19.0,11,13.0,3.0,2.0,19.0,406
2023-02-11,Merrimack,Boston U.,Away,,7,17,,16.0,7.0,4.0,11.0,14.0,14.0,17.0,17.0,5.0,1.0,1.0,8.0,13.0,17.0,10.0,27.0,33,25,21.0,13,11.0,5.0,2.0,20.0,410
2023-02-15,Merrimack,UMass Lowell,Home,,7,13,,10.0,7.0,4.0,11.0,19.0,15.0,14.0,20.0,6.0,7.0,2.0,13.0,17.0,13.0,6.0,19.0,27,21,32.0,18,11.0,3.0,2.0,11.0,410
2023-02-18,Merrimack,Bryant,Away,,4,17,,,4.0,,4.0,15.0,11.0,12.0,23.0,12.0,3.0,2.0,10.0,,17.0,10.0,27.0,42,30,26.0,17,13.0,1.0,,12.0,410
2023-02-22,Merrimack,New Hampshire,Away,,4,16,,10.0,4.0,1.0,5.0,11.0,9.0,8.0,22.0,3.0,1.0,,10.0,5.0,16.0,10.0,26.0,31,28,18.0,10,9.0,4.0,1.0,14.0,410
2023-02-26,Merrimack,Marist,Away,,12,16,,22.0,12.0,3.0,15.0,26.0,22.0,15.0,14.0,4.0,5.0,4.0,13.0,22.0,16.0,7.0,23.0,30,24,18.0,15,7.0,9.0,3.0,18.0,410
2023-03-03,Merrimack,Iona,Home,,12,14,,,12.0,4.0,16.0,33.0,26.0,14.0,21.0,3.0,8.0,2.0,20.0,,14.0,6.0,20.0,33,23,20.0,16,12.0,10.0,5.0,10.0,410
2023-03-07,Merrimack,Manhattan,Home,,12,11,,,12.0,6.0,18.0,33.0,23.0,16.0,15.0,8.0,7.0,3.0,15.0,,11.0,8.0,19.0,34,25,19.0,13,10.0,9.0,2.0,12.0,410
2023-03-11,Merrimack,Stetson,Away,,11,14,,27.0,11.0,2.0,13.0,23.0,20.0,28.0,27.0,6.0,3.0,2.0,13.0,30.0,14.0,4.0,18.0,37,30,26.0,14,16.0,9.0,3.0,15.0,410
2023-03-18,Merrimack,Howard,Away,,18,4,,5.0,18.0,7.0,25.0,36.0,31.0,26.0,15.0,23.0,5.0,4.0,21.0,9.0,4.0,1.0,5.0,6,4,11.0,24,13.0,1.0,1.0,5.0,410
2023-03-22,Merrimack,Harvard,Home,,2,20,,,2.0,1.0,3.0,11.0,7.0,14.0,22.0,8.0,4.0,,9.0,,20.0,7.0,27.0,37,34,22.0,13,11.0,9.0,4.0,17.0,410
2023-03-25,Merrimack,LIU,Home,,8,16,,,8.0,4.0,12.0,23.0,14.0,20.0,23.0,9.0,7.0,1.0,11.0,,16.0,5.0,21.0,36,26,19.0,16,11.0,10.0,4.0,17.0,410
2023-03-29,Merrimack,Stonehill,Away,,4,13,,24.0,4.0,1.0,5.0,14.0,12.0,20.0,18.0,10.0,2.0,,6.0,22.0,13.0,7.0,20.0,28,24,22.0,14,10.0,6.0,3.0,15.0,410
2023-04-08,Merrimack,Saint Francis,Home,,10,14,,11.0,10.0,3.0,13.0,30.0,21.0,23.0,22.0,5.0,7.0,4.0,17.0,11.0,14.0,6.0,20.0,31,26,25.0,12,16.0,5.0,4.0,11.0,410
2023-04-12,Merrimack,Central Conn. St.,Home,,15,2,,,15.0,8.0,23.0,31.0,22.0,7.0,9.0,10.0,7.0,4.0,12.0,,2.0,,2.0,27,20,4.0,10,9.0,5.0,,8.0,410
2023-04-15,Merrimack,Wagner,Away,,6,16,,15.0,6.0,,6.0,20.0,13.0,15.0,24.0,8.0,6.0,3.0,17.0,19.0,16.0,8.0,24.0,39,26,21.0,17,14.0,11.0,4.0,9.0,410
2023-04-22,Merrimack,FDU,Home,,18,10,,,18.0,6.0,24.0,38.0,28.0,21.0,15.0,7.0,6.0,6.0,21.0,,10.0,2.0,12.0,22,17,17.0,16,9.0,2.0,2.0,10.0,410
2023-04-29,Merrimack,Sacred Heart,Away,,8,11,,21.0,8.0,5.0,13.0,17.0,15.0,13.0,17.0,9.0,3.0,2.0,7.0,21.0,11.0,3.0,14.0,31,22,15.0,14,7.0,7.0,1.0,15.0,410
2023-02-10,Michigan,Jacksonville,Away,,14,10,,,14.0,10.0,24.0,27.0,22.0,23.0,13.0,9.0,8.0,4.0,13.0,,10.0,5.0,15.0,27,19,21.0,19,7.0,1.0,1.0,14.0,418
2023-02-12,Michigan,Florida,Away,,8,17,,20.0,8.0,3.0,11.0,31.0,22.0,16.0,10.0,6.0,7.0,3.0,14.0,18.0,17.0,5.0,22.0,35,27,16.0,10,6.0,2.0,2.0,15.0,418
2023-02-17,Michigan,Stony Brook,Away,,10,17,,22.0,10.0,8.0,18.0,18.0,15.0,7.0,15.0,4.0,5.0,2.0,16.0,21.0,17.0,8.0,25.0,31,24,12.0,7,7.0,3.0,3.0,15.0,418
2023-02-19,Michigan,Harvard,Home,,17,10,,23.0,17.0,6.0,23.0,27.0,24.0,10.0,13.0,8.0,8.0,6.0,18.0,27.0,10.0,4.0,14.0,34,23,6.0,12,6.0,7.0,3.0,13.0,418
2023-02-26,Michigan,Central Mich.,Home,,7,6,,23.0,7.0,2.0,9.0,31.0,23.0,27.0,17.0,17.0,7.0,1.0,10.0,18.0,6.0,2.0,8.0,20,12,13.0,21,7.0,6.0,4.0,7.0,418
2023-03-01,Michigan,Denver,Away,,5,7,,26.0,5.0,2.0,7.0,16.0,9.0,13.0,16.0,7.0,5.0,1.0,6.0,25.0,7.0,2.0,9.0,28,15,16.0,12,12.0,8.0,1.0,10.0,418
2023-03-03,Michigan,Colorado,Away,,12,5,,17.0,12.0,4.0,16.0,25.0,21.0,14.0,15.0,7.0,3.0,2.0,8.0,18.0,5.0,,5.0,34,18,16.0,20,9.0,2.0,1.0,13.0,418
2023-03-09,Michigan,Ohio St.,Away,,14,12,,23.0,14.0,5.0,19.0,24.0,21.0,14.0,14.0,7.0,3.0,1.0,14.0,17.0,12.0,4.0,16.0,21,18,11.0,16,10.0,4.0,3.0,16.0,418
2023-03-12,Michigan,Cincinnati,Home,,16,3,,18.0,16.0,6.0,22.0,29.0,24.0,11.0,8.0,6.0,14.0,5.0,11.0,20.0,3.0,2.0,5.0,18,12,6.0,14,2.0,8.0,1.0,11.0,418
2023-03-16,Michigan,Northwestern,Away,,8,16,,15.0,8.0,2.0,10.0,18.0,15.0,14.0,18.0,9.0,7.0,4.0,11.0,22.0,16.0,6.0,22.0,38,25,15.0,16,9.0,5.0,2.0,13.0,418
2023-03-19,Michigan,Eastern Mich.,Home,,16,3,,8.0,16.0,10.0,26.0,39.0,28.0,17.0,9.0,10.0,3.0,1.0,16.0,12.0,3.0,1.0,4.0,12,7,7.0,17,4.0,3.0,1.0,6.0,418
2023-03-24,Michigan,Rutgers,Home,,14,4,,13.0,14.0,7.0,21.0,29.0,26.0,17.0,14.0,7.0,6.0,2.0,15.0,21.0,4.0,1.0,5.0,10,9,6.0,17,8.0,2.0,1.0,7.0,418
2023-03-26,Michigan,Xavier,Home,,22,2,,14.0,22.0,8.0,30.0,36.0,25.0,16.0,13.0,9.0,3.0,3.0,17.0,15.0,2.0,,2.0,13,8,10.0,15,4.0,1.0,,11.0,418
2023-04-02,Michigan,Maryland,Away,,7,13,,16.0,7.0,3.0,10.0,26.0,19.0,16.0,14.0,8.0,5.0,3.0,9.0,15.0,13.0,6.0,19.0,27,22,13.0,13,8.0,3.0,1.0,15.0,418
2023-04-08,Michigan,Penn St.,Home,,10,8,,15.0,10.0,2.0,12.0,19.0,18.0,12.0,19.0,5.0,6.0,2.0,13.0,12.0,8.0,1.0,9.0,27,19,16.0,11,9.0,6.0,2.0,8.0,418
2023-04-13,Michigan,Johns Hopkins,Home,,7,14,,20.0,7.0,3.0,10.0,26.0,16.0,11.0,16.0,9.0,11.0,4.0,14.0,20.0,14.0,7.0,21.0,26,20,15.0,16,9.0,5.0,3.0,10.0,418
2023-04-29,Michigan,Penn St.,Home,,14,8,,12.0,14.0,8.0,22.0,30.0,22.0,20.0,12.0,13.0,7.0,3.0,11.0,19.0,8.0,2.0,10.0,31,18,11.0,18,4.0,5.0,1.0,15.0,418
2023-05-04,Michigan,Northwestern,Home,,11,18,,37.0,11.0,5.0,16.0,26.0,19.0,13.0,12.0,7.0,5.0,3.0,13.0,25.0,18.0,7.0,25.0,37,24,15.0,14,2.0,7.0,3.0,19.0,418
2023-05-12,Michigan,Central Mich.,Home,,13,6,,9.0,13.0,4.0,17.0,29.0,21.0,17.0,17.0,4.0,3.0,1.0,14.0,11.0,6.0,,6.0,15,13,12.0,13,4.0,3.0,1.0,9.0,418
2023-05-14,Michigan,Northwestern,Away,,7,8,,30.0,7.0,4.0,11.0,20.0,14.0,16.0,21.0,6.0,2.0,1.0,8.0,13.0,8.0,2.0,10.0,33,18,16.0,12,14.0,7.0,1.0,11.0,418
2023-02-10,Monmouth,George Mason,Home,,18,9,,24.0,18.0,7.0,25.0,41.0,27.0,16.0,9.0,10.0,2.0,1.0,15.0,21.0,9.0,3.0,12.0,20,15,9.0,14,2.0,4.0,1.0,16.0,439
2023-02-15,Monmouth,Rutgers,Home,,5,11,,35.0,5.0,3.0,8.0,14.0,13.0,19.0,28.0,10.0,5.0,1.0,9.0,25.0,11.0,5.0,16.0,30,21,24.0,21,19.0,12.0,4.0,11.0,439
2023-02-18,Monmouth,Navy,Home,,9,15,,34.0,9.0,5.0,14.0,21.0,14.0,10.0,16.0,9.0,4.0,1.0,11.0,17.0,15.0,7.0,22.0,33,23,18.0,14,5.0,3.0,1.0,17.0,439
2023-02-22,Monmouth,Manhattan,Away,,14,3,,18.0,14.0,10.0,24.0,30.0,23.0,30.0,22.0,14.0,1.0,,11.0,6.0,3.0,1.0,4.0,11,5,21.0,30,9.0,5.0,,9.0,439
2023-02-25,Monmouth,Columbia,Home,,12,9,,31.0,12.0,6.0,18.0,29.0,24.0,22.0,16.0,14.0,6.0,2.0,12.0,14.0,9.0,2.0,11.0,20,13,15.0,22,7.0,1.0,,13.0,439
2023-03-01,Monmouth,Wagner,Away,,13,7,,21.0,13.0,5.0,18.0,38.0,30.0,23.0,20.0,15.0,9.0,4.0,16.0,20.0,7.0,2.0,9.0,20,14,18.0,23,11.0,4.0,1.0,8.0,439
2023-03-04,Monmouth,Sacred Heart,Home,,13,9,,22.0,13.0,2.0,15.0,29.0,23.0,19.0,22.0,6.0,8.0,5.0,16.0,18.0,9.0,5.0,14.0,22,14,19.0,20,8.0,5.0,1.0,10.0,439
2023-03-07,Monmouth,Johns Hopkins,Home,,6,20,,27.0,6.0,5.0,11.0,19.0,12.0,20.0,19.0,6.0,5.0,,6.0,15.0,20.0,12.0,32.0,42,35,19.0,16,7.0,5.0,2.0,22.0,439
2023-03-11,Monmouth,Georgetown,Away,,16,18,,19.0,16.0,8.0,24.0,34.0,24.0,13.0,13.0,8.0,9.0,7.0,19.0,20.0,18.0,6.0,24.0,37,30,17.0,9,11.0,8.0,5.0,19.0,439
2023-03-13,Monmouth,George Washington,Home,,15,12,,23.0,15.0,5.0,20.0,31.0,22.0,18.0,20.0,11.0,8.0,3.0,15.0,16.0,12.0,1.0,13.0,27,18,18.0,20,12.0,7.0,3.0,16.0,439
2023-03-18,Monmouth,Elon,Home,,12,11,,24.0,12.0,5.0,17.0,37.0,21.0,21.0,15.0,12.0,4.0,2.0,14.0,18.0,11.0,1.0,12.0,25,17,14.0,18,8.0,7.0,3.0,13.0,439
2023-03-25,Monmouth,Delaware,Away,,12,13,1,13.0,12.0,8.0,20.0,32.0,21.0,17.0,21.0,10.0,5.0,2.0,12.0,13.0,13.0,6.0,19.0,32,21,18.0,21,12.0,4.0,2.0,16.0,439
2023-04-01,Monmouth,Hofstra,Home,,17,16,1,37.0,17.0,9.0,26.0,37.0,23.0,15.0,11.0,10.0,7.0,3.0,13.0,12.0,16.0,7.0,23.0,38,28,15.0,18,3.0,10.0,7.0,23.0,439
2023-04-07,Monmouth,Stony Brook,Home,,5,20,,11.0,5.0,4.0,9.0,16.0,8.0,8.0,13.0,1.0,5.0,1.0,7.0,13.0,20.0,7.0,27.0,38,27,10.0,7,6.0,2.0,1.0,20.0,439
2023-04-15,Monmouth,Towson,Away,,14,21,,33.0,14.0,6.0,20.0,27.0,19.0,18.0,19.0,2.0,12.0,7.0,18.0,25.0,21.0,8.0,29.0,47,37,23.0,10,10.0,8.0,4.0,19.0,439
2023-04-22,Monmouth,William & Mary,Home,,14,9,,13.0,14.0,9.0,23.0,36.0,23.0,17.0,22.0,9.0,2.0,,21.0,24.0,9.0,1.0,10.0,32,22,19.0,12,10.0,3.0,,5.0,439
2023-04-29,Monmouth,Drexel,Away,,14,19,,16.0,14.0,6.0,20.0,33.0,26.0,9.0,14.0,2.0,8.0,5.0,24.0,33.0,19.0,7.0,26.0,32,27,18.0,9,8.0,3.0,1.0,13.0,439
2023-02-11,Mount St. Mary's,Towson,Home,,4,11,,15.0,4.0,1.0,5.0,24.0,16.0,24.0,14.0,12.0,3.0,2.0,4.0,18.0,11.0,4.0,15.0,34,18,18.0,19,9.0,2.0,1.0,15.0,450
2023-02-18,Mount St. Mary's,High Point,Away,,8,10,,24.0,8.0,4.0,12.0,19.0,16.0,20.0,25.0,11.0,6.0,3.0,13.0,33.0,10.0,4.0,14.0,34,19,28.0,18,14.0,6.0,3.0,9.0,450
2023-02-25,Mount St. Mary's,UMBC,Away,,10,15,,2.0,10.0,2.0,12.0,28.0,19.0,16.0,18.0,4.0,6.0,1.0,10.0,7.0,15.0,6.0,21.0,36,29,25.0,11,9.0,8.0,5.0,19.0,450
2023-03-04,Mount St. Mary's,La Salle,Home,,18,7,,16.0,18.0,12.0,30.0,35.0,27.0,20.0,16.0,14.0,4.0,2.0,19.0,13.0,7.0,2.0,9.0,23,15,26.0,19,9.0,3.0,2.0,10.0,450
2023-03-08,Mount St. Mary's,Navy,Away,,8,16,,17.0,8.0,6.0,14.0,21.0,13.0,9.0,19.0,4.0,5.0,2.0,11.0,31.0,16.0,8.0,24.0,36,30,19.0,12,9.0,7.0,2.0,17.0,450
2023-03-11,Mount St. Mary's,Bucknell,Home,,8,11,,16.0,8.0,,8.0,16.0,12.0,27.0,26.0,13.0,3.0,3.0,11.0,12.0,11.0,6.0,17.0,27,21,28.0,18,20.0,4.0,2.0,11.0,450
2023-03-15,Mount St. Mary's,Old Dominion,Away,,7,8,,15.0,7.0,1.0,8.0,23.0,17.0,14.0,20.0,9.0,3.0,1.0,8.0,11.0,8.0,2.0,10.0,20,13,17.0,19,12.0,5.0,,11.0,450
2023-03-22,Mount St. Mary's,Virginia Tech,Home,,5,17,,11.0,5.0,3.0,8.0,12.0,10.0,20.0,20.0,9.0,3.0,1.0,10.0,20.0,17.0,7.0,24.0,34,27,23.0,13,14.0,7.0,5.0,16.0,450
2023-03-25,Mount St. Mary's,Niagara,Home,,15,14,1,7.0,15.0,9.0,24.0,23.0,18.0,20.0,18.0,7.0,3.0,2.0,19.0,27.0,14.0,4.0,18.0,30,23,19.0,11,11.0,4.0,4.0,13.0,450
2023-03-29,Mount St. Mary's,Manhattan,Away,,8,11,,6.0,8.0,2.0,10.0,31.0,19.0,15.0,14.0,5.0,1.0,,10.0,2.0,11.0,9.0,20.0,32,22,16.0,13,5.0,1.0,,13.0,450
2023-04-01,Mount St. Mary's,Siena,Away,,6,8,,14.0,6.0,2.0,8.0,21.0,14.0,9.0,18.0,10.0,2.0,1.0,6.0,23.0,8.0,3.0,11.0,23,18,10.0,15,6.0,3.0,1.0,12.0,450
2023-04-05,Mount St. Mary's,Iona,Home,,15,9,,16.0,15.0,6.0,21.0,31.0,23.0,25.0,18.0,13.0,4.0,2.0,19.0,21.0,9.0,3.0,12.0,27,15,20.0,19,10.0,5.0,2.0,9.0,450
2023-04-08,Mount St. Mary's,Canisius,Away,,10,11,,16.0,10.0,4.0,14.0,25.0,16.0,17.0,20.0,7.0,6.0,2.0,15.0,28.0,11.0,2.0,13.0,32,20,22.0,15,11.0,7.0,3.0,10.0,450
2023-04-12,Mount St. Mary's,Fairfield,Home,,8,16,,16.0,8.0,3.0,11.0,23.0,18.0,34.0,18.0,14.0,3.0,2.0,13.0,14.0,16.0,12.0,28.0,30,24,30.0,18,9.0,4.0,2.0,13.0,450
2023-04-15,Mount St. Mary's,Marist,Away,,20,7,,14.0,20.0,9.0,29.0,36.0,28.0,6.0,10.0,6.0,10.0,3.0,19.0,28.0,7.0,3.0,10.0,24,17,8.0,10,7.0,6.0,2.0,11.0,450
2023-04-22,Mount St. Mary's,Quinnipiac,Home,,4,5,,15.0,4.0,1.0,5.0,21.0,16.0,26.0,21.0,13.0,6.0,1.0,10.0,28.0,5.0,3.0,8.0,18,14,27.0,23,17.0,2.0,,3.0,450
2023-04-30,Mount St. Mary's,Niagara,Away,,10,14,,7.0,10.0,3.0,13.0,21.0,16.0,19.0,22.0,3.0,3.0,2.0,18.0,11.0,14.0,8.0,22.0,28,21,26.0,13,14.0,5.0,,10.0,450
2023-02-10,Navy,Duke,Away,,10,15,,28.0,10.0,3.0,13.0,24.0,22.0,13.0,17.0,13.0,7.0,2.0,11.0,16.0,15.0,8.0,23.0,34,24,15.0,20,12.0,6.0,2.0,18.0,726
2023-02-12,Navy,East Carolina,Away,,15,14,,2.0,15.0,6.0,21.0,33.0,23.0,12.0,11.0,7.0,4.0,2.0,18.0,,14.0,7.0,21.0,23,19,10.0,12,5.0,5.0,1.0,15.0,726
2023-02-18,Navy,Monmouth,Away,,15,9,,17.0,15.0,7.0,22.0,33.0,23.0,18.0,14.0,5.0,3.0,1.0,17.0,34.0,9.0,5.0,14.0,21,14,10.0,16,9.0,4.0,1.0,11.0,726
2023-02-25,Navy,Villanova,Away,,10,11,1,20.0,10.0,7.0,17.0,28.0,21.0,20.0,16.0,11.0,3.0,2.0,12.0,9.0,11.0,7.0,18.0,23,16,10.0,20,10.0,5.0,2.0,13.0,726
2023-03-03,Navy,Oregon,Home,,15,9,,13.0,15.0,11.0,26.0,34.0,24.0,17.0,14.0,8.0,3.0,1.0,19.0,14.0,9.0,3.0,12.0,16,14,10.0,14,8.0,1.0,,9.0,726
2023-03-05,Navy,Richmond,Away,,20,9,,3.0,20.0,8.0,28.0,34.0,27.0,17.0,14.0,5.0,2.0,1.0,14.0,5.0,9.0,4.0,13.0,34,19,12.0,14,8.0,2.0,1.0,18.0,726
2023-03-08,Navy,Mount St. Mary's,Home,,16,8,,31.0,16.0,8.0,24.0,36.0,30.0,19.0,12.0,9.0,7.0,2.0,17.0,17.0,8.0,6.0,14.0,21,13,9.0,19,4.0,5.0,2.0,11.0,726
2023-03-16,Navy,Jacksonville,Home,,13,12,,11.0,13.0,9.0,22.0,20.0,16.0,13.0,16.0,7.0,3.0,1.0,12.0,11.0,12.0,5.0,17.0,30,23,20.0,17,6.0,4.0,2.0,17.0,726
2023-03-18,Navy,Bucknell,Away,,21,13,,31.0,21.0,8.0,29.0,38.0,29.0,15.0,16.0,9.0,7.0,6.0,27.0,31.0,13.0,5.0,18.0,24,19,16.0,15,10.0,10.0,6.0,11.0,726
2023-03-25,Navy,Lehigh,Away,,15,4,,22.0,15.0,5.0,20.0,36.0,27.0,19.0,12.0,13.0,2.0,,10.0,11.0,4.0,1.0,5.0,21,15,13.0,21,10.0,4.0,,12.0,726
2023-03-29,Navy,Lafayette,Home,,17,6,,17.0,17.0,6.0,23.0,37.0,25.0,19.0,12.0,15.0,9.0,5.0,13.0,13.0,6.0,1.0,7.0,18,14,12.0,19,2.0,8.0,3.0,12.0,726
2023-04-01,Navy,Colgate,Home,,15,10,,24.0,15.0,8.0,23.0,37.0,25.0,23.0,13.0,7.0,9.0,3.0,11.0,25.0,10.0,3.0,13.0,27,20,18.0,19,3.0,5.0,2.0,18.0,726
2023-04-08,Navy,Boston U.,Away,,11,12,,17.0,11.0,1.0,12.0,29.0,21.0,16.0,8.0,11.0,6.0,2.0,13.0,13.0,12.0,5.0,17.0,18,16,11.0,17,7.0,3.0,2.0,14.0,726
2023-04-12,Navy,American,Away,,17,8,,8.0,17.0,8.0,25.0,26.0,25.0,18.0,22.0,15.0,4.0,1.0,21.0,7.0,8.0,4.0,12.0,15,11,16.0,24,12.0,2.0,1.0,7.0,726
2023-04-15,Navy,Holy Cross,Home,,22,9,,28.0,22.0,12.0,34.0,39.0,32.0,25.0,18.0,14.0,10.0,6.0,19.0,28.0,9.0,,9.0,23,14,27.0,25,8.0,3.0,3.0,14.0,726
2023-04-22,Navy,Army West Point,Away,,11,15,,17.0,11.0,3.0,14.0,29.0,20.0,19.0,11.0,8.0,1.0,,12.0,7.0,15.0,6.0,21.0,31,23,11.0,12,4.0,6.0,3.0,17.0,726
2023-04-28,Navy,Loyola Maryland,Home,,7,15,,24.0,7.0,1.0,8.0,22.0,15.0,15.0,17.0,5.0,3.0,2.0,9.0,11.0,15.0,8.0,23.0,31,24,12.0,13,5.0,5.0,2.0,17.0,726
2023-04-30,Navy,Boston U.,Home,,20,13,,17.0,20.0,8.0,28.0,35.0,33.0,17.0,10.0,8.0,4.0,3.0,26.0,33.0,13.0,6.0,19.0,22,16,10.0,11,5.0,6.0,3.0,11.0,726
2023-05-04,Navy,Army West Point,Home,,11,12,2,28.0,11.0,6.0,17.0,29.0,21.0,22.0,16.0,11.0,3.0,2.0,9.0,21.0,12.0,4.0,16.0,32,26,18.0,18,7.0,6.0,5.0,21.0,726
2023-02-11,New Hampshire,Army West Point,Away,,8,19,,2.0,8.0,2.0,10.0,18.0,15.0,13.0,10.0,3.0,5.0,3.0,10.0,11.0,19.0,8.0,27.0,38,28,6.0,10,1.0,3.0,3.0,20.0,469
2023-02-18,New Hampshire,Dartmouth,Away,,12,13,,8.0,12.0,7.0,19.0,31.0,22.0,15.0,12.0,4.0,11.0,4.0,11.0,29.0,13.0,4.0,17.0,32,21,10.0,11,6.0,4.0,2.0,18.0,469
2023-02-22,New Hampshire,Merrimack,Home,,16,4,,5.0,16.0,10.0,26.0,31.0,28.0,18.0,10.0,9.0,4.0,1.0,14.0,10.0,4.0,1.0,5.0,11,9,8.0,22,3.0,1.0,,10.0,469
2023-02-27,New Hampshire,UConn,Away,,6,17,,15.0,6.0,2.0,8.0,18.0,15.0,16.0,12.0,3.0,4.0,1.0,6.0,20.0,17.0,4.0,21.0,39,26,15.0,13,8.0,4.0,1.0,19.0,469
2023-03-04,New Hampshire,Siena,Away,,9,12,,14.0,9.0,2.0,11.0,25.0,20.0,12.0,14.0,4.0,6.0,2.0,14.0,29.0,12.0,3.0,15.0,37,21,12.0,11,8.0,4.0,3.0,11.0,469
2023-03-08,New Hampshire,Sacred Heart,Away,,8,14,,7.0,8.0,5.0,13.0,19.0,14.0,15.0,19.0,6.0,3.0,,13.0,11.0,14.0,7.0,21.0,35,22,22.0,15,11.0,3.0,1.0,12.0,469
2023-03-18,New Hampshire,UMass Lowell,Away,,15,11,,10.0,15.0,5.0,20.0,31.0,24.0,14.0,17.0,3.0,6.0,3.0,15.0,43.0,11.0,6.0,17.0,28,17,24.0,16,14.0,2.0,1.0,14.0,469
2023-03-25,New Hampshire,Binghamton,Home,,7,12,,8.0,7.0,5.0,12.0,15.0,11.0,15.0,17.0,5.0,3.0,1.0,12.0,9.0,12.0,4.0,16.0,34,24,15.0,9,9.0,5.0,3.0,11.0,469
2023-03-30,New Hampshire,Columbia,Away,,13,8,,7.0,13.0,2.0,15.0,34.0,19.0,19.0,10.0,4.0,4.0,2.0,14.0,14.0,8.0,4.0,12.0,22,15,16.0,12,6.0,3.0,1.0,10.0,469
2023-04-08,New Hampshire,Vermont,Away,,13,16,,18.0,13.0,4.0,17.0,26.0,20.0,9.0,15.0,4.0,7.0,2.0,16.0,19.0,16.0,6.0,22.0,37,29,23.0,10,13.0,8.0,3.0,17.0,469
2023-04-15,New Hampshire,Bryant,Home,,16,12,,17.0,16.0,7.0,23.0,29.0,25.0,10.0,12.0,6.0,6.0,3.0,17.0,12.0,12.0,2.0,14.0,27,23,13.0,12,,9.0,4.0,15.0,469
2023-04-18,New Hampshire,Central Conn. St.,Home,,16,6,,4.0,16.0,3.0,19.0,36.0,30.0,19.0,4.0,11.0,8.0,3.0,7.0,19.0,6.0,1.0,7.0,17,10,8.0,16,2.0,2.0,,18.0,469
2023-04-22,New Hampshire,UAlbany,Away,,11,16,,18.0,11.0,4.0,15.0,27.0,17.0,13.0,11.0,11.0,4.0,1.0,12.0,21.0,16.0,4.0,20.0,23,20,15.0,19,5.0,3.0,2.0,19.0,469
2023-04-29,New Hampshire,UMBC,Home,,15,17,,18.0,15.0,2.0,17.0,27.0,21.0,22.0,13.0,9.0,5.0,5.0,12.0,19.0,17.0,3.0,20.0,32,27,10.0,18,5.0,8.0,5.0,24.0,469
2023-05-05,New Hampshire,UAlbany,Away,,10,20,,12.0,10.0,3.0,13.0,19.0,15.0,12.0,9.0,6.0,8.0,5.0,10.0,40.0,20.0,10.0,30.0,36,28,12.0,13,6.0,,,23.0,469
2023-02-11,Niagara,St. Bonaventure,Home,,13,5,,4.0,13.0,10.0,23.0,39.0,29.0,24.0,14.0,12.0,5.0,2.0,13.0,8.0,5.0,2.0,7.0,11,10,19.0,22,8.0,3.0,,8.0,482
2023-02-16,Niagara,Eastern Mich.,Away,,18,4,,9.0,18.0,8.0,26.0,38.0,32.0,23.0,6.0,13.0,3.0,1.0,16.0,11.0,4.0,3.0,7.0,8,8,7.0,16,6.0,2.0,,8.0,482
2023-02-18,Niagara,Oregon,Away,,12,10,,22.0,12.0,2.0,14.0,31.0,21.0,16.0,9.0,6.0,5.0,3.0,13.0,30.0,10.0,4.0,14.0,30,16,9.0,11,1.0,7.0,1.0,13.0,482
2023-02-26,Niagara,Colgate,Away,,8,12,,14.0,8.0,1.0,9.0,29.0,16.0,11.0,12.0,6.0,4.0,1.0,14.0,16.0,12.0,6.0,18.0,28,18,13.0,12,7.0,6.0,2.0,10.0,482
2023-03-02,Niagara,Youngstown St.,Home,,18,11,,12.0,18.0,9.0,27.0,41.0,32.0,23.0,10.0,13.0,4.0,,18.0,11.0,11.0,1.0,12.0,18,16,13.0,21,4.0,2.0,1.0,15.0,482
2023-03-05,Niagara,Binghamton,Home,,13,12,,17.0,13.0,8.0,21.0,29.0,21.0,18.0,9.0,6.0,8.0,4.0,11.0,10.0,12.0,2.0,14.0,37,25,15.0,10,3.0,12.0,4.0,17.0,482
2023-03-09,Niagara,Denver,Away,,5,17,,27.0,5.0,1.0,6.0,14.0,8.0,15.0,15.0,10.0,6.0,3.0,8.0,29.0,17.0,4.0,21.0,27,23,15.0,14,11.0,9.0,7.0,18.0,482
2023-03-11,Niagara,Delaware,Home,,12,11,1,27.0,12.0,6.0,18.0,36.0,20.0,20.0,17.0,13.0,7.0,2.0,8.0,19.0,11.0,5.0,16.0,38,25,15.0,19,11.0,5.0,3.0,20.0,482
