season,team,team_id,full_name,roster_name,first_name,last_name,yr,pos,number,gp,gs,goals,assists,points,shots,ground_balls,turnovers,ct,freepos_shots,freepos_goals,rc,yc,draw_controls,fouls
2026,Georgetown Hoyas,251,Gracie Driggs,Gracie Driggs,Gracie,Driggs,Sr,D,2.0,13.0,13.0,35.0,11.0,46.0,67.0,9.0,16.0,2.0,13.0,9.0,,1.0,43.0,2.0
2026,Georgetown Hoyas,251,Ryan Kinkead,Ryan Kinkead,Ryan,Kinkead,So,M,5.0,2.0,0.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,
2026,Georgetown Hoyas,251,Leanna Tsahalis,Leanna Tsahalis,Leanna,Tsahalis,Sr,M,23.0,4.0,0.0,,,0.0,,,2.0,,,,,,1.0,
2026,Georgetown Hoyas,251,Danica Blix,Danica Blix,Danica,Blix,Jr,M,4.0,13.0,13.0,3.0,2.0,5.0,4.0,6.0,3.0,3.0,1.0,1.0,,,14.0,2.0
2026,Georgetown Hoyas,251,Izzy Appelt,Izzy Appelt,Izzy,Appelt,So,D,26.0,5.0,0.0,,,0.0,,2.0,,2.0,,,,,,4.0
2026,Georgetown Hoyas,251,Molly Wood,Molly Wood,Molly,Wood,Jr,M,29.0,13.0,12.0,,,0.0,2.0,16.0,5.0,14.0,1.0,,,,1.0,3.0
2026,Georgetown Hoyas,251,Sophia Loschert,Sophia Loschert,Sophia,Loschert,So,ATT,16.0,13.0,13.0,28.0,3.0,31.0,66.0,12.0,22.0,6.0,11.0,5.0,,,11.0,1.0
2026,Georgetown Hoyas,251,Kendall Steer,Kendall Steer,Kendall,Steer,Sr,M,3.0,13.0,13.0,,,0.0,,23.0,2.0,4.0,,,,,2.0,4.0
2026,Georgetown Hoyas,251,Amanda Brille,Amanda Brille,Amanda,Brille,Jr,D,8.0,13.0,13.0,,,0.0,,20.0,5.0,7.0,,,,2.0,31.0,8.0
2026,Georgetown Hoyas,251,Trinity Koetje,Trinity Koetje,Trinity,Koetje,Sr,D,15.0,13.0,13.0,,,0.0,2.0,4.0,1.0,7.0,,,,1.0,,11.0
2026,Georgetown Hoyas,251,Reagan Ziegler,Reagan Ziegler,Reagan,Ziegler,Jr,M,24.0,13.0,13.0,12.0,,12.0,29.0,13.0,5.0,10.0,1.0,,,1.0,2.0,5.0
2026,Georgetown Hoyas,251,Lucy Nace,Lucy Nace,Lucy,Nace,Sr,M,35.0,8.0,0.0,,,0.0,,,1.0,,,,,,11.0,2.0
2026,Georgetown Hoyas,251,Erica Rosendorf,Erica Rosendorf,Erica,Rosendorf,Jr,D,14.0,4.0,0.0,,,0.0,,1.0,,1.0,,,,,,
2026,Georgetown Hoyas,251,Lauren Steer,Lauren Steer,Lauren,Steer,Jr,ATT,22.0,13.0,13.0,7.0,17.0,24.0,40.0,8.0,6.0,2.0,7.0,3.0,,1.0,1.0,2.0
2026,Georgetown Hoyas,251,Della Goodman,Della Goodman,Della,Goodman,So,ATT,33.0,4.0,0.0,2.0,2.0,4.0,3.0,,1.0,,,,,,,
2026,Georgetown Hoyas,251,Molly Davies,Molly Davies,Molly,Davies,Fr,ATT,28.0,13.0,1.0,17.0,10.0,27.0,46.0,7.0,11.0,3.0,7.0,3.0,,,,2.0
2026,Georgetown Hoyas,251,Bella Little,Bella Little,Bella,Little,Fr,D,10.0,7.0,0.0,,,0.0,,2.0,2.0,,,,,,,
2026,Georgetown Hoyas,251,Alyssa Studdert,Alyssa Studdert,Alyssa,Studdert,Sr,ATT,18.0,2.0,0.0,,,0.0,,,2.0,,,,,,,
2026,Georgetown Hoyas,251,Maia Pronti,Maia Pronti,Maia,Pronti,Fr,ATT,1.0,6.0,0.0,3.0,5.0,8.0,8.0,,,,1.0,,,,,
2026,Georgetown Hoyas,251,Sarah Beck,Sarah Beck,Sarah,Beck,Fr,D,25.0,2.0,0.0,,,0.0,,,,,,,,,,1.0
2026,Georgetown Hoyas,251,Betsy Burton,Betsy Burton,Betsy,Burton,Fr,M,27.0,13.0,0.0,6.0,5.0,11.0,12.0,16.0,10.0,11.0,5.0,4.0,,,12.0,3.0
2026,Georgetown Hoyas,251,Grace Dwyer,Grace Dwyer,Grace,Dwyer,Fr,ATT,6.0,1.0,0.0,,,0.0,,,,1.0,,,,,,
2026,Georgetown Hoyas,251,Daphne Fallon,Daphne Fallon,Daphne,Fallon,Fr,M,20.0,3.0,0.0,1.0,,1.0,1.0,1.0,,,,,,,,
2026,Georgetown Hoyas,251,Lily Wood,Lily Wood,Lily,Wood,Fr,M,19.0,2.0,0.0,,,0.0,,,,1.0,,,,,,
2026,Georgetown Hoyas,251,Leah Warehime,Leah Warehime,Leah,Warehime,Sr,GK,40.0,13.0,13.0,,,0.0,,15.0,,1.0,,,,,,
2026,Harvard Crimson,275,Nicole Giannakopoulos,Nicole Giannakopoulos,Nicole,Giannakopoulos,So,M,21.0,6.0,4.0,,,0.0,,3.0,4.0,6.0,,,,3.0,6.0,4.0
2026,Harvard Crimson,275,Lauren Park,Lauren Park,Lauren,Park,So,ATT,8.0,2.0,0.0,1.0,,1.0,1.0,,2.0,,,,,,,
2026,Harvard Crimson,275,Hannah Shiels,Hannah Shiels,Hannah,Shiels,Sr,M,12.0,9.0,1.0,5.0,,5.0,13.0,,3.0,,1.0,1.0,,1.0,,1.0
2026,Harvard Crimson,275,Callie Batchelder,Callie Batchelder,Callie,Batchelder,Jr,ATT,11.0,11.0,11.0,23.0,27.0,50.0,47.0,8.0,16.0,,18.0,7.0,,1.0,,2.0
2026,Harvard Crimson,275,Stella Shea,Stella Shea,Stella,Shea,Jr,M,5.0,11.0,11.0,1.0,1.0,2.0,4.0,18.0,3.0,12.0,,,,1.0,,4.0
2026,Harvard Crimson,275,Grace Mullahy,Grace Mullahy,Grace,Mullahy,Jr,M,2.0,11.0,9.0,23.0,13.0,36.0,54.0,9.0,13.0,5.0,7.0,2.0,,5.0,1.0,10.0
2026,Harvard Crimson,275,Hayla Dora,Hayla Dora,Hayla,Dora,So,D,6.0,11.0,11.0,,1.0,1.0,,8.0,5.0,9.0,,,,,2.0,7.0
2026,Harvard Crimson,275,Kate Gilliam,Kate Gilliam,Kate,Gilliam,Sr,M,9.0,10.0,1.0,14.0,4.0,18.0,34.0,3.0,9.0,1.0,6.0,3.0,,1.0,,2.0
2026,Harvard Crimson,275,Emma Barkauskas,Emma Barkauskas,Emma,Barkauskas,So,GK,30.0,8.0,6.0,,,0.0,,11.0,2.0,,,,,,,
2026,Harvard Crimson,275,Kate Izzo,Kate Izzo,Kate,Izzo,Sr,ATT,44.0,1.0,0.0,,,0.0,,,,,,,,,,
2026,Harvard Crimson,275,Maggie Turner,Maggie Turner,Maggie,Turner,Sr,D,31.0,9.0,8.0,,,0.0,,6.0,3.0,6.0,,,,,,6.0
2026,Harvard Crimson,275,Hattie Manser,Hattie Manser,Hattie,Manser,Jr,M,16.0,7.0,7.0,,,0.0,,8.0,1.0,6.0,,,,,1.0,5.0
2026,Harvard Crimson,275,Despina Giannakopoulos,Despina Giannakopoulos,Despina,Giannakopoulos,Sr,D,27.0,11.0,11.0,,,0.0,,27.0,6.0,23.0,,,,5.0,1.0,13.0
2026,Harvard Crimson,275,Rebecca Arpano,Rebecca Arpano,Rebecca,Arpano,Jr,GK,22.0,7.0,5.0,,,0.0,,12.0,1.0,1.0,,,,,,
2026,Harvard Crimson,275,Tori Balser,Tori Balser,Tori,Balser,So,M,19.0,11.0,5.0,10.0,1.0,11.0,25.0,8.0,11.0,4.0,5.0,3.0,,,10.0,4.0
2026,Harvard Crimson,275,Ellie Chen,Ellie Chen,Ellie,Chen,So,M,18.0,1.0,0.0,,,0.0,,,,,,,,,,
2026,Harvard Crimson,275,Lily Kacyvenski,Lily Kacyvenski,Lily,Kacyvenski,So,M,17.0,7.0,6.0,,,0.0,1.0,6.0,6.0,4.0,,,,2.0,,4.0
2026,Harvard Crimson,275,Chloe Bednar,Chloe Bednar,Chloe,Bednar,Jr,M,15.0,5.0,0.0,,,0.0,,,,1.0,,,,,1.0,
2026,Harvard Crimson,275,Charlotte Hodgson,Charlotte Hodgson,Charlotte,Hodgson,Sr,M,77.0,11.0,11.0,28.0,13.0,41.0,66.0,16.0,18.0,8.0,12.0,5.0,,1.0,23.0,7.0
2026,Harvard Crimson,275,Emerson Midura,Emerson Midura,Emerson,Midura,Fr,M,10.0,11.0,4.0,5.0,1.0,6.0,11.0,4.0,11.0,7.0,2.0,1.0,,3.0,12.0,7.0
2026,Harvard Crimson,275,Victoria Ottomanelli,Victoria Ottomanelli,Victoria,Ottomanelli,Fr,M,23.0,2.0,0.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,
2026,Harvard Crimson,275,Charlotte Schultz,Charlotte Schultz,Charlotte,Schultz,Fr,M,25.0,2.0,0.0,,,0.0,,,,,,,,,,
2026,Harvard Crimson,275,Natalie Marvin,Natalie Marvin,Natalie,Marvin,Fr,M,1.0,10.0,2.0,6.0,1.0,7.0,15.0,5.0,3.0,3.0,2.0,,,1.0,1.0,1.0
2026,Harvard Crimson,275,Kenighan Mattice,Kenighan Mattice,Kenighan,Mattice,Fr,ATT,20.0,2.0,0.0,,,0.0,2.0,1.0,1.0,,,,,,,
2026,Harvard Crimson,275,Cecelia Batchelder,Cecelia Batchelder,Cecelia,Batchelder,Fr,M,3.0,11.0,8.0,16.0,9.0,25.0,35.0,5.0,17.0,1.0,4.0,1.0,,3.0,13.0,2.0
2026,Harvard Crimson,275,Alexandra Koch,Alexandra Koch,Alexandra,Koch,Fr,M,14.0,11.0,11.0,3.0,3.0,6.0,12.0,2.0,9.0,3.0,1.0,,,,61.0,1.0
2026,Harvard Crimson,275,Ava Detweiler,Ava Detweiler,Ava,Detweiler,Fr,D,24.0,1.0,0.0,,,0.0,,,,,,,,,,
2026,Harvard Crimson,275,Abbie Izzo,Abbie Izzo,Abbie,Izzo,Sr,ATT,4.0,2.0,0.0,,,0.0,,,,,,,,,,
2026,High Point Panthers,19651,Bella Germani,Bella Germani,Bella,Germani,Sr,M,17.0,12.0,11.0,9.0,,9.0,37.0,23.0,14.0,16.0,6.0,2.0,,4.0,14.0,2.0
2026,High Point Panthers,19651,Haley Urban,Haley Urban,Haley,Urban,So,D,5.0,12.0,5.0,,,0.0,,15.0,1.0,14.0,,,,1.0,,7.0
2026,High Point Panthers,19651,Julia Dustin,Julia Dustin,Julia,Dustin,Jr,D,23.0,12.0,10.0,,,0.0,,12.0,7.0,13.0,,,,,,12.0
2026,High Point Panthers,19651,Eva Thorn,Eva Thorn,Eva,Thorn,Jr,ATT,29.0,8.0,0.0,6.0,3.0,9.0,11.0,4.0,2.0,1.0,3.0,1.0,,,,
2026,High Point Panthers,19651,Lily Trout,Lily Trout,Lily,Trout,So,M,19.0,12.0,12.0,12.0,15.0,27.0,27.0,9.0,15.0,4.0,10.0,5.0,,,3.0,1.0
2026,High Point Panthers,19651,Anna Checkosky,Anna Checkosky,Anna,Checkosky,So,ATT,7.0,12.0,5.0,10.0,6.0,16.0,17.0,5.0,5.0,3.0,2.0,,,,,1.0
2026,High Point Panthers,19651,Ava Welsh,Ava Welsh,Ava,Welsh,Jr,GK,16.0,11.0,11.0,,,0.0,,40.0,7.0,13.0,,,,,,
2026,High Point Panthers,19651,Brynn Gardner,Brynn Gardner,Brynn,Gardner,Jr,M,12.0,6.0,0.0,,,0.0,,,,1.0,,,,,,
2026,High Point Panthers,19651,Gracie Vickery,Gracie Vickery,Gracie,Vickery,Jr,ATT,8.0,12.0,12.0,,,0.0,,7.0,4.0,6.0,,,,,26.0,5.0
2026,High Point Panthers,19651,Lauren Pujolar,Lauren Pujolar,Lauren,Pujolar,Sr,M,27.0,12.0,9.0,2.0,,2.0,7.0,8.0,9.0,3.0,3.0,1.0,,,13.0,7.0
2026,High Point Panthers,19651,Rachelle Gauthier,Rachelle Gauthier,Rachelle,Gauthier,Sr,M,20.0,9.0,0.0,2.0,,2.0,4.0,1.0,5.0,,2.0,2.0,,,2.0,2.0
2026,High Point Panthers,19651,Emerson Pekarcik,Emerson Pekarcik,Emerson,Pekarcik,So,M,33.0,10.0,0.0,,,0.0,,6.0,6.0,2.0,,,,,12.0,3.0
2026,High Point Panthers,19651,Reese Dowgiallo,Reese Dowgiallo,Reese,Dowgiallo,Sr,ATT,6.0,4.0,4.0,4.0,3.0,7.0,8.0,3.0,11.0,2.0,,,,1.0,2.0,
2026,High Point Panthers,19651,Laney Schmith,Laney Schmith,Laney,Schmith,So,M,32.0,12.0,4.0,1.0,3.0,4.0,9.0,2.0,5.0,2.0,3.0,,,,1.0,
2026,High Point Panthers,19651,Sarah Johnson,Sarah Johnson,Sarah,Johnson,Jr,ATT,35.0,7.0,0.0,3.0,,3.0,6.0,2.0,2.0,,,,,1.0,2.0,2.0
2026,High Point Panthers,19651,Sydney Martin,Sydney Martin,Sydney,Martin,Sr,D,28.0,12.0,10.0,,1.0,1.0,,21.0,6.0,17.0,,,,,2.0,8.0
2026,High Point Panthers,19651,Bridget Caldwell,Bridget Caldwell,Bridget,Caldwell,So,D,30.0,2.0,0.0,,,0.0,,,,,,,,,,
2026,High Point Panthers,19651,Ella McKay,Ella McKay,Ella,McKay,So,ATT,40.0,7.0,0.0,3.0,5.0,8.0,8.0,1.0,4.0,,,,,,,2.0
2026,High Point Panthers,19651,Mairin Kelly,Mairin Kelly,Mairin,Kelly,So,M,3.0,7.0,0.0,3.0,,3.0,8.0,3.0,5.0,1.0,1.0,,,,,1.0
2026,High Point Panthers,19651,Shannon Smith,Shannon Smith,Shannon,Smith,Sr,ATT,11.0,12.0,12.0,27.0,9.0,36.0,68.0,10.0,21.0,5.0,10.0,5.0,,2.0,3.0,1.0
2026,High Point Panthers,19651,Tatum Goettelmann,Tatum Goettelmann,Tatum,Goettelmann,Jr,ATT,2.0,12.0,7.0,15.0,16.0,31.0,30.0,4.0,11.0,1.0,2.0,,,,,
2026,High Point Panthers,19651,Kate Prentice,Kate Prentice,Kate,Prentice,Jr,M,36.0,12.0,1.0,14.0,2.0,16.0,29.0,4.0,6.0,1.0,2.0,2.0,,,1.0,
2026,High Point Panthers,19651,Jaidyn Donley,Jaidyn Donley,Jaidyn,Donley,Sr,M,22.0,12.0,7.0,7.0,3.0,10.0,19.0,12.0,7.0,8.0,4.0,3.0,,,1.0,6.0
2026,High Point Panthers,19651,Carlie Saums,Carlie Saums,Carlie,Saums,Sr,M,10.0,4.0,0.0,,,0.0,,1.0,,,,,,,,
2026,High Point Panthers,19651,Ella Doerschner,Ella Doerschner,Ella,Doerschner,Fr,D,14.0,2.0,0.0,,,0.0,,,,,,,,,,
2026,High Point Panthers,19651,Josie Saffold,Josie Saffold,Josie,Saffold,Fr,M,34.0,2.0,0.0,,,0.0,,1.0,,,,,,,,
2026,High Point Panthers,19651,Tatum Mehring,Tatum Mehring,Tatum,Mehring,Sr,D,21.0,10.0,7.0,,,0.0,,7.0,5.0,2.0,,,,,,5.0
2026,High Point Panthers,19651,Kylie Duke,Kylie Duke,Kylie,Duke,Fr,ATT,37.0,4.0,0.0,2.0,,2.0,2.0,,2.0,,,,,,,
2026,High Point Panthers,19651,Campbell Rowe,Campbell Rowe,Campbell,Rowe,Fr,D,15.0,2.0,0.0,,,0.0,,,,,,,,,,
2026,High Point Panthers,19651,Madilyn Wargo,Madilyn Wargo,Madilyn,Wargo,So,GK,72.0,6.0,1.0,,,0.0,,2.0,1.0,,,,,,,
2026,High Point Panthers,19651,Kayleigh White,Kayleigh White,Kayleigh,White,Fr,M,24.0,3.0,0.0,1.0,1.0,2.0,1.0,,,,,,,,2.0,
2026,High Point Panthers,19651,Emily Frescoln,Emily Frescoln,Emily,Frescoln,Fr,ATT,43.0,3.0,0.0,1.0,1.0,2.0,6.0,,,,3.0,1.0,,,,
2026,High Point Panthers,19651,Ava Grandi,Ava Grandi,Ava,Grandi,Fr,M,26.0,6.0,1.0,4.0,1.0,5.0,12.0,8.0,8.0,11.0,1.0,,,,1.0,
2026,High Point Panthers,19651,Gretchen Kawecki,Gretchen Kawecki,Gretchen,Kawecki,Fr,ATT,9.0,4.0,0.0,1.0,3.0,4.0,3.0,,1.0,,,,,,,
2026,High Point Panthers,19651,Anna Mullikin,Anna Mullikin,Anna,Mullikin,Fr,M,42.0,8.0,1.0,4.0,1.0,5.0,4.0,4.0,2.0,3.0,2.0,2.0,,,18.0,
2026,High Point Panthers,19651,Anna Westervelt,Anna Westervelt,Anna,Westervelt,So,D,4.0,12.0,2.0,,,0.0,,9.0,3.0,3.0,,,,,,6.0
2026,High Point Panthers,19651,Addison McEvers,Addison McEvers,Addison,McEvers,Fr,M,39.0,7.0,0.0,,,0.0,,,1.0,,,,,,10.0,1.0
2026,High Point Panthers,19651,Caitlyn Baehr,Caitlyn Baehr,Caitlyn,Baehr,Sr,D,13.0,12.0,12.0,,,0.0,1.0,21.0,3.0,10.0,1.0,,,1.0,15.0,9.0
2026,Hofstra Pride,283,Kristen Redding,Kristen Redding,Kristen,Redding,Jr,ATT,26.0,12.0,5.0,11.0,6.0,17.0,18.0,1.0,11.0,,3.0,3.0,,,1.0,
2026,Hofstra Pride,283,Maggie Turco,Maggie Turco,Maggie,Turco,So,ATT,38.0,2.0,0.0,1.0,,1.0,2.0,,,,,,,,,
2026,Hofstra Pride,283,Christine Dannenfelser,Christine Dannenfelser,Christine,Dannenfelser,Jr,D,10.0,13.0,13.0,,,0.0,1.0,30.0,9.0,23.0,,,,,32.0,6.0
2026,Hofstra Pride,283,Melina Sarlo,Melina Sarlo,Melina,Sarlo,So,M,37.0,3.0,0.0,,,0.0,,1.0,,1.0,,,,,,
2026,Hofstra Pride,283,Jordyn Poll,Jordyn Poll,Jordyn,Poll,So,M,2.0,13.0,0.0,,6.0,6.0,4.0,8.0,5.0,5.0,1.0,,,1.0,,2.0
2026,Hofstra Pride,283,Julia Harris,Julia Harris,Julia,Harris,Sr,ATT,6.0,13.0,1.0,5.0,6.0,11.0,14.0,,6.0,,,,,,,1.0
2026,Hofstra Pride,283,Natalie DeMeo,Natalie DeMeo,Natalie,DeMeo,Jr,M,1.0,13.0,7.0,15.0,15.0,30.0,39.0,2.0,13.0,1.0,10.0,3.0,,1.0,2.0,
2026,Hofstra Pride,283,Avery Lanzarotta,Avery Lanzarotta,Avery,Lanzarotta,Jr,GK,23.0,3.0,0.0,,,0.0,,1.0,,,,,,,,
2026,Hofstra Pride,283,Nikki Mennella,Nikki Mennella,Nikki,Mennella,Sr,ATT,22.0,13.0,13.0,45.0,17.0,62.0,99.0,18.0,28.0,5.0,14.0,7.0,,,53.0,3.0
2026,Hofstra Pride,283,Natalie Little,Natalie Little,Natalie,Little,Jr,M,19.0,13.0,12.0,,,0.0,,13.0,3.0,7.0,,,,1.0,,3.0
2026,Hofstra Pride,283,Alexa Shotwell,Alexa Shotwell,Alexa,Shotwell,Jr,M,28.0,3.0,0.0,,,0.0,,,,,,,,,,
2026,Hofstra Pride,283,Olivia Hoover,Olivia Hoover,Olivia,Hoover,So,M,3.0,6.0,0.0,,1.0,1.0,,2.0,,1.0,,,,,2.0,
2026,Hofstra Pride,283,Evin Terzioglu,Evin Terzioglu,Evin,Terzioglu,Jr,D,16.0,13.0,13.0,,,0.0,2.0,19.0,9.0,16.0,,,,4.0,2.0,8.0
2026,Hofstra Pride,283,Madeleine Rudolph,Madeleine Rudolph,Madeleine,Rudolph,Sr,ATT,24.0,13.0,12.0,1.0,,1.0,3.0,,5.0,,,,,,66.0,4.0
2026,Hofstra Pride,283,Kali Clayton,Kali Clayton,Kali,Clayton,Jr,M,13.0,1.0,0.0,,,0.0,,,,,,,,,,
2026,Hofstra Pride,283,Sara Elmen,Sara Elmen,Sara,Elmen,Jr,D,31.0,2.0,0.0,,,0.0,,,,1.0,,,,,1.0,
2026,Hofstra Pride,283,Olivia McCue,Olivia McCue,Olivia,McCue,So,D,12.0,2.0,0.0,,,0.0,,,,,,,,,,
2026,Hofstra Pride,283,Luchianna Cardello,Luchianna Cardello,Luchianna,Cardello,Sr,GK,29.0,13.0,13.0,,,0.0,,22.0,5.0,2.0,,,,,,
2026,Hofstra Pride,283,Kayleigh Bender,Kayleigh Bender,Kayleigh,Bender,So,ATT,33.0,10.0,9.0,28.0,12.0,40.0,64.0,7.0,17.0,1.0,16.0,8.0,,2.0,,1.0
2026,Hofstra Pride,283,Kate Lemery,Kate Lemery,Kate,Lemery,So,M,11.0,13.0,13.0,9.0,2.0,11.0,27.0,16.0,8.0,8.0,1.0,,,,3.0,
2026,Hofstra Pride,283,Charli Joyce,Charli Joyce,Charli,Joyce,Fr,ATT,17.0,13.0,1.0,12.0,10.0,22.0,42.0,7.0,19.0,2.0,3.0,2.0,,,,2.0
2026,Hofstra Pride,283,Shannon Steck,Shannon Steck,Shannon,Steck,Fr,M,15.0,13.0,4.0,18.0,2.0,20.0,46.0,5.0,17.0,1.0,8.0,5.0,,1.0,1.0,
2026,Hofstra Pride,283,Analeigh Thorpe,Analeigh Thorpe,Analeigh,Thorpe,Fr,D,44.0,2.0,0.0,,,0.0,,,,,,,,,,
2026,Hofstra Pride,283,Saoirse Feerick,Saoirse Feerick,Saoirse,Feerick,Fr,GK,34.0,1.0,0.0,,,0.0,,1.0,,,,,,,,
2026,Hofstra Pride,283,Grace Varley,Grace Varley,Grace,Varley,Fr,D,18.0,13.0,13.0,,,0.0,,10.0,,10.0,,,,1.0,2.0,6.0
2026,Hofstra Pride,283,Libby Flannery,Libby Flannery,Libby,Flannery,Fr,M,25.0,11.0,9.0,,,0.0,,6.0,6.0,5.0,,,,,,5.0
2026,Hofstra Pride,283,Brighid Smith,Brighid Smith,Brighid,Smith,So,D,42.0,13.0,13.0,,,0.0,,13.0,7.0,12.0,,,,3.0,,5.0
2026,Hofstra Pride,283,Cece Thurmond,Cece Thurmond,Cece,Thurmond,Fr,M,14.0,5.0,3.0,1.0,,1.0,1.0,3.0,1.0,1.0,,,,,,3.0
2026,Hofstra Pride,283,Meaghan Tufano,Meaghan Tufano,Meaghan,Tufano,Fr,ATT,4.0,4.0,1.0,3.0,1.0,4.0,7.0,1.0,5.0,,,,,,,
2026,Hofstra Pride,283,Scarlett Welsome,Scarlett Welsome,Scarlett,Welsome,Fr,ATT,32.0,3.0,1.0,,,0.0,1.0,1.0,1.0,,,,,,,
2026,Holy Cross Crusaders,285,Lilly Maurer,Lilly Maurer,Lilly,Maurer,Fr,D,26.0,4.0,0.0,,,0.0,,2.0,1.0,2.0,,,,,,
2026,Holy Cross Crusaders,285,Janie Baringer,Janie Baringer,Janie,Baringer,Fr,ATT,29.0,8.0,6.0,8.0,1.0,9.0,15.0,8.0,10.0,2.0,2.0,,,2.0,,
2026,Holy Cross Crusaders,285,Jane Brennan,Jane Brennan,Jane,Brennan,Fr,D,9.0,11.0,5.0,,,0.0,,8.0,3.0,6.0,,,,1.0,,6.0
2026,Holy Cross Crusaders,285,Grace Skulavik,Grace Skulavik,Grace,Skulavik,Fr,M,17.0,12.0,0.0,2.0,,2.0,6.0,3.0,5.0,1.0,,,,1.0,1.0,2.0
2026,Holy Cross Crusaders,285,Gabriela Chiappetta,Gabriela Chiappetta,Gabriela,Chiappetta,Fr,D,4.0,1.0,0.0,,,0.0,,,,,,,,,,
2026,Holy Cross Crusaders,285,Emmy Cullinan,Emmy Cullinan,Emmy,Cullinan,Fr,GK,15.0,1.0,0.0,,,0.0,,,,,,,,,,
2026,Holy Cross Crusaders,285,Arcangela Haffner,Arcangela Haffner,Arcangela,Haffner,Fr,ATT,24.0,12.0,0.0,1.0,1.0,2.0,8.0,2.0,5.0,2.0,2.0,,,,,4.0
2026,Holy Cross Crusaders,285,Tess Prunier,Tess Prunier,Tess,Prunier,Jr,ATT,23.0,12.0,3.0,8.0,9.0,17.0,17.0,5.0,17.0,,3.0,2.0,,1.0,,2.0
2026,Holy Cross Crusaders,285,Ashleigh Leone,Ashleigh Leone,Ashleigh,Leone,So,D,28.0,11.0,8.0,,,0.0,,7.0,2.0,3.0,,,,1.0,,3.0
2026,Holy Cross Crusaders,285,Rosalie Haffner,Rosalie Haffner,Rosalie,Haffner,So,D,14.0,12.0,11.0,,,0.0,,7.0,3.0,7.0,,,,2.0,,7.0
2026,Holy Cross Crusaders,285,Hadley Cepiel,Hadley Cepiel,Hadley,Cepiel,So,M,22.0,12.0,12.0,32.0,6.0,38.0,72.0,8.0,16.0,4.0,16.0,11.0,,,,4.0
2026,Holy Cross Crusaders,285,Jenn Prince,Jenn Prince,Jenn,Prince,Jr,M,18.0,12.0,0.0,13.0,5.0,18.0,28.0,5.0,14.0,5.0,6.0,3.0,,,5.0,
2026,Holy Cross Crusaders,285,Kiya Martin,Kiya Martin,Kiya,Martin,So,ATT,33.0,1.0,0.0,,,0.0,,,,,,,,,,
2026,Holy Cross Crusaders,285,Racheli Levy-Smith,Racheli Levy-Smith,Racheli,Levy-Smith,Sr,D,7.0,12.0,12.0,,,0.0,1.0,29.0,22.0,29.0,,,,6.0,126.0,12.0
2026,Holy Cross Crusaders,285,Kate Avitabile,Kate Avitabile,Kate,Avitabile,Jr,ATT,1.0,12.0,12.0,6.0,36.0,42.0,14.0,5.0,30.0,2.0,5.0,2.0,,,,2.0
2026,Holy Cross Crusaders,285,Anna Affolter,Anna Affolter,Anna,Affolter,Jr,M,34.0,12.0,0.0,10.0,2.0,12.0,19.0,23.0,14.0,9.0,5.0,2.0,,,14.0,1.0
2026,Holy Cross Crusaders,285,Molly Fink,Molly Fink,Molly,Fink,So,ATT,5.0,12.0,6.0,7.0,3.0,10.0,22.0,5.0,6.0,2.0,7.0,2.0,,,,1.0
2026,Holy Cross Crusaders,285,Mackenzie Creagh,Mackenzie Creagh,Mackenzie,Creagh,Sr,GK,25.0,12.0,12.0,,,0.0,,18.0,7.0,4.0,,,,,,
2026,Holy Cross Crusaders,285,Lily Glance,Lily Glance,Lily,Glance,Sr,D,12.0,12.0,12.0,1.0,,1.0,2.0,12.0,6.0,8.0,1.0,,,,1.0,4.0
2026,Holy Cross Crusaders,285,Tory Rider,Tory Rider,Tory,Rider,Sr,ATT,2.0,11.0,9.0,16.0,6.0,22.0,37.0,4.0,14.0,3.0,2.0,,,,,5.0
2026,Holy Cross Crusaders,285,Annabelle Novak,Annabelle Novak,Annabelle,Novak,So,D,13.0,2.0,0.0,,,0.0,,,,,,,,,,1.0
2026,Holy Cross Crusaders,285,Phoebe Matuch,Phoebe Matuch,Phoebe,Matuch,Sr,ATT,16.0,4.0,0.0,2.0,,2.0,3.0,,3.0,,,,,,1.0,
2026,Holy Cross Crusaders,285,Miranda Pace,Miranda Pace,Miranda,Pace,Jr,D,8.0,1.0,0.0,,,0.0,,1.0,,,,,,,,
2026,Holy Cross Crusaders,285,Sophia Pyne,Sophia Pyne,Sophia,Pyne,Sr,DM,10.0,9.0,0.0,,,0.0,,,3.0,1.0,,,,,1.0,
2026,Holy Cross Crusaders,285,Holly Hardwick,Holly Hardwick,Holly,Hardwick,So,M,11.0,12.0,0.0,,,0.0,5.0,2.0,4.0,2.0,1.0,,,,,
2026,Holy Cross Crusaders,285,Sara Knice,Sara Knice,Sara,Knice,So,GK,32.0,2.0,0.0,,,0.0,,1.0,,,,,,,,
2026,Holy Cross Crusaders,285,Annabel Brennan,Annabel Brennan,Annabel,Brennan,Jr,M,3.0,12.0,12.0,17.0,2.0,19.0,39.0,21.0,11.0,11.0,8.0,3.0,,1.0,16.0,3.0
2026,Holy Cross Crusaders,285,Kate Burns,Kate Burns,Kate,Burns,Sr,M,6.0,12.0,12.0,5.0,4.0,9.0,13.0,13.0,14.0,4.0,3.0,1.0,,1.0,8.0,8.0
