season,team,team_id,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,goals,assists,points,shots,sog,ct,ncaa_id,fouls,ground_balls,draw_controls
2019,Loyola Maryland,369,4.0,Livy Rosenzweig,Livy Rosenzweig,Livy,Rosenzweig,So,,21.0,21.0,46.0,70.0,116.0,101.0,74.0,13.0,5808046,54.0,23.0,85.0
2019,Loyola Maryland,369,7.0,Jillian Wilson,Jillian Wilson,Jillian,Wilson,Fr,,21.0,1.0,29.0,8.0,37.0,56.0,50.0,15.0,6086771,22.0,22.0,23.0
2019,Loyola Maryland,369,22.0,TaNia Cunningham,TaNia Cunningham,TaNia,Cunningham,Fr,,7.0,,,,0.0,,,2.0,6086767,,1.0,
2019,Loyola Maryland,369,17.0,Leah Daly,Leah Daly,Leah,Daly,Fr,,8.0,,2.0,1.0,3.0,3.0,3.0,,6086768,1.0,2.0,
2019,Loyola Maryland,369,32.0,Katie Detwiler,Katie Detwiler,Katie,Detwiler,Fr,,21.0,21.0,1.0,,1.0,2.0,2.0,12.0,6086770,47.0,24.0,2.0
2019,Loyola Maryland,369,23.0,Olivia Beil,Olivia Beil,Olivia,Beil,Fr,,8.0,,,,0.0,,,1.0,6086764,1.0,2.0,
2019,Manhattan,381,23.0,Susan Morad,Susan Morad,Susan,Morad,Jr,,17.0,17.0,,,0.0,,,10.0,5808153,29.0,21.0,1.0
2019,Manhattan,381,14.0,Alaina Burgess,Alaina Burgess,Alaina,Burgess,So,,17.0,16.0,25.0,1.0,26.0,55.0,42.0,7.0,5808181,10.0,18.0,2.0
2019,Manhattan,381,47.0,Emma Kaishian,Emma Kaishian,Emma,Kaishian,Sr,,17.0,17.0,,,0.0,1.0,1.0,30.0,5802868,24.0,55.0,58.0
2019,Manhattan,381,35.0,Nikki Prestiano,Nikki Prestiano,Nikki,Prestiano,Sr,,17.0,17.0,,,0.0,,,4.0,5804355,,32.0,
2019,Manhattan,381,19.0,Caileigh Lampersberger,Caileigh Lampersberger,Caileigh,Lampersberger,Jr,,17.0,17.0,,,0.0,,,9.0,5805825,9.0,12.0,
2019,Manhattan,381,21.0,Amanda Silvestri,Amanda Silvestri,Amanda,Silvestri,Jr,,17.0,17.0,,,0.0,,,8.0,5804485,28.0,25.0,
2019,Manhattan,381,6.0,Caitlin Murphy,Caitlin Murphy,Caitlin,Murphy,Sr,,17.0,17.0,26.0,16.0,42.0,77.0,49.0,10.0,5811631,12.0,25.0,16.0
2019,Manhattan,381,7.0,Molly Fitzpatrick,Molly Fitzpatrick,Molly,Fitzpatrick,Sr,,17.0,17.0,47.0,4.0,51.0,97.0,69.0,12.0,5803341,21.0,51.0,
2019,Manhattan,381,12.0,Emily Sandford,Emily Sandford,Emily,Sandford,Jr,,17.0,16.0,6.0,11.0,17.0,32.0,17.0,3.0,5806132,24.0,21.0,18.0
2019,Manhattan,381,28.0,Deb Peifer,Deb Peifer,Deb,Peifer,Jr,,15.0,,3.0,2.0,5.0,10.0,9.0,1.0,5809135,12.0,7.0,8.0
2019,Manhattan,381,1.0,Carmella Liscio,Carmella Liscio,Carmella,Liscio,So,,15.0,1.0,3.0,3.0,6.0,14.0,9.0,2.0,5810502,3.0,5.0,9.0
2019,Manhattan,381,8.0,Jillian Calandra,Jillian Calandra,Jillian,Calandra,Sr,,12.0,,,,0.0,,,2.0,5805054,8.0,3.0,
2019,Manhattan,381,18.0,Grace Steinthal,Grace Steinthal,Grace,Steinthal,So,,2.0,,,,0.0,1.0,,,5807841,,,
2019,Manhattan,381,20.0,Talia Price,Talia Price,Talia,Price,Sr,,17.0,1.0,5.0,1.0,6.0,30.0,24.0,2.0,5809188,5.0,8.0,1.0
2019,Manhattan,381,17.0,Emily Englert,Emily Englert,Emily,Englert,Jr,,14.0,,3.0,1.0,4.0,9.0,5.0,,5809243,3.0,3.0,
2019,Manhattan,381,9.0,Hailey Siemek,Hailey Siemek,Hailey,Siemek,Jr,,17.0,17.0,,,0.0,,,10.0,5803673,46.0,24.0,
2019,Manhattan,381,24.0,Liz Toohey,Liz Toohey,Liz,Toohey,Jr,,4.0,,,,0.0,,,,5803836,,1.0,
2019,Manhattan,381,3.0,Annie Freshour,Annie Freshour,Annie,Freshour,Fr,,15.0,,1.0,4.0,5.0,7.0,2.0,1.0,6080788,7.0,3.0,2.0
2019,Manhattan,381,10.0,Grace Lipponer,Grace Lipponer,Grace,Lipponer,Fr,,17.0,17.0,24.0,12.0,36.0,73.0,47.0,10.0,6080791,18.0,27.0,2.0
2019,Manhattan,381,13.0,Cassidy Burns,Cassidy Burns,Cassidy,Burns,Fr,,17.0,17.0,15.0,25.0,40.0,48.0,38.0,3.0,6080793,12.0,17.0,27.0
2019,Manhattan,381,22.0,Meghan Rodino,Meghan Rodino,Meghan,Rodino,Fr,,2.0,,,,0.0,2.0,1.0,,6080817,,,
2019,Manhattan,381,29.0,Gabby Richter,Gabby Richter,Gabby,Richter,Fr,,5.0,,,,0.0,,,,6080825,1.0,,
2019,Marist,386,26.0,Devon Connolly,Devon Connolly,Devon,Connolly,So,,18.0,18.0,26.0,10.0,36.0,91.0,51.0,7.0,5812335,24.0,20.0,21.0
2019,Marist,386,8.0,Audrey Cerrone,Audrey Cerrone,Audrey,Cerrone,Sr,,15.0,1.0,14.0,1.0,15.0,34.0,26.0,,5804211,4.0,9.0,
2019,Marist,386,1.0,Isabelle Stockman,Isabelle Stockman,Isabelle,Stockman,So,,7.0,,1.0,,1.0,1.0,1.0,,5808410,,3.0,
2019,Marist,386,19.0,Romy Villemure,Romy Villemure,Romy,Villemure,So,,18.0,6.0,6.0,2.0,8.0,21.0,13.0,19.0,5809825,27.0,22.0,18.0
2019,Marist,386,15.0,Gabby Childrose,Gabby Childrose,Gabby,Childrose,Sr,,18.0,18.0,,,0.0,,,12.0,5812616,29.0,19.0,1.0
2019,Marist,386,33.0,Jessica Lasaponara,Jessica Lasaponara,Jessica,Lasaponara,Jr,,18.0,18.0,9.0,2.0,11.0,24.0,16.0,7.0,5811287,37.0,9.0,9.0
2019,Marist,386,18.0,Kelly Berkoski,Kelly Berkoski,Kelly,Berkoski,So,,1.0,,,,0.0,,,,5812800,,1.0,1.0
2019,Marist,386,22.0,Allison Mahoney,Allison Mahoney,Allison,Mahoney,So,,18.0,17.0,,,0.0,,,17.0,5810118,29.0,16.0,1.0
2019,Marist,386,23.0,Camille Renaud,Camille Renaud,Camille,Renaud,So,,9.0,,6.0,1.0,7.0,19.0,13.0,8.0,5810149,8.0,13.0,11.0
2019,Marist,386,30.0,Delaney Galvin,Delaney Galvin,Delaney,Galvin,So,,18.0,18.0,,,0.0,,,8.0,5810151,2.0,36.0,
2019,Marist,386,14.0,Samantha Mehalick,Samantha Mehalick,Samantha,Mehalick,Jr,,18.0,18.0,79.0,9.0,88.0,155.0,115.0,2.0,5810184,26.0,17.0,
2019,Marist,386,7.0,Annie Sheehy,Annie Sheehy,Annie,Sheehy,Jr,,18.0,18.0,,,0.0,,,17.0,5806092,30.0,26.0,2.0
2019,Marist,386,21.0,Logan Boyle,Logan Boyle,Logan,Boyle,Sr,,12.0,12.0,1.0,,1.0,1.0,1.0,7.0,5810281,28.0,13.0,
2019,Marist,386,17.0,Kelly George,Kelly George,Kelly,George,So,,18.0,18.0,27.0,26.0,53.0,88.0,57.0,4.0,5803381,29.0,12.0,2.0
2019,Marist,386,24.0,Caroline Polymeros,Caroline Polymeros,Caroline,Polymeros,Sr,,18.0,17.0,,,0.0,1.0,,7.0,5804800,36.0,26.0,2.0
2019,Marist,386,10.0,Jana Rothman,Jana Rothman,Jana,Rothman,Jr,,18.0,12.0,5.0,5.0,10.0,15.0,10.0,6.0,5807621,26.0,21.0,3.0
2019,Marist,386,13.0,Hailey Wagner,Hailey Wagner,Hailey,Wagner,Sr,,18.0,18.0,36.0,12.0,48.0,75.0,59.0,7.0,5810403,26.0,18.0,224.0
2019,Marist,386,6.0,Carly Grant,Carly Grant,Carly,Grant,Jr,,16.0,,7.0,,7.0,18.0,13.0,,5806350,8.0,5.0,
2019,Marist,386,41.0,Julia Luff,Julia Luff,Julia,Luff,Jr,,11.0,6.0,,,0.0,,,6.0,5807793,15.0,5.0,1.0
2019,Marist,386,9.0,Tessa Scheid,Tessa Scheid,Tessa,Scheid,So,,15.0,1.0,1.0,2.0,3.0,7.0,4.0,1.0,5811980,16.0,9.0,12.0
2019,Marist,386,4.0,Sheridan Devito,Sheridan Devito,Sheridan,Devito,Fr,,1.0,,,,0.0,,,1.0,6086082,,1.0,
2019,Marist,386,5.0,Gabrielle Nixon,Gabrielle Nixon,Gabrielle,Nixon,Fr,,3.0,,,,0.0,,,1.0,6086084,,2.0,
2019,Marist,386,11.0,Riley Wagner,Riley Wagner,Riley,Wagner,Fr,,2.0,,,,0.0,,,,6086085,1.0,,
2019,Marquette,387,12.0,Caroline Peterson,Caroline Peterson,Caroline,Peterson,So,,18.0,1.0,4.0,2.0,6.0,15.0,11.0,,5805403,6.0,5.0,
2019,Marquette,387,33.0,Erin Dowdle,Erin Dowdle,Erin,Dowdle,Jr,,18.0,18.0,,2.0,2.0,3.0,3.0,24.0,5809585,31.0,36.0,37.0
2019,Marquette,387,6.0,Bridget Danko,Bridget Danko,Bridget,Danko,Jr,,6.0,1.0,2.0,,2.0,6.0,4.0,1.0,5811219,,1.0,
2019,Marquette,387,27.0,Sophia Leva,Sophia Leva,Sophia,Leva,So,,14.0,,,,0.0,,,4.0,5804300,1.0,15.0,
2019,Marquette,387,3.0,Grace Gabriel,Grace Gabriel,Grace,Gabriel,Sr,,18.0,18.0,59.0,6.0,65.0,146.0,94.0,23.0,5804317,34.0,33.0,119.0
2019,Marquette,387,8.0,Laine Dolan,Laine Dolan,Laine,Dolan,Sr,,18.0,18.0,,,0.0,,,10.0,5803051,21.0,13.0,1.0
2019,Marquette,387,44.0,Claire Hamilton,Claire Hamilton,Claire,Hamilton,So,,3.0,,,1.0,1.0,,,,5805837,1.0,,
2019,Marquette,387,4.0,Caroline Steller,Caroline Steller,Caroline,Steller,So,,17.0,3.0,15.0,2.0,17.0,29.0,21.0,2.0,5808554,1.0,10.0,
2019,Marquette,387,10.0,Cate Soccodato,Cate Soccodato,Cate,Soccodato,Sr,,17.0,16.0,8.0,44.0,52.0,23.0,15.0,2.0,5805954,22.0,15.0,1.0
2019,Marquette,387,2.0,Mary Dooley,Mary Dooley,Mary,Dooley,So,,7.0,,,,0.0,2.0,1.0,1.0,5810217,1.0,,
2019,Marquette,387,26.0,Jocelyn Miller,Jocelyn Miller,Jocelyn,Miller,So,,18.0,18.0,,,0.0,,,25.0,5804690,47.0,37.0,1.0
2019,Marquette,387,7.0,Brynn Sunderland,Brynn Sunderland,Brynn,Sunderland,So,,3.0,,,,0.0,1.0,1.0,,5806034,2.0,,
2019,Marquette,387,9.0,Megan Menzuber,Megan Menzuber,Megan,Menzuber,Jr,,18.0,17.0,32.0,12.0,44.0,73.0,59.0,5.0,5806169,13.0,24.0,8.0
2019,Marquette,387,22.0,Anna Gallagher,Anna Gallagher,Anna,Gallagher,Jr,,18.0,18.0,,,0.0,,,7.0,5810421,29.0,9.0,
2019,Marquette,387,24.0,Nia Polk,Nia Polk,Nia,Polk,So,,2.0,,,,0.0,,,,5807675,3.0,,
2019,Marquette,387,31.0,Jules Horning,Jules Horning,Jules,Horning,Jr,,18.0,18.0,,,0.0,,,10.0,5807739,,37.0,
2019,Marquette,387,16.0,Madison Kane,Madison Kane,Madison,Kane,So,,18.0,17.0,14.0,9.0,23.0,37.0,30.0,5.0,5812103,31.0,12.0,9.0
2019,Marquette,387,35.0,Emily Cooper,Emily Cooper,Emily,Cooper,So,,16.0,,,,0.0,,,1.0,5809411,4.0,2.0,20.0
2019,Marquette,387,5.0,Lindsey Willcocks,Lindsey Willcocks,Lindsey,Willcocks,Sr,,18.0,18.0,27.0,12.0,39.0,55.0,42.0,10.0,5805271,28.0,19.0,45.0
2019,Marquette,387,20.0,Abigail Squirrell,Abigail Squirrell,Abigail,Squirrell,Sr,,3.0,,,,0.0,,,,5809445,1.0,,1.0
2019,Marquette,387,30.0,Charlotte McGuire,Charlotte McGuire,Charlotte,McGuire,Jr,,17.0,16.0,44.0,4.0,48.0,90.0,73.0,5.0,6104245,17.0,13.0,3.0
2019,Marquette,387,21.0,Shea Garcia,Shea Garcia,Shea,Garcia,Fr,a,18.0,17.0,29.0,9.0,38.0,64.0,55.0,4.0,6104247,16.0,16.0,2.0
2019,Marquette,387,34.0,Ellie Henry,Ellie Henry,Ellie,Henry,Fr,,5.0,,,,0.0,,,,6104248,1.0,,2.0
2019,Marquette,387,36.0,Rebecca Cappaert,Rebecca Cappaert,Rebecca,Cappaert,Fr,,3.0,,,,0.0,,,,6104260,1.0,,
2019,Marquette,387,13.0,ABBEY LIPPOLD,ABBEY LIPPOLD,ABBEY,LIPPOLD,Fr,,9.0,,,,0.0,,,1.0,6114107,1.0,3.0,2.0
2019,Marquette,387,1.0,Maria Mulvihill,Maria Mulvihill,Maria,Mulvihill,Fr,,9.0,,,,0.0,,,3.0,6109928,5.0,3.0,1.0
2019,Marquette,387,28.0,LINDSEY HILL,LINDSEY HILL,LINDSEY,HILL,Fr,,6.0,1.0,2.0,,2.0,4.0,2.0,1.0,6109927,,2.0,
2019,Marquette,387,32.0,Lauren Shaw,Lauren Shaw,Lauren,Shaw,Fr,,3.0,,,,0.0,1.0,1.0,,6114130,,,
2019,Marquette,387,37.0,Lydia Foust,Lydia Foust,Lydia,Foust,Fr,,16.0,,4.0,1.0,5.0,12.0,6.0,4.0,6104246,15.0,5.0,
2019,Marquette,387,25.0,Caroline Blandford,Caroline Blandford,Caroline,Blandford,Fr,,6.0,1.0,2.0,1.0,3.0,3.0,2.0,,6114129,,1.0,3.0
2019,Maryland,392,30.0,Kylie Davis,Kylie Davis,Kylie,Davis,So,,4.0,,3.0,,3.0,6.0,3.0,,5805391,1.0,1.0,
2019,Maryland,392,16.0,Kali Hartshorn,Kali Hartshorn,Kali,Hartshorn,Jr,,23.0,23.0,48.0,19.0,67.0,110.0,80.0,8.0,5811160,37.0,11.0,137.0
2019,Maryland,392,37.0,Meghan Siverson,Meghan Siverson,Meghan,Siverson,Sr,,21.0,16.0,18.0,4.0,22.0,47.0,36.0,4.0,5802845,14.0,10.0,15.0
2019,Maryland,392,11.0,Caroline Steele,Caroline Steele,Caroline,Steele,Sr,,20.0,19.0,53.0,17.0,70.0,119.0,88.0,6.0,5804234,14.0,20.0,3.0
2019,Maryland,392,10.0,Courtney Renehan,Courtney Renehan,Courtney,Renehan,So,,7.0,,,,0.0,2.0,,,5804246,,,
2019,Maryland,392,12.0,Kelsey Cummings,Kelsey Cummings,Kelsey,Cummings,Sr,,10.0,1.0,3.0,1.0,4.0,8.0,7.0,1.0,5807079,2.0,2.0,2.0
2019,Maryland,392,17.0,Brooke Robbins,Brooke Robbins,Brooke,Robbins,So,,5.0,,,,0.0,1.0,,2.0,5809974,1.0,2.0,1.0
2019,Maryland,392,13.0,Nikki Sliwak,Nikki Sliwak,Nikki,Sliwak,Jr,,4.0,,1.0,,1.0,2.0,2.0,,5808680,,1.0,
2019,Maryland,392,32.0,Madison Hine,Madison Hine,Madison,Hine,So,,3.0,,,,0.0,,,,5811494,,1.0,
2019,Maryland,392,15.0,Laurie Bracey,Laurie Bracey,Laurie,Bracey,So,,6.0,,,,0.0,,,1.0,5804566,,3.0,
2019,Maryland,392,25.0,Lizzie Colson,Lizzie Colson,Lizzie,Colson,Jr,,23.0,22.0,1.0,1.0,2.0,2.0,2.0,25.0,5803269,59.0,46.0,127.0
2019,Maryland,392,28.0,Hannah Warther,Hannah Warther,Hannah,Warther,Jr,,23.0,,12.0,3.0,15.0,44.0,32.0,3.0,5803323,12.0,6.0,5.0
2019,Maryland,392,5.0,Jen Giles,Jen Giles,Jen,Giles,Sr,,23.0,23.0,59.0,23.0,82.0,127.0,92.0,14.0,5806256,26.0,37.0,25.0
2019,Maryland,392,2.0,Shelby Mercer,Shelby Mercer,Shelby,Mercer,Sr,,23.0,23.0,,1.0,1.0,,,18.0,5807588,23.0,31.0,
2019,Maryland,392,24.0,Julia Braig,Julia Braig,Julia,Braig,Sr,,23.0,23.0,1.0,,1.0,1.0,1.0,27.0,5810414,25.0,30.0,2.0
2019,Maryland,392,34.0,Megan Taylor,Megan Taylor,Megan,Taylor,Sr,,23.0,23.0,,,0.0,,,3.0,5810466,,25.0,
2019,Maryland,392,6.0,Meghan Doherty,Meghan Doherty,Meghan,Doherty,Jr,,23.0,23.0,,,0.0,,,17.0,5806362,17.0,22.0,1.0
2019,Maryland,392,9.0,Marissa Donoghue,Marissa Donoghue,Marissa,Donoghue,Sr,,20.0,1.0,,,0.0,,,4.0,5811893,5.0,5.0,
2019,Maryland,392,29.0,Victoria L'Insalata,Victoria L'Insalata,Victoria,L'Insalata,Jr,,1.0,,,,0.0,,,1.0,5803609,,1.0,
2019,Maryland,392,27.0,Natalie Miller,Natalie Miller,Natalie,Miller,Jr,,3.0,,,,0.0,,,,5806408,1.0,1.0,
2019,Maryland,392,1.0,Brindi Griffin,Brindi Griffin,Brindi,Griffin,Jr,,23.0,22.0,44.0,24.0,68.0,83.0,73.0,2.0,5812036,13.0,19.0,1.0
2019,Maryland,392,14.0,Torie Barretta,Torie Barretta,Torie,Barretta,So,,7.0,,,,0.0,,,,5809302,3.0,,
2019,Maryland,392,22.0,Grace Griffin,Grace Griffin,Grace,Griffin,So,,23.0,22.0,45.0,12.0,57.0,81.0,64.0,14.0,5803766,20.0,27.0,3.0
2019,Maryland,392,7.0,Catie May,Catie May,Catie,May,So,,22.0,11.0,13.0,14.0,27.0,27.0,21.0,4.0,5805173,11.0,14.0,2.0
2019,Maryland,392,33.0,Erica Evans,Erica Evans,Erica,Evans,Sr,,23.0,23.0,59.0,15.0,74.0,104.0,89.0,5.0,6103347,24.0,23.0,12.0
2019,Maryland,392,36.0,Maddie McSally,Maddie McSally,Maddie,McSally,Fr,,7.0,,,,0.0,,,,6103353,,1.0,
2019,Maryland,392,19.0,Darby Welsh,Darby Welsh,Darby,Welsh,Fr,,6.0,,3.0,,3.0,3.0,3.0,,6103356,,,2.0
2019,Maryland,392,20.0,Julia Hoffman,Julia Hoffman,Julia,Hoffman,Fr,,9.0,,6.0,3.0,9.0,12.0,10.0,2.0,6103349,1.0,4.0,
2019,Maryland,392,23.0,Hannah Glaros,Hannah Glaros,Hannah,Glaros,Fr,,12.0,,4.0,1.0,5.0,7.0,7.0,1.0,6103316,3.0,2.0,3.0
2019,Massachusetts,400,16.0,Cassidy Doster,Cassidy Doster,Cassidy,Doster,Sr,,19.0,19.0,31.0,12.0,43.0,78.0,56.0,12.0,5805368,37.0,29.0,38.0
2019,Massachusetts,400,33.0,Kiley Anderson,Kiley Anderson,Kiley,Anderson,Sr,,17.0,17.0,67.0,10.0,77.0,124.0,98.0,9.0,5809567,28.0,12.0,87.0
2019,Massachusetts,400,14.0,Jill Boehmcke,Jill Boehmcke,Jill,Boehmcke,Jr,,8.0,8.0,,,0.0,,,2.0,5809606,15.0,11.0,
2019,Massachusetts,400,30.0,Lucie Poulin,Lucie Poulin,Lucie,Poulin,So,,16.0,1.0,,,0.0,,,11.0,5811060,20.0,21.0,1.0
2019,Massachusetts,400,8.0,Stephanie Croke,Stephanie Croke,Stephanie,Croke,Jr,,19.0,19.0,43.0,25.0,68.0,80.0,68.0,15.0,5804119,18.0,24.0,48.0
2019,Massachusetts,400,10.0,Hannah Palau,Hannah Palau,Hannah,Palau,Sr,,18.0,18.0,33.0,4.0,37.0,56.0,46.0,6.0,5802885,18.0,10.0,
2019,Massachusetts,400,20.0,Kelly Marra,Kelly Marra,Kelly,Marra,So,,19.0,,14.0,5.0,19.0,31.0,23.0,1.0,5805758,4.0,,1.0
2019,Massachusetts,400,23.0,Courtney Barrett,Courtney Barrett,Courtney,Barrett,So,,19.0,18.0,,,0.0,1.0,,16.0,5808528,45.0,28.0,1.0
2019,Massachusetts,400,9.0,Annika Streeter,Annika Streeter,Annika,Streeter,So,,2.0,,,,0.0,,,,5808533,1.0,,
2019,Massachusetts,400,18.0,Caroline Wyse,Caroline Wyse,Caroline,Wyse,Jr,,9.0,3.0,,,0.0,,,5.0,5812682,11.0,7.0,
2019,Massachusetts,400,1.0,Siobhan Higgins,Siobhan Higgins,Siobhan,Higgins,Fr,,6.0,,,,0.0,,,1.0,6108654,,,
2019,Massachusetts,400,34.0,Brooke McDaid,Brooke McDaid,Brooke,McDaid,Jr,,7.0,,1.0,2.0,3.0,6.0,5.0,3.0,5808610,5.0,3.0,8.0
2019,Massachusetts,400,7.0,Bella Nelin,Bella Nelin,Bella,Nelin,So,,7.0,,,,0.0,,,3.0,5804673,3.0,1.0,
2019,Massachusetts,400,25.0,Molly Gillespie,Molly Gillespie,Molly,Gillespie,Jr,,8.0,6.0,,,0.0,1.0,1.0,5.0,5811687,13.0,7.0,
2019,Massachusetts,400,2.0,Haley Connaughton,Haley Connaughton,Haley,Connaughton,So,,19.0,19.0,37.0,35.0,72.0,69.0,57.0,13.0,5804797,25.0,22.0,3.0
2019,Massachusetts,400,4.0,Brinley Anderson,Brinley Anderson,Brinley,Anderson,So,,19.0,3.0,15.0,3.0,18.0,37.0,26.0,10.0,5808955,15.0,18.0,19.0
2019,Massachusetts,400,24.0,Olivia Muscella,Olivia Muscella,Olivia,Muscella,So,,19.0,,11.0,2.0,13.0,29.0,17.0,7.0,5810342,6.0,15.0,30.0
2019,Massachusetts,400,36.0,Lauren Hiller,Lauren Hiller,Lauren,Hiller,Jr,,11.0,10.0,,,0.0,,,3.0,5811712,,21.0,1.0
2019,Massachusetts,400,5.0,Emma Dotsikas,Emma Dotsikas,Emma,Dotsikas,So,,19.0,13.0,19.0,10.0,29.0,46.0,37.0,3.0,5807698,16.0,10.0,2.0
2019,Massachusetts,400,31.0,Nikki Torres,Nikki Torres,Nikki,Torres,So,,6.0,,,,0.0,,,2.0,5805002,7.0,1.0,
2019,Massachusetts,400,11.0,Kaitlyn Cerasi,Kaitlyn Cerasi,Kaitlyn,Cerasi,Jr,,18.0,18.0,47.0,39.0,86.0,101.0,80.0,7.0,5805091,14.0,25.0,
2019,Massachusetts,400,15.0,Drew Reno,Drew Reno,Drew,Reno,So,,7.0,,,,0.0,1.0,1.0,,5812123,,1.0,
2019,Massachusetts,400,27.0,Caitlyn Petro,Caitlyn Petro,Caitlyn,Petro,So,,15.0,6.0,,1.0,1.0,1.0,1.0,1.0,5803819,19.0,3.0,102.0
2019,Massachusetts,400,22.0,Julia Smith,Julia Smith,Julia,Smith,Fr,,11.0,,4.0,3.0,7.0,10.0,7.0,,5805238,1.0,,
2019,Massachusetts,400,26.0,Ally Murphy,Ally Murphy,Ally,Murphy,So,,19.0,12.0,5.0,1.0,6.0,11.0,10.0,12.0,5808002,17.0,37.0,12.0
2019,Massachusetts,400,13.0,Audrey Fantazzia,Audrey Fantazzia,Audrey,Fantazzia,So,,19.0,18.0,1.0,,1.0,1.0,1.0,8.0,5809498,23.0,21.0,2.0
2019,Massachusetts,400,17.0,Maddy Moloney,Maddy Moloney,Maddy,Moloney,Fr,,13.0,,1.0,1.0,2.0,8.0,6.0,,6108823,3.0,3.0,
2019,Massachusetts,400,3.0,Amy Moreau,Amy Moreau,Amy,Moreau,Fr,,18.0,11.0,1.0,,1.0,3.0,3.0,9.0,6108635,27.0,16.0,3.0
2019,Massachusetts,400,32.0,Kelsie Callahan,Kelsie Callahan,Kelsie,Callahan,Fr,,9.0,,,,0.0,,,1.0,6108818,2.0,3.0,2.0
2019,Massachusetts,400,19.0,Emma Farnham,Emma Farnham,Emma,Farnham,Fr,,8.0,,,,0.0,,,,6108820,1.0,,
2019,Massachusetts,400,38.0,Clare Murphy,Clare Murphy,Clare,Murphy,So,,4.0,,,,0.0,,,,6108824,1.0,,
2019,Massachusetts,400,12.0,Gina Carroll,Gina Carroll,Gina,Carroll,Fr,,13.0,9.0,,,0.0,,,5.0,6108819,2.0,26.0,
2019,Massachusetts,400,29.0,Courtney Kaskey,Courtney Kaskey,Courtney,Kaskey,Fr,,12.0,,1.0,1.0,2.0,5.0,2.0,,6108821,2.0,2.0,2.0
2019,Massachusetts,400,37.0,Maya Dube,Maya Dube,Maya,Dube,Fr,,5.0,,1.0,,1.0,1.0,1.0,,6108794,1.0,,1.0
2019,Mercer,406,1.0,Kelly Hagerty,Kelly Hagerty,Kelly,Hagerty,Sr,,20.0,20.0,54.0,2.0,56.0,120.0,90.0,9.0,5810970,10.0,22.0,3.0
2019,Mercer,406,15.0,Katherine Ryan,Katherine Ryan,Katherine,Ryan,So,,12.0,,7.0,2.0,9.0,9.0,8.0,1.0,5811066,4.0,2.0,
2019,Mercer,406,19.0,Samantha Brown,Samantha Brown,Samantha,Brown,So,,9.0,1.0,,,0.0,1.0,1.0,1.0,5802817,1.0,3.0,
2019,Mercer,406,2.0,Kendall Garrett,Kendall Garrett,Kendall,Garrett,Sr,,20.0,7.0,19.0,13.0,32.0,44.0,35.0,2.0,5805612,10.0,20.0,1.0
2019,Mercer,406,9.0,Catie Snee,Catie Snee,Catie,Snee,Jr,,20.0,20.0,19.0,11.0,30.0,56.0,40.0,17.0,5805735,32.0,32.0,62.0
2019,Mercer,406,22.0,Sami Van Slyke,Sami Van Slyke,Sami,Van Slyke,So,,19.0,18.0,14.0,6.0,20.0,33.0,21.0,10.0,5804498,39.0,16.0,17.0
2019,Mercer,406,20.0,Katie Martin,Katie Martin,Katie,Martin,Jr,,14.0,1.0,3.0,2.0,5.0,6.0,6.0,13.0,5804548,20.0,16.0,
2019,Mercer,406,11.0,Eva Thorn,Eva Thorn,Eva,Thorn,Jr,,20.0,20.0,35.0,18.0,53.0,76.0,50.0,5.0,5803371,12.0,17.0,1.0
2019,Mercer,406,26.0,Michaela Lucas,Michaela Lucas,Michaela,Lucas,Jr,,20.0,20.0,1.0,3.0,4.0,2.0,1.0,21.0,5806183,56.0,39.0,75.0
2019,Mercer,406,16.0,Cailey Thornburg,Cailey Thornburg,Cailey,Thornburg,So,,12.0,,4.0,5.0,9.0,7.0,5.0,,5807566,,1.0,
2019,Mercer,406,25.0,Lily Morin,Lily Morin,Lily,Morin,Jr,,20.0,18.0,17.0,10.0,27.0,62.0,37.0,11.0,5807568,26.0,28.0,48.0
2019,Mercer,406,18.0,Audrey Robertson,Audrey Robertson,Audrey,Robertson,Sr,,20.0,20.0,3.0,2.0,5.0,4.0,3.0,55.0,5806200,63.0,59.0,16.0
2019,Mercer,406,36.0,Isabella Yagodich,Isabella Yagodich,Isabella,Yagodich,So,,20.0,19.0,,,0.0,,,7.0,5803491,14.0,8.0,
2019,Mercer,406,6.0,Amya Hudson,Amya Hudson,Amya,Hudson,So,,8.0,,1.0,1.0,2.0,7.0,3.0,2.0,5803532,,1.0,
2019,Mercer,406,17.0,Natalie Sannes,Natalie Sannes,Natalie,Sannes,So,,20.0,6.0,,,0.0,,,18.0,5810551,21.0,18.0,3.0
2019,Mercer,406,4.0,Iseabal Cryne,Iseabal Cryne,Iseabal,Cryne,So,,19.0,19.0,,,0.0,,,8.0,5805049,,42.0,
2019,Mercer,406,50.0,Dylan Malamala,Dylan Malamala,Dylan,Malamala,Sr,,9.0,1.0,,,0.0,,,2.0,5805143,,7.0,
2019,Mercer,406,33.0,Jocelyn Pena,Jocelyn Pena,Jocelyn,Pena,Jr,,3.0,,2.0,,2.0,4.0,3.0,,5807849,,3.0,
2019,Mercer,406,21.0,Caroline Kerr,Caroline Kerr,Caroline,Kerr,So,,16.0,10.0,16.0,3.0,19.0,33.0,25.0,1.0,5803906,1.0,8.0,
