season,team,team_id,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,goals,assists,points,shots,sog,ct,ncaa_id,fouls,ground_balls,turnovers,freepos_shots,freepos_goals,draw_controls
2023,East Carolina,196,32.0,Carli Johnson,Carli Johnson,Carli,Johnson,Jr,D,5.0,0.0,,,0.0,,,1.0,7775543,,1.0,2.0,,,
2023,East Carolina,196,2.0,Sophie Patton,Sophie Patton,Sophie,Patton,So,M,18.0,7.0,10.0,1.0,11.0,25.0,20.0,3.0,7775544,3.0,8.0,6.0,7.0,1.0,24.0
2023,East Carolina,196,33.0,Brynn Knight,Brynn Knight,Brynn,Knight,So,GK,18.0,18.0,,,0.0,,,2.0,7775545,,15.0,2.0,,,
2023,East Carolina,196,22.0,Maeci Moore,Maeci Moore,Maeci,Moore,So,D,14.0,0.0,3.0,,3.0,8.0,5.0,1.0,7775548,2.0,3.0,4.0,2.0,,8.0
2023,East Carolina,196,23.0,Leah Bestany,Leah Bestany,Leah,Bestany,So,ATT,18.0,17.0,27.0,6.0,33.0,69.0,52.0,3.0,7775549,5.0,10.0,24.0,16.0,5.0,4.0
2023,East Carolina,196,6.0,Maddie Kercher,Maddie Kercher,Maddie,Kercher,Jr,D,18.0,18.0,,,0.0,,,3.0,7775550,3.0,24.0,5.0,,,1.0
2023,East Carolina,196,3.0,Caroline Meininger,Caroline Meininger,Caroline,Meininger,So,D,18.0,18.0,,,0.0,,,8.0,7775551,7.0,12.0,,,,1.0
2023,East Carolina,196,25.0,Erin Gulden,Erin Gulden,Erin,Gulden,So,ATT,18.0,2.0,22.0,14.0,36.0,46.0,33.0,4.0,7775553,7.0,11.0,23.0,15.0,6.0,1.0
2023,East Carolina,196,1.0,Elizabeth Wilson,Elizabeth Wilson,Elizabeth,Wilson,Sr,ATT,5.0,0.0,,,0.0,2.0,2.0,,7980378,,,1.0,,,
2023,East Carolina,196,4.0,Kayla Wilkes,Kayla Wilkes,Kayla,Wilkes,Fr,M,9.0,0.0,4.0,1.0,5.0,5.0,5.0,1.0,7980381,1.0,2.0,4.0,2.0,1.0,
2023,East Carolina,196,9.0,Regan Reed,Regan Reed,Regan,Reed,Fr,D,4.0,0.0,,,0.0,,,,7980385,1.0,,,,,
2023,East Carolina,196,21.0,Taylor Padgett,Taylor Padgett,Taylor,Padgett,Fr,M,5.0,0.0,,,0.0,1.0,,1.0,7980418,1.0,,1.0,1.0,,
2023,East Carolina,196,99.0,Sophie Bandorick,Sophie Bandorick,Sophie,Bandorick,Sr,GK,5.0,0.0,,,0.0,,,,7980420,,1.0,,,,
2023,East Carolina,196,10.0,Katelyn Sclafani,Katelyn Sclafani,Katelyn,Sclafani,Fr,,6.0,1.0,2.0,2.0,4.0,3.0,2.0,,8010247,2.0,1.0,1.0,2.0,1.0,
2023,East Carolina,196,24.0,Emily Stratton,Emily Stratton,Emily,Stratton,So,M,18.0,0.0,13.0,8.0,21.0,32.0,21.0,3.0,7980423,3.0,9.0,12.0,7.0,4.0,17.0
2023,East Carolina,196,16.0,Sophia Cicero,Sophia Cicero,Sophia,Cicero,Sr,M,18.0,10.0,27.0,2.0,29.0,50.0,41.0,4.0,7980395,3.0,12.0,15.0,4.0,2.0,
2023,East Carolina,196,18.0,Holly Hall,Holly Hall,Holly,Hall,Sr,M,4.0,0.0,,,0.0,1.0,,,7980422,,1.0,,,,
2023,East Carolina,196,14.0,Rachel Chessock,Rachel Chessock,Rachel,Chessock,Fr,ATT,12.0,0.0,4.0,1.0,5.0,11.0,9.0,,7980401,1.0,,1.0,2.0,,
2023,East Carolina,196,15.0,Ella Devine,Ella Devine,Ella,Devine,Fr,D,4.0,0.0,,,0.0,,,1.0,7980404,,2.0,,,,
2023,East Carolina,196,11.0,Sydney Frank,Sydney Frank,Sydney,Frank,Sr,D,18.0,17.0,,1.0,1.0,,,24.0,7980413,17.0,40.0,10.0,,,27.0
2023,East Carolina,196,5.0,Camryn Pennypacker,Camryn Pennypacker,Camryn,Pennypacker,Sr,M,18.0,18.0,30.0,1.0,31.0,56.0,46.0,7.0,7980397,6.0,16.0,19.0,13.0,7.0,8.0
2023,Eastern Mich.,204,1.0,Tracy Grollman,Tracy Grollman,Tracy,Grollman,Fr,ATT,16.0,12.0,19.0,7.0,26.0,44.0,33.0,3.0,8007698,10.0,16.0,33.0,11.0,6.0,
2023,Eastern Mich.,204,5.0,Sydney Lawrence,Sydney Lawrence,Sydney,Lawrence,Sr,M,15.0,14.0,30.0,11.0,41.0,86.0,58.0,28.0,8007676,25.0,28.0,32.0,23.0,10.0,27.0
2023,Eastern Mich.,204,31.0,Hannah Bargeron,Hannah Bargeron,Hannah,Bargeron,Jr,GK,9.0,3.0,,,0.0,,,2.0,8007697,,10.0,7.0,,,
2023,Eastern Mich.,204,2.0,Avery Schwab,Avery Schwab,Avery,Schwab,Fr,ATT,16.0,13.0,8.0,11.0,19.0,20.0,18.0,3.0,8007699,2.0,20.0,31.0,3.0,1.0,
2023,Eastern Mich.,204,4.0,Edie Prager,Edie Prager,Edie,Prager,Fr,M,11.0,5.0,4.0,3.0,7.0,15.0,12.0,1.0,8007855,7.0,4.0,9.0,2.0,1.0,
2023,Eastern Mich.,204,38.0,Kylie McGovern,Kylie McGovern,Kylie,McGovern,Fr,ATT,7.0,0.0,,,0.0,3.0,,,8007885,1.0,1.0,1.0,,,
2023,Eastern Mich.,204,21.0,Julie Lindsey,Julie Lindsey,Julie,Lindsey,Sr,M,13.0,12.0,,1.0,1.0,6.0,5.0,10.0,8007690,9.0,17.0,13.0,2.0,,17.0
2023,Eastern Mich.,204,11.0,Abby Alderman,Abby Alderman,Abby,Alderman,Fr,M,16.0,15.0,14.0,5.0,19.0,28.0,24.0,9.0,8007878,9.0,25.0,13.0,5.0,3.0,40.0
2023,Eastern Mich.,204,45.0,Gina D'Alessio,Gina D'Alessio,Gina,D'Alessio,Fr,D,8.0,2.0,,,0.0,,,,8007886,2.0,,2.0,,,
2023,Eastern Mich.,204,34.0,Gigi Ditsky,Gigi Ditsky,Gigi,Ditsky,Fr,GK,15.0,13.0,,,0.0,,,1.0,8007883,1.0,30.0,12.0,,,
2023,Eastern Mich.,204,17.0,Skylar Hilmer,Skylar Hilmer,Skylar,Hilmer,Fr,M,15.0,8.0,12.0,3.0,15.0,30.0,19.0,7.0,8007898,7.0,18.0,11.0,4.0,2.0,22.0
2023,Eastern Mich.,204,20.0,Cassie Huber,Cassie Huber,Cassie,Huber,Fr,ATT,8.0,0.0,2.0,1.0,3.0,6.0,4.0,1.0,8007901,2.0,1.0,6.0,1.0,,
2023,Eastern Mich.,204,18.0,Emma Gray,Emma Gray,Emma,Gray,Fr,D,6.0,0.0,,,0.0,,,1.0,8007899,,1.0,2.0,,,
2023,Eastern Mich.,204,28.0,Emaly Garrett,Emaly Garrett,Emaly,Garrett,Fr,D,13.0,1.0,,,0.0,,,,8007911,4.0,3.0,3.0,,,
2023,Eastern Mich.,204,32.0,Gina Jaffurs,Gina Jaffurs,Gina,Jaffurs,Fr,M,16.0,15.0,7.0,6.0,13.0,31.0,26.0,17.0,8007914,11.0,18.0,22.0,7.0,3.0,12.0
2023,Eastern Mich.,204,33.0,Olivia Halverson,Olivia Halverson,Olivia,Halverson,Fr,M,10.0,2.0,,,0.0,,,1.0,8007915,2.0,1.0,,,,
2023,Eastern Mich.,204,7.0,Riley Brannon,Riley Brannon,Riley,Brannon,Fr,M,4.0,0.0,,,0.0,,,,8007868,,,,,,1.0
2023,Eastern Mich.,204,12.0,Amber Alderman,Amber Alderman,Amber,Alderman,Fr,M,16.0,12.0,7.0,8.0,15.0,16.0,12.0,3.0,8007871,6.0,19.0,15.0,6.0,3.0,9.0
2023,Eastern Mich.,204,13.0,Haley Hodak,Haley Hodak,Haley,Hodak,Fr,M,16.0,8.0,2.0,2.0,4.0,4.0,3.0,6.0,8007873,14.0,14.0,14.0,2.0,,1.0
2023,Eastern Mich.,204,15.0,Maggie McCabe,Maggie McCabe,Maggie,McCabe,Fr,M,13.0,1.0,1.0,,1.0,1.0,1.0,2.0,8007875,2.0,,2.0,1.0,1.0,
2023,Eastern Mich.,204,22.0,Gretchen McCann,Gretchen McCann,Gretchen,McCann,Fr,D,13.0,7.0,,,0.0,,,4.0,8007902,10.0,6.0,5.0,,,
2023,Eastern Mich.,204,25.0,Kyleigh Dill,Kyleigh Dill,Kyleigh,Dill,Fr,M,7.0,0.0,,1.0,1.0,1.0,1.0,,8007907,2.0,,3.0,1.0,,1.0
2023,Eastern Mich.,204,30.0,Annika Wozney,Annika Wozney,Annika,Wozney,Fr,M,16.0,16.0,,,0.0,,,9.0,8007913,22.0,19.0,6.0,,,2.0
2023,Eastern Mich.,204,14.0,Campbell Crane,Campbell Crane,Campbell,Crane,Fr,ATT,1.0,0.0,,,0.0,,,,8007874,1.0,,,,,
2023,Eastern Mich.,204,23.0,Mackenzie Blackwell,Mackenzie Blackwell,Mackenzie,Blackwell,Fr,M,16.0,16.0,39.0,2.0,41.0,88.0,70.0,8.0,8007904,12.0,18.0,19.0,18.0,7.0,83.0
2023,Eastern Mich.,204,24.0,Samantha Borgert,Samantha Borgert,Samantha,Borgert,Fr,M,16.0,15.0,,,0.0,,,12.0,8007906,31.0,19.0,7.0,,,1.0
2023,Eastern Mich.,204,40.0,Savannah Berner,Savannah Berner,Savannah,Berner,Fr,ATT,2.0,1.0,,,0.0,,,,8007916,,1.0,1.0,,,
2023,Elon,1068,15.0,Jessie Penner,Jessie Penner,Jessie,Penner,Fr,D,16.0,15.0,,,0.0,,,10.0,7997739,37.0,27.0,13.0,,,25.0
2023,Elon,1068,29.0,Julia Dalmass,Julia Dalmass,Julia,Dalmass,Sr,D,16.0,16.0,,,0.0,1.0,1.0,11.0,7775409,25.0,25.0,8.0,,,49.0
2023,Elon,1068,32.0,Mikaela Buoscio,Mikaela Buoscio,Mikaela,Buoscio,Jr,M,16.0,11.0,4.0,,4.0,18.0,9.0,15.0,7775411,26.0,17.0,11.0,4.0,3.0,7.0
2023,Elon,1068,18.0,Camryn Levin,Camryn Levin,Camryn,Levin,Sr,ATT,14.0,4.0,18.0,1.0,19.0,31.0,27.0,1.0,7775412,1.0,4.0,14.0,7.0,4.0,
2023,Elon,1068,6.0,Ellie Stricker,Ellie Stricker,Ellie,Stricker,Sr,D,6.0,4.0,,,0.0,,,1.0,7775413,5.0,9.0,3.0,,,1.0
2023,Elon,1068,2.0,Kailee Follette,Kailee Follette,Kailee,Follette,Jr,D,16.0,16.0,,,0.0,1.0,,7.0,7775414,32.0,27.0,9.0,,,17.0
2023,Elon,1068,17.0,Kaley Ehnow,Kaley Ehnow,Kaley,Ehnow,Sr,M,16.0,16.0,21.0,9.0,30.0,57.0,38.0,4.0,7775415,14.0,9.0,26.0,11.0,4.0,2.0
2023,Elon,1068,20.0,Alex Belveal,Alex Belveal,Alex,Belveal,Jr,D,16.0,16.0,,,0.0,,,6.0,7775417,13.0,10.0,3.0,,,2.0
2023,Elon,1068,7.0,Hannah McCarthy,Hannah McCarthy,Hannah,McCarthy,Sr,ATT,12.0,4.0,11.0,6.0,17.0,35.0,26.0,3.0,7775418,3.0,2.0,12.0,8.0,3.0,
2023,Elon,1068,16.0,Cassidy Creighton,Cassidy Creighton,Cassidy,Creighton,Sr,D,2.0,0.0,,,0.0,,,,7775420,1.0,,,,,
2023,Elon,1068,8.0,Bridget Kelly,Bridget Kelly,Bridget,Kelly,Jr,ATT,13.0,7.0,5.0,11.0,16.0,17.0,12.0,2.0,7775423,20.0,12.0,18.0,4.0,2.0,3.0
2023,Elon,1068,14.0,Abbey Rose,Abbey Rose,Abbey,Rose,Sr,ATT,1.0,0.0,,,0.0,1.0,1.0,,7775424,,,,,,
2023,Elon,1068,4.0,Kiley Selquist,Kiley Selquist,Kiley,Selquist,So,D,12.0,4.0,,,0.0,,,5.0,7775425,7.0,4.0,,,,1.0
2023,Elon,1068,10.0,Emma Flynn,Emma Flynn,Emma,Flynn,So,M,13.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,7775426,11.0,7.0,6.0,,,5.0
2023,Elon,1068,66.0,Chloe Herghelegiu,Chloe Herghelegiu,Chloe,Herghelegiu,So,GK,7.0,4.0,,,0.0,,,,7775428,,5.0,,,,
2023,Elon,1068,22.0,Cierra Hopson,Cierra Hopson,Cierra,Hopson,So,ATT,16.0,16.0,34.0,11.0,45.0,74.0,56.0,6.0,7775429,10.0,7.0,25.0,11.0,3.0,
2023,Elon,1068,5.0,Sammy Fisher,Sammy Fisher,Sammy,Fisher,So,M,16.0,16.0,26.0,6.0,32.0,62.0,44.0,10.0,7775431,42.0,10.0,28.0,11.0,3.0,55.0
2023,Elon,1068,24.0,Kailey McKenna,Kailey McKenna,Kailey,McKenna,So,ATT,5.0,1.0,1.0,3.0,4.0,5.0,4.0,,7775432,,,1.0,,,
2023,Elon,1068,44.0,Lila Ceribelli,Lila Ceribelli,Lila,Ceribelli,So,M,12.0,0.0,,,0.0,,,1.0,7775433,6.0,1.0,2.0,,,19.0
2023,Elon,1068,23.0,Ellie Mayer,Ellie Mayer,Ellie,Mayer,So,ATT,2.0,0.0,,,0.0,1.0,1.0,,7997785,,,,,,
2023,Elon,1068,33.0,Brooke Scheuermann,Brooke Scheuermann,Brooke,Scheuermann,So,D,11.0,10.0,,,0.0,,,12.0,7997766,12.0,17.0,1.0,,,2.0
2023,Elon,1068,11.0,Ana Lee Vandiver,Ana Lee Vandiver,Ana Lee,Vandiver,Fr,ATT,1.0,0.0,,,0.0,,,,7997727,,,1.0,,,
2023,Elon,1068,12.0,Anna Hackett,Anna Hackett,Anna,Hackett,Fr,M,16.0,16.0,32.0,2.0,34.0,63.0,53.0,9.0,7997730,26.0,10.0,21.0,16.0,10.0,2.0
2023,Elon,1068,27.0,Mimi Economus,Mimi Economus,Mimi,Economus,Fr,M,4.0,3.0,,,0.0,,,1.0,7997758,5.0,3.0,2.0,,,
2023,Elon,1068,26.0,Caitlin Walsh,Caitlin Walsh,Caitlin,Walsh,Fr,GK,14.0,12.0,,,0.0,,,2.0,7997756,,22.0,4.0,,,
2023,Elon,1068,31.0,Catherine Merritt,Catherine Merritt,Catherine,Merritt,So,ATT,15.0,1.0,17.0,3.0,20.0,38.0,26.0,,7997789,7.0,1.0,15.0,9.0,6.0,6.0
2023,FDU,222,1.0,Lindsey Felician,Lindsey Felician,Lindsey,Felician,Fr,M,12.0,12.0,6.0,1.0,7.0,16.0,11.0,11.0,8009460,11.0,11.0,32.0,3.0,2.0,25.0
2023,FDU,222,3.0,Abigail McDonald,Abigail McDonald,Abigail,McDonald,Fr,D,13.0,13.0,,1.0,1.0,4.0,3.0,6.0,8009461,8.0,24.0,30.0,1.0,,6.0
2023,FDU,222,16.0,Ashley Brown,Ashley Brown,Ashley,Brown,Fr,ATT,9.0,4.0,3.0,,3.0,6.0,6.0,1.0,8009464,,2.0,6.0,1.0,1.0,
2023,FDU,222,24.0,Saige-Lyn Gidzinski,Saige-Lyn Gidzinski,Saige-Lyn,Gidzinski,Sr,ATT,13.0,13.0,20.0,14.0,34.0,42.0,28.0,3.0,8009459,2.0,16.0,26.0,6.0,4.0,25.0
2023,FDU,222,7.0,Natalie York,Natalie York,Natalie,York,Fr,M,13.0,13.0,2.0,1.0,3.0,12.0,8.0,4.0,8009462,3.0,11.0,18.0,5.0,2.0,6.0
2023,FDU,222,11.0,Brielle McInaw,Brielle McInaw,Brielle,McInaw,Fr,M,13.0,13.0,26.0,4.0,30.0,74.0,55.0,21.0,8009463,11.0,21.0,24.0,16.0,9.0,52.0
2023,FDU,222,29.0,Katie Leckonby,Katie Leckonby,Katie,Leckonby,Sr,D,11.0,4.0,,,0.0,,,2.0,8009467,2.0,4.0,2.0,,,
2023,FDU,222,39.0,Paula Ruess,Paula Ruess,Paula,Ruess,Sr,D,5.0,1.0,,,0.0,,,1.0,8009468,1.0,2.0,2.0,,,
2023,FDU,222,22.0,Skylar Goodman,Skylar Goodman,Skylar,Goodman,Fr,GK,13.0,11.0,,,0.0,,,1.0,8009466,,10.0,11.0,,,
2023,FDU,222,44.0,Jewel Horsmon,Jewel Horsmon,Jewel,Horsmon,Fr,GK,13.0,2.0,,,0.0,,,1.0,8009469,,13.0,8.0,,,
2023,FDU,222,18.0,Alyssa Perez,Alyssa Perez,Alyssa,Perez,Fr,M,10.0,10.0,22.0,3.0,25.0,39.0,32.0,5.0,8009465,1.0,8.0,8.0,9.0,5.0,1.0
2023,FDU,222,4.0,Laura Mancinelli,Laura Mancinelli,Laura,Mancinelli,Fr,D,13.0,13.0,,,0.0,,,4.0,8009448,8.0,12.0,7.0,,,
2023,FDU,222,15.0,Abigail Salov,Abigail Salov,Abigail,Salov,Fr,M,12.0,10.0,,,0.0,1.0,,5.0,8009450,2.0,10.0,4.0,,,
2023,FDU,222,28.0,Riley Eaton,Riley Eaton,Riley,Eaton,Fr,ATT,13.0,13.0,14.0,14.0,28.0,45.0,32.0,5.0,8009452,,6.0,27.0,4.0,,2.0
2023,FDU,222,8.0,Karina Velez-Corretjer,Karina Velez-Corretjer,Karina,Velez-Corretjer,Fr,ATT,13.0,13.0,12.0,2.0,14.0,30.0,23.0,7.0,8009449,5.0,20.0,19.0,5.0,1.0,8.0
2023,FDU,222,23.0,Kendall Clark,Kendall Clark,Kendall,Clark,Fr,D,11.0,11.0,,,0.0,,,7.0,8009451,5.0,10.0,2.0,,,1.0
2023,Fairfield,220,10.0,Brynn Donnelly,Brynn Donnelly,Brynn,Donnelly,Fr,,6.0,0.0,,,0.0,,,1.0,8001249,1.0,1.0,1.0,,,8.0
2023,Fairfield,220,27.0,Caroline Mangan,Caroline Mangan,Caroline,Mangan,Sr,,19.0,19.0,1.0,,1.0,3.0,2.0,42.0,8001250,46.0,38.0,3.0,2.0,1.0,55.0
2023,Fairfield,220,5.0,Haley Burns,Haley Burns,Haley,Burns,So,,19.0,18.0,7.0,5.0,12.0,25.0,13.0,25.0,7773494,33.0,43.0,20.0,3.0,2.0,11.0
2023,Fairfield,220,23.0,Lindsey Barnes,Lindsey Barnes,Lindsey,Barnes,Sr,D,19.0,19.0,1.0,,1.0,1.0,1.0,40.0,7773495,32.0,38.0,18.0,,,3.0
2023,Fairfield,220,43.0,Molly Sentowski,Molly Sentowski,Molly,Sentowski,Jr,ATT,1.0,0.0,,,0.0,1.0,1.0,1.0,7773496,,1.0,1.0,1.0,,
2023,Fairfield,220,37.0,Sophie Grazioli,Sophie Grazioli,Sophie,Grazioli,Jr,D,5.0,0.0,,,0.0,,,,7773497,,2.0,,,,
2023,Fairfield,220,8.0,Lily Allen,Lily Allen,Lily,Allen,Sr,D,1.0,0.0,,,0.0,,,2.0,7773498,,,,,,
2023,Fairfield,220,31.0,Julia Rigolizzo,Julia Rigolizzo,Julia,Rigolizzo,Jr,D,19.0,19.0,,3.0,3.0,,,27.0,7773499,32.0,32.0,7.0,,,2.0
2023,Fairfield,220,3.0,Libby Rowe,Libby Rowe,Libby,Rowe,Sr,ATT,19.0,15.0,37.0,27.0,64.0,89.0,57.0,8.0,7773500,26.0,20.0,38.0,16.0,8.0,33.0
2023,Fairfield,220,11.0,Sarah Bucher,Sarah Bucher,Sarah,Bucher,Jr,ATT,12.0,0.0,4.0,1.0,5.0,20.0,11.0,,7773502,1.0,1.0,16.0,3.0,,
2023,Fairfield,220,1.0,Maggie Fort,Maggie Fort,Maggie,Fort,Sr,M,15.0,15.0,16.0,5.0,21.0,43.0,36.0,17.0,7773503,12.0,36.0,9.0,4.0,1.0,5.0
2023,Fairfield,220,29.0,Caroline Gordon,Caroline Gordon,Caroline,Gordon,Sr,D,1.0,0.0,,,0.0,,,,7773504,1.0,1.0,,,,
2023,Fairfield,220,42.0,Megan LeBlanc,Megan LeBlanc,Megan,LeBlanc,Jr,ATT,1.0,0.0,,,0.0,2.0,2.0,,7773506,,,,1.0,,
2023,Fairfield,220,14.0,Olivia Doody,Olivia Doody,Olivia,Doody,Sr,ATT,19.0,19.0,29.0,40.0,69.0,65.0,53.0,7.0,7773507,24.0,25.0,47.0,2.0,,1.0
2023,Fairfield,220,45.0,Rylee Harrell,Rylee Harrell,Rylee,Harrell,Jr,M,12.0,12.0,18.0,4.0,22.0,62.0,43.0,9.0,7773508,31.0,28.0,23.0,4.0,2.0,58.0
2023,Fairfield,220,40.0,Phoebe Proctor,Phoebe Proctor,Phoebe,Proctor,Jr,GK,2.0,1.0,,,0.0,,,,7773509,,2.0,,,,
2023,Fairfield,220,30.0,Elizabeth Talluto,Elizabeth Talluto,Elizabeth,Talluto,Sr,ATT,19.0,4.0,53.0,12.0,65.0,108.0,86.0,8.0,7773510,17.0,12.0,27.0,16.0,7.0,
2023,Fairfield,220,44.0,Avery O'Connell,Avery O'Connell,Avery,O'Connell,Sr,D,18.0,7.0,,,0.0,,,4.0,7773511,16.0,13.0,3.0,,,
2023,Fairfield,220,32.0,Amanda Kozak,Amanda Kozak,Amanda,Kozak,Jr,ATT,19.0,0.0,25.0,7.0,32.0,51.0,39.0,1.0,7773512,6.0,6.0,19.0,14.0,8.0,
2023,Fairfield,220,33.0,Mary Kate Dolan,Mary Kate Dolan,Mary Kate,Dolan,Sr,ATT,3.0,0.0,,,0.0,,,,7773513,,1.0,,,,
2023,Fairfield,220,22.0,Elizabeth Myers,Elizabeth Myers,Elizabeth,Myers,Sr,M,6.0,0.0,,,0.0,,,2.0,7773514,,,,,,
2023,Fairfield,220,24.0,Casey Collins,Casey Collins,Casey,Collins,Sr,GK,19.0,18.0,,,0.0,1.0,1.0,1.0,7773518,,33.0,9.0,,,
2023,Fairfield,220,21.0,Katie Bergen,Katie Bergen,Katie,Bergen,So,,6.0,0.0,,,0.0,,,,7773519,3.0,1.0,,,,
2023,Fairfield,220,36.0,Macey Daly,Macey Daly,Macey,Daly,Jr,,5.0,5.0,,,0.0,,,3.0,7773520,7.0,4.0,3.0,,,
2023,Fairfield,220,2.0,Brooke Marotti,Brooke Marotti,Brooke,Marotti,So,,2.0,0.0,1.0,,1.0,3.0,2.0,,7773521,,2.0,,1.0,1.0,
2023,Fairfield,220,18.0,Grace Slater,Grace Slater,Grace,Slater,So,,18.0,0.0,21.0,3.0,24.0,54.0,37.0,1.0,7773522,12.0,8.0,26.0,9.0,5.0,2.0
2023,Fairfield,220,4.0,Danielle Santora,Danielle Santora,Danielle,Santora,Sr,M,2.0,0.0,,,0.0,,,,7773524,,,,,,1.0
2023,Fairfield,220,34.0,Ellie Grefenstette,Ellie Grefenstette,Ellie,Grefenstette,Sr,,19.0,19.0,36.0,26.0,62.0,66.0,49.0,9.0,8001380,13.0,17.0,30.0,2.0,1.0,1.0
2023,Fairfield,220,12.0,Nicollette LaVista,Nicollette LaVista,Nicollette,LaVista,Sr,,19.0,19.0,,,0.0,,,1.0,8001391,22.0,,7.0,,,82.0
2023,Fairfield,220,19.0,Kyleigh Tufano,Kyleigh Tufano,Kyleigh,Tufano,So,ATT,6.0,0.0,5.0,,5.0,9.0,8.0,,8001399,,1.0,7.0,,,
2023,Fairfield,220,6.0,Keyla Bay,Keyla Bay,Keyla,Bay,Sr,,19.0,19.0,,,0.0,,,9.0,8001372,21.0,14.0,5.0,,,1.0
2023,Florida,235,1.0,Emma Panciocco,Emma Panciocco,Emma,Panciocco,Jr,M,4.0,0.0,,,0.0,,,,7773525,1.0,1.0,,,,
2023,Florida,235,39.0,Emily Lortz,Emily Lortz,Emily,Lortz,Jr,D,18.0,2.0,,,0.0,,,4.0,7773526,5.0,2.0,1.0,,,
2023,Florida,235,13.0,Kaala Puglisi,Kaala Puglisi,Kaala,Puglisi,Sr,ATT,8.0,1.0,1.0,,1.0,2.0,1.0,,7773527,2.0,,3.0,,,
2023,Florida,235,22.0,Shelton Sawers,Shelton Sawers,Shelton,Sawers,Sr,M,21.0,21.0,,,0.0,,,17.0,7773528,25.0,18.0,6.0,,,28.0
2023,Florida,235,9.0,Emily Heller,Emily Heller,Emily,Heller,Sr,M,21.0,21.0,39.0,4.0,43.0,81.0,64.0,15.0,7773529,51.0,40.0,26.0,25.0,10.0,46.0
2023,Florida,235,48.0,Paisley Eagan,Paisley Eagan,Paisley,Eagan,Sr,M,21.0,21.0,14.0,11.0,25.0,33.0,23.0,11.0,7773530,31.0,14.0,19.0,6.0,3.0,27.0
2023,Florida,235,6.0,Liz Harrison,Liz Harrison,Liz,Harrison,Jr,ATT,21.0,19.0,,,0.0,1.0,1.0,1.0,7773531,22.0,1.0,3.0,,,103.0
2023,Florida,235,26.0,Jill Quigley,Jill Quigley,Jill,Quigley,Sr,ATT,2.0,0.0,2.0,1.0,3.0,3.0,2.0,,7773532,,,,,,
2023,Florida,235,45.0,Bella Palagonia,Bella Palagonia,Bella,Palagonia,Jr,M,7.0,0.0,1.0,1.0,2.0,2.0,2.0,,7773533,1.0,1.0,,2.0,1.0,1.0
2023,Florida,235,44.0,Kelly Schluederberg,Kelly Schluederberg,Kelly,Schluederberg,Jr,M,9.0,0.0,1.0,1.0,2.0,1.0,1.0,,7773535,,1.0,2.0,1.0,1.0,
2023,Florida,235,40.0,Georgia Ceanfaglione,Georgia Ceanfaglione,Georgia,Ceanfaglione,Sr,M,1.0,0.0,,,0.0,,,,7773536,,1.0,1.0,,,
2023,Florida,235,8.0,Whitney Albert,Whitney Albert,Whitney,Albert,Sr,M,6.0,0.0,1.0,1.0,2.0,2.0,2.0,,7773537,,1.0,1.0,,,
2023,Florida,235,23.0,Becky Browndorf,Becky Browndorf,Becky,Browndorf,Sr,D,21.0,21.0,,,0.0,,,22.0,7773539,33.0,21.0,8.0,,,
2023,Florida,235,18.0,Sarah Reznick,Sarah Reznick,Sarah,Reznick,Jr,GK,21.0,21.0,,,0.0,,,,7773540,1.0,38.0,2.0,,,
2023,Florida,235,21.0,Ashley Gonzalez,Ashley Gonzalez,Ashley,Gonzalez,Jr,M,21.0,0.0,12.0,27.0,39.0,36.0,27.0,4.0,7773541,12.0,15.0,10.0,7.0,2.0,
2023,Florida,235,10.0,Danielle Pavinelli,Danielle Pavinelli,Danielle,Pavinelli,Jr,ATT,21.0,21.0,47.0,21.0,68.0,102.0,79.0,15.0,7773542,58.0,18.0,30.0,24.0,12.0,2.0
2023,Florida,235,24.0,Emerson Cabrera,Emerson Cabrera,Emerson,Cabrera,Sr,M,17.0,1.0,3.0,2.0,5.0,12.0,9.0,4.0,7773543,9.0,3.0,8.0,2.0,,2.0
2023,Florida,235,42.0,Jackie Norsworthy,Jackie Norsworthy,Jackie,Norsworthy,So,M,3.0,0.0,2.0,,2.0,2.0,2.0,,7773544,,,2.0,1.0,1.0,
2023,Florida,235,31.0,Janine Suris,Janine Suris,Janine,Suris,Sr,ATT,9.0,0.0,2.0,2.0,4.0,6.0,4.0,,7773545,1.0,1.0,2.0,4.0,1.0,
2023,Florida,235,36.0,Kylee Hubiak,Kylee Hubiak,Kylee,Hubiak,Sr,M,15.0,0.0,,,0.0,2.0,2.0,1.0,7773546,4.0,2.0,,,,
2023,Florida,235,19.0,Maggi Hall,Maggi Hall,Maggi,Hall,Jr,ATT,21.0,16.0,47.0,36.0,83.0,76.0,65.0,8.0,7773547,26.0,19.0,26.0,24.0,12.0,1.0
2023,Florida,235,4.0,Brie Catts,Brie Catts,Brie,Catts,So,M,5.0,0.0,,,0.0,,,2.0,7773548,,1.0,,,,
2023,Florida,235,15.0,Josie Hahn,Josie Hahn,Josie,Hahn,So,M,20.0,0.0,7.0,,7.0,10.0,9.0,1.0,7773549,7.0,13.0,6.0,1.0,,4.0
2023,Florida,235,17.0,Catherine Flaherty,Catherine Flaherty,Catherine,Flaherty,Sr,D,19.0,19.0,,1.0,1.0,,,15.0,7773550,16.0,22.0,2.0,,,4.0
