date,team,opponent,home_away,result,home_score,visitor_score,overtime,fouls,goals,assists,points,shots,sog,ground_balls,ct,draw_controls,defensive_fouls,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_ground_balls,defensive_ct,defensive_draw_controls,team_id
2018-03-23,Rutgers,Ohio St.,Away,,10,12,,24.0,10.0,4.0,14.0,30,26,18,8.0,12,25.0,12.0,6.0,18.0,32,27,26,7.0,12,587
2018-03-27,Rutgers,Niagara,Home,,14,8,,25.0,14.0,3.0,17.0,34,26,28,12.0,10,23.0,8.0,4.0,12.0,28,20,24,7.0,14,587
2018-03-31,Rutgers,Cornell,Away,,9,14,,9.0,9.0,5.0,14.0,27,20,12,6.0,12,13.0,14.0,9.0,23.0,27,22,13,11.0,13,587
2018-04-03,Rutgers,Lafayette,Home,,12,9,,22.0,12.0,5.0,17.0,26,20,18,8.0,10,11.0,9.0,4.0,13.0,26,20,18,9.0,13,587
2018-04-06,Rutgers,Maryland,Away,,6,14,,19.0,6.0,1.0,7.0,19,13,16,6.0,6,10.0,14.0,3.0,17.0,35,25,14,6.0,16,587
2018-04-12,Rutgers,Michigan,Home,,9,8,1,12.0,9.0,3.0,12.0,35,24,11,6.0,7,13.0,8.0,5.0,13.0,22,16,11,5.0,12,587
2018-04-21,Rutgers,Northwestern,Away,,7,19,,15.0,7.0,1.0,8.0,25,16,23,16.0,11,24.0,19.0,15.0,34.0,35,25,28,18.0,17,587
2018-04-28,Rutgers,Johns Hopkins,Home,,11,16,,17.0,11.0,4.0,15.0,36,23,19,7.0,11,14.0,16.0,13.0,29.0,32,24,14,8.0,18,587
2018-02-10,Sacred Heart,New Hampshire,Away,,2,14,,,2.0,1.0,3.0,7,5,12,6.0,7,,14.0,7.0,21.0,35,27,17,8.0,10,590
2018-02-21,Sacred Heart,Iona,Away,,8,13,,19.0,8.0,5.0,13.0,20,17,17,5.0,8,24.0,13.0,2.0,15.0,30,22,21,12.0,15,590
2018-02-28,Sacred Heart,Fairfield,Home,,7,18,,19.0,7.0,4.0,11.0,25,17,11,7.0,12,21.0,18.0,9.0,27.0,40,28,9,6.0,14,590
2018-03-03,Sacred Heart,Quinnipiac,Away,,8,11,,8.0,8.0,3.0,11.0,18,14,13,9.0,13,17.0,11.0,8.0,19.0,24,18,20,9.0,7,590
2018-03-08,Sacred Heart,Winthrop,Away,,4,15,,24.0,4.0,1.0,5.0,13,11,10,8.0,10,9.0,15.0,10.0,25.0,34,23,21,15.0,11,590
2018-03-10,Sacred Heart,Fresno St.,Home,,7,14,,15.0,7.0,2.0,9.0,21,18,25,9.0,11,16.0,14.0,4.0,18.0,32,24,17,8.0,11,590
2018-03-17,Sacred Heart,UMass Lowell,Away,,9,18,,25.0,9.0,6.0,15.0,19,15,17,7.0,14,20.0,18.0,9.0,27.0,39,25,22,8.0,15,590
2018-03-22,Sacred Heart,Vermont,Home,,6,11,,15.0,6.0,1.0,7.0,26,19,26,14.0,6,16.0,11.0,7.0,18.0,28,19,19,6.0,13,590
2018-03-31,Sacred Heart,Brown,Home,,4,15,,19.0,4.0,1.0,5.0,21,15,14,8.0,4,24.0,15.0,5.0,20.0,35,27,16,5.0,17,590
2018-04-06,Sacred Heart,LIU,Home,,16,10,,14.0,16.0,8.0,24.0,35,27,26,15.0,15,30.0,10.0,4.0,14.0,24,20,23,6.0,12,590
2018-04-13,Sacred Heart,Bryant,Away,,6,18,,12.0,6.0,2.0,8.0,20,13,17,12.0,4,21.0,18.0,5.0,23.0,34,26,15,11.0,21,590
2018-04-15,Sacred Heart,Central Conn. St.,Away,,17,4,,16.0,17.0,9.0,26.0,29,24,17,9.0,15,25.0,4.0,4.0,8.0,16,11,18,6.0,7,590
2018-04-20,Sacred Heart,Mount St. Mary's,Home,,9,14,,30.0,9.0,2.0,11.0,26,20,11,7.0,14,21.0,14.0,3.0,17.0,29,22,22,4.0,11,590
2018-04-22,Sacred Heart,Wagner,Home,,11,16,,15.0,11.0,8.0,19.0,24,18,11,7.0,9,14.0,16.0,8.0,24.0,35,29,14,8.0,20,590
2018-04-27,Sacred Heart,Robert Morris,Away,,5,21,,12.0,5.0,3.0,8.0,10,8,10,8.0,7,11.0,21.0,14.0,35.0,35,27,26,12.0,19,590
2018-04-29,Sacred Heart,Saint Francis,Away,,10,14,,22.0,10.0,5.0,15.0,29,20,26,9.0,10,18.0,14.0,5.0,19.0,31,21,16,5.0,16,590
2018-02-16,Saint Francis,Radford,Home,,8,13,,27.0,8.0,3.0,11.0,29,21,37,16.0,15,39.0,13.0,3.0,16.0,32,27,39,13.0,8,600
2018-02-24,Saint Francis,Quinnipiac,Away,,8,15,,11.0,8.0,,8.0,26,18,13,7.0,16,33.0,15.0,8.0,23.0,34,28,25,11.0,9,600
2018-02-26,Saint Francis,Hartford,Away,,20,7,,12.0,20.0,10.0,30.0,44,32,26,14.0,19,35.0,7.0,2.0,9.0,21,14,18,10.0,9,600
2018-03-01,Saint Francis,Duquesne,Home,,15,18,,29.0,15.0,6.0,21.0,33,24,28,9.0,17,54.0,18.0,5.0,23.0,24,20,24,11.0,17,600
2018-03-04,Saint Francis,Kennesaw St.,Away,,13,12,1,27.0,13.0,3.0,16.0,31,21,34,8.0,13,27.0,12.0,2.0,14.0,35,26,29,11.0,14,600
2018-03-06,Saint Francis,Gardner-Webb,Away,,12,9,,6.0,12.0,3.0,15.0,30,23,20,9.0,13,18.0,9.0,3.0,12.0,28,20,27,17.0,10,600
2018-03-08,Saint Francis,East Carolina,Home,,12,7,,21.0,12.0,3.0,15.0,32,24,25,12.0,8,26.0,7.0,3.0,10.0,24,18,24,9.0,13,600
2018-03-15,Saint Francis,Detroit Mercy,Away,,7,17,,14.0,7.0,,7.0,26,21,16,11.0,14,19.0,17.0,5.0,22.0,39,30,19,12.0,11,600
2018-03-17,Saint Francis,Central Mich.,Away,,12,17,,20.0,12.0,3.0,15.0,28,19,27,9.0,14,14.0,17.0,8.0,25.0,30,23,22,7.0,17,600
2018-03-25,Saint Francis,Longwood,Away,,10,12,,15.0,10.0,2.0,12.0,30,22,20,14.0,11,28.0,12.0,9.0,21.0,26,19,25,9.0,12,600
2018-04-06,Saint Francis,Mount St. Mary's,Away,,3,10,,16.0,3.0,1.0,4.0,22,16,19,13.0,9,8.0,10.0,5.0,15.0,34,23,21,11.0,6,600
2018-04-08,Saint Francis,Wagner,Home,,9,17,,23.0,9.0,3.0,12.0,26,20,22,6.0,17,25.0,17.0,10.0,27.0,30,25,30,17.0,11,600
2018-04-13,Saint Francis,Robert Morris,Home,,12,18,,32.0,12.0,4.0,16.0,31,21,27,10.0,17,32.0,18.0,6.0,24.0,36,27,28,9.0,15,600
2018-04-20,Saint Francis,Central Conn. St.,Away,,15,13,,21.0,15.0,7.0,22.0,30,24,19,6.0,19,20.0,13.0,5.0,18.0,28,22,26,10.0,10,600
2018-04-22,Saint Francis,Bryant,Away,,6,21,,22.0,6.0,2.0,8.0,16,13,9,2.0,14,20.0,21.0,5.0,26.0,36,26,17,11.0,13,600
2018-04-27,Saint Francis,LIU,Home,,18,9,,25.0,18.0,7.0,25.0,33,27,23,7.0,16,29.0,9.0,5.0,14.0,27,17,18,7.0,13,600
2018-04-29,Saint Francis,Sacred Heart,Home,,14,10,,18.0,14.0,5.0,19.0,31,21,16,5.0,16,22.0,10.0,5.0,15.0,29,20,26,9.0,10,600
2018-02-10,Saint Joseph's,Georgetown,Away,,15,18,,20.0,15.0,7.0,22.0,30,24,16,4.0,16,19.0,18.0,6.0,24.0,32,28,11,4.0,19,606
2018-02-17,Saint Joseph's,Central Conn. St.,Home,,21,8,,33.0,21.0,12.0,33.0,52,38,24,16.0,20,13.0,8.0,2.0,10.0,21,18,16,4.0,10,606
2018-02-21,Saint Joseph's,Temple,Away,,18,11,,32.0,18.0,12.0,30.0,39,27,25,11.0,17,16.0,11.0,1.0,12.0,31,21,23,12.0,14,606
2018-03-01,Saint Joseph's,Villanova,Away,,11,18,,40.0,11.0,5.0,16.0,34,25,16,12.0,10,35.0,18.0,14.0,32.0,31,25,13,2.0,20,606
2018-03-06,Saint Joseph's,Navy,Home,,11,16,,23.0,11.0,2.0,13.0,26,18,7,7.0,6,4.0,16.0,5.0,21.0,36,26,15,8.0,22,606
2018-03-11,Saint Joseph's,Vanderbilt,Home,,12,10,,38.0,12.0,4.0,16.0,32,24,15,8.0,9,23.0,10.0,5.0,15.0,28,19,16,5.0,15,606
2018-03-14,Saint Joseph's,Towson,Home,,2,13,,35.0,2.0,2.0,4.0,18,13,20,10.0,11,24.0,13.0,5.0,18.0,23,21,28,15.0,5,606
2018-03-24,Saint Joseph's,Wagner,Away,,11,10,2,41.0,11.0,6.0,17.0,33,23,22,17.0,12,32.0,10.0,2.0,12.0,26,23,31,13.0,12,606
2018-03-29,Saint Joseph's,Massachusetts,Home,,13,23,,34.0,13.0,10.0,23.0,22,19,10,6.0,14,27.0,23.0,12.0,35.0,48,42,15,12.0,23,606
2018-03-31,Saint Joseph's,VCU,Away,,18,7,,32.0,18.0,11.0,29.0,29,24,22,19.0,12,24.0,7.0,,7.0,25,20,17,16.0,14,606
2018-04-06,Saint Joseph's,Richmond,Home,,7,16,,48.0,7.0,3.0,10.0,20,16,17,15.0,9,25.0,16.0,9.0,25.0,37,29,21,19.0,16,606
2018-04-08,Saint Joseph's,Davidson,Away,,14,9,,25.0,14.0,6.0,20.0,37,25,27,12.0,13,24.0,9.0,2.0,11.0,25,18,22,10.0,10,606
2018-04-13,Saint Joseph's,St. Bonaventure,Home,,20,6,,24.0,20.0,11.0,31.0,39,33,28,16.0,17,20.0,6.0,4.0,10.0,18,11,11,8.0,10,606
2018-04-15,Saint Joseph's,Duquesne,Home,,15,4,,23.0,15.0,6.0,21.0,33,26,22,17.0,9,24.0,4.0,1.0,5.0,20,13,16,10.0,12,606
2018-04-20,Saint Joseph's,George Washington,Away,,11,10,,21.0,11.0,4.0,15.0,41,36,28,11.0,16,18.0,10.0,5.0,15.0,25,22,23,10.0,7,606
2018-04-22,Saint Joseph's,George Mason,Home,,16,9,,26.0,16.0,8.0,24.0,30,25,20,15.0,7,27.0,9.0,5.0,14.0,26,19,10,11.0,19,606
2018-04-28,Saint Joseph's,La Salle,Away,,21,7,,20.0,21.0,8.0,29.0,35,30,14,7.0,11,15.0,7.0,2.0,9.0,20,20,8,4.0,13,606
2018-05-03,Saint Joseph's,George Mason,Home,,14,9,,30.0,14.0,6.0,20.0,39,27,21,4.0,10,24.0,9.0,4.0,13.0,31,20,16,7.0,14,606
2018-05-04,Saint Joseph's,Richmond,Away,,12,19,,31.0,12.0,4.0,16.0,29,20,11,6.0,14,32.0,19.0,10.0,29.0,33,27,13,5.0,19,606
2018-02-11,San Diego St.,California,Away,,12,11,,27.0,12.0,2.0,14.0,27,20,16,7.0,13,20.0,11.0,2.0,13.0,34,24,14,7.0,12,626
2018-02-17,San Diego St.,Arizona St.,Home,,14,13,,33.0,14.0,4.0,18.0,36,21,11,3.0,21,29.0,13.0,3.0,16.0,30,22,14,6.0,8,626
2018-02-23,San Diego St.,Denver,Away,,12,17,,27.0,12.0,5.0,17.0,21,18,12,7.0,15,30.0,17.0,5.0,22.0,41,31,19,15.0,14,626
2018-02-25,San Diego St.,Colorado,Away,,12,17,,18.0,12.0,4.0,16.0,26,21,24,6.0,11,18.0,17.0,4.0,21.0,41,31,26,9.0,20,626
2018-03-02,San Diego St.,St. Bonaventure,Home,,19,3,,22.0,19.0,4.0,23.0,38,30,19,9.0,22,25.0,3.0,1.0,4.0,11,5,15,5.0,2,626
2018-03-05,San Diego St.,Presbyterian,Home,,22,2,,14.0,22.0,8.0,30.0,39,33,19,11.0,18,14.0,2.0,1.0,3.0,9,4,7,2.0,7,626
2018-03-06,San Diego St.,Niagara,Home,,18,16,,25.0,18.0,4.0,22.0,43,32,24,10.0,19,35.0,16.0,1.0,17.0,34,24,26,6.0,17,626
2018-03-10,San Diego St.,Boston College,Home,,8,19,,18.0,8.0,2.0,10.0,28,17,15,4.0,12,18.0,19.0,8.0,27.0,43,32,24,13.0,16,626
2018-03-16,San Diego St.,Furman,Away,,18,7,,13.0,18.0,5.0,23.0,36,29,21,10.0,19,16.0,7.0,2.0,9.0,26,15,16,8.0,7,626
2018-03-18,San Diego St.,Wofford,Away,,23,4,,25.0,23.0,9.0,32.0,35,28,17,9.0,18,9.0,4.0,3.0,7.0,21,10,16,9.0,11,626
2018-03-23,San Diego St.,Liberty,Home,,11,10,,27.0,11.0,2.0,13.0,23,17,17,10.0,13,33.0,10.0,1.0,11.0,35,24,26,14.0,10,626
2018-03-27,San Diego St.,Delaware,Away,,10,11,,23.0,10.0,6.0,16.0,30,21,21,12.0,14,19.0,11.0,4.0,15.0,34,25,28,15.0,9,626
2018-03-30,San Diego St.,Mount St. Mary's,Away,,12,13,,25.0,12.0,3.0,15.0,37,26,20,11.0,22,23.0,13.0,4.0,17.0,28,22,23,9.0,5,626
2018-04-08,San Diego St.,UC Davis,Home,,9,15,,20.0,9.0,2.0,11.0,29,22,20,11.0,7,15.0,15.0,3.0,18.0,31,23,12,9.0,19,626
2018-04-13,San Diego St.,Southern California,Away,,7,17,,28.0,7.0,,7.0,25,18,15,6.0,11,24.0,17.0,7.0,24.0,44,28,24,11.0,14,626
2018-04-15,San Diego St.,Fresno St.,Away,,15,11,,27.0,15.0,6.0,21.0,36,29,30,15.0,16,31.0,11.0,7.0,18.0,34,25,32,10.0,11,626
2018-04-21,San Diego St.,Notre Dame,Away,,7,16,,20.0,7.0,3.0,10.0,19,13,15,11.0,9,21.0,16.0,7.0,23.0,38,29,25,16.0,15,626
2018-04-27,San Diego St.,Fresno St.,Home,,16,6,,21.0,16.0,3.0,19.0,35,22,22,11.0,15,36.0,6.0,1.0,7.0,15,10,12,7.0,8,626
2018-04-29,San Diego St.,UC Davis,Home,,11,10,1,39.0,11.0,1.0,12.0,35,27,23,11.0,15,13.0,10.0,3.0,13.0,19,16,15,9.0,8,626
2018-02-21,Siena,Colgate,Home,,6,16,,24.0,6.0,1.0,7.0,21,14,10,4.0,6,19.0,16.0,10.0,26.0,36,26,19,6.0,18,639
2018-02-28,Siena,Vermont,Away,,10,17,,16.0,10.0,1.0,11.0,24,21,8,4.0,12,26.0,17.0,9.0,26.0,31,23,7,7.0,17,639
2018-03-03,Siena,Army West Point,Away,,16,17,1,27.0,16.0,7.0,23.0,24,21,11,3.0,9,16.0,17.0,10.0,27.0,37,30,13,8.0,25,639
2018-03-06,Siena,LIU,Home,,15,11,,25.0,15.0,5.0,20.0,37,24,20,6.0,16,19.0,11.0,4.0,15.0,24,17,17,4.0,12,639
2018-03-09,Siena,Central Conn. St.,Home,,10,8,,24.0,10.0,6.0,16.0,24,18,19,8.0,9,14.0,8.0,2.0,10.0,30,22,23,12.0,11,639
2018-03-14,Siena,Lafayette,Home,,15,11,,18.0,15.0,6.0,21.0,26,17,16,5.0,12,15.0,11.0,3.0,14.0,36,20,14,6.0,16,639
2018-03-21,Siena,St. Bonaventure,Home,,12,11,,15.0,12.0,4.0,16.0,38,30,16,3.0,16,21.0,11.0,4.0,15.0,30,21,17,4.0,9,639
2018-03-24,Siena,Fairfield,Away,,8,18,,21.0,8.0,3.0,11.0,23,15,11,4.0,11,27.0,18.0,6.0,24.0,33,27,16,3.0,16,639
2018-03-28,Siena,UMBC,Away,,3,13,,22.0,3.0,1.0,4.0,19,14,19,5.0,6,26.0,13.0,6.0,19.0,35,26,28,12.0,12,639
2018-03-31,Siena,Bryant,Home,,5,20,,18.0,5.0,2.0,7.0,18,13,9,6.0,8,15.0,20.0,3.0,23.0,43,30,17,6.0,18,639
2018-04-04,Siena,Canisius,Home,,10,15,,13.0,10.0,4.0,14.0,27,18,9,3.0,14,17.0,15.0,4.0,19.0,29,25,20,8.0,13,639
2018-04-07,Siena,Iona,Away,,5,11,,23.0,5.0,2.0,7.0,20,13,27,9.0,6,22.0,11.0,5.0,16.0,42,25,36,14.0,12,639
2018-04-11,Siena,Niagara,Away,,8,16,,10.0,8.0,1.0,9.0,21,19,13,9.0,6,18.0,16.0,7.0,23.0,42,27,12,13.0,20,639
2018-04-14,Siena,Manhattan,Away,,10,17,,23.0,10.0,4.0,14.0,30,21,21,6.0,12,20.0,17.0,10.0,27.0,33,28,25,7.0,17,639
2018-04-18,Siena,Quinnipiac,Home,,13,9,,24.0,13.0,4.0,17.0,26,21,24,11.0,10,19.0,9.0,2.0,11.0,32,23,14,9.0,14,639
2018-04-21,Siena,Monmouth,Home,,12,13,,18.0,12.0,2.0,14.0,32,26,13,7.0,15,32.0,13.0,4.0,17.0,34,32,24,9.0,12,639
2018-04-25,Siena,Marist,Home,,7,19,,19.0,7.0,1.0,8.0,21,14,18,8.0,12,16.0,19.0,11.0,30.0,34,25,18,7.0,15,639
2018-02-10,Southern California,Virginia Tech,Away,,11,5,,19.0,11.0,6.0,17.0,27,17,22,12.0,11,29.0,5.0,,5.0,20,14,17,12.0,7,657
2018-02-16,Southern California,Stony Brook,Home,,10,14,,31.0,10.0,8.0,18.0,25,20,13,7.0,17,19.0,14.0,9.0,23.0,31,26,19,7.0,8,657
2018-02-23,Southern California,Notre Dame,Away,,11,8,,23.0,11.0,2.0,13.0,31,22,17,9.0,8,27.0,8.0,3.0,11.0,23,19,16,5.0,13,657
2018-02-25,Southern California,Northwestern,Away,,5,9,,18.0,5.0,1.0,6.0,20,11,17,8.0,8,22.0,9.0,2.0,11.0,17,13,23,10.0,8,657
2018-03-07,Southern California,Boston College,Home,,12,13,1,25.0,12.0,2.0,14.0,24,19,19,16.0,9,17.0,13.0,4.0,17.0,25,20,16,4.0,17,657
2018-03-10,Southern California,Arizona St.,Home,,14,3,,18.0,14.0,4.0,18.0,31,24,21,14.0,9,27.0,3.0,2.0,5.0,17,11,16,6.0,10,657
2018-03-16,Southern California,Colorado,Home,,8,7,1,14.0,8.0,6.0,14.0,31,25,26,18.0,9,24.0,7.0,3.0,10.0,22,16,19,5.0,8,657
2018-03-18,Southern California,Oregon,Home,,9,8,1,21.0,9.0,2.0,11.0,30,24,16,10.0,13,20.0,8.0,4.0,12.0,22,16,19,10.0,6,657
2018-03-23,Southern California,California,Away,,10,5,,28.0,10.0,4.0,14.0,24,18,19,9.0,7,31.0,5.0,3.0,8.0,20,14,10,3.0,10,657
2018-03-25,Southern California,Stanford,Away,,11,12,2,10.0,11.0,3.0,14.0,30,21,23,6.0,15,12.0,12.0,9.0,21.0,32,23,24,8.0,12,657
2018-03-30,Southern California,California,Home,,17,3,,18.0,17.0,4.0,21.0,26,20,18,11.0,11,15.0,3.0,3.0,6.0,14,7,12,4.0,10,657
2018-04-01,Southern California,Stanford,Home,,11,14,,31.0,11.0,2.0,13.0,22,18,20,11.0,10,35.0,14.0,8.0,22.0,35,27,20,9.0,17,657
2018-04-06,Southern California,Colorado,Away,,7,10,,20.0,7.0,1.0,8.0,20,14,19,6.0,4,18.0,10.0,6.0,16.0,26,19,27,11.0,15,657
2018-04-08,Southern California,Oregon,Away,,11,18,,35.0,11.0,2.0,13.0,35,16,19,8.0,9,21.0,18.0,10.0,28.0,35,26,12,2.0,22,657
2018-04-13,Southern California,San Diego St.,Home,,17,7,,24.0,17.0,7.0,24.0,44,28,24,11.0,14,28.0,7.0,,7.0,25,18,15,6.0,11,657
2018-04-21,Southern California,Arizona St.,Away,,19,2,,12.0,19.0,7.0,26.0,41,32,22,2.0,18,9.0,2.0,1.0,3.0,10,6,11,4.0,5,657
2018-04-26,Southern California,Arizona St.,Home,,19,7,,26.0,19.0,7.0,26.0,44,32,27,11.0,16,22.0,7.0,2.0,9.0,17,12,19,3.0,11,657
2018-04-27,Southern California,Stanford,Home,,14,15,,30.0,14.0,6.0,20.0,32,24,19,5.0,19,30.0,15.0,4.0,19.0,26,21,23,10.0,12,657
2018-02-10,St. Bonaventure,Lehigh,Away,,5,18,,25.0,5.0,2.0,7.0,16,12,19,9.0,8,17.0,18.0,7.0,25.0,47,35,34,18.0,16,596
2018-02-20,St. Bonaventure,Vermont,Home,,10,18,,20.0,10.0,4.0,14.0,21,18,27,11.0,13,25.0,18.0,8.0,26.0,32,24,28,16.0,16,596
2018-02-22,St. Bonaventure,Niagara,Home,,6,16,,9.0,6.0,4.0,10.0,22,18,21,14.0,6,22.0,16.0,6.0,22.0,31,25,28,11.0,17,596
2018-02-27,St. Bonaventure,Fresno St.,Away,,7,19,,27.0,7.0,2.0,9.0,20,16,15,4.0,12,24.0,19.0,11.0,30.0,40,32,26,12.0,16,596
2018-03-02,St. Bonaventure,San Diego St.,Away,,3,19,,25.0,3.0,1.0,4.0,11,5,15,5.0,2,22.0,19.0,4.0,23.0,38,30,19,9.0,22,596
2018-03-08,St. Bonaventure,Lafayette,Away,,5,13,,38.0,5.0,3.0,8.0,23,14,17,11.0,12,23.0,13.0,4.0,17.0,37,28,26,16.0,8,596
2018-03-18,St. Bonaventure,Robert Morris,Away,,6,11,,29.0,6.0,4.0,10.0,21,13,15,11.0,8,29.0,11.0,6.0,17.0,40,28,38,14.0,10,596
2018-03-21,St. Bonaventure,Siena,Away,,11,12,,21.0,11.0,4.0,15.0,30,21,17,4.0,9,15.0,12.0,4.0,16.0,38,30,16,3.0,16,596
2018-03-29,St. Bonaventure,Duquesne,Away,,14,24,,16.0,14.0,7.0,21.0,29,22,10,4.0,17,16.0,24.0,12.0,36.0,39,35,12,10.0,23,596
2018-03-31,St. Bonaventure,George Washington,Home,,3,14,,23.0,3.0,2.0,5.0,25,17,25,22.0,5,11.0,14.0,9.0,23.0,35,29,29,19.0,12,596
2018-04-06,St. Bonaventure,Massachusetts,Away,,4,18,,20.0,4.0,3.0,7.0,12,9,12,8.0,6,17.0,18.0,12.0,30.0,39,32,27,15.0,18,596
2018-04-07,St. Bonaventure,VCU,Home,,8,13,,20.0,8.0,3.0,11.0,28,21,21,18.0,7,20.0,13.0,3.0,16.0,34,32,27,19.0,16,596
2018-04-13,St. Bonaventure,Saint Joseph's,Away,,6,20,,20.0,6.0,4.0,10.0,18,11,11,8.0,10,24.0,20.0,11.0,31.0,39,33,28,16.0,17,596
2018-04-15,St. Bonaventure,La Salle,Away,,2,14,,18.0,2.0,,2.0,15,10,13,7.0,3,20.0,14.0,5.0,19.0,29,22,17,9.0,15,596
2018-04-20,St. Bonaventure,George Mason,Home,,8,15,,8.0,8.0,8.0,16.0,17,15,17,9.0,5,8.0,15.0,7.0,22.0,34,31,19,13.0,19,596
2018-04-22,St. Bonaventure,Davidson,Home,,2,15,,15.0,2.0,2.0,4.0,12,6,15,12.0,3,7.0,15.0,4.0,19.0,37,26,25,15.0,16,596
2018-04-28,St. Bonaventure,Richmond,Home,,5,13,,14.0,5.0,5.0,10.0,18,11,13,11.0,8,14.0,13.0,2.0,15.0,37,23,23,16.0,12,596
2018-02-11,Stanford,Denver,Away,,9,12,,26.0,9.0,5.0,14.0,33,25,8,10.0,19,34.0,12.0,4.0,16.0,32,24,17,13.0,4,674
2018-02-19,Stanford,Stony Brook,Home,,9,15,,15.0,9.0,4.0,13.0,26,17,20,8.0,13,10.0,15.0,10.0,25.0,31,23,21,6.0,13,674
2018-02-23,Stanford,Harvard,Home,,21,11,,5.0,21.0,10.0,31.0,40,31,16,11.0,23,20.0,11.0,8.0,19.0,18,13,13,3.0,10,674
2018-03-02,Stanford,Duke,Away,,15,5,,16.0,15.0,7.0,22.0,36,25,18,6.0,14,17.0,5.0,,5.0,24,17,16,11.0,8,674
2018-03-04,Stanford,Elon,Away,,17,10,,25.0,17.0,10.0,27.0,29,20,17,5.0,16,23.0,10.0,3.0,13.0,30,18,15,9.0,12,674
2018-03-09,Stanford,Colorado,Away,,16,18,,15.0,16.0,6.0,22.0,43,32,15,4.0,21,16.0,18.0,5.0,23.0,38,27,21,5.0,15,674
2018-03-11,Stanford,Oregon,Away,,19,8,,33.0,19.0,7.0,26.0,35,25,13,5.0,11,15.0,8.0,3.0,11.0,23,16,7,,17,674
2018-03-17,Stanford,California,Home,,21,5,,13.0,21.0,9.0,30.0,35,30,17,5.0,12,21.0,5.0,5.0,10.0,20,15,12,4.0,15,674
2018-03-23,Stanford,Arizona St.,Home,,17,7,,7.0,17.0,6.0,23.0,39,27,26,6.0,17,13.0,7.0,2.0,9.0,21,17,14,2.0,9,674
2018-03-25,Stanford,Southern California,Home,,12,11,2,12.0,12.0,9.0,21.0,32,23,24,8.0,12,10.0,11.0,3.0,14.0,30,21,23,6.0,15,674
2018-03-30,Stanford,Arizona St.,Away,,20,8,,16.0,20.0,6.0,26.0,41,32,19,5.0,17,11.0,8.0,3.0,11.0,21,17,14,9.0,13,674
2018-04-01,Stanford,Southern California,Away,,14,11,,35.0,14.0,8.0,22.0,35,27,20,9.0,17,31.0,11.0,2.0,13.0,22,18,20,11.0,10,674
2018-04-05,Stanford,UC Davis,Home,,18,6,,7.0,18.0,3.0,21.0,37,28,33,15.0,20,6.0,6.0,2.0,8.0,21,18,23,7.0,7,674
2018-04-08,Stanford,Fresno St.,Home,,18,2,,2.0,18.0,7.0,25.0,47,35,31,6.0,18,8.0,2.0,1.0,3.0,9,7,15,4.0,4,674
2018-04-13,Stanford,Colorado,Home,,10,11,1,12.0,10.0,6.0,16.0,35,24,32,14.0,11,6.0,11.0,2.0,13.0,22,18,23,11.0,12,674
2018-04-15,Stanford,Oregon,Home,,17,9,,9.0,17.0,6.0,23.0,41,28,26,11.0,16,10.0,9.0,3.0,12.0,28,21,19,7.0,13,674
2018-04-20,Stanford,California,Away,,17,7,,19.0,17.0,3.0,20.0,27,25,24,18.0,14,16.0,7.0,2.0,9.0,20,13,21,6.0,12,674
2018-04-27,Stanford,Southern California,Home,,15,14,,30.0,15.0,4.0,19.0,26,21,23,10.0,12,30.0,14.0,6.0,20.0,32,24,19,5.0,19,674
2018-04-29,Stanford,Colorado,Away,,15,6,,20.0,15.0,6.0,21.0,34,23,24,8.0,11,14.0,6.0,2.0,8.0,35,20,23,10.0,12,674
2018-05-11,Stanford,Virginia,Home,,3,12,,43.0,3.0,,3.0,24,17,25,13.0,6,22.0,12.0,8.0,20.0,31,18,18,5.0,11,674
2018-02-11,Stetson,Arizona St.,Home,,13,15,,19.0,13.0,8.0,21.0,31,25,24,10.0,14,38.0,15.0,7.0,22.0,42,31,31,11.0,16,678
2018-02-18,Stetson,Notre Dame,Home,,7,21,,20.0,7.0,3.0,10.0,14,11,12,2.0,8,18.0,21.0,9.0,30.0,42,33,15,4.0,21,678
2018-02-25,Stetson,Marquette,Away,,12,22,,18.0,12.0,6.0,18.0,23,22,11,4.0,14,25.0,22.0,14.0,36.0,32,28,22,9.0,22,678
2018-03-04,Stetson,Holy Cross,Home,,8,14,,18.0,8.0,6.0,14.0,21,14,30,5.0,13,20.0,14.0,3.0,17.0,42,32,23,11.0,11,678
2018-03-08,Stetson,Wagner,Away,,9,10,1,44.0,9.0,3.0,12.0,22,14,18,9.0,13,20.0,10.0,1.0,11.0,37,26,29,17.0,8,678
2018-03-12,Stetson,Central Conn. St.,Home,,15,11,,21.0,15.0,7.0,22.0,36,26,24,10.0,20,31.0,11.0,5.0,16.0,22,19,25,7.0,8,678
2018-03-14,Stetson,Vermont,Home,,10,17,,30.0,10.0,,10.0,25,21,22,10.0,13,33.0,17.0,7.0,24.0,28,22,22,8.0,15,678
2018-03-18,Stetson,George Mason,Home,,9,17,,25.0,9.0,4.0,13.0,26,20,19,6.0,7,18.0,17.0,13.0,30.0,35,28,21,3.0,21,678
2018-03-29,Stetson,Wofford,Away,,22,2,,13.0,22.0,12.0,34.0,36,29,18,11.0,19,16.0,2.0,,2.0,7,4,13,5.0,6,678
