date,team,opponent,home_away,result,home_score,visitor_score,overtime,g,goals,assists,points,shots,sog,man_up_g,man_down_g,gb,to,ct,fo_won,f_os_taken,pen,pen_time,g_min,goals_allowed,saves,w,l,t,rc,yc,clears,att.x,clear_pct.x,otg.x,defensive_g,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_man_up_g,defensive_man_down_g,defensive_gb,defensive_to,defensive_ct,defensive_fo_won,defensive_f_os_taken,defensive_pen,defensive_pen_time,defensive_g_min,defensive_goals_allowed,defensive_saves,defensive_w,defensive_l,defensive_t,defensive_rc,defensive_yc,defensive_clears,att.y,clear_pct.y,otg.y,na.x,na_2.x,na_3.x,na_4.x,na_5.x,na_6.x,na.y,na_2.y,na_3.y,na_4.y,na_5.y,na_6.y
2021-03-06,Jacksonville Dolphins,Utah,Away,FALSE,8,3,NA,1,8,2,10,40,20,0,0,33,11,7,8,14,5,240,60:00,3,3,0,0,0,0,0,11,11,1,NA,1,3,2,5,16,6,2,0,18,21,5,6,14,5,210,60:00,8,12,0,0,0,0,0,15,18,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-14,Jacksonville Dolphins,Duke,Home,FALSE,6,17,NA,1,6,4,10,23,11,3,0,25,23,5,10,27,6,300,60:00,17,18,0,0,0,0,0,14,19,0.737,NA,1,17,14,31,48,35,2,0,38,11,5,17,27,6,270,60:00,6,5,0,0,0,0,0,14,16,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-21,Jacksonville Dolphins,Mercer,Away,FALSE,16,6,NA,1,16,9,25,45,35,3,0,27,27,10,16,25,3,90,60:00,6,11,0,0,0,0,0,25,30,0.833,NA,1,6,4,10,34,17,0,0,22,24,21,9,25,6,180,60:00,16,19,0,0,0,0,0,20,23,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27,Jacksonville Dolphins,VMI,Home,FALSE,18,12,NA,1,18,11,29,44,32,1,1,50,24,11,26,33,7,510,60:00,12,12,0,0,0,0,0,21,25,0.84,NA,1,12,7,19,42,24,4,0,33,18,13,7,33,2,90,60:00,18,14,0,0,0,0,0,21,23,0.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-03,Jacksonville Dolphins,"Robert Morris Fort Mill, S.C.",Away,FALSE,15,16,NA,1,15,8,23,28,19,1,1,26,14,1,19,33,7,270,60:00,16,17,0,0,0,0,0,19,19,1,NA,1,16,8,24,44,34,3,0,35,17,10,14,33,2,90,60:00,15,7,0,0,0,0,0,18,22,0.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-10,Jacksonville Dolphins,Air Force,Home,FALSE,11,5,NA,1,11,4,15,41,22,1,0,34,22,8,10,20,4,150,60:00,5,16,0,0,0,0,0,24,27,0.889,NA,1,5,1,6,44,21,0,1,28,13,8,10,20,6,360,60:00,11,11,0,0,0,0,0,24,26,0.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-17,Jacksonville Dolphins,Richmond,Away,FALSE,7,14,NA,1,7,5,12,30,19,2,0,22,17,4,7,24,6,270,60:00,14,7,0,0,0,0,0,15,21,0.714,NA,1,14,9,23,39,21,3,0,30,20,8,17,24,5,240,60:00,7,12,0,0,0,0,0,19,21,0.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-24,Jacksonville Dolphins,Bellarmine,Home,FALSE,8,7,NA,1,8,4,12,35,24,0,0,28,16,10,16,19,4,180,60:00,7,8,0,0,0,0,0,15,17,0.882,NA,1,7,3,10,30,15,0,0,17,15,6,3,19,2,60,60:00,8,16,0,0,0,0,0,20,23,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-01,Jacksonville Dolphins,High Point,Away,FALSE,11,16,NA,1,11,6,17,42,25,0,0,27,13,3,16,30,1,30,60:00,16,6,0,0,0,0,0,21,22,0.955,NA,1,16,12,28,39,22,0,0,32,16,6,14,30,1,30,60:00,11,14,0,0,0,0,0,22,24,0.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-05,Jacksonville Dolphins,"High Point Richmond, Va.",Away,FALSE,9,11,NA,1,9,8,17,38,20,0,0,22,14,7,15,23,6,300,60:00,11,7,0,0,0,0,0,15,18,0.833,NA,1,11,5,16,33,18,1,0,21,13,4,8,23,4,180,60:00,9,11,0,0,0,0,0,20,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-20,Johns Hopkins Blue Jays,Ohio St.,Home,FALSE,8,14,NA,1,8,3,11,32,19,0,0,26,19,5,14,26,0,0,60:00,14,13,0,0,0,0,0,16,20,0.8,NA,1,14,3,17,37,27,0,0,33,16,5,12,26,1,30,60:00,8,11,0,0,0,0,0,19,24,0.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-27,Johns Hopkins Blue Jays,Michigan,Away,FALSE,14,7,NA,1,14,10,24,33,21,4,0,28,15,8,11,23,1,60,60:00,7,6,0,0,0,0,0,20,23,0.87,NA,1,7,4,11,34,13,0,0,31,21,7,12,23,4,150,60:00,14,7,0,0,0,0,0,18,22,0.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-06,Johns Hopkins Blue Jays,Maryland,Away,FALSE,10,18,NA,1,10,7,17,33,24,1,0,20,15,4,14,32,4,150,60:00,18,9,0,0,0,0,0,14,18,0.778,NA,1,18,13,31,41,27,1,0,31,10,10,18,32,4,150,60:00,10,14,0,0,0,0,0,17,22,0.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-13,Johns Hopkins Blue Jays,Penn St.,Home,FALSE,13,6,NA,1,13,6,19,46,27,0,0,28,10,9,13,22,2,60,60:00,6,6,0,0,0,0,0,13,14,0.929,NA,1,6,2,8,22,12,0,0,25,20,5,9,22,3,210,60:00,13,14,0,0,0,0,0,16,20,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-20,Johns Hopkins Blue Jays,Rutgers,Home,FALSE,9,15,NA,1,9,5,14,31,21,3,0,27,18,6,17,27,3,150,60:00,15,6,0,0,0,0,0,19,20,0.95,NA,1,15,12,27,46,21,2,0,26,13,7,10,27,2,90,60:00,9,12,0,0,0,0,0,18,19,0.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-28,Johns Hopkins Blue Jays,Penn St.,Away,FALSE,8,11,NA,1,8,4,12,39,23,1,0,39,14,11,5,23,4,150,60:00,11,9,0,0,0,0,0,25,26,0.962,NA,1,11,8,19,39,20,1,0,35,22,7,18,23,1,30,60:00,8,15,0,0,0,0,0,23,24,0.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-04,Johns Hopkins Blue Jays,Michigan,Home,FALSE,10,13,NA,1,10,8,18,38,26,2,0,35,16,9,13,25,5,330,60:00,13,8,0,0,0,0,0,14,17,0.824,NA,1,13,6,19,34,21,1,0,27,20,6,12,25,3,180,60:00,10,16,0,0,0,0,0,18,20,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-10,Johns Hopkins Blue Jays,Ohio St.,Away,FALSE,12,14,NA,1,12,5,17,37,19,0,0,31,15,4,16,30,2,120,60:00,14,8,0,0,0,0,0,17,21,0.81,NA,1,14,9,23,39,22,2,0,30,14,6,14,30,0,0,60:00,12,7,0,0,0,0,0,18,21,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-17,Johns Hopkins Blue Jays,Rutgers,Away,FALSE,11,17,NA,1,11,7,18,33,26,0,0,22,17,4,20,31,3,150,60:00,17,11,0,0,0,0,0,13,17,0.765,NA,1,17,11,28,44,28,1,0,30,9,7,11,31,5,270,60:00,11,15,0,0,0,0,0,23,24,0.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-24,Johns Hopkins Blue Jays,Maryland,Home,FALSE,13,14,NA,1,13,8,21,38,23,2,0,30,13,6,16,29,1,30,60:00,14,11,0,0,0,0,0,10,14,0.714,NA,1,14,6,20,39,25,0,0,33,12,5,13,29,4,210,60:00,13,10,0,0,0,0,0,18,21,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-01,Johns Hopkins Blue Jays,Penn St.,Away,FALSE,15,7,NA,1,15,9,24,31,21,0,0,28,13,10,9,26,4,150,60:00,7,12,0,0,0,0,0,24,24,1,NA,1,7,5,12,36,19,3,0,28,17,5,17,26,2,90,60:00,15,6,0,0,0,0,0,18,19,0.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-06,Johns Hopkins Blue Jays,"Rutgers University Park, Pa.",Away,FALSE,12,10,NA,1,12,4,16,36,24,2,0,34,16,5,19,26,3,150,60:00,10,12,0,0,0,0,0,13,16,0.812,NA,1,10,4,14,42,22,1,0,26,13,5,7,26,4,210,60:00,12,12,0,0,0,0,0,16,19,0.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-08,Johns Hopkins Blue Jays,"Maryland University Park, Pa.",Away,FALSE,10,12,NA,1,10,4,14,33,17,0,0,37,18,9,13,26,5,240,60:00,12,3,0,0,0,0,0,16,20,0.8,NA,1,12,7,19,33,15,1,0,25,16,7,13,26,3,150,60:00,10,7,0,0,0,0,0,18,21,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-24,LIU Sharks,Sacred Heart,Away,FALSE,10,12,NA,1,10,6,16,38,25,1,0,26,24,1,19,25,3,150,47:33,12,21,0,0,0,0,0,25,29,0.862,NA,1,12,4,16,62,33,1,0,42,9,13,6,25,8,330,47:33,10,15,0,0,0,0,0,26,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-27,LIU Sharks,Wagner,Home,FALSE,19,8,NA,1,19,13,32,42,34,2,0,35,18,8,19,29,4,240,60:00,8,8,0,0,0,0,0,17,20,0.85,NA,1,8,6,14,22,16,1,0,24,21,5,10,29,5,240,60:00,19,15,0,0,0,0,0,11,15,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-06,LIU Sharks,Sacred Heart,Away,FALSE,13,10,NA,1,13,9,22,39,31,1,0,35,12,3,14,27,3,90,60:00,10,18,0,0,0,0,0,30,30,1,NA,1,10,5,15,44,28,1,0,23,11,4,13,27,3,90,60:00,13,18,0,0,0,0,0,26,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-13,LIU Sharks,Hobart,Home,FALSE,14,12,NA,1,14,6,20,40,26,1,0,24,11,6,8,30,9,390,60:00,12,24,0,0,0,0,0,23,26,0.885,NA,1,12,6,18,53,36,4,0,24,14,2,22,30,4,180,60:00,14,12,0,0,0,0,0,14,17,0.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-20,LIU Sharks,Sacred Heart,Home,FALSE,13,8,NA,1,13,7,20,51,33,2,0,40,20,4,14,25,1,30,60:00,8,19,0,0,0,0,0,20,26,0.769,NA,1,8,6,14,43,27,0,0,28,14,4,11,25,5,180,60:00,13,20,0,0,0,0,0,15,19,0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27,LIU Sharks,Wagner,Away,FALSE,18,13,NA,1,18,12,30,42,33,0,0,38,12,7,19,34,7,330,60:00,13,13,0,0,0,0,0,23,26,0.885,NA,1,13,11,24,53,26,0,0,34,14,6,15,34,5,210,60:00,18,15,0,0,0,0,0,23,24,0.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-03,LIU Sharks,Merrimack,Away,FALSE,10,14,NA,1,10,7,17,35,24,1,0,33,18,11,18,28,4,210,60:00,14,12,0,0,0,0,0,16,19,0.842,NA,1,14,4,18,39,26,2,0,27,20,10,10,28,1,30,60:00,10,14,0,0,0,0,0,18,21,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-17,LIU Sharks,Mount St. Mary's,Home,FALSE,17,15,NA,1,17,10,27,42,26,1,0,36,17,5,19,36,3,150,58:51,15,16,0,0,0,0,0,17,18,0.944,NA,1,15,10,25,40,31,2,0,37,14,11,17,36,5,300,58:51,17,9,0,0,0,0,0,14,15,0.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-24,LIU Sharks,Saint Joseph's,Away,FALSE,13,14,NA,1,13,10,23,30,19,0,0,27,18,5,7,29,3,180,60:00,14,19,0,0,0,0,0,21,25,0.84,NA,1,14,11,25,48,33,1,0,30,17,12,22,29,0,0,60:00,13,6,0,0,0,0,0,17,20,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-27,LIU Sharks,Bryant,Home,FALSE,17,20,NA,1,17,9,26,37,26,1,0,24,13,3,11,41,13,540,60:00,20,30,0,0,0,0,0,23,28,0.821,NA,1,20,9,29,78,50,1,0,49,8,4,30,41,3,120,60:00,17,9,0,0,0,0,0,14,15,0.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-05,LIU Sharks,Saint Joseph's,Away,FALSE,11,19,NA,1,11,4,15,28,16,1,0,24,21,11,10,34,7,390,60:00,19,13,0,0,0,0,0,21,24,0.875,NA,1,19,15,34,45,32,2,0,45,13,16,24,34,1,60,60:00,11,5,0,0,0,0,0,15,18,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-06,Lafayette Leopards,VMI,Home,FALSE,12,13,NA,1,12,9,21,30,18,0,0,37,19,8,13,29,3,120,60:00,13,14,0,0,0,0,0,17,21,0.81,NA,1,13,9,22,44,27,0,0,43,15,14,16,29,1,30,60:00,12,6,0,0,0,0,0,13,20,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,Lafayette Leopards,Fairfield,Away,FALSE,11,13,NA,1,11,2,13,41,26,0,0,31,15,8,8,27,2,90,60:00,13,14,0,0,0,0,0,21,27,0.778,NA,1,13,7,20,46,27,2,0,34,15,11,19,27,4,180,60:00,11,15,0,0,0,0,0,18,22,0.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-13,Lafayette Leopards,Loyola Maryland,Away,FALSE,6,16,NA,1,6,2,8,23,11,0,0,28,23,4,10,25,4,210,60:00,16,19,0,0,0,0,0,17,22,0.773,NA,1,16,8,24,57,35,2,0,39,11,13,15,25,5,180,60:00,6,5,0,0,0,0,0,17,20,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,Lafayette Leopards,Drexel,Away,FALSE,8,24,NA,1,8,5,13,34,16,1,0,26,27,9,18,35,1,60,60:00,24,8,0,0,0,0,0,16,19,0.842,NA,1,24,16,40,49,32,1,1,39,19,18,17,35,5,240,60:00,8,8,0,0,0,0,0,19,24,0.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27,Lafayette Leopards,Boston U.,Home,FALSE,9,13,NA,1,9,5,14,40,25,0,0,42,19,13,15,26,0,0,60:00,13,15,0,0,0,0,0,17,20,0.85,NA,1,13,7,20,38,28,0,0,37,21,11,11,26,2,120,60:00,9,16,0,0,0,0,0,21,29,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-04,Lafayette Leopards,Holy Cross,Away,FALSE,7,10,NA,1,7,5,12,27,18,0,0,20,18,12,10,20,4,240,60:00,10,9,0,0,0,0,0,19,24,0.792,NA,1,10,9,19,34,19,3,0,23,19,12,10,20,1,60,60:00,7,11,0,0,0,0,0,19,22,0.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-10,Lafayette Leopards,Bucknell,Away,FALSE,6,14,NA,1,6,3,9,41,21,2,0,23,21,7,11,24,2,60,60:00,14,16,0,0,0,0,0,16,25,0.64,NA,1,14,9,23,53,30,2,0,43,15,16,13,24,8,360,60:00,6,15,0,0,0,0,0,20,25,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-16,Lafayette Leopards,Lehigh,Home,FALSE,11,18,NA,1,11,5,16,33,23,2,0,26,7,6,7,33,2,90,60:00,18,15,0,0,0,0,0,17,19,0.895,NA,1,18,9,27,47,33,0,0,45,13,6,26,33,3,150,60:00,11,12,0,0,0,0,0,20,22,0.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-18,Lafayette Leopards,Lehigh,Away,FALSE,11,14,NA,1,11,6,17,28,21,2,0,31,11,6,4,29,4,150,60:00,14,14,0,0,0,0,0,17,21,0.81,NA,1,14,8,22,48,28,1,0,40,14,7,25,29,6,270,60:00,11,10,0,0,0,0,0,15,17,0.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-24,Lafayette Leopards,Loyola Maryland,Home,FALSE,7,11,NA,1,7,4,11,25,16,0,0,36,18,7,14,22,2,90,60:00,11,8,0,0,0,0,0,18,21,0.857,NA,1,11,7,18,36,19,0,0,33,16,12,8,22,2,90,60:00,7,9,0,0,0,0,0,23,24,0.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-01,Lafayette Leopards,Navy,Home,FALSE,10,14,NA,1,10,2,12,41,24,0,0,24,10,5,11,26,1,120,60:00,14,8,0,0,0,0,0,17,17,1,NA,1,14,6,20,34,22,0,0,37,14,4,15,26,1,30,60:00,10,14,0,0,0,0,0,19,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-27,Lehigh Mountain Hawks,NJIT,Home,FALSE,24,10,NA,1,24,15,39,54,38,3,0,44,8,8,22,37,5,240,60:00,10,10,0,0,0,0,0,19,22,0.864,NA,1,10,5,15,34,20,3,0,29,13,5,15,37,6,270,60:00,24,14,0,0,0,0,0,11,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-06,Lehigh Mountain Hawks,Loyola Maryland,Home,FALSE,10,6,NA,1,10,4,14,46,21,0,0,49,16,11,16,19,3,150,60:00,6,17,0,0,0,0,0,16,18,0.889,NA,1,6,4,10,29,23,0,0,23,12,7,3,19,4,210,60:00,10,11,0,0,0,0,0,20,24,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-14,Lehigh Mountain Hawks,Bucknell,Away,FALSE,18,6,NA,1,18,14,32,50,33,2,0,52,16,12,19,29,4,120,60:00,6,15,0,0,0,0,0,18,21,0.857,NA,1,6,5,11,38,21,0,0,20,15,7,10,29,8,390,60:00,18,15,0,0,0,0,0,15,19,0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-28,Lehigh Mountain Hawks,Colgate,Away,FALSE,15,10,NA,1,15,5,20,41,28,1,0,29,14,3,20,29,3,180,60:00,10,9,0,0,0,0,0,13,17,0.765,NA,1,10,3,13,35,19,2,0,29,19,7,9,29,2,60,60:00,15,13,0,0,0,0,0,12,16,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-03,Lehigh Mountain Hawks,Army West Point,Home,FALSE,13,12,NA,1,13,7,20,40,24,2,0,51,21,9,23,27,4,210,60:00,12,10,0,0,0,0,0,10,14,0.714,NA,1,12,5,17,41,22,2,0,33,16,10,4,27,2,90,60:00,13,11,0,0,0,0,0,13,17,0.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-10,Lehigh Mountain Hawks,Navy,Home,FALSE,13,7,NA,1,13,11,24,55,28,2,0,42,11,4,18,23,3,150,60:00,7,14,0,0,0,0,0,14,15,0.933,NA,1,7,4,11,36,21,1,0,25,10,2,5,23,6,330,60:00,13,15,0,0,0,0,0,17,22,0.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-16,Lehigh Mountain Hawks,Lafayette,Away,FALSE,18,11,NA,1,18,9,27,47,33,0,0,45,13,6,26,33,3,150,60:00,11,12,0,0,0,0,0,20,22,0.909,NA,1,11,5,16,33,23,2,0,26,7,6,7,33,2,90,60:00,18,15,0,0,0,0,0,17,19,0.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-18,Lehigh Mountain Hawks,Lafayette,Home,FALSE,14,11,NA,1,14,8,22,48,28,1,0,40,14,7,25,29,6,270,60:00,11,10,0,0,0,0,0,15,17,0.882,NA,1,11,6,17,28,21,2,0,31,11,6,4,29,4,150,60:00,14,14,0,0,0,0,0,17,21,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-24,Lehigh Mountain Hawks,Bucknell,Home,FALSE,18,12,NA,1,18,16,34,44,31,2,1,43,14,8,24,33,4,210,60:00,12,12,0,0,0,0,0,16,21,0.762,NA,1,12,9,21,44,24,2,0,27,13,8,9,33,6,270,60:00,18,13,0,0,0,0,0,16,18,0.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-01,Lehigh Mountain Hawks,Villanova,Away,FALSE,8,16,NA,1,8,2,10,41,18,1,0,30,24,5,21,26,5,240,60:00,16,14,0,0,0,0,0,8,15,0.533,NA,1,16,10,26,43,30,3,0,24,14,15,5,26,5,210,60:00,8,10,0,0,0,0,0,17,20,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-07,Lehigh Mountain Hawks,Colgate,Home,FALSE,13,9,NA,1,13,8,21,38,21,1,0,47,23,8,18,26,1,60,60:00,9,9,0,0,0,0,0,20,26,0.769,NA,1,9,7,16,35,18,0,0,36,16,9,8,26,1,60,60:00,13,8,0,0,0,0,0,16,17,0.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-15,Lehigh Mountain Hawks,"Rutgers Charlottesville, Va.",Away,FALSE,5,12,NA,1,5,4,9,35,22,0,0,31,14,6,16,21,1,60,60:00,12,17,0,0,0,0,0,19,20,0.95,NA,1,12,7,19,42,29,1,0,30,12,10,5,21,3,90,60:00,5,17,0,0,0,0,0,25,27,0.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-14,Loyola Maryland Greyhounds,Richmond,Away,FALSE,8,7,1,1,8,5,13,36,20,0,0,28,19,11,10,17,2,60,61:01,7,10,0,0,0,0,0,25,27,0.926,1,1,7,3,10,32,17,2,0,26,18,12,7,17,3,150,61:01,8,12,0,0,0,0,0,26,27,0.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-20,Loyola Maryland Greyhounds,Virginia,Home,FALSE,12,15,NA,1,12,5,17,46,21,1,0,36,14,7,14,31,0,0,60:00,15,10,0,0,0,0,0,17,20,0.85,NA,1,15,3,18,50,25,0,0,26,11,4,17,31,4,180,60:00,12,9,0,0,0,0,0,14,16,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-27,Loyola Maryland Greyhounds,Utah,Home,FALSE,20,8,NA,1,20,11,31,49,27,2,0,31,13,10,15,31,4,180,60:00,8,7,0,0,0,0,0,22,24,0.917,NA,1,8,4,12,30,15,1,0,23,15,3,16,31,4,150,60:00,20,7,0,0,0,0,0,13,15,0.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-06,Loyola Maryland Greyhounds,Lehigh,Away,FALSE,6,10,NA,1,6,4,10,29,23,0,0,23,12,7,3,19,4,210,60:00,10,11,0,0,0,0,0,20,24,0.833,NA,1,10,4,14,46,21,0,0,49,16,11,16,19,3,150,60:00,6,17,0,0,0,0,0,16,18,0.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-13,Loyola Maryland Greyhounds,Lafayette,Home,FALSE,16,6,NA,1,16,8,24,57,35,2,0,39,11,13,15,25,5,180,60:00,6,5,0,0,0,0,0,17,20,0.85,NA,1,6,2,8,23,11,0,0,28,23,4,10,25,4,210,60:00,16,19,0,0,0,0,0,17,22,0.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-20,Loyola Maryland Greyhounds,Bucknell,Home,FALSE,24,10,NA,1,24,20,44,51,33,3,0,44,11,10,22,37,3,150,60:00,10,13,0,0,0,0,0,20,22,0.909,NA,1,10,8,18,37,23,2,0,37,15,6,15,37,6,300,60:00,24,9,0,0,0,0,0,10,13,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27,Loyola Maryland Greyhounds,Towson,Away,FALSE,6,7,1,1,6,2,8,34,14,1,0,27,16,6,12,16,5,270,62:41,7,8,0,0,0,0,0,15,16,0.938,NA,1,7,1,8,38,15,1,0,28,13,2,4,16,3,120,62:41,6,8,0,0,0,0,0,18,24,0.75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-03,Loyola Maryland Greyhounds,Navy,Away,FALSE,14,10,NA,1,14,9,23,40,27,0,0,40,20,5,19,28,2,120,60:00,10,12,0,0,0,0,0,19,23,0.826,NA,1,10,7,17,40,22,0,0,36,12,8,9,28,4,120,60:00,14,13,0,0,0,0,0,21,22,0.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-10,Loyola Maryland Greyhounds,Army West Point,Home,FALSE,7,12,NA,1,7,4,11,45,23,2,0,39,11,8,16,23,2,90,60:00,12,6,0,0,0,0,0,18,18,1,NA,1,12,4,16,35,18,0,0,26,15,5,7,23,3,150,60:00,7,16,0,0,0,0,0,21,23,0.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-17,Loyola Maryland Greyhounds,Navy,Home,FALSE,12,14,NA,1,12,6,18,42,27,2,0,45,15,9,13,29,4,180,60:00,14,13,0,0,0,0,0,19,21,0.905,NA,1,14,10,24,42,27,4,0,39,18,9,16,29,3,210,60:00,12,15,0,0,0,0,0,18,19,0.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-24,Loyola Maryland Greyhounds,Lafayette,Away,FALSE,11,7,NA,1,11,7,18,36,19,0,0,33,16,12,8,22,2,90,60:00,7,9,0,0,0,0,0,23,24,0.958,NA,1,7,4,11,25,16,0,0,36,18,7,14,22,2,90,60:00,11,8,0,0,0,0,0,18,21,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-29,Loyola Maryland Greyhounds,Georgetown,Home,FALSE,11,9,NA,1,11,6,17,38,23,1,0,26,15,10,12,24,6,240,60:00,9,13,0,0,0,0,0,20,22,0.909,NA,1,9,8,17,39,22,2,0,37,18,4,12,24,5,240,60:00,11,12,0,0,0,0,0,20,22,0.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
