season,team,team_id,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,goals,assists,points,shots,sog,ct,ncaa_id,fouls,ground_balls,turnovers,freepos_shots,freepos_goals,rc,yc,gc,draw_controls
2025,Old Dominion,523,6.0,Ella Bowen,Ella Bowen,Ella,Bowen,So,ATT,16.0,4.0,16.0,3.0,19.0,34.0,31.0,2.0,8766636,3.0,5.0,13.0,8.0,3.0,,,3.0,1.0
2025,Old Dominion,523,18.0,Payton Kisling,Payton Kisling,Payton,Kisling,Sr,ATT,16.0,16.0,,,0.0,1.0,1.0,16.0,8770580,22.0,16.0,11.0,,,,5.0,4.0,39.0
2025,Old Dominion,523,42.0,Audrey Beck,Audrey Beck,Audrey,Beck,So,D,4.0,0.0,,,0.0,,,2.0,8766401,,1.0,1.0,,,,,1.0,
2025,Old Dominion,523,44.0,Addy Gilbertson,Addy Gilbertson,Addy,Gilbertson,So,D,2.0,0.0,,,0.0,,,,8772818,,,,,,,,,
2025,Old Dominion,523,29.0,Callie Culhane,Callie Culhane,Callie,Culhane,Sr,M,17.0,16.0,19.0,10.0,29.0,31.0,28.0,4.0,8773766,,9.0,17.0,4.0,3.0,,1.0,4.0,5.0
2025,Old Dominion,523,0.0,McKenzie Raech,McKenzie Raech,McKenzie,Raech,Sr,D,17.0,17.0,,,0.0,1.0,,16.0,8781785,32.0,25.0,13.0,,,,3.0,6.0,54.0
2025,Old Dominion,523,40.0,Katie Pfeiler,Katie Pfeiler,Katie,Pfeiler,So,M,13.0,1.0,9.0,,9.0,22.0,17.0,2.0,8783130,1.0,3.0,4.0,5.0,1.0,,2.0,1.0,1.0
2025,Old Dominion,523,4.0,Megan Hopfensperger,Megan Hopfensperger,Megan,Hopfensperger,So,ATT,14.0,8.0,6.0,8.0,14.0,22.0,15.0,4.0,8782142,2.0,8.0,12.0,,,,2.0,,1.0
2025,Old Dominion,523,9.0,Kylie O'Donnell,Kylie O'Donnell,Kylie,O'Donnell,So,ATT,14.0,0.0,7.0,1.0,8.0,16.0,11.0,1.0,8781112,,1.0,5.0,1.0,1.0,,,,
2025,Old Dominion,523,7.0,Brooke Frishman,Brooke Frishman,Brooke,Frishman,So,M,9.0,0.0,1.0,,1.0,2.0,2.0,3.0,8783515,2.0,2.0,1.0,2.0,1.0,,,,3.0
2025,Old Dominion,523,11.0,Gracyn Roth,Gracyn Roth,Gracyn,Roth,Sr,D,17.0,17.0,1.0,,1.0,3.0,2.0,16.0,8781393,26.0,17.0,9.0,,,,7.0,5.0,
2025,Old Dominion,523,20.0,Corryn Jones,Corryn Jones,Corryn,Jones,Sr,ATT,6.0,2.0,4.0,3.0,7.0,6.0,5.0,,8781432,,,4.0,,,,,,
2025,Old Dominion,523,25.0,Delaney Turner,Delaney Turner,Delaney,Turner,Jr,ATT,3.0,0.0,1.0,,1.0,1.0,1.0,1.0,8782716,,,,,,,,,
2025,Old Dominion,523,24.0,Maddie Sharkey,Maddie Sharkey,Maddie,Sharkey,So,M,10.0,0.0,4.0,,4.0,8.0,5.0,1.0,8775186,4.0,1.0,3.0,2.0,1.0,,,1.0,
2025,Old Dominion,523,1.0,Julianna Trujillo,Julianna Trujillo,Julianna,Trujillo,Sr,D,10.0,3.0,,,0.0,,,2.0,8775196,8.0,3.0,3.0,,,,2.0,2.0,
2025,Old Dominion,523,21.0,Brynn Bowen,Brynn Bowen,Brynn,Bowen,Jr,GK,17.0,17.0,,,0.0,,,12.0,8779013,5.0,38.0,9.0,,,,1.0,,
2025,Old Dominion,523,15.0,Annalynn Pompetti,Annalynn Pompetti,Annalynn,Pompetti,Jr,ATT,14.0,3.0,5.0,3.0,8.0,12.0,10.0,4.0,8774989,3.0,3.0,8.0,4.0,1.0,,,1.0,2.0
2025,Old Dominion,523,16.0,EmmaClaire Seaney,EmmaClaire Seaney,EmmaClaire,Seaney,So,M,6.0,0.0,1.0,,1.0,4.0,3.0,1.0,9296503,2.0,1.0,4.0,,,,,,
2025,Old Dominion,523,32.0,Kiki Fauria,Kiki Fauria,Kiki,Fauria,Fr,D,2.0,0.0,,,0.0,,,,9103575,1.0,1.0,,,,,1.0,2.0,
2025,Old Dominion,523,34.0,Kayleigh Flanegan,Kayleigh Flanegan,Kayleigh,Flanegan,Jr,M,12.0,6.0,3.0,1.0,4.0,8.0,7.0,,9103578,1.0,1.0,8.0,4.0,1.0,,,,
2025,Old Dominion,523,13.0,Eleni Yates,Eleni Yates,Eleni,Yates,Fr,ATT,7.0,4.0,3.0,,3.0,8.0,5.0,,9103556,1.0,1.0,2.0,4.0,1.0,,,,
2025,Old Dominion,523,8.0,Sylvia Mayo,Sylvia Mayo,Sylvia,Mayo,Fr,M,9.0,3.0,10.0,,10.0,22.0,16.0,3.0,9103545,2.0,4.0,14.0,7.0,4.0,,1.0,1.0,2.0
2025,Old Dominion,523,12.0,Alex Kulinski,Alex Kulinski,Alex,Kulinski,Jr,M,16.0,16.0,27.0,6.0,33.0,43.0,32.0,12.0,9103551,11.0,16.0,19.0,8.0,5.0,,1.0,1.0,1.0
2025,Old Dominion,523,55.0,Sarah Murrell,Sarah Murrell,Sarah,Murrell,Fr,M,17.0,17.0,43.0,5.0,48.0,97.0,72.0,13.0,9103579,15.0,18.0,27.0,28.0,15.0,,,1.0,80.0
2025,Old Dominion,523,17.0,Ary Branch,Ary Branch,Ary,Branch,Fr,D,7.0,0.0,,,0.0,,,1.0,9103564,1.0,2.0,1.0,,,,1.0,,
2025,Old Dominion,523,88.0,Maggie Metz,Maggie Metz,Maggie,Metz,Fr,ATT,3.0,0.0,,,0.0,,,,9103580,1.0,,,,,,,2.0,
2025,Old Dominion,523,14.0,Anna Westervelt,Anna Westervelt,Anna,Westervelt,Fr,D,16.0,9.0,,,0.0,,,10.0,9103559,14.0,10.0,6.0,,,,3.0,,
2025,Old Dominion,523,23.0,Olivia Scott,Olivia Scott,Olivia,Scott,Jr,D,15.0,2.0,,,0.0,,,2.0,9103567,13.0,1.0,,,,,1.0,1.0,3.0
2025,Old Dominion,523,5.0,Julia Butler,Julia Butler,Julia,Butler,Fr,M,12.0,0.0,4.0,,4.0,12.0,6.0,3.0,9103543,2.0,5.0,6.0,6.0,1.0,,,4.0,2.0
2025,Old Dominion,523,10.0,Ashley Greene,Ashley Greene,Ashley,Greene,Fr,ATT,1.0,0.0,,,0.0,,,,9103548,,,,,,,,,
2025,Old Dominion,523,2.0,Lydia Laney,Lydia Laney,Lydia,Laney,So,M,14.0,10.0,4.0,9.0,13.0,16.0,10.0,2.0,9103539,8.0,6.0,13.0,3.0,1.0,,4.0,3.0,2.0
2025,Old Dominion,523,27.0,Peyton Marohl,Peyton Marohl,Peyton,Marohl,Fr,ATT,5.0,0.0,1.0,,1.0,2.0,2.0,,9103571,,,2.0,1.0,,,,1.0,
2025,Old Dominion,523,3.0,Jules Mills,Jules Mills,Jules,Mills,Fr,ATT,1.0,0.0,,,0.0,,,,9103542,,,,,,,,,
2025,Old Dominion,523,22.0,Skyler Weber,Skyler Weber,Skyler,Weber,Sr,D,17.0,17.0,,,0.0,3.0,3.0,10.0,9088163,18.0,17.0,3.0,,,,3.0,1.0,
2025,Old Dominion,523,77.0,Hannah Shaddock,Hannah Shaddock,Hannah,Shaddock,Jr,GK,9.0,0.0,,,0.0,,,1.0,9088165,,5.0,3.0,,,,,,
2025,Oregon,529,77.0,Alex Matsuoka,Alex Matsuoka,Alex,Matsuoka,Sr,D,16.0,16.0,5.0,3.0,8.0,12.0,10.0,6.0,8770195,15.0,8.0,7.0,4.0,2.0,,5.0,4.0,2.0
2025,Oregon,529,24.0,McKenna Cunnington,McKenna Cunnington,McKenna,Cunnington,So,M,16.0,16.0,,,0.0,,,4.0,8770251,5.0,15.0,3.0,,,,3.0,,2.0
2025,Oregon,529,20.0,Emma Ing,Emma Ing,Emma,Ing,Sr,M,16.0,16.0,12.0,9.0,21.0,28.0,21.0,1.0,8769083,1.0,8.0,22.0,9.0,5.0,,1.0,,1.0
2025,Oregon,529,19.0,Jenae Sperling,Jenae Sperling,Jenae,Sperling,Jr,M,16.0,16.0,11.0,7.0,18.0,35.0,20.0,5.0,8772464,5.0,14.0,20.0,6.0,4.0,,2.0,1.0,2.0
2025,Oregon,529,1.0,Rachel Pallo,Rachel Pallo,Rachel,Pallo,Jr,M,16.0,16.0,11.0,2.0,13.0,30.0,20.0,14.0,8772594,7.0,27.0,14.0,6.0,3.0,,1.0,6.0,91.0
2025,Oregon,529,25.0,Lyla Hurley,Lyla Hurley,Lyla,Hurley,So,ATT,16.0,4.0,17.0,11.0,28.0,39.0,24.0,2.0,8767772,3.0,2.0,31.0,7.0,2.0,,1.0,2.0,
2025,Oregon,529,30.0,Anna Simmons,Anna Simmons,Anna,Simmons,Jr,M,16.0,16.0,33.0,3.0,36.0,67.0,44.0,18.0,8773790,17.0,23.0,22.0,10.0,3.0,,6.0,4.0,30.0
2025,Oregon,529,9.0,Kylee Manser,Kylee Manser,Kylee,Manser,Sr,M,10.0,1.0,4.0,1.0,5.0,14.0,10.0,,8772024,1.0,3.0,5.0,2.0,,,,,
2025,Oregon,529,23.0,Lexi Jenkins,Lexi Jenkins,Lexi,Jenkins,So,M,16.0,16.0,,,0.0,,,14.0,8773215,26.0,20.0,8.0,,,,4.0,3.0,36.0
2025,Oregon,529,37.0,Paige Crowther,Paige Crowther,Paige,Crowther,Sr,GK,15.0,14.0,,,0.0,,,5.0,8779740,1.0,29.0,3.0,,,,,,
2025,Oregon,529,28.0,Carly Coopman,Carly Coopman,Carly,Coopman,So,D,2.0,0.0,,,0.0,,,,8782663,1.0,,,,,,,,
2025,Oregon,529,22.0,Jadyn Laing,Jadyn Laing,Jadyn,Laing,Jr,M,16.0,10.0,,,0.0,,,10.0,8775371,9.0,19.0,6.0,,,,2.0,1.0,
2025,Oregon,529,12.0,Gabby Santucci,Gabby Santucci,Gabby,Santucci,So,M,6.0,3.0,15.0,,15.0,28.0,22.0,,8777476,,2.0,11.0,3.0,3.0,,,,4.0
2025,Oregon,529,27.0,Riley Taylor,Riley Taylor,Riley,Taylor,Sr,ATT,1.0,0.0,,,0.0,,,,8775816,,,,,,,,,
2025,Oregon,529,15.0,Avery Young,Avery Young,Avery,Young,So,M,4.0,4.0,8.0,3.0,11.0,22.0,16.0,1.0,8775993,,4.0,7.0,4.0,2.0,,,,4.0
2025,Oregon,529,8.0,Ella Lewandowski,Ella Lewandowski,Ella,Lewandowski,Fr,D,14.0,9.0,,,0.0,,,4.0,9093443,2.0,9.0,5.0,,,,,,
2025,Oregon,529,16.0,Kate Shields,Kate Shields,Kate,Shields,Fr,GK,7.0,1.0,,,0.0,,,,9093446,1.0,6.0,2.0,,,,,,
2025,Oregon,529,17.0,Kristiana Strtak,Kristiana Strtak,Kristiana,Strtak,Sr,ATT,12.0,0.0,1.0,,1.0,4.0,3.0,1.0,9093432,1.0,,1.0,,,,,1.0,18.0
2025,Oregon,529,4.0,Abbey Gicewicz,Abbey Gicewicz,Abbey,Gicewicz,Sr,D,3.0,3.0,,,0.0,,,1.0,9093440,,1.0,1.0,,,,,,
2025,Oregon,529,5.0,Hazel Baker,Hazel Baker,Hazel,Baker,Fr,M,15.0,2.0,1.0,2.0,3.0,6.0,5.0,3.0,9093428,8.0,2.0,8.0,2.0,1.0,,1.0,2.0,1.0
2025,Oregon,529,14.0,Madysyn Sweeney,Madysyn Sweeney,Madysyn,Sweeney,Sr,M,11.0,11.0,2.0,,2.0,11.0,10.0,1.0,9093431,1.0,3.0,5.0,,,,,,1.0
2025,Oregon,529,45.0,Cassidy Eckert,Cassidy Eckert,Cassidy,Eckert,Sr,GK,6.0,1.0,,,0.0,,,1.0,9093434,,3.0,,,,,,,
2025,Oregon,529,7.0,Liv Kozitza,Liv Kozitza,Liv,Kozitza,Fr,M,16.0,1.0,10.0,,10.0,37.0,28.0,3.0,9093442,6.0,16.0,16.0,8.0,3.0,,2.0,1.0,3.0
2025,Oregon,529,10.0,Reilly Cormier,Reilly Cormier,Reilly,Cormier,Fr,ATT,6.0,0.0,1.0,,1.0,2.0,2.0,,9093444,,,2.0,,,,,,
2025,Oregon,529,11.0,Bri Carrasquillo,Bri Carrasquillo,Bri,Carrasquillo,Sr,ATT,16.0,16.0,40.0,10.0,50.0,85.0,57.0,9.0,9093426,4.0,15.0,34.0,19.0,12.0,,,1.0,20.0
2025,Oregon,529,21.0,Lilly Fortin,Lilly Fortin,Lilly,Fortin,Fr,ATT,3.0,0.0,,,0.0,2.0,1.0,,9093449,,,,1.0,,,,,
2025,Oregon,529,2.0,Audrey Thompson,Audrey Thompson,Audrey,Thompson,Fr,M,5.0,0.0,1.0,,1.0,3.0,3.0,1.0,9093427,1.0,3.0,,,,,1.0,,
2025,Oregon,529,18.0,Shea Stone,Shea Stone,Shea,Stone,Fr,D,5.0,0.0,,,0.0,,,1.0,9093448,1.0,3.0,1.0,,,,,,
2025,Penn,540,5.0,Catherine Berkery,Catherine Berkery,Catherine,Berkery,So,ATT,19.0,18.0,41.0,21.0,62.0,81.0,55.0,1.0,8772519,10.0,8.0,27.0,4.0,2.0,,3.0,8.0,
2025,Penn,540,22.0,Gracie Smith,Gracie Smith,Gracie,Smith,Sr,M,19.0,19.0,24.0,10.0,34.0,49.0,31.0,16.0,8770432,30.0,30.0,17.0,9.0,6.0,,3.0,2.0,21.0
2025,Penn,540,11.0,Natasha Gorriaran,Natasha Gorriaran,Natasha,Gorriaran,Sr,M,19.0,19.0,,3.0,3.0,3.0,3.0,28.0,8769221,25.0,42.0,17.0,1.0,,,5.0,5.0,63.0
2025,Penn,540,29.0,Regan O'Brien,Regan O'Brien,Regan,O'Brien,So,ATT,16.0,3.0,15.0,6.0,21.0,46.0,38.0,2.0,8772655,2.0,12.0,12.0,7.0,3.0,,,2.0,
2025,Penn,540,33.0,Caitlin Noack,Caitlin Noack,Caitlin,Noack,Jr,GK,3.0,2.0,,,0.0,,,,8773771,,1.0,,,,,,,
2025,Penn,540,10.0,Patricia Columbia-Walsh,Patricia Columbia-Walsh,Patricia,Columbia-Walsh,Jr,ATT,10.0,0.0,11.0,8.0,19.0,15.0,13.0,,8768552,,2.0,11.0,7.0,6.0,,,,
2025,Penn,540,30.0,Alex Glomb,Alex Glomb,Alex,Glomb,So,M,2.0,0.0,,,0.0,2.0,1.0,,8782825,,,,,,,,,
2025,Penn,540,14.0,Erika Chung,Erika Chung,Erika,Chung,Sr,ATT,19.0,19.0,12.0,46.0,58.0,28.0,19.0,3.0,8781825,1.0,14.0,30.0,5.0,,,,,
2025,Penn,540,34.0,Natasha Yajadda,Natasha Yajadda,Natasha,Yajadda,Jr,D,19.0,19.0,,,0.0,1.0,,23.0,8780559,17.0,27.0,4.0,,,,4.0,,1.0
2025,Penn,540,12.0,Grace Matter,Grace Matter,Grace,Matter,So,D,1.0,0.0,,,0.0,1.0,1.0,,8781953,,,,1.0,,,,,
2025,Penn,540,21.0,Clare Ruff,Clare Ruff,Clare,Ruff,So,D,19.0,19.0,,,0.0,,,10.0,8780844,10.0,32.0,5.0,,,,,1.0,1.0
2025,Penn,540,40.0,Bella Kehoe,Bella Kehoe,Bella,Kehoe,Sr,M,1.0,0.0,,,0.0,,,1.0,8783374,,1.0,,,,,,,
2025,Penn,540,32.0,Erin Sullivan,Erin Sullivan,Erin,Sullivan,Sr,M,1.0,0.0,,,0.0,2.0,,,8782194,,,,,,,,,
2025,Penn,540,8.0,Anna Brandt,Anna Brandt,Anna,Brandt,Sr,M,19.0,19.0,68.0,3.0,71.0,179.0,124.0,28.0,8781113,14.0,60.0,28.0,25.0,11.0,,2.0,1.0,48.0
2025,Penn,540,3.0,Sarah Kelley,Sarah Kelley,Sarah,Kelley,Fr,M,18.0,0.0,6.0,3.0,9.0,19.0,14.0,3.0,9114430,5.0,7.0,11.0,5.0,1.0,,1.0,,1.0
2025,Penn,540,99.0,Orly Sedransk,Orly Sedransk,Orly,Sedransk,Fr,GK,19.0,18.0,,,0.0,,,3.0,9114446,1.0,17.0,10.0,,,,,,
2025,Penn,540,27.0,Mae Zaremba,Mae Zaremba,Mae,Zaremba,Fr,ATT,5.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,9114456,1.0,3.0,3.0,,,,,2.0,
2025,Penn,540,7.0,Paige Lipman,Paige Lipman,Paige,Lipman,Sr,ATT,14.0,4.0,5.0,3.0,8.0,13.0,8.0,,8782449,,2.0,11.0,4.0,2.0,,,2.0,
2025,Penn,540,26.0,Maggie Bankowski,Maggie Bankowski,Maggie,Bankowski,So,M,19.0,19.0,,,0.0,,,5.0,8779568,9.0,7.0,9.0,,,,1.0,2.0,111.0
2025,Penn,540,24.0,Keeley Block,Keeley Block,Keeley,Block,Sr,ATT,19.0,19.0,42.0,23.0,65.0,97.0,64.0,4.0,8776916,1.0,8.0,31.0,18.0,7.0,,2.0,2.0,
2025,Penn,540,17.0,Grace Lillis,Grace Lillis,Grace,Lillis,Sr,M,19.0,19.0,,,0.0,1.0,1.0,12.0,8778868,24.0,32.0,10.0,,,,2.0,,
2025,Penn,540,19.0,Eden Welch,Eden Welch,Eden,Welch,So,M,10.0,0.0,8.0,,8.0,19.0,17.0,,8774463,2.0,2.0,10.0,1.0,,,1.0,,
2025,Penn,540,36.0,Lela Greene,Lela Greene,Lela,Greene,Fr,,19.0,0.0,7.0,2.0,9.0,21.0,15.0,5.0,9301719,6.0,5.0,9.0,2.0,1.0,,,,
2025,Penn,540,4.0,Meryl Docking,Meryl Docking,Meryl,Docking,Fr,M,8.0,0.0,5.0,,5.0,13.0,10.0,,9114413,,5.0,3.0,,,,,2.0,
2025,Penn,540,15.0,Lellie King,Lellie King,Lellie,King,Fr,M,16.0,9.0,,,0.0,,,2.0,9114432,8.0,3.0,3.0,,,,,,1.0
2025,Penn,540,23.0,Caroline Marotta,Caroline Marotta,Caroline,Marotta,Fr,M,8.0,0.0,1.0,,1.0,1.0,1.0,,9114436,,1.0,4.0,,,,,,
2025,Penn,540,6.0,Kate Stanton,Kate Stanton,Kate,Stanton,Fr,M,3.0,0.0,1.0,,1.0,2.0,1.0,,9114450,,,2.0,,,,,,
2025,Penn,540,2.0,Liv Comerford,Liv Comerford,Liv,Comerford,Fr,D,6.0,1.0,,,0.0,,,,9114406,2.0,3.0,,,,,,,
2025,Penn,540,9.0,Joise Goldman,Joise Goldman,Joise,Goldman,Fr,,4.0,0.0,,,0.0,,,,9114415,,,,,,,,,
2025,Penn St.,539,14.0,Elise Smigiel,Elise Smigiel,Elise,Smigiel,Jr,ATT,16.0,7.0,13.0,4.0,17.0,26.0,20.0,,8765679,4.0,4.0,11.0,2.0,2.0,,1.0,1.0,
2025,Penn St.,539,26.0,Kate Dougherty,Kate Dougherty,Kate,Dougherty,Sr,D,16.0,16.0,,,0.0,,,14.0,8765702,29.0,14.0,2.0,,,,1.0,1.0,4.0
2025,Penn St.,539,28.0,Maddie Greco,Maddie Greco,Maddie,Greco,Jr,M,9.0,0.0,1.0,1.0,2.0,4.0,4.0,1.0,8772439,3.0,5.0,1.0,3.0,1.0,,1.0,,6.0
2025,Penn St.,539,1.0,Brooke Hoss,Brooke Hoss,Brooke,Hoss,Sr,ATT,16.0,12.0,26.0,4.0,30.0,57.0,38.0,1.0,8765763,5.0,5.0,27.0,16.0,6.0,,3.0,,
2025,Penn St.,539,12.0,Payton Wainman,Payton Wainman,Payton,Wainman,Jr,ATT,13.0,7.0,8.0,7.0,15.0,17.0,13.0,3.0,8765916,3.0,16.0,18.0,4.0,4.0,,,4.0,1.0
2025,Penn St.,539,5.0,Lauren Tinson,Lauren Tinson,Lauren,Tinson,Jr,D,10.0,8.0,,,0.0,,,5.0,8773519,7.0,9.0,2.0,,,,2.0,1.0,
2025,Penn St.,539,32.0,Kelly MacKinney,Kelly MacKinney,Kelly,MacKinney,So,ATT,16.0,14.0,12.0,37.0,49.0,41.0,25.0,3.0,8773014,8.0,17.0,51.0,12.0,2.0,,1.0,3.0,
2025,Penn St.,539,35.0,Minka Martinez,Minka Martinez,Minka,Martinez,Fr,ATT,1.0,0.0,,2.0,2.0,,,,8771633,,,1.0,,,,,,
2025,Penn St.,539,30.0,Lainey Straub,Lainey Straub,Lainey,Straub,Fr,ATT,1.0,0.0,,,0.0,,,,8771879,,,,,,,,,
2025,Penn St.,539,31.0,Cailin Hetrick,Cailin Hetrick,Cailin,Hetrick,Fr,D,16.0,16.0,,,0.0,,,8.0,8779719,22.0,17.0,7.0,,,,2.0,,
2025,Penn St.,539,7.0,Erika Ho,Erika Ho,Erika,Ho,Jr,ATT,16.0,16.0,46.0,10.0,56.0,108.0,79.0,6.0,8782811,26.0,26.0,39.0,30.0,14.0,,4.0,8.0,112.0
2025,Penn St.,539,23.0,Ally Lipkin,Ally Lipkin,Ally,Lipkin,Sr,ATT,12.0,5.0,6.0,2.0,8.0,13.0,9.0,,8782880,3.0,5.0,9.0,2.0,1.0,,1.0,,1.0
2025,Penn St.,539,13.0,Lauren Saltz,Lauren Saltz,Lauren,Saltz,Sr,M,16.0,16.0,22.0,3.0,25.0,62.0,42.0,6.0,8781722,17.0,21.0,10.0,13.0,6.0,,3.0,,41.0
2025,Penn St.,539,33.0,Sydney Manning,Sydney Manning,Sydney,Manning,So,GK,15.0,12.0,,,0.0,,,4.0,8781767,,20.0,3.0,,,,,,
2025,Penn St.,539,10.0,Maggie Driver,Maggie Driver,Maggie,Driver,So,D,16.0,16.0,,,0.0,1.0,1.0,18.0,8782008,53.0,30.0,5.0,1.0,,,1.0,5.0,1.0
2025,Penn St.,539,11.0,Lilly Spilker,Lilly Spilker,Lilly,Spilker,Fr,D,12.0,8.0,,,0.0,,,16.0,8780876,22.0,9.0,1.0,,,,,1.0,
2025,Penn St.,539,15.0,Emma Kelly,Emma Kelly,Emma,Kelly,Jr,ATT,16.0,13.0,20.0,2.0,22.0,53.0,27.0,12.0,8782513,15.0,24.0,27.0,15.0,8.0,,3.0,1.0,36.0
2025,Penn St.,539,3.0,Ashley Bowan,Ashley Bowan,Ashley,Bowan,Sr,GK,8.0,4.0,,,0.0,,,,8777902,1.0,4.0,,,,,,,
2025,Penn St.,539,16.0,Ellie Hollin,Ellie Hollin,Ellie,Hollin,Sr,D,16.0,16.0,,,0.0,,,23.0,8775528,41.0,31.0,11.0,,,,1.0,,5.0
2025,Penn St.,539,4.0,Evelyn Scallion,Evelyn Scallion,Evelyn,Scallion,Fr,M,2.0,0.0,,,0.0,,,,8778359,,,,,,,,,
2025,Penn St.,539,29.0,Ryan St. Pierre,Ryan St. Pierre,Ryan,St. Pierre,Fr,M,1.0,0.0,,,0.0,,,,8777452,,,,,,,,,
2025,Penn St.,539,22.0,Victoria Tomonto,Victoria Tomonto,Victoria,Tomonto,Fr,ATT,1.0,0.0,,,0.0,,,,9115578,,,1.0,,,,,,
2025,Penn St.,539,18.0,Brooke Long,Brooke Long,Brooke,Long,Fr,M,15.0,0.0,9.0,5.0,14.0,17.0,12.0,4.0,9115547,8.0,13.0,15.0,4.0,4.0,,1.0,1.0,20.0
2025,Penn St.,539,6.0,Delaney Radin,Delaney Radin,Delaney,Radin,Fr,ATT,12.0,2.0,3.0,4.0,7.0,8.0,7.0,1.0,9115554,3.0,7.0,12.0,,,,1.0,1.0,2.0
2025,Penn St.,539,24.0,Maggie Rezza,Maggie Rezza,Maggie,Rezza,Fr,M,16.0,4.0,3.0,1.0,4.0,8.0,8.0,4.0,9115555,9.0,7.0,10.0,3.0,1.0,,1.0,1.0,6.0
2025,Penn St.,539,9.0,Ava Stummer,Ava Stummer,Ava,Stummer,Fr,D,2.0,0.0,,,0.0,,,,9115575,1.0,,,,,,,,
2025,Penn St.,539,34.0,Grace Tullock,Grace Tullock,Grace,Tullock,Fr,ATT,1.0,0.0,,,0.0,,,,9115580,1.0,,,,,,,,
2025,Penn St.,539,36.0,Allie Meyer,Allie Meyer,Allie,Meyer,Fr,M,12.0,0.0,,1.0,1.0,1.0,1.0,1.0,9115552,5.0,3.0,2.0,,,,,,4.0
2025,Penn St.,539,21.0,Porter Rhoades,Porter Rhoades,Porter,Rhoades,Fr,ATT,1.0,0.0,,,0.0,1.0,,,9115557,1.0,,,,,,,,
2025,Penn St.,539,25.0,Ellie Wisch,Ellie Wisch,Ellie,Wisch,Fr,ATT,15.0,0.0,13.0,3.0,16.0,40.0,25.0,2.0,9115583,3.0,6.0,8.0,2.0,,,,1.0,1.0
2025,Penn St.,539,38.0,Lily Strohecker,Lily Strohecker,Lily,Strohecker,So,D,1.0,0.0,,,0.0,,,,9115568,2.0,,,,,,,,
2025,Pittsburgh,545,8.0,Kara Trullender,Kara Trullender,Kara,Trullender,Jr,ATT,16.0,0.0,5.0,10.0,15.0,12.0,10.0,,8766425,5.0,9.0,9.0,4.0,1.0,,,1.0,
2025,Pittsburgh,545,17.0,Christina DeNaples,Christina DeNaples,Christina,DeNaples,Sr,M,7.0,0.0,,,0.0,,,1.0,8772338,7.0,1.0,,,,,,,
2025,Pittsburgh,545,3.0,Natalie Calandra-Ryan,Natalie Calandra-Ryan,Natalie,Calandra-Ryan,Jr,ATT,2.0,0.0,,,0.0,2.0,2.0,1.0,8770584,,,,1.0,,,,,
2025,Pittsburgh,545,14.0,Jill Fenech,Jill Fenech,Jill,Fenech,Sr,M,16.0,16.0,10.0,2.0,12.0,32.0,16.0,24.0,8766101,29.0,21.0,17.0,4.0,2.0,,4.0,7.0,51.0
2025,Pittsburgh,545,10.0,Rachel Familetti,Rachel Familetti,Rachel,Familetti,Sr,D,16.0,16.0,,,0.0,,,14.0,8767015,51.0,27.0,11.0,,,,3.0,,1.0
2025,Pittsburgh,545,7.0,Avery Moon,Avery Moon,Avery,Moon,So,ATT,16.0,8.0,25.0,17.0,42.0,44.0,34.0,5.0,8770746,16.0,12.0,38.0,6.0,3.0,,2.0,4.0,
2025,Pittsburgh,545,33.0,Gracie Kahoun,Gracie Kahoun,Gracie,Kahoun,Jr,D,16.0,16.0,,,0.0,,,17.0,8773533,24.0,8.0,5.0,,,,,,
2025,Pittsburgh,545,9.0,Sydney Naylor,Sydney Naylor,Sydney,Naylor,Sr,ATT,16.0,16.0,29.0,12.0,41.0,69.0,48.0,2.0,8769440,7.0,6.0,27.0,23.0,11.0,,5.0,6.0,1.0
2025,Pittsburgh,545,40.0,Ava Peterson,Ava Peterson,Ava,Peterson,Jr,D,2.0,0.0,,,0.0,,,,8767623,1.0,1.0,,,,,,,
2025,Pittsburgh,545,19.0,Talia Zuco,Talia Zuco,Talia,Zuco,Sr,M,16.0,0.0,7.0,5.0,12.0,19.0,11.0,5.0,8773042,19.0,13.0,26.0,6.0,4.0,,2.0,2.0,13.0
2025,Pittsburgh,545,35.0,Megan Sheridan,Megan Sheridan,Megan,Sheridan,So,D,16.0,16.0,,,0.0,,,23.0,8771857,59.0,24.0,8.0,,,,3.0,2.0,3.0
2025,Pittsburgh,545,29.0,Alexa Carannante,Alexa Carannante,Alexa,Carannante,Jr,D,11.0,1.0,,,0.0,,,,8768490,1.0,2.0,1.0,,,,,,
2025,Pittsburgh,545,18.0,Natalie Voorhees,Natalie Voorhees,Natalie,Voorhees,Sr,D,16.0,16.0,,,0.0,2.0,2.0,23.0,8779773,33.0,38.0,17.0,,,,4.0,,1.0
2025,Pittsburgh,545,34.0,Maggie Long,Maggie Long,Maggie,Long,Jr,M,2.0,0.0,,,0.0,,,1.0,8782795,1.0,1.0,2.0,,,,,,
2025,Pittsburgh,545,30.0,Ava Sumwalt,Ava Sumwalt,Ava,Sumwalt,Jr,M,7.0,0.0,,,0.0,,,,8781912,,1.0,,,,,,,
