Season,Team,jersey,Full Name,Roster Name,First Name,Last Name,Year,Position,Jersey Number,Games Played,Games Started,Goals,Assists,Points,Shots,Shots on Goal,Ground Balls,Turnovers,Caused Turnovers,Faceoffs Won,Faceoffs Taken,NCAA id
2024,Dartmouth,33,Nate Davis,Nate Davis,Nate,Davis,Sr,ATT,33,13,13,18,11,29,81,50,12,23,3,0,0,8204776
2024,Dartmouth,20,Henry Bonnie,Henry Bonnie,Henry,Bonnie,Sr,ATT,20,13,12,19,5,24,72,49,19,11,0,0,0,8207653
2024,Dartmouth,4,Peter Lapina,Peter Lapina,Peter,Lapina,Sr,ATT,4,13,10,7,12,19,40,18,11,22,2,0,0,8207401
2024,Dartmouth,30,Andrew Johnston,Andrew Johnston,Andrew,Johnston,Sr,D,30,13,13,1,0,1,3,2,17,4,9,0,0,8456401
2024,Dartmouth,22,Mitchell Myers,Mitchell Myers,Mitchell,Myers,Sr,FO,22,13,1,2,1,3,4,2,88,9,3,158,279,8456403
2024,Dartmouth,10,Cameron Brown,Cameron Brown,Cameron,Brown,So,M,10,12,5,10,1,11,21,17,11,14,0,0,0,8203134
2024,Dartmouth,46,Ben DiGiovanni,Ben DiGiovanni,Ben,DiGiovanni,Sr,M,46,12,0,0,0,0,5,2,7,3,4,0,0,8204454
2024,Dartmouth,27,Logan Tucker,Logan Tucker,Logan,Tucker,Sr,FO,27,12,0,1,0,1,6,5,7,5,3,1,1,8204488
2024,Dartmouth,47,Mason Morel,Mason Morel,Mason,Morel,Jr,GK,47,10,8,0,0,0,0,0,26,9,3,0,0,8206554
2024,Dartmouth,14,Tommy Rogan,Tommy Rogan,Tommy,Rogan,Sr,ATT,14,8,5,8,3,11,24,16,13,14,1,0,0,8456405
2024,Dartmouth,6,Elliott Fee,Elliott Fee,Elliott,Fee,Fr,ATT,6,8,1,3,4,7,9,6,5,4,0,0,0,8527275
2024,Dartmouth,21,Payton St. Geme,Payton St. Geme,Payton,St.,Sr,ATT,21,7,0,0,0,0,1,1,0,2,0,0,0,8527271
2024,Dartmouth,40,Luke Lowery,Luke Lowery,Luke,Lowery,Fr,D,40,6,0,0,0,0,1,1,8,1,3,0,0,8527279
2024,Dartmouth,2,Eli Goldstein,Eli Goldstein,Eli,Goldstein,Fr,M,2,6,0,1,0,1,1,1,4,0,1,0,0,8527273
2024,Dartmouth,1,Ryan Williamson,Ryan Williamson,Ryan,Williamson,Fr,GK,1,5,4,0,0,0,1,0,7,2,0,0,0,8527272
2024,Dartmouth,29,Zak Oehlerking,Zak Oehlerking,Zak,Oehlerking,So,ATT,29,5,0,0,1,1,1,1,0,2,0,0,0,8211356
2024,Dartmouth,12,Jesse Phelan,Jesse Phelan,Jesse,Phelan,So,D,12,3,0,0,0,0,0,0,3,1,3,0,0,8208845
2024,Dartmouth,16,Hopper Zappitello,Hopper Zappitello,Hopper,Zappitello,Jr,ATT,16,3,3,5,9,14,14,8,6,5,1,0,0,8202543
2024,Dartmouth,28,Max LaTorre,Max LaTorre,Max,LaTorre,So,D,28,3,0,0,0,0,0,0,2,1,2,0,0,8205014
2024,Dartmouth,11,Tyler Ford,Tyler Ford,Tyler,Ford,Jr,ATT,11,2,0,1,0,1,2,2,1,0,0,0,0,8212215
2024,Dartmouth,48,Sean McMahon,Sean McMahon,Sean,McMahon,Fr,M,48,2,0,0,0,0,1,0,2,1,0,0,0,8527281
2024,Dartmouth,41,Michael Mauricio,Michael Mauricio,Michael,Mauricio,Sr,ATT,41,1,0,1,0,1,1,1,0,0,0,0,0,8211382
2024,Dartmouth,3,Sam Cooper,Sam Cooper,Sam,Cooper,So,GK,3,1,1,0,0,0,0,0,1,1,0,0,0,8207630
2024,Dartmouth,44,Holden Deck,Holden Deck,Holden,Deck,Jr,M,44,1,0,0,0,0,0,0,0,1,0,0,0,8208664
2024,Delaware,40,Louie Atkinson,Louie Atkinson,Louie,Atkinson,Fr,D,40,14,14,0,0,0,2,1,12,3,10,0,0,8448641
2024,Delaware,13,Brendan Powers,Brendan Powers,Brendan,Powers,So,M,13,14,14,17,7,24,58,34,13,8,3,0,0,8204756
2024,Delaware,1,JP Ward,JP Ward,JP,Ward,Sr,ATT,1,14,14,26,33,59,82,47,27,29,1,0,0,8202538
2024,Delaware,17,Matt Montgomery,Matt Montgomery,Matt,Montgomery,Sr,D,17,14,14,0,0,0,1,1,15,4,3,0,0,8204689
2024,Delaware,18,Aidan Fritz,Aidan Fritz,Aidan,Fritz,Sr,M,18,14,0,1,1,2,4,1,13,1,5,0,0,8210768
2024,Delaware,15,Kevin Ellington,Kevin Ellington,Kevin,Ellington,Sr,GK,15,14,14,0,0,0,2,1,29,10,7,0,0,8207286
2024,Delaware,34,Hank D'Ambrogi,Hank D'Ambrogi,Hank,D'Ambrogi,So,M,34,14,0,9,3,12,25,18,7,11,1,0,0,8448623
2024,Delaware,26,Tate Wasson,Tate Wasson,Tate,Wasson,Sr,D,26,14,14,0,0,0,0,0,20,4,9,0,0,8448597
2024,Delaware,19,Mike Robinson,Mike Robinson,Mike,Robinson,Sr,ATT,19,14,14,40,15,55,141,75,33,11,5,0,0,8448600
2024,Delaware,27,Reed Kurtz,Reed Kurtz,Reed,Kurtz,Sr,M,27,14,0,0,0,0,0,0,20,5,7,0,0,8448595
2024,Delaware,32,Tyler Owings,Tyler Owings,Tyler,Owings,Fr,M,32,14,1,10,3,13,40,25,7,1,2,0,0,8448636
2024,Delaware,24,Ryder Buell,Ryder Buell,Ryder,Buell,Fr,M,24,14,0,1,0,1,2,2,10,3,5,0,0,8448631
2024,Delaware,4,Nick Jessen,Nick Jessen,Nick,Jessen,Sr,ATT,4,14,10,7,11,18,43,25,5,9,0,0,0,8448594
2024,Delaware,0,John McCurry,John McCurry,John,McCurry,Fr,ATT,0,14,14,27,6,33,109,56,16,21,2,0,0,8448625
2024,Delaware,45,Cam Acchione,Cam Acchione,Cam,Acchione,Sr,M,45,13,13,19,12,31,57,38,13,4,2,0,0,8205443
2024,Delaware,9,Matt Acchione,Matt Acchione,Matt,Acchione,Sr,M,9,13,0,10,3,13,21,13,8,6,3,0,0,8202616
2024,Delaware,37,OJ Morris,OJ Morris,OJ,Morris,Jr,FO,37,13,0,0,0,0,2,2,78,5,1,138,243,8213051
2024,Delaware,16,Patrick Gillin,Patrick Gillin,Patrick,Gillin,So,D,16,13,0,0,1,1,3,1,16,3,10,0,3,8207244
2024,Delaware,46,Jonathan Osmun,Jonathan Osmun,Jonathan,Osmun,Sr,M,46,12,0,0,0,0,0,0,7,4,4,0,0,8211111
2024,Delaware,51,Troon Houlton,Troon Houlton,Troon,Houlton,So,M,51,11,0,0,0,0,0,0,11,3,3,0,0,8206052
2024,Delaware,33,John Scheivert,John Scheivert,John,Scheivert,Sr,M,33,11,0,0,1,1,1,1,6,4,4,0,0,8202789
2024,Delaware,44,Joe Speers,Joe Speers,Joe,Speers,Sr,D,44,10,0,0,0,0,1,0,26,2,12,0,1,8207206
2024,Delaware,47,Donny Gayhardt,Donny Gayhardt,Donny,Gayhardt,Sr,D,47,9,0,0,0,0,0,0,8,2,3,0,0,8448622
2024,Delaware,88,Nolan Bolger,Nolan Bolger,Nolan,Bolger,Fr,FO,88,8,0,0,0,0,0,0,4,1,0,15,40,8448648
2024,Delaware,31,Nick Cowen,Nick Cowen,Nick,Cowen,Jr,D,31,7,0,0,0,0,0,0,6,3,2,0,0,8206455
2024,Delaware,35,Ryder Villani,Ryder Villani,Ryder,Villani,Fr,M,35,7,0,1,0,1,6,3,1,1,0,0,0,8448638
2024,Delaware,7,Rowan Marsell,Rowan Marsell,Rowan,Marsell,So,M,7,7,0,0,0,0,0,0,6,2,3,0,0,8206490
2024,Delaware,29,Owen McGee,Owen McGee,Owen,McGee,Fr,ATT,29,5,0,1,1,2,2,2,0,0,0,0,0,8448635
2024,Delaware,6,Brooks Bond,Brooks Bond,Brooks,Bond,Jr,M,6,5,0,0,0,0,3,0,0,0,0,0,0,8205345
2024,Delaware,12,Finn Morgan,Finn Morgan,Finn,Morgan,So,ATT,12,5,0,1,1,2,2,1,2,1,0,0,0,8206673
2024,Delaware,66,Nick Krug,Nick Krug,Nick,Krug,Sr,D,66,5,0,0,0,0,0,0,0,0,0,0,0,8210999
2024,Delaware,77,Michael Straub,Michael Straub,Michael,Straub,So,FO,77,4,0,1,0,1,1,1,1,0,0,7,18,8209676
2024,Delaware,28,Bryson Kolinsky,Bryson Kolinsky,Bryson,Kolinsky,Fr,ATT,28,4,0,1,1,2,2,2,0,0,0,0,0,8448634
2024,Delaware,3,Nick Fish,Nick Fish,Nick,Fish,Jr,M,3,4,0,2,0,2,3,3,2,0,0,0,0,8208044
2024,Delaware,20,Jason  Kolar,Jason  Kolar,Jason,,Jr,M,20,4,4,3,2,5,17,9,2,1,0,0,0,8209004
2024,Delaware,52,Owen Black,Owen Black,Owen,Black,Fr,M,52,4,0,0,0,0,1,0,1,0,0,0,0,8448644
2024,Delaware,22,Justin Sanelli,Justin Sanelli,Justin,Sanelli,Jr,M,22,3,0,0,0,0,0,0,0,0,1,0,0,8206905
2024,Delaware,30,Aidan Koff,Aidan Koff,Aidan,Koff,Jr,GK,30,3,0,0,0,0,0,0,1,0,0,0,0,8213324
2024,Delaware,49,Franky Fix,Franky Fix,Franky,Fix,So,M,49,3,0,0,0,0,2,0,2,1,0,0,0,8202192
2024,Delaware,2,Jake Spaniak,Jake Spaniak,Jake,Spaniak,Sr,FO,2,2,0,0,0,0,1,0,3,0,0,4,8,8201324
2024,Delaware,38,Logan Premtaj,Logan Premtaj,Logan,Premtaj,Sr,FO,38,2,0,0,0,0,1,0,9,0,2,14,43,8201693
2024,Delaware,55,Grant Kenley,Grant Kenley,Grant,Kenley,Fr,D,55,2,0,0,0,0,0,0,0,0,0,0,0,8448646
2024,Delaware,11,Ethan Krauss,Ethan Krauss,Ethan,Krauss,Fr,ATT,11,2,0,0,0,0,0,0,0,0,0,0,0,8448626
2024,Delaware,23,Colin Hebble,Colin Hebble,Colin,Hebble,Fr,D,23,1,0,0,0,0,0,0,0,0,0,0,0,8448628
2024,Delaware,10,Tim Beach,Tim Beach,Tim,Beach,Sr,GK,10,1,0,0,0,0,0,0,0,0,0,0,0,8205981
2024,Delaware,43,Wells Bergstrom,Wells Bergstrom,Wells,Bergstrom,Fr,D,43,1,0,0,0,0,0,0,0,0,0,0,0,8448642
2024,Denver,19,Ryan Giles,Ryan Giles,Ryan,Giles,Sr,DM,19,17,0,1,0,1,9,3,17,3,8,0,0,8204170
2024,Denver,50,Stephen Avery,Stephen Avery,Stephen,Avery,Sr,ATT,50,17,17,7,6,13,45,26,5,18,1,0,0,8208041
2024,Denver,59,Casey Wilson,Casey Wilson,Casey,Wilson,Jr,M,59,17,0,4,2,6,10,7,35,9,14,0,0,8204373
2024,Denver,58,Brody Davis,Brody Davis,Brody,Davis,Fr,SSDM,58,17,0,0,0,0,2,2,3,2,2,0,0,8420371
2024,Denver,1,Jake Edinger,Jake Edinger,Jake,Edinger,Sr,M,1,17,0,3,3,6,6,3,24,5,10,0,0,8420388
2024,Denver,41,Adam Hangland,Adam Hangland,Adam,Hangland,Sr,D,41,17,17,1,0,1,2,2,20,2,8,0,0,8420390
2024,Denver,16,AJ Mercurio,AJ Mercurio,AJ,Mercurio,Sr,D,16,17,0,6,3,9,21,11,29,9,19,0,0,8420392
2024,Denver,31,Jack DiBenedetto,Jack DiBenedetto,Jack,DiBenedetto,Sr,D,31,17,17,1,1,2,4,1,15,8,17,0,0,8420387
2024,Denver,37,Alec Stathakis,Alec Stathakis,Alec,Stathakis,Sr,FO,37,17,0,1,2,3,10,5,127,16,7,235,405,8420395
2024,Denver,5,JJ Sillstrop,JJ Sillstrop,JJ,Sillstrop,Sr,ATT,5,17,17,29,17,46,97,52,23,15,2,0,0,8420394
2024,Denver,27,Dan Anderson,Dan Anderson,Dan,Anderson,So,SSDM,27,17,0,0,0,0,2,2,23,3,14,0,0,8210572
2024,Denver,26,Jack Tortolani,Jack Tortolani,Jack,Tortolani,Sr,ATT,26,17,17,7,8,15,28,13,5,9,0,0,0,8202512
2024,Denver,17,Cody Malawsky,Cody Malawsky,Cody,Malawsky,So,ATT,17,17,9,22,10,32,52,35,14,14,0,0,0,8207534
2024,Denver,40,Joshua Carlson,Joshua Carlson,Joshua,Carlson,Sr,ATT,40,17,16,18,9,27,56,31,11,16,1,0,0,8206979
2024,Denver,53,Malcolm Kleban,Malcolm Kleban,Malcolm,Kleban,Sr,GK,53,17,17,0,0,0,0,0,42,10,1,0,0,8204157
2024,Denver,15,Jimmy Freehill,Jimmy Freehill,Jimmy,Freehill,Jr,D,15,17,17,0,0,0,3,0,37,6,22,0,0,8201726
2024,Denver,7,Noah Manning,Noah Manning,Noah,Manning,Jr,ATT,7,17,9,22,9,31,52,38,14,16,3,0,0,8203953
2024,Denver,28,Ty Hussey,Ty Hussey,Ty,Hussey,Sr,M,28,16,0,9,2,11,29,14,7,11,1,0,0,8211233
2024,Denver,2,Michael Lampert,Michael Lampert,Michael,Lampert,Sr,ATT,2,16,15,23,23,46,66,38,16,33,5,0,0,8212596
2024,Denver,23,Richie Connell,Richie Connell,Richie,Connell,Sr,ATT,23,16,1,19,3,22,53,30,6,10,1,0,0,8420386
2024,Denver,21,Mic Kelly,Mic Kelly,Mic,Kelly,Jr,M,21,16,1,20,8,28,76,43,11,11,3,0,0,8205009
2024,Denver,36,Daniel Clark,Daniel Clark,Daniel,Clark,Fr,M,36,13,0,3,5,8,5,5,2,2,1,0,0,8420367
2024,Denver,47,Chris Caldwell,Chris Caldwell,Chris,Caldwell,So,D,47,13,0,0,0,0,1,0,10,1,8,0,0,8210487
2024,Denver,34,Marek Tzagournis,Marek Tzagournis,Marek,Tzagournis,Fr,ATT,34,11,0,1,2,3,6,2,4,1,0,0,0,8420380
2024,Denver,32,Jack Tuttle,Jack Tuttle,Jack,Tuttle,Sr,M,32,10,0,0,1,1,5,2,1,2,0,0,0,8204358
2024,Denver,45,Lucas Klokiw,Lucas Klokiw,Lucas,Klokiw,Fr,M,45,9,0,2,2,4,8,5,0,2,0,0,0,8420375
2024,Denver,6,Cade Eldred,Cade Eldred,Cade,Eldred,So,M,6,6,0,1,1,2,3,1,1,0,0,0,0,8210804
2024,Denver,46,Braeden Lair,Braeden Lair,Braeden,Lair,So,FO,46,5,0,0,0,0,0,0,1,1,0,5,15,8209095
2024,Denver,9,Andrew Atchison,Andrew Atchison,Andrew,Atchison,Jr,ATT,9,4,0,0,0,0,2,0,1,0,0,0,0,8212462
2024,Denver,13,Russell Overly,Russell Overly,Russell,Overly,So,LSM,13,3,0,0,0,0,0,0,1,2,1,0,0,8211043
2024,Denver,12,Willem Albert,Willem Albert,Willem,Albert,So,M,12,3,0,1,0,1,2,2,1,0,0,0,0,8202817
2024,Denver,4,Drew Wynocker,Drew Wynocker,Drew,Wynocker,So,M,4,2,0,0,0,0,3,1,0,0,0,0,0,8206853
2024,Denver,35,Tim Kirchner,Tim Kirchner,Tim,Kirchner,So,M,35,2,0,0,0,0,2,1,0,0,0,0,0,8207949
2024,Denver,43,Gavin Dallas,Gavin Dallas,Gavin,Dallas,Fr,M,43,2,0,0,0,0,0,0,0,1,0,0,0,8420370
2024,Denver,8,Chase Tzagournis,Chase Tzagournis,Chase,Tzagournis,So,M,8,2,0,0,1,1,1,1,1,0,0,0,0,8202100
2024,Detroit Mercy,50,Sean Donahue,Sean Donahue,Sean,Donahue,Fr,ATT,50,13,11,15,2,17,45,27,17,14,0,0,0,8423658
2024,Detroit Mercy,14,Owen Miller,Owen Miller,Owen,Miller,Fr,M,14,13,8,4,1,5,33,20,2,14,0,0,0,8423612
2024,Detroit Mercy,9,Gavin Moore,Gavin Moore,Gavin,Moore,Fr,SSDM,9,13,0,0,0,0,1,0,3,1,1,0,0,8423603
2024,Detroit Mercy,7,Ryan Richters,Ryan Richters,Ryan,Richters,Jr,GK,7,13,13,0,0,0,1,1,39,8,3,0,0,8423597
2024,Detroit Mercy,8,Drew Kessenich,Drew Kessenich,Drew,Kessenich,So,M,8,13,13,15,15,30,74,47,8,15,3,0,0,8204795
2024,Detroit Mercy,4,Kyle Grant,Kyle Grant,Kyle,Grant,So,D,4,13,10,0,0,0,0,0,19,1,5,0,0,8209983
2024,Detroit Mercy,1,Eoghan Mullet,Eoghan Mullet,Eoghan,Mullet,So,D,1,13,0,1,0,1,3,2,21,2,8,0,1,8211421
2024,Detroit Mercy,93,Evan DeVito,Evan DeVito,Evan,DeVito,Jr,D,93,13,3,2,0,2,4,2,22,2,8,8,48,8210082
2024,Detroit Mercy,44,Sean Henige,Sean Henige,Sean,Henige,Jr,D,44,13,12,1,0,1,8,2,26,15,16,0,0,8209320
2024,Detroit Mercy,25,Will Marshall,Will Marshall,Will,Marshall,Jr,M,25,13,0,3,0,3,7,3,14,4,7,0,0,8203705
2024,Detroit Mercy,24,Chase Mahabir,Chase Mahabir,Chase,Mahabir,Jr,M,24,13,6,17,4,21,54,38,4,14,1,0,0,8212957
2024,Detroit Mercy,10,Aidan Bishop,Aidan Bishop,Aidan,Bishop,Jr,ATT,10,13,12,21,5,26,63,38,27,10,4,0,0,8212697
2024,Detroit Mercy,30,Noah Martin,Noah Martin,Noah,Martin,Sr,D,30,13,13,0,0,0,2,2,17,8,12,0,0,8205997
2024,Detroit Mercy,33,Kyle Loken,Kyle Loken,Kyle,Loken,Sr,SSDM,33,13,1,1,2,3,4,3,11,6,6,0,0,8423640
2024,Detroit Mercy,12,Luke Majick,Luke Majick,Luke,Majick,Sr,M,12,13,13,23,13,36,74,42,13,26,5,0,0,8423608
2024,Detroit Mercy,91,Sawyer Van Antwerp,Sawyer Van Antwerp,Sawyer,Van,Fr,ATT,91,12,0,8,2,10,25,17,3,7,0,0,0,8423664
2024,Detroit Mercy,16,Lucas Goeller,Lucas Goeller,Lucas,Goeller,Fr,M,16,12,0,2,1,3,16,8,2,7,0,0,0,8423620
2024,Detroit Mercy,2,Billy Hart,Billy Hart,Billy,Hart,Jr,FO,2,12,0,0,0,0,0,0,44,3,2,77,178,8212027
2024,Detroit Mercy,88,Jackson Ewald,Jackson Ewald,Jackson,Ewald,So,M,88,12,0,0,0,0,0,0,3,4,2,0,0,8213311
2024,Detroit Mercy,35,Julian Greendeer,Julian Greendeer,Julian,Greendeer,Fr,ATT,35,11,0,0,1,1,1,0,0,3,0,0,0,8423645
2024,Detroit Mercy,15,Joey Nawrocki,Joey Nawrocki,Joey,Nawrocki,Fr,M,15,11,0,0,0,0,2,1,7,3,1,37,109,8423618
2024,Detroit Mercy,22,Zach Snider,Zach Snider,Zach,Snider,So,ATT,22,10,5,5,5,10,11,9,2,7,0,0,0,8201555
2024,Detroit Mercy,28,Nolan Graalman,Nolan Graalman,Nolan,Graalman,Jr,ATT,28,9,9,8,1,9,18,11,11,8,1,0,0,8209944
2024,Detroit Mercy,11,Logan Flaherty,Logan Flaherty,Logan,Flaherty,So,FO,11,8,0,0,1,1,1,0,3,0,0,5,21,8208509
2024,Detroit Mercy,21,Joey Schmaltz,Joey Schmaltz,Joey,Schmaltz,Jr,D,21,8,0,0,0,0,0,0,1,1,0,0,0,8206636
2024,Detroit Mercy,34,Mikey Lukowski,Mikey Lukowski,Mikey,Lukowski,Fr,M,34,4,0,0,0,0,2,0,0,2,0,2,8,8423643
2024,Detroit Mercy,29,Harold Skinner,Harold Skinner,Harold,Skinner,Jr,M,29,3,0,1,0,1,3,2,0,0,0,0,0,8207778
2024,Detroit Mercy,18,Lance Poole,Lance Poole,Lance,Poole,Fr,M,18,3,0,0,0,0,0,0,1,1,0,0,0,8423626
2024,Drexel,35,Nate Bradley,Nate Bradley,Nate,Bradley,Fr,M,35,15,0,1,1,2,2,1,23,3,6,0,0,8423624
2024,Drexel,50,Witt Crawford,Witt Crawford,Witt,Crawford,Fr,ATT,50,15,15,12,3,15,48,34,8,15,0,0,0,8207910
2024,Drexel,42,Gavin Kelly,Gavin Kelly,Gavin,Kelly,Fr,ATT,42,15,7,14,16,30,68,33,7,18,1,0,0,8208541
2024,Drexel,13,Jack Joyner,Jack Joyner,Jack,Joyner,So,M,13,15,1,11,7,18,44,21,9,14,1,0,0,8206646
2024,Drexel,10,Conor Hooley,Conor Hooley,Conor,Hooley,So,ATT,10,15,14,15,17,32,57,32,18,33,1,0,0,8207093
2024,Drexel,1,Connor McVicker,Connor McVicker,Connor,McVicker,So,M,1,15,0,0,1,1,5,4,11,6,2,0,0,8212201
2024,Drexel,28,Liam Kammar,Liam Kammar,Liam,Kammar,Jr,M,28,15,0,2,1,3,12,5,47,10,4,0,0,8213190
2024,Drexel,9,Jack Wallace,Jack Wallace,Jack,Wallace,So,D,9,15,0,0,0,0,1,0,13,1,5,0,0,8208328
2024,Drexel,88,Max Semple,Max Semple,Max,Semple,Jr,ATT,88,15,15,31,1,32,66,47,15,12,4,0,0,8207065
2024,Drexel,3,Jack Nolan,Jack Nolan,Jack,Nolan,So,D,3,15,0,0,0,0,0,0,25,7,8,0,0,8205051
2024,Drexel,51,Luke Carden,Luke Carden,Luke,Carden,So,D,51,15,15,1,0,1,1,1,13,5,17,0,0,8202436
2024,Drexel,47,Luke Tomak,Luke Tomak,Luke,Tomak,Jr,M,47,15,15,27,4,31,108,62,8,19,1,0,0,8204763
2024,Drexel,45,Drew McGill,Drew McGill,Drew,McGill,Jr,GK,45,15,15,0,0,0,0,0,33,9,2,0,0,8209038
2024,Drexel,52,Sean Curcio,Sean Curcio,Sean,Curcio,Sr,M,52,15,8,2,11,13,19,8,4,11,1,0,0,8207030
2024,Drexel,20,Connor Beals,Connor Beals,Connor,Beals,Sr,FO,20,15,0,0,1,1,1,1,65,6,4,144,274,8423606
2024,Drexel,55,Zach Augustine,Zach Augustine,Zach,Augustine,Sr,ATT,55,14,14,11,10,21,30,19,10,15,1,0,0,8203634
2024,Drexel,12,Kevin O'Brien,Kevin O'Brien,Kevin,O'Brien,Fr,D,12,14,9,0,0,0,1,1,9,2,4,0,0,8210797
2024,Drexel,8,Will Farrell,Will Farrell,Will,Farrell,Sr,D,8,13,0,3,1,4,24,15,4,4,0,0,0,8423629
2024,Drexel,46,Tate Kienzle,Tate Kienzle,Tate,Kienzle,Sr,M,46,13,0,2,0,2,5,3,12,4,9,0,0,8423609
2024,Drexel,29,Pat Lyman,Pat Lyman,Pat,Lyman,Fr,D,29,13,10,0,0,0,2,1,28,4,13,0,0,8423621
2024,Drexel,11,Caden Zadell,Caden Zadell,Caden,Zadell,Fr,ATT,11,12,0,4,5,9,14,8,3,6,0,0,0,8208879
2024,Drexel,26,Cole Sprinkle,Cole Sprinkle,Cole,Sprinkle,Sr,D,26,11,0,0,0,0,1,1,2,0,0,0,0,8207403
2024,Drexel,31,Colin Gucwa,Colin Gucwa,Colin,Gucwa,Jr,D,31,11,11,0,0,0,0,0,16,3,5,0,0,8201728
2024,Drexel,7,Carter Begley,Carter Begley,Carter,Begley,Sr,ATT,7,10,1,1,1,2,7,1,5,1,0,0,0,8212139
2024,Drexel,77,Hayden Celio,Hayden Celio,Hayden,Celio,Fr,ATT,77,9,0,0,0,0,0,0,0,3,0,0,0,8423649
2024,Drexel,41,Matt Martin,Matt Martin,Matt,Martin,Jr,M,41,9,0,3,1,4,16,10,0,1,0,0,0,8207654
2024,Drexel,99,Sam DiTrolio,Sam DiTrolio,Sam,DiTrolio,So,FO,99,9,0,0,0,0,1,1,15,3,1,28,66,8423600
2024,Drexel,15,Teddy Luthy,Teddy Luthy,Teddy,Luthy,Fr,M,15,7,0,1,1,2,3,1,1,4,0,0,0,8423615
2024,Drexel,33,Aidan Shortley,Aidan Shortley,Aidan,Shortley,Jr,FO,33,6,0,0,0,0,0,0,2,1,2,7,16,8201727
2024,Drexel,40,Flynn Hogan,Flynn Hogan,Flynn,Hogan,Fr,D,40,6,0,0,0,0,0,0,4,1,2,0,0,8423641
2024,Drexel,21,Joshua Gabriele,Joshua Gabriele,Joshua,Gabriele,Jr,M,21,6,0,0,1,1,0,0,6,2,3,0,0,8204238
2024,Drexel,14,Kai Todd,Kai Todd,Kai,Todd,Fr,M,14,6,0,0,0,0,0,0,5,2,1,0,0,8208057
2024,Drexel,24,Mike Lenskold,Mike Lenskold,Mike,Lenskold,Jr,FO,24,6,0,0,0,0,1,0,5,0,0,9,23,8206108
2024,Drexel,2,Max Hull,Max Hull,Max,Hull,So,ATT,2,4,0,3,0,3,6,3,2,1,0,0,0,8202684
2024,Drexel,71,Ryan Lowe,Ryan Lowe,Ryan,Lowe,Fr,M,71,4,0,0,0,0,6,3,1,3,0,0,0,8423646
2024,Drexel,18,Ronnie Gunter,Ronnie Gunter,Ronnie,Gunter,Sr,M,18,4,0,1,0,1,6,4,0,3,0,0,0,8204714
2024,Drexel,30,Brendan Donnelly,Brendan Donnelly,Brendan,Donnelly,Fr,GK,30,4,0,0,0,0,0,0,4,1,0,0,0,8212722
2024,Drexel,16,Cole Begley,Cole Begley,Cole,Begley,So,D,16,4,0,0,0,0,1,1,0,1,0,0,0,8212985
2024,Drexel,22,Jayden Santangelo,Jayden Santangelo,Jayden,Santangelo,So,ATT,22,3,0,0,1,1,1,0,0,4,0,0,0,8210681
2024,Drexel,23,Sam Tomak,Sam Tomak,Sam,Tomak,Fr,M,23,3,0,0,0,0,2,1,1,1,0,0,0,8213056
2024,Drexel,48,Jackson Bishop,Jackson Bishop,Jackson,Bishop,Fr,D,48,3,0,0,0,0,0,0,0,0,1,0,0,8423642
2024,Drexel,17,Finn Halladay,Finn Halladay,Finn,Halladay,Fr,ATT,17,3,0,0,1,1,5,0,1,1,0,0,0,8209876
2024,Drexel,25,Corby Tecu,Corby Tecu,Corby,Tecu,Fr,M,25,3,0,0,0,0,1,1,0,0,0,0,0,8212977
2024,Drexel,36,Liam Rosato,Liam Rosato,Liam,Rosato,Sr,FO,36,2,0,0,0,0,0,0,0,0,0,0,0,8423632
2024,Drexel,43,Jonah Baum,Jonah Baum,Jonah,Baum,So,D,43,2,0,0,0,0,0,0,1,0,1,0,0,8207495
2024,Drexel,19,Cole Doller,Cole Doller,Cole,Doller,Jr,ATT,19,1,0,1,0,1,3,1,1,0,0,0,0,8206537
2024,Drexel,32,Landon Johnson,Landon Johnson,Landon,Johnson,Fr,D,32,1,0,0,0,0,0,0,1,0,1,0,0,8208745
2024,Duke,19,Benn Johnston,Benn Johnston,Benn,Johnston,Fr,M,19,19,15,21,8,29,63,35,10,14,1,0,0,8428404
2024,Duke,12,Charlie O'Connor,Charlie O'Connor,Charlie,O'Connor,Sr,M,12,19,0,0,0,0,1,1,8,2,3,0,0,8207541
2024,Duke,34,Brennan O'Neill,Brennan O'Neill,Brennan,O'Neill,Sr,ATT,34,19,19,54,27,81,182,93,34,20,3,0,0,8202635
2024,Duke,88,Aidan Danenza,Aidan Danenza,Aidan,Danenza,Sr,M,88,19,4,21,13,34,65,45,14,12,4,0,0,8201431
2024,Duke,2,Andrew  McAdorey,Andrew  McAdorey,Andrew,,Jr,M,2,19,19,28,9,37,78,48,15,18,4,0,0,8211020
2024,Duke,51,Dyson Williams,Dyson Williams,Dyson,Williams,Sr,ATT,51,19,19,61,4,65,123,95,20,17,3,0,0,8428445
2024,Duke,44,Jake Wilson,Jake Wilson,Jake,Wilson,Jr,D,44,19,1,3,0,3,5,4,15,4,16,0,0,8213246
2024,Duke,32,Patrick  Jameison,Patrick  Jameison,Patrick,,Fr,GK,32,19,19,0,1,1,1,1,41,7,6,0,0,8428403
2024,Duke,23,Aidan Maguire,Aidan Maguire,Aidan,Maguire,So,M,23,19,0,3,4,7,11,6,40,11,15,0,0,8209158
2024,Duke,15,Max Sloat,Max Sloat,Max,Sloat,So,ATT,15,19,16,19,8,27,63,42,8,13,1,0,0,8212649
