season,team,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,goals,assists,points,sh_att,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,gaa,saves,sv_pct,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,gwg
2020,Buffalo Bulls,5, Emily Lazenby,"Lazenby, Emily", Emily,Lazenby,So,D,8,8,NA,1,1,3,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Buffalo Bulls,17, Ashlynn O'Shea,"O'Shea, Ashlynn", Ashlynn,O'Shea,Fr,D,8,NA,NA,NA,0,7,1,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Buffalo Bulls,10, Olivia Bizzoni,"Bizzoni, Olivia", Olivia,Bizzoni,Fr,M,8,4,NA,NA,0,13,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Buffalo Bulls,2, Laura Bogner,"Bogner, Laura", Laura,Bogner,Fr,M,8,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Buffalo Bulls,8, Leah Wengender,"Wengender, Leah", Leah,Wengender,So,M,8,8,2,4,8,15,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2
2020,Buffalo Bulls,18, Payton Robertson,"Robertson, Payton", Payton,Robertson,So,M,8,8,NA,NA,0,6,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Buffalo Bulls,23, Andrea Judasz,"Judasz, Andrea", Andrea,Judasz,Jr,D,8,2,NA,NA,0,2,1,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Buffalo Bulls,20, Hannah Callaghan,"Callaghan, Hannah", Hannah,Callaghan,Jr,M,8,8,NA,3,3,3,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Buffalo Bulls,1, Emily Kelly,"Kelly, Emily", Emily,Kelly,Jr,GK,8,8,NA,NA,0,NA,1,NA,NA,NA,2,2,735:27,5,0.612,28,0.848,3,1,6,1,NA,NA,NA,NA,NA
2020,Buffalo Bulls,11, Marcy Barberic,"Barberic, Marcy", Marcy,Barberic,Sr,F,8,8,9,1,19,39,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3
2020,Buffalo Bulls,13, Abbey Callaghan,"Callaghan, Abbey", Abbey,Callaghan,Jr,D,7,7,NA,NA,0,1,1,NA,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Buffalo Bulls,4, Kaitlyn Walsh,"Walsh, Kaitlyn", Kaitlyn,Walsh,Sr,M,7,7,2,2,6,5,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Buffalo Bulls,22, Tess Ford,"Ford, Tess", Tess,Ford,Jr,D,7,7,NA,NA,0,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Buffalo Bulls,9, Gianna Yurchak,"Yurchak, Gianna", Gianna,Yurchak,Sr,F,7,7,3,4,10,10,6,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Buffalo Bulls,25, Grace Kulniszewski,"Kulniszewski, Grace", Grace,Kulniszewski,Fr,M,6,1,NA,NA,0,6,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Buffalo Bulls,12, Katherine Camper,"Camper, Katherine", Katherine,Camper,Jr,M,6,5,1,3,5,6,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Buffalo Bulls,16, Ashley Ladner,"Ladner, Ashley", Ashley,Ladner,Fr,M,4,NA,NA,NA,0,3,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Buffalo Bulls,3, Alexa Chiarenza,"Chiarenza, Alexa", Alexa,Chiarenza,Fr,D,2,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Buffalo Bulls,00, Sarah Bykowicz,"Bykowicz, Sarah", Sarah,Bykowicz,Jr,GK,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,21:38,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
2020,Butler Bulldogs,22, Alli Leonard,"Leonard, Alli", Alli,Leonard,Fr,M,12,12,5,3,13,17,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2020,Butler Bulldogs,21, Justina Gaynor,"Gaynor, Justina", Justina,Gaynor,Fr,M,12,12,2,1,5,8,6,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Butler Bulldogs,19, Caitlin O'Malley,"O'Malley, Caitlin", Caitlin,O'Malley,Fr,D,12,12,NA,NA,0,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Butler Bulldogs,23, Aliya Diagne,"Diagne, Aliya", Aliya,Diagne,So,,12,11,2,2,6,8,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Butler Bulldogs,10, Alana Wood,"Wood, Alana", Alana,Wood,So,,12,1,1,1,3,5,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Butler Bulldogs,4, Abigail Isger,"Isger, Abigail", Abigail,Isger,So,,12,0,1,4,6,12,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Butler Bulldogs,28, Gabby Smith,"Smith, Gabby", Gabby,Smith,Jr,,12,0,1,1,3,7,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Butler Bulldogs,7, Anastasia Savich,"Savich, Anastasia", Anastasia,Savich,Jr,,12,12,9,1,19,26,6,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2
2020,Butler Bulldogs,8, Morgan Kloosterman,"Kloosterman, Morgan", Morgan,Kloosterman,Jr,,12,12,1,1,3,7,7,NA,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Butler Bulldogs,2, Katie Soderstrom,"Soderstrom, Katie", Katie,Soderstrom,Jr,,12,12,6,5,17,39,7,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Butler Bulldogs,1, Stephanie Rodriguez,"Rodriguez, Stephanie", Stephanie,Rodriguez,Sr,,12,12,NA,NA,0,NA,NA,NA,NA,NA,1,1,1098:14,9,0.738,43,0.827,5,NA,10,2,NA,NA,NA,NA,NA
2020,Butler Bulldogs,5, Amanda Kowalski,"Kowalski, Amanda", Amanda,Kowalski,Sr,,12,11,1,3,5,5,4,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Butler Bulldogs,20, Payton Black,"Black, Payton", Payton,Black,Sr,,12,1,1,NA,2,9,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Butler Bulldogs,11, Taylor Crowe,"Crowe, Taylor", Taylor,Crowe,Sr,,12,11,NA,NA,0,NA,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Butler Bulldogs,16, Gretchen Skoglund,"Skoglund, Gretchen", Gretchen,Skoglund,So,,11,0,5,2,12,10,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Butler Bulldogs,9, Becky Dean,"Dean, Becky", Becky,Dean,So,,11,0,2,NA,4,5,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Butler Bulldogs,6, Julia Leonard,"Leonard, Julia", Julia,Leonard,Sr,,11,11,NA,2,2,3,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Butler Bulldogs,15, Celia Gaynor,"Gaynor, Celia", Celia,Gaynor,Jr,,10,0,NA,NA,0,1,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Butler Bulldogs,17, Claire Farrington,"Farrington, Claire", Claire,Farrington,Fr,D,9,0,1,NA,2,1,3,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Butler Bulldogs,13, Anna Schroeder,"Schroeder, Anna", Anna,Schroeder,Fr,M,6,0,NA,NA,0,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Butler Bulldogs,25, Maddie Farnsworth,"Farnsworth, Maddie", Maddie,Farnsworth,So,,6,1,1,NA,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Butler Bulldogs,14, Arianna Jalics,"Jalics, Arianna", Arianna,Jalics,Fr,M,3,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,BYU Cougars,5, Brecken Mozingo,"Mozingo, Brecken", Brecken,Mozingo,So,F,16,3,3,3,9,24,6,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2020,BYU Cougars,3, Makaylie Moore,"Moore, Makaylie", Makaylie,Moore,Sr,F,16,16,2,2,6,18,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,BYU Cougars,20, Cameron Tucker,"Tucker, Cameron", Cameron,Tucker,Sr,F,16,16,8,8,24,59,13,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,BYU Cougars,22, Bella Folino,"Folino, Bella", Bella,Folino,Jr,M,16,13,8,2,18,31,11,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2020,BYU Cougars,32, Cassidy Smith,"Smith, Cassidy", Cassidy,Smith,Sr,GK,16,16,NA,NA,0,NA,NA,NA,1,NA,3,3,1416:20,18,1.144,58,0.763,3,1,11,4,NA,NA,NA,NA,NA
2020,BYU Cougars,26, Laveni Vaka,"Vaka, Laveni", Laveni,Vaka,So,D,16,3,NA,NA,0,NA,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,BYU Cougars,12, Jamie Shepherd,"Shepherd, Jamie", Jamie,Shepherd,So,M,16,16,3,4,10,17,6,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,BYU Cougars,8, Mikayla Colohan,"Colohan, Mikayla", Mikayla,Colohan,Sr,M,16,16,11,5,27,69,14,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2
2020,BYU Cougars,16, Kendell Petersen,"Petersen, Kendell", Kendell,Petersen,So,M,15,5,NA,NA,0,8,9,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,BYU Cougars,4, Grace Johnson,"Johnson, Grace", Grace,Johnson,Sr,D,15,13,NA,NA,0,4,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,BYU Cougars,14, Josie Guinn Gelalich,"Guinn Gelalich, Josie", Josie,Guinn Gelalich,Sr,D,15,15,NA,1,1,5,10,1,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,BYU Cougars,29, Abbie Kotter,"Kotter, Abbie", Abbie,Kotter,Fr,M,15,0,NA,1,1,3,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,BYU Cougars,6, Ashton Johnson,"Johnson, Ashton", Ashton,Johnson,Jr,M,15,3,2,3,7,9,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,BYU Cougars,33, Rachel McCarthy,"McCarthy, Rachel", Rachel,McCarthy,So,F,15,2,9,7,25,26,12,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,BYU Cougars,10, Olivia Wade,"Wade, Olivia", Olivia,Wade,So,M,14,14,1,2,4,12,6,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,BYU Cougars,2, Olivia Smith,"Smith, Olivia", Olivia,Smith,Fr,M,13,12,NA,NA,0,3,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,BYU Cougars,7, Brooke Hale,"Hale, Brooke", Brooke,Hale,Fr,D,13,13,NA,NA,0,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,BYU Cougars,13, Lytiana Akinaka,"Akinaka, Lytiana", Lytiana,Akinaka,Jr,F,9,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,BYU Cougars,15, Zoe Jacobs,"Jacobs, Zoe", Zoe,Jacobs,So,D,9,0,NA,NA,0,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,BYU Cougars,28, Natalee Wells,"Wells, Natalee", Natalee,Wells,Jr,D,9,0,NA,NA,0,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,BYU Cougars,19, Natalie Clark,"Clark, Natalie", Natalie,Clark,Jr,F,8,0,NA,NA,0,4,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,BYU Cougars,27, Daviana Vaka,"Vaka, Daviana", Daviana,Vaka,Fr,F,8,0,NA,NA,0,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,BYU Cougars,66, Savanna Empey,"Empey, Savanna", Savanna,Empey,Fr,GK,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,49:52,1,1.805,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
2020,California Golden Bears,11, Amaya Gray,"Gray, Amaya", Amaya,Gray,Fr,F,13,4,1,NA,2,10,12,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,California Golden Bears,3, Maya Evans,"Evans, Maya", Maya,Evans,Fr,D,13,11,NA,1,1,4,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Golden Bears,2, Keely Roy,"Roy, Keely", Keely,Roy,So,M,13,9,3,NA,6,24,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,California Golden Bears,27, Natalie Hueston,"Hueston, Natalie", Natalie,Hueston,So,F,13,5,NA,NA,0,10,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Golden Bears,20, Lily Arbabaraghi,"Arbabaraghi, Lily", Lily,Arbabaraghi,So,F,13,5,NA,1,1,13,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Golden Bears,00, Angelina Anderson,"Anderson, Angelina", Angelina,Anderson,So,GK,13,13,NA,NA,0,NA,NA,NA,NA,NA,1,1,1205:24,17,1.269,68,0.8,4,NA,5,7,NA,NA,NA,NA,NA
2020,California Golden Bears,23, Paige Metayer,"Metayer, Paige", Paige,Metayer,Jr,M,13,13,1,NA,2,11,9,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,California Golden Bears,16, Sydney Collins,"Collins, Sydney", Sydney,Collins,Jr,D,13,13,1,NA,2,10,6,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Golden Bears,14, Abena Aidoo,"Aidoo, Abena", Abena,Aidoo,Jr,D,13,12,NA,NA,0,4,9,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Golden Bears,9, Kailee Gifford,"Gifford, Kailee", Kailee,Gifford,Sr,D,13,13,NA,NA,0,6,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Golden Bears,6, Jadyn Shinn,"Shinn, Jadyn", Jadyn,Shinn,So,M,12,9,NA,NA,0,8,8,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Golden Bears,25, Mia Fontana,"Fontana, Mia", Mia,Fontana,So,M,11,6,1,NA,2,16,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,California Golden Bears,7, Rilee Harmon,"Harmon, Rilee", Rilee,Harmon,Fr,M,11,2,NA,1,1,7,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Golden Bears,4, Emily Smith,"Smith, Emily", Emily,Smith,Sr,D,10,10,NA,NA,0,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Golden Bears,29, Skylar Briggs,"Briggs, Skylar", Skylar,Briggs,Fr,D,10,4,NA,NA,0,3,3,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Golden Bears,8, Emma Westin,"Westin, Emma", Emma,Westin,Sr,F,8,8,3,2,8,13,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
2020,California Golden Bears,28, Kaylee Nguyen,"Nguyen, Kaylee", Kaylee,Nguyen,So,M,7,1,NA,1,1,3,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Golden Bears,22, Abby Borchers,"Borchers, Abby", Abby,Borchers,Fr,F,7,4,NA,NA,0,3,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Golden Bears,15, Julia Curtis,"Curtis, Julia", Julia,Curtis,Sr,F,6,NA,NA,NA,0,5,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Golden Bears,26, Emma Treasure,"Treasure, Emma", Emma,Treasure,Jr,F,6,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Golden Bears,17, Anysa Gray,"Gray, Anysa", Anysa,Gray,Fr,F,2,1,1,NA,2,2,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Baptist Lancers,13, Danielle Gordon,"Gordon, Danielle", Danielle,Gordon,Jr,D,17,17,1,1,3,8,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Baptist Lancers,7, Jayden Ramirez,"Ramirez, Jayden", Jayden,Ramirez,Fr,M,17,2,3,4,10,15,10,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,California Baptist Lancers,12, Makayla Soll,"Soll, Makayla", Makayla,Soll,So,M,17,17,NA,2,2,22,25,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Baptist Lancers,4, Tiana Hill,"Hill, Tiana", Tiana,Hill,So,M,17,15,NA,NA,0,5,6,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Baptist Lancers,1, Romane Salvador,"Salvador, Romane", Romane,Salvador,Sr,GK,17,17,NA,2,2,NA,1,NA,NA,NA,NA,NA,1592:08,15,0.848,53,0.779,6,NA,10,4,NA,NA,NA,NA,NA
2020,California Baptist Lancers,11, Ari Coronado,"Coronado, Ari", Ari,Coronado,Jr,F,17,17,5,5,15,25,13,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,California Baptist Lancers,14, Vanessa Evans,"Evans, Vanessa", Vanessa,Evans,Jr,M,17,0,NA,1,1,13,10,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Baptist Lancers,23, Erin Gallagher,"Gallagher, Erin", Erin,Gallagher,Jr,D,17,17,1,1,3,11,22,NA,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,California Baptist Lancers,3, Amy Aquino,"Aquino, Amy", Amy,Aquino,Sr,F,17,17,7,2,16,53,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2020,California Baptist Lancers,5, Cora Jacoby,"Jacoby, Cora", Cora,Jacoby,Sr,D,16,16,NA,1,1,6,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Baptist Lancers,9, McKenna Ray,"Ray, McKenna", McKenna,Ray,So,D,16,1,NA,NA,0,7,4,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Baptist Lancers,15, Taylor Summit,"Summit, Taylor", Taylor,Summit,Fr,M,15,3,NA,NA,0,7,6,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Baptist Lancers,6, Gracie Bowers,"Bowers, Gracie", Gracie,Bowers,So,M,15,0,1,1,3,7,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Baptist Lancers,19, Madison Sonerholm,"Sonerholm, Madison", Madison,Sonerholm,So,M,15,8,1,5,7,7,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Baptist Lancers,10, Rola Badawiya,"Badawiya, Rola", Rola,Badawiya,Sr,F,15,15,7,4,18,48,23,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2020,California Baptist Lancers,20, Karley Weeks,"Weeks, Karley", Karley,Weeks,Jr,M,15,15,4,3,11,55,10,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Baptist Lancers,29, Neleah Dunlap,"Dunlap, Neleah", Neleah,Dunlap,Fr,M,15,0,1,1,3,1,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Baptist Lancers,8, Deniah Wells,"Wells, Deniah", Deniah,Wells,Fr,F,15,0,3,3,9,15,4,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Baptist Lancers,18, Faith Lee,"Lee, Faith", Faith,Lee,Fr,D,14,6,1,2,4,15,9,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Baptist Lancers,21, Kacie Dennis,"Dennis, Kacie", Kacie,Dennis,Jr,F,10,2,NA,NA,0,4,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Baptist Lancers,44, McKenzie Davis,"Davis, McKenzie", McKenzie,Davis,So,M,6,NA,1,NA,2,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,California Baptist Lancers,22, Madeline Milby,"Milby, Madeline", Madeline,Milby,So,F,5,1,1,1,3,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Baptist Lancers,25, Isabella Vinsonhaler,"Vinsonhaler, Isabella", Isabella,Vinsonhaler,Fr,D,5,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,California Baptist Lancers,27, Brodi Blomdahl,"Blomdahl, Brodi", Brodi,Blomdahl,Jr,D,3,2,NA,NA,0,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Campbell Camels,27, Olivia Neal,"Neal, Olivia", Olivia,Neal,Fr,F,13,5,2,2,6,21,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Campbell Camels,20, Cazzi Norgren,"Norgren, Cazzi", Cazzi,Norgren,Fr,M,13,13,2,2,6,17,4,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Campbell Camels,3, Bayleigh Humbert,"Humbert, Bayleigh", Bayleigh,Humbert,Fr,M,13,9,NA,1,1,8,3,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Campbell Camels,15, Amber Liston,"Liston, Amber", Amber,Liston,So,M,13,4,1,4,6,34,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Campbell Camels,13, Delaney Baumbick,"Baumbick, Delaney", Delaney,Baumbick,So,D,13,13,NA,NA,0,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Campbell Camels,6, Elyssa Nowowieski,"Nowowieski, Elyssa", Elyssa,Nowowieski,So,M,13,12,4,5,13,38,7,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Campbell Camels,10, Laney Peabody,"Peabody, Laney", Laney,Peabody,So,D,13,13,1,5,7,30,7,NA,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
