season,team,team_id,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,goals,assists,points,shots,sog,ct,ncaa_id,fouls,ground_balls,turnovers,freepos_shots,freepos_goals,draw_controls
2022,Mercer,406,23.0,Lyndsey Lewis,Lyndsey Lewis,Lyndsey,Lewis,Jr,M,19.0,14.0,22.0,6.0,28.0,38.0,28.0,14.0,7312082,15.0,23.0,9.0,4.0,2.0,45.0
2022,Mercer,406,35.0,Emily Barnes,Emily Barnes,Emily,Barnes,Jr,M,17.0,0.0,2.0,1.0,3.0,5.0,3.0,3.0,7314219,3.0,5.0,4.0,,,3.0
2022,Mercer,406,2.0,Chloe Schaeffer,Chloe Schaeffer,Chloe,Schaeffer,Jr,M,19.0,19.0,51.0,26.0,77.0,108.0,82.0,7.0,7311833,8.0,20.0,24.0,26.0,16.0,1.0
2022,Mercer,406,9.0,Jordan Bramble,Jordan Bramble,Jordan,Bramble,Jr,M,14.0,0.0,4.0,2.0,6.0,10.0,8.0,1.0,7313039,,2.0,,2.0,,1.0
2022,Mercer,406,10.0,Hannah Lind,Hannah Lind,Hannah,Lind,Sr,M,19.0,19.0,11.0,8.0,19.0,27.0,21.0,20.0,7313656,16.0,29.0,21.0,3.0,2.0,3.0
2022,Mercer,406,45.0,Marcia Inacio,Marcia Inacio,Marcia,Inacio,So,D,4.0,0.0,,,0.0,,,1.0,7313751,1.0,1.0,,,,
2022,Mercer,406,22.0,Saara Qureshi,Saara Qureshi,Saara,Qureshi,Fr,M,4.0,0.0,,,0.0,,,1.0,7544788,,,1.0,,,
2022,Mercer,406,25.0,Gabby Brisbin,Gabby Brisbin,Gabby,Brisbin,Fr,M,1.0,0.0,,,0.0,1.0,1.0,,7544791,,,,1.0,,
2022,Mercer,406,4.0,Iseabal Cryne,Iseabal Cryne,Iseabal,Cryne,Sr,GK,19.0,19.0,,1.0,1.0,,,6.0,7544744,,58.0,17.0,,,
2022,Mercer,406,19.0,Chelsea Steere,Chelsea Steere,Chelsea,Steere,Fr,D,3.0,0.0,,,0.0,,,2.0,7544746,,1.0,,,,
2022,Mercer,406,17.0,Sarah Leahy,Sarah Leahy,Sarah,Leahy,Fr,M,7.0,0.0,,,0.0,,,1.0,7544787,1.0,3.0,,,,
2022,Mercer,406,33.0,Krissy Rael,Krissy Rael,Krissy,Rael,Fr,ATT,1.0,0.0,,,0.0,,,,7544783,,,1.0,,,
2022,Mercer,406,40.0,Abby Morrison,Abby Morrison,Abby,Morrison,Fr,M,13.0,0.0,,,0.0,4.0,3.0,1.0,7544786,4.0,4.0,3.0,,,8.0
2022,Mercer,406,15.0,Rachel Derochi,Rachel Derochi,Rachel,Derochi,Fr,M,1.0,0.0,,,0.0,,,1.0,7545108,,1.0,,,,
2022,Mercer,406,36.0,Abby Grimaldi,Abby Grimaldi,Abby,Grimaldi,Fr,M,2.0,0.0,,,0.0,,,,7544785,1.0,,,,,
2022,Mercer,406,44.0,Abby Soltys,Abby Soltys,Abby,Soltys,Fr,M,18.0,0.0,6.0,2.0,8.0,10.0,8.0,6.0,7544809,10.0,14.0,6.0,,,13.0
2022,Merrimack,410,25.0,Kelly Corrigan,Kelly Corrigan,Kelly,Corrigan,Jr,D,16.0,16.0,,,0.0,,,25.0,7318697,26.0,38.0,10.0,,,9.0
2022,Merrimack,410,19.0,Holly Schweitzer,Holly Schweitzer,Holly,Schweitzer,So,D,16.0,16.0,,,0.0,,,9.0,7318852,27.0,9.0,7.0,,,1.0
2022,Merrimack,410,31.0,Morgan Albanesi,Morgan Albanesi,Morgan,Albanesi,Sr,D,16.0,16.0,,,0.0,,,6.0,7315578,17.0,14.0,6.0,,,2.0
2022,Merrimack,410,14.0,Sydney Leeds,Sydney Leeds,Sydney,Leeds,Sr,ATT,3.0,0.0,,,0.0,1.0,1.0,,7317213,,1.0,,,,1.0
2022,Merrimack,410,45.0,Mollie Morrison,Mollie Morrison,Mollie,Morrison,So,ATT,3.0,0.0,1.0,,1.0,1.0,1.0,,7315780,,,1.0,,,
2022,Merrimack,410,20.0,Kirsten McIntire,Kirsten McIntire,Kirsten,McIntire,So,ATT,4.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,7319145,,2.0,2.0,,,
2022,Merrimack,410,2.0,Sophie Scearbo,Sophie Scearbo,Sophie,Scearbo,Jr,M,16.0,0.0,13.0,2.0,15.0,45.0,27.0,,7314922,6.0,7.0,28.0,12.0,4.0,4.0
2022,Merrimack,410,13.0,Kylie Ward,Kylie Ward,Kylie,Ward,Sr,M,16.0,12.0,,,0.0,3.0,3.0,7.0,7319376,31.0,13.0,10.0,1.0,,3.0
2022,Merrimack,410,38.0,Courtney Dishaw,Courtney Dishaw,Courtney,Dishaw,Jr,GK,5.0,3.0,,,0.0,,,,7320460,,5.0,2.0,,,
2022,Merrimack,410,3.0,Krissy Kakridas,Krissy Kakridas,Krissy,Kakridas,So,D,2.0,0.0,,,0.0,,,,7311558,,,1.0,,,
2022,Merrimack,410,8.0,Georgia Parker,Georgia Parker,Georgia,Parker,So,M,16.0,15.0,11.0,5.0,16.0,21.0,16.0,6.0,7313805,4.0,10.0,8.0,6.0,1.0,3.0
2022,Merrimack,410,30.0,Olivia Valdes,Olivia Valdes,Olivia,Valdes,Sr,M,16.0,16.0,16.0,18.0,34.0,49.0,34.0,17.0,7311660,38.0,17.0,37.0,9.0,5.0,64.0
2022,Merrimack,410,10.0,Natalie Calkins,Natalie Calkins,Natalie,Calkins,Jr,ATT,15.0,13.0,8.0,11.0,19.0,35.0,20.0,1.0,7314004,10.0,14.0,19.0,3.0,1.0,
2022,Merrimack,410,12.0,Meghan Dzialo,Meghan Dzialo,Meghan,Dzialo,Sr,M,16.0,16.0,46.0,1.0,47.0,94.0,71.0,7.0,7561947,19.0,21.0,33.0,15.0,9.0,45.0
2022,Merrimack,410,9.0,Taylor Darrell,Taylor Darrell,Taylor,Darrell,Sr,M,16.0,16.0,32.0,6.0,38.0,66.0,48.0,9.0,7561884,15.0,14.0,23.0,21.0,9.0,1.0
2022,Merrimack,410,11.0,Samantha Spieler,Samantha Spieler,Samantha,Spieler,Fr,D,7.0,3.0,2.0,1.0,3.0,6.0,4.0,1.0,7561988,3.0,2.0,3.0,2.0,1.0,1.0
2022,Merrimack,410,35.0,Hayley Kowalczyk,Hayley Kowalczyk,Hayley,Kowalczyk,Fr,GK,14.0,13.0,,,0.0,,,7.0,7562000,2.0,44.0,14.0,,,
2022,Merrimack,410,32.0,Kelsey Daly,Kelsey Daly,Kelsey,Daly,Sr,D,16.0,16.0,,,0.0,,,10.0,7561932,13.0,14.0,6.0,,,
2022,Merrimack,410,1.0,Carie Fiedler,Carie Fiedler,Carie,Fiedler,Fr,D,4.0,0.0,,,0.0,1.0,,,7561943,,2.0,3.0,1.0,,
2022,Merrimack,410,4.0,Mollie Flanagan,Mollie Flanagan,Mollie,Flanagan,Fr,ATT,1.0,0.0,,,0.0,,,,7561946,,,1.0,,,
2022,Merrimack,410,23.0,Olivia White,Olivia White,Olivia,White,Fr,ATT,1.0,0.0,1.0,,1.0,1.0,1.0,,7562013,1.0,,,,,
2022,Merrimack,410,6.0,Catherine Mahanna,Catherine Mahanna,Catherine,Mahanna,Sr,M,16.0,16.0,32.0,12.0,44.0,82.0,64.0,9.0,7561934,18.0,23.0,19.0,23.0,12.0,83.0
2022,Merrimack,410,18.0,Marj Tobin,Marj Tobin,Marj,Tobin,Fr,M,2.0,0.0,,,0.0,,,,7561983,,,1.0,,,
2022,Merrimack,410,33.0,Lulu Sweeney,Lulu Sweeney,Lulu,Sweeney,Sr,ATT,9.0,4.0,2.0,,2.0,9.0,6.0,,7561935,,4.0,10.0,,,
2022,Merrimack,410,22.0,Taya Marinaro,Taya Marinaro,Taya,Marinaro,Fr,D,1.0,0.0,,,0.0,,,,7562009,1.0,,,,,
2022,Michigan,418,32.0,Hailey Mead,Hailey Mead,Hailey,Mead,Sr,,16.0,16.0,,,0.0,,,2.0,7316829,12.0,,3.0,,,31.0
2022,Michigan,418,18.0,Morgan Whitaker,Morgan Whitaker,Morgan,Whitaker,Sr,,18.0,18.0,,1.0,1.0,,,19.0,7319581,35.0,33.0,12.0,,,5.0
2022,Michigan,418,7.0,Meryl Johnson,Meryl Johnson,Meryl,Johnson,So,ATT,5.0,0.0,2.0,2.0,4.0,2.0,2.0,,7318731,2.0,,1.0,,,
2022,Michigan,418,24.0,Shaylah Marciano,Shaylah Marciano,Shaylah,Marciano,So,M,4.0,0.0,,,0.0,,,2.0,7315487,2.0,4.0,1.0,,,1.0
2022,Michigan,418,2.0,Caroline Bean,Caroline Bean,Caroline,Bean,So,ATT,15.0,3.0,13.0,8.0,21.0,22.0,18.0,2.0,7317059,3.0,2.0,12.0,7.0,5.0,
2022,Michigan,418,20.0,Ava Class,Ava Class,Ava,Class,So,M,10.0,0.0,3.0,4.0,7.0,10.0,4.0,2.0,7314756,2.0,3.0,5.0,2.0,1.0,5.0
2022,Michigan,418,42.0,Kaley Thompson,Kaley Thompson,Kaley,Thompson,Sr,M,18.0,17.0,32.0,1.0,33.0,83.0,56.0,9.0,7316545,10.0,11.0,19.0,12.0,6.0,3.0
2022,Michigan,418,25.0,Sophia DeNicola,Sophia DeNicola,Sophia,DeNicola,Jr,M,3.0,0.0,,,0.0,2.0,,,7317320,,,,,,
2022,Michigan,418,34.0,Caitlyn Camelio,Caitlyn Camelio,Caitlyn,Camelio,Jr,M,6.0,0.0,,,0.0,,,4.0,7319315,8.0,6.0,2.0,,,1.0
2022,Michigan,418,29.0,Melissa Esswein,Melissa Esswein,Melissa,Esswein,Jr,ATT,3.0,0.0,1.0,1.0,2.0,1.0,1.0,,7316643,,,2.0,,,
2022,Michigan,418,35.0,Annie Steigerwald,Annie Steigerwald,Annie,Steigerwald,Jr,M,3.0,0.0,1.0,,1.0,1.0,1.0,,7318428,,,,,,1.0
2022,Michigan,418,13.0,Maddie Burns,Maddie Burns,Maddie,Burns,So,D,18.0,18.0,,,0.0,,,18.0,7318445,38.0,26.0,8.0,,,6.0
2022,Michigan,418,12.0,Frances Workman,Frances Workman,Frances,Workman,Jr,M,4.0,0.0,1.0,,1.0,2.0,1.0,,7315135,1.0,1.0,,2.0,1.0,
2022,Michigan,418,4.0,Julia Henry,Julia Henry,Julia,Henry,Sr,,3.0,0.0,1.0,1.0,2.0,3.0,2.0,,7312666,,,1.0,,,
2022,Michigan,418,28.0,Claire Galvin,Claire Galvin,Claire,Galvin,Sr,,13.0,0.0,15.0,1.0,16.0,25.0,21.0,,7312692,1.0,,8.0,2.0,1.0,
2022,Michigan,418,36.0,Kelly Poole,Kelly Poole,Kelly,Poole,Sr,,9.0,0.0,3.0,1.0,4.0,6.0,5.0,1.0,7314059,1.0,1.0,8.0,1.0,,
2022,Michigan,418,46.0,Josie Gooch,Josie Gooch,Josie,Gooch,So,M,18.0,6.0,1.0,,1.0,2.0,2.0,9.0,7312736,38.0,12.0,9.0,,,33.0
2022,Michigan,418,10.0,Caroline Davis,Caroline Davis,Caroline,Davis,So,M,14.0,0.0,11.0,9.0,20.0,27.0,22.0,2.0,7312271,6.0,6.0,8.0,8.0,4.0,
2022,Michigan,418,3.0,Annabelle Burke,Annabelle Burke,Annabelle,Burke,So,M,18.0,14.0,18.0,2.0,20.0,34.0,25.0,9.0,7311852,20.0,6.0,9.0,6.0,4.0,28.0
2022,Michigan,418,5.0,Erin Garvey,Erin Garvey,Erin,Garvey,Sr,,16.0,13.0,22.0,3.0,25.0,59.0,41.0,10.0,7312343,17.0,8.0,8.0,10.0,6.0,22.0
2022,Michigan,418,30.0,Kaitlyn Mead,Kaitlyn Mead,Kaitlyn,Mead,Sr,,18.0,18.0,28.0,9.0,37.0,64.0,47.0,9.0,7313194,31.0,14.0,25.0,12.0,8.0,71.0
2022,Michigan,418,37.0,Mariana Lopez-Ona,Mariana Lopez-Ona,Mariana,Lopez-Ona,Jr,M,3.0,0.0,,,0.0,,,,7313678,1.0,,,,,
2022,Michigan,418,6.0,Katherine Galzerano,Katherine Galzerano,Katherine,Galzerano,Sr,,18.0,18.0,,,0.0,,,14.0,7561962,25.0,26.0,8.0,,,1.0
2022,Michigan,418,31.0,Julia Schwabe,Julia Schwabe,Julia,Schwabe,Fr,M,18.0,4.0,16.0,8.0,24.0,27.0,19.0,10.0,7561992,13.0,11.0,10.0,6.0,2.0,10.0
2022,Michigan,418,1.0,Caitlin Muir,Caitlin Muir,Caitlin,Muir,Sr,,16.0,16.0,18.0,23.0,41.0,46.0,33.0,4.0,7561963,23.0,10.0,27.0,8.0,3.0,1.0
2022,Michigan,418,50.0,Erin O'Grady,Erin O'Grady,Erin,O'Grady,Fr,GK,4.0,0.0,,,0.0,,,2.0,7561993,,2.0,1.0,,,
2022,Michigan,418,26.0,Arielle Weissman,Arielle Weissman,Arielle,Weissman,Sr,,18.0,18.0,,,0.0,,,1.0,7561967,,36.0,7.0,,,
2022,Michigan,418,11.0,Kaylee Dyer,Kaylee Dyer,Kaylee,Dyer,Fr,ATT,17.0,14.0,15.0,12.0,27.0,33.0,24.0,2.0,7561981,13.0,12.0,20.0,3.0,1.0,
2022,Michigan,418,14.0,Jill Smith,Jill Smith,Jill,Smith,Fr,M,14.0,4.0,15.0,,15.0,33.0,28.0,3.0,7561985,5.0,6.0,8.0,8.0,4.0,6.0
2022,Michigan,418,15.0,Maya Rutherford,Maya Rutherford,Maya,Rutherford,Fr,M,18.0,18.0,,,0.0,,,4.0,7562008,11.0,7.0,6.0,,,3.0
2022,Michigan,418,21.0,Katharine Merrifield,Katharine Merrifield,Katharine,Merrifield,Fr,M,18.0,1.0,2.0,,2.0,10.0,6.0,3.0,7562010,5.0,8.0,4.0,2.0,,3.0
2022,Michigan,418,23.0,Haley Polk,Haley Polk,Haley,Polk,Fr,D,2.0,0.0,,,0.0,,,2.0,7562011,,1.0,,,,1.0
2022,Michigan,418,22.0,Lily Montemarano,Lily Montemarano,Lily,Montemarano,So,M,4.0,0.0,,,0.0,,,,7562018,,,1.0,,,1.0
2022,Michigan,418,9.0,Jane Fetterolf,Jane Fetterolf,Jane,Fetterolf,Fr,M,8.0,0.0,1.0,,1.0,7.0,4.0,,7561977,,1.0,1.0,2.0,,3.0
2022,Monmouth,439,5.0,Brianna Falco,Brianna Falco,Brianna,Falco,Jr,DM,19.0,19.0,,,0.0,,,21.0,7320515,38.0,47.0,14.0,,,75.0
2022,Monmouth,439,21.0,Shannon Feeley,Shannon Feeley,Shannon,Feeley,Jr,D,19.0,19.0,,,0.0,,,25.0,7316315,51.0,31.0,8.0,,,
2022,Monmouth,439,36.0,Carli Mangum,Carli Mangum,Carli,Mangum,Jr,M,19.0,19.0,21.0,6.0,27.0,60.0,46.0,10.0,7317095,32.0,16.0,22.0,18.0,10.0,7.0
2022,Monmouth,439,33.0,Ashley Nutt,Ashley Nutt,Ashley,Nutt,Jr,ATT,1.0,0.0,1.0,1.0,2.0,1.0,1.0,,7319794,,1.0,,,,
2022,Monmouth,439,28.0,Marissa Lagera,Marissa Lagera,Marissa,Lagera,Jr,M,14.0,0.0,4.0,,4.0,8.0,7.0,3.0,7317166,4.0,2.0,6.0,2.0,1.0,
2022,Monmouth,439,24.0,Alynne Abney,Alynne Abney,Alynne,Abney,Sr,D,19.0,19.0,,,0.0,,,11.0,7318089,36.0,25.0,4.0,,,
2022,Monmouth,439,10.0,Cassie James,Cassie James,Cassie,James,Jr,M,4.0,0.0,,1.0,1.0,3.0,1.0,1.0,7316451,2.0,3.0,2.0,,,
2022,Monmouth,439,35.0,Mya Brock,Mya Brock,Mya,Brock,So,ATT,19.0,16.0,19.0,11.0,30.0,27.0,23.0,3.0,7319119,23.0,11.0,23.0,5.0,4.0,23.0
2022,Monmouth,439,20.0,Taylor Charpentier,Taylor Charpentier,Taylor,Charpentier,So,M,5.0,0.0,1.0,,1.0,2.0,2.0,3.0,7317278,,3.0,2.0,1.0,,
2022,Monmouth,439,18.0,Ella Spears,Ella Spears,Ella,Spears,So,ATT,19.0,19.0,13.0,27.0,40.0,39.0,28.0,1.0,7320093,19.0,6.0,35.0,4.0,1.0,2.0
2022,Monmouth,439,1.0,Gabriella Vangeli,Gabriella Vangeli,Gabriella,Vangeli,Jr,DM,18.0,0.0,,,0.0,,,7.0,7314944,18.0,6.0,,,,
2022,Monmouth,439,13.0,Gina Verrone,Gina Verrone,Gina,Verrone,Sr,D,19.0,19.0,,,0.0,,,24.0,7314980,34.0,42.0,1.0,,,7.0
2022,Monmouth,439,7.0,Caitlin Colbert,Caitlin Colbert,Caitlin,Colbert,Jr,ATT,6.0,0.0,1.0,,1.0,1.0,1.0,,7316015,2.0,2.0,2.0,,,1.0
2022,Monmouth,439,17.0,Antonella Henson-Vendrell,Antonella Henson-Vendrell,Antonella,Henson-Vendrell,Sr,DM,2.0,1.0,,,0.0,1.0,1.0,,7315105,,,,,,
2022,Monmouth,439,38.0,Liv Fanelli,Liv Fanelli,Liv,Fanelli,So,M,19.0,1.0,9.0,5.0,14.0,22.0,18.0,1.0,7315150,6.0,7.0,8.0,2.0,,5.0
2022,Monmouth,439,15.0,Ali Styba,Ali Styba,Ali,Styba,So,D,14.0,0.0,,,0.0,,,,7316197,8.0,,5.0,,,31.0
2022,Monmouth,439,3.0,Lily Ivanovich,Lily Ivanovich,Lily,Ivanovich,So,M,5.0,0.0,2.0,,2.0,2.0,2.0,,7311683,,1.0,4.0,,,
2022,Monmouth,439,27.0,Hope Steuerwald,Hope Steuerwald,Hope,Steuerwald,Sr,ATT,19.0,19.0,53.0,2.0,55.0,117.0,96.0,7.0,7311110,14.0,18.0,23.0,11.0,6.0,3.0
2022,Monmouth,439,2.0,Maddie Murphy,Maddie Murphy,Maddie,Murphy,Jr,M,18.0,0.0,16.0,7.0,23.0,49.0,30.0,,7314664,6.0,9.0,12.0,6.0,2.0,7.0
2022,Monmouth,439,44.0,Kennedy Fruit,Kennedy Fruit,Kennedy,Fruit,Jr,GK,11.0,5.0,,,0.0,,,,7313138,1.0,8.0,2.0,,,
2022,Monmouth,439,26.0,Rachel Strazdins,Rachel Strazdins,Rachel,Strazdins,So,M,6.0,0.0,,,0.0,,,,7313718,3.0,,,,,
2022,Monmouth,439,6.0,Mary Kate George,Mary Kate George,Mary Kate,George,Sr,M,19.0,19.0,22.0,3.0,25.0,47.0,34.0,6.0,7559307,31.0,12.0,13.0,18.0,8.0,4.0
2022,Monmouth,439,19.0,Cassidy Orban,Cassidy Orban,Cassidy,Orban,Sr,M,19.0,19.0,44.0,6.0,50.0,100.0,74.0,18.0,7559309,30.0,36.0,26.0,16.0,11.0,123.0
2022,Monmouth,439,40.0,Madi Bednarik,Madi Bednarik,Madi,Bednarik,So,GK,19.0,14.0,,,0.0,,,4.0,7559264,,22.0,4.0,,,
2022,Monmouth,439,9.0,Grace Curtin,Grace Curtin,Grace,Curtin,Fr,ATT,5.0,2.0,3.0,1.0,4.0,6.0,5.0,2.0,7559266,1.0,3.0,3.0,2.0,,6.0
2022,Monmouth,439,23.0,Caroline Brennan,Caroline Brennan,Caroline,Brennan,Fr,ATT,18.0,18.0,46.0,20.0,66.0,103.0,77.0,6.0,7559265,12.0,13.0,33.0,11.0,6.0,2.0
2022,Monmouth,439,11.0,Maddie Flynn,Maddie Flynn,Maddie,Flynn,Fr,M,6.0,0.0,1.0,,1.0,1.0,1.0,,7559293,1.0,1.0,2.0,,,
2022,Monmouth,439,12.0,Danielle McNeely,Danielle McNeely,Danielle,McNeely,Fr,M,18.0,0.0,17.0,11.0,28.0,36.0,28.0,14.0,7559294,23.0,15.0,20.0,7.0,2.0,10.0
2022,Mount St. Mary's,450,23.0,Erin O'Donnell,Erin O'Donnell,Erin,O'Donnell,Jr,D,2.0,0.0,,,0.0,,,,7320485,,,1.0,,,
2022,Mount St. Mary's,450,30.0,Kara Maurantonio,Kara Maurantonio,Kara,Maurantonio,So,D,6.0,0.0,,,0.0,,,2.0,7320513,2.0,3.0,1.0,,,
2022,Mount St. Mary's,450,14.0,Dani Donoghue,Dani Donoghue,Dani,Donoghue,Jr,M,19.0,18.0,51.0,9.0,60.0,106.0,79.0,8.0,7317676,7.0,22.0,22.0,18.0,11.0,5.0
2022,Mount St. Mary's,450,21.0,Christina Haspert,Christina Haspert,Christina,Haspert,So,ATT,15.0,10.0,18.0,14.0,32.0,32.0,26.0,1.0,7319482,2.0,5.0,19.0,8.0,2.0,2.0
2022,Mount St. Mary's,450,20.0,Anna McQuay,Anna McQuay,Anna,McQuay,So,ATT,15.0,2.0,5.0,3.0,8.0,15.0,12.0,1.0,7317033,1.0,3.0,6.0,1.0,,
2022,Mount St. Mary's,450,9.0,Abigail Zeigenfuse,Abigail Zeigenfuse,Abigail,Zeigenfuse,Jr,M,20.0,19.0,1.0,,1.0,1.0,1.0,20.0,7319797,18.0,33.0,18.0,,,53.0
2022,Mount St. Mary's,450,24.0,Margaret Lonergan,Margaret Lonergan,Margaret,Lonergan,Jr,D,20.0,20.0,,,0.0,,,20.0,7318048,20.0,25.0,10.0,,,2.0
2022,Mount St. Mary's,450,6.0,Erin Anderson,Erin Anderson,Erin,Anderson,Sr,ATT,20.0,20.0,32.0,14.0,46.0,60.0,51.0,6.0,7318069,14.0,15.0,42.0,6.0,1.0,1.0
2022,Mount St. Mary's,450,27.0,Kristin Gruber,Kristin Gruber,Kristin,Gruber,So,D,19.0,18.0,,,0.0,,,4.0,7318189,17.0,22.0,9.0,,,1.0
2022,Mount St. Mary's,450,25.0,Lizzie Steveson,Lizzie Steveson,Lizzie,Steveson,So,ATT,7.0,0.0,5.0,,5.0,6.0,5.0,,7315895,,1.0,3.0,2.0,2.0,
2022,Mount St. Mary's,450,10.0,Jordan Groover,Jordan Groover,Jordan,Groover,Sr,M,18.0,18.0,23.0,11.0,34.0,44.0,38.0,15.0,7319314,17.0,30.0,23.0,8.0,6.0,11.0
2022,Mount St. Mary's,450,33.0,Mackenzi Furlong,Mackenzi Furlong,Mackenzi,Furlong,So,ATT,1.0,0.0,,,0.0,,,,7320207,,1.0,,,,
2022,Mount St. Mary's,450,44.0,Madison Bradley,Madison Bradley,Madison,Bradley,Jr,GK,20.0,19.0,,,0.0,,,11.0,7313385,,57.0,3.0,,,
2022,Mount St. Mary's,450,8.0,Sophia Culmone,Sophia Culmone,Sophia,Culmone,Jr,D,8.0,0.0,,,0.0,1.0,1.0,3.0,7313899,2.0,,3.0,,,
2022,Mount St. Mary's,450,26.0,Addison Malone,Addison Malone,Addison,Malone,So,M,20.0,20.0,,,0.0,,,14.0,7314619,18.0,30.0,4.0,,,25.0
2022,Mount St. Mary's,450,11.0,Sydney Barnett,Sydney Barnett,Sydney,Barnett,So,ATT,5.0,0.0,,2.0,2.0,,,,7311878,,,2.0,,,
2022,Mount St. Mary's,450,1.0,Katelyn Heffner,Katelyn Heffner,Katelyn,Heffner,Fr,M,1.0,0.0,,,0.0,,,,7554834,,,,,,1.0
2022,Mount St. Mary's,450,32.0,Gabby Averill,Gabby Averill,Gabby,Averill,Fr,D,11.0,4.0,,,0.0,,,4.0,7554859,8.0,4.0,3.0,,,
2022,Mount St. Mary's,450,4.0,Beanie Colson,Beanie Colson,Beanie,Colson,Sr,M,20.0,20.0,26.0,13.0,39.0,76.0,47.0,20.0,7554841,10.0,30.0,34.0,7.0,3.0,79.0
2022,Mount St. Mary's,450,29.0,Delaney LaRose,Delaney LaRose,Delaney,LaRose,Fr,GK,6.0,0.0,,,0.0,,,,7554858,,,1.0,,,
2022,Mount St. Mary's,450,12.0,Lindsey Tolliver,Lindsey Tolliver,Lindsey,Tolliver,Fr,ATT,19.0,10.0,5.0,14.0,19.0,24.0,16.0,1.0,7554843,4.0,3.0,23.0,4.0,1.0,
2022,Mount St. Mary's,450,5.0,Zoe Hurlburt,Zoe Hurlburt,Zoe,Hurlburt,Sr,M,19.0,19.0,52.0,16.0,68.0,109.0,87.0,19.0,7554840,16.0,36.0,31.0,17.0,11.0,27.0
2022,Mount St. Mary's,450,7.0,Anna Salerno,Anna Salerno,Anna,Salerno,Fr,M,3.0,0.0,,,0.0,,,,7554848,1.0,,1.0,,,
2022,Mount St. Mary's,450,15.0,Molly Molchanoff,Molly Molchanoff,Molly,Molchanoff,Fr,M,15.0,2.0,2.0,1.0,3.0,10.0,9.0,3.0,7554851,1.0,8.0,5.0,2.0,,11.0
2022,Mount St. Mary's,450,17.0,Madison Harmening,Madison Harmening,Madison,Harmening,Fr,M,7.0,0.0,4.0,,4.0,11.0,9.0,1.0,7554852,2.0,4.0,2.0,2.0,1.0,4.0
2022,Mount St. Mary's,450,18.0,Alayna Pagnotta,Alayna Pagnotta,Alayna,Pagnotta,Sr,ATT,20.0,20.0,33.0,9.0,42.0,79.0,50.0,3.0,7554853,2.0,15.0,16.0,18.0,7.0,1.0
2022,Navy,726,4.0,Jade Torres,Jade Torres,Jade,Torres,Sr,ATT,8.0,1.0,1.0,1.0,2.0,2.0,1.0,,7315267,1.0,1.0,1.0,2.0,1.0,
2022,Navy,726,18.0,Emily Armero,Emily Armero,Emily,Armero,So,D,6.0,0.0,,,0.0,,,,7315443,1.0,2.0,1.0,,,
2022,Navy,726,40.0,Leelee Denton,Leelee Denton,Leelee,Denton,So,M,20.0,12.0,32.0,6.0,38.0,79.0,52.0,1.0,7316938,5.0,15.0,24.0,21.0,10.0,2.0
2022,Navy,726,33.0,Christine Fiore,Christine Fiore,Christine,Fiore,Sr,M,20.0,20.0,8.0,5.0,13.0,26.0,17.0,16.0,7317792,33.0,45.0,10.0,10.0,3.0,6.0
2022,Navy,726,39.0,Charlotte Ryan,Charlotte Ryan,Charlotte,Ryan,Jr,M,20.0,17.0,30.0,9.0,39.0,63.0,49.0,3.0,7320715,6.0,24.0,16.0,7.0,5.0,13.0
2022,Navy,726,1.0,Isabelle Thornburg,Isabelle Thornburg,Isabelle,Thornburg,So,M,18.0,6.0,5.0,4.0,9.0,17.0,14.0,3.0,7317839,14.0,5.0,11.0,6.0,1.0,3.0
2022,Navy,726,8.0,Maggie Aumiller,Maggie Aumiller,Maggie,Aumiller,Jr,ATT,4.0,0.0,,1.0,1.0,,,,7318811,,,,,,
2022,Navy,726,24.0,Bobbie Haney,Bobbie Haney,Bobbie,Haney,Sr,ATT,19.0,15.0,14.0,9.0,23.0,38.0,24.0,7.0,7319889,12.0,17.0,16.0,10.0,2.0,1.0
2022,Navy,726,5.0,Caroline Stefans,Caroline Stefans,Caroline,Stefans,So,M,16.0,0.0,,,0.0,2.0,1.0,5.0,7319036,14.0,5.0,7.0,,,8.0
2022,Navy,726,35.0,Erin Finley,Erin Finley,Erin,Finley,Sr,D,10.0,1.0,,,0.0,,,1.0,7319085,,4.0,1.0,,,
2022,Navy,726,31.0,Grace Loughery,Grace Loughery,Grace,Loughery,Sr,D,20.0,18.0,,2.0,2.0,3.0,1.0,23.0,7318248,31.0,42.0,9.0,,,1.0
2022,Navy,726,32.0,Kasey Dietzel,Kasey Dietzel,Kasey,Dietzel,Sr,D,20.0,20.0,29.0,17.0,46.0,84.0,51.0,7.0,7319213,19.0,29.0,33.0,27.0,8.0,80.0
2022,Navy,726,3.0,Eloise Gebert,Eloise Gebert,Eloise,Gebert,Jr,M,10.0,0.0,1.0,,1.0,2.0,2.0,,7315009,,,,1.0,1.0,
2022,Navy,726,29.0,Katie Golbranson,Katie Golbranson,Katie,Golbranson,So,D,6.0,0.0,,,0.0,,,1.0,7317548,1.0,,,,,
2022,Navy,726,25.0,Jo Torres,Jo Torres,Jo,Torres,So,GK,20.0,20.0,,,0.0,,,2.0,7319395,1.0,34.0,5.0,,,
