Season,Team,jersey,Full Name,Roster Name,First Name,Last Name,Year,Position,Jersey Number,Games Played,Games Started,Goals,Assists,Points,Shots,Shots on Goal,Ground Balls,Turnovers,Caused Turnovers,Faceoffs Won,Faceoffs Taken,NCAA id
2025,St. John's (NY),11,Jonah Choi,Jonah Choi,Jonah,Choi,Fr,M,11,3,0,0,0,0,1,0,1,1,0,0,0,9100218
2025,St. John's (NY),17,Jake Wright,Jake Wright,Jake,Wright,Jr,ATT,17,3,0,0,1,1,1,1,1,0,0,0,0,8770333
2025,St. John's (NY),99,Luke Mangan,Luke Mangan,Luke,Mangan,Sr,ATT,99,3,0,0,0,0,0,0,0,1,0,0,0,8770111
2025,St. John's (NY),35,Luke Lulley,Luke Lulley,Luke,Lulley,Jr,D,35,2,0,0,0,0,0,0,1,0,0,0,0,8773694
2025,St. John's (NY),8,John Bishop,John Bishop,John,Bishop,Fr,LSM,8,2,0,0,0,0,0,0,0,0,0,0,0,9100200
2025,St. John's (NY),46,Sawyer Van Antwerp,Sawyer Van Antwerp,Sawyer,Van,So,ATT,46,2,0,0,0,0,0,0,0,0,0,0,0,9100297
2025,St. John's (NY),34,Jason Raba,Jason Raba,Jason,Raba,Jr,ATT,34,2,0,0,0,0,2,0,0,0,0,0,0,8762437
2025,St. John's (NY),22,Danielo Parkinson,Danielo Parkinson,Danielo,Parkinson,Sr,M,22,2,0,0,0,0,0,0,0,1,0,0,0,9100123
2025,St. John's (NY),19,Caiden Vlasimsky,Caiden Vlasimsky,Caiden,Vlasimsky,Sr,M,19,2,0,1,3,4,2,2,2,0,0,0,0,8771908
2025,St. John's (NY),24,Danny Seaman,Danny Seaman,Danny,Seaman,Jr,GK,24,1,0,0,0,0,0,0,0,1,0,0,0,8761133
2025,St. John's (NY),39,Corbin Minard,Corbin Minard,Corbin,Minard,Jr,FO,39,1,0,0,0,0,1,0,0,0,0,0,0,8770654
2025,Stony Brook,17,Jaden Baldwin,Jaden Baldwin,Jaden,Baldwin,Jr,M,17,11,0,0,0,0,1,1,10,4,4,0,0,8772093
2025,Stony Brook,40,Carson Forney,Carson Forney,Carson,Forney,Jr,D,40,11,10,0,0,0,1,0,15,5,8,0,0,8763742
2025,Stony Brook,44,Justin Bonacci,Justin Bonacci,Justin,Bonacci,So,ATT,44,11,11,15,9,24,61,30,16,17,0,0,0,8761251
2025,Stony Brook,39,Jack Crosby,Jack Crosby,Jack,Crosby,Sr,LSM,39,11,0,0,0,0,2,1,20,2,2,0,1,9107519
2025,Stony Brook,13,Will Birney,Will Birney,Will,Birney,So,M,13,11,0,1,0,1,10,7,16,5,5,0,0,8764556
2025,Stony Brook,22,Jamison MacLachlan,Jamison MacLachlan,Jamison,MacLachlan,Sr,GK,22,11,11,0,1,1,6,1,40,8,11,0,0,8776781
2025,Stony Brook,37,Kian McCoy,Kian McCoy,Kian,McCoy,Fr,M,37,11,7,10,14,24,35,23,17,14,2,0,0,9104883
2025,Stony Brook,47,Riley Hegarty,Riley Hegarty,Riley,Hegarty,Sr,D,47,11,11,0,0,0,0,0,26,10,13,0,0,8772098
2025,Stony Brook,23,Carson Boyle,Carson Boyle,Carson,Boyle,So,ATT,23,11,5,12,1,13,51,26,4,9,0,0,0,9104836
2025,Stony Brook,18,Ryan Dodge,Ryan Dodge,Ryan,Dodge,So,D,18,11,11,0,0,0,0,0,11,2,7,0,0,8760675
2025,Stony Brook,16,Collin Williamson,Collin Williamson,Collin,Williamson,So,M,16,11,11,15,3,18,56,30,15,6,4,0,0,8769497
2025,Stony Brook,8,Caleb Yeung,Caleb Yeung,Caleb,Yeung,Fr,M,8,11,11,13,4,17,42,29,3,10,1,0,0,9104866
2025,Stony Brook,25,Robbie Smith,Robbie Smith,Robbie,Smith,Jr,FO,25,11,0,1,0,1,3,1,47,4,1,84,154,8764053
2025,Stony Brook,29,Ronnie Kraemer,Ronnie Kraemer,Ronnie,Kraemer,Jr,ATT,29,11,0,0,2,2,1,0,13,5,2,0,1,8770665
2025,Stony Brook,4,Jack Delli-Pizzi,Jack Delli-Pizzi,Jack,Delli-Pizzi,Jr,M,4,10,0,0,0,0,2,1,7,2,1,0,0,8776247
2025,Stony Brook,45,Richie Dechiaro,Richie Dechiaro,Richie,Dechiaro,Jr,ATT,45,10,0,10,2,12,26,17,4,12,0,0,0,8775118
2025,Stony Brook,0,Tanner Williams,Tanner Williams,Tanner,Williams,Fr,M,0,10,7,7,5,12,28,12,6,7,0,0,0,9104859
2025,Stony Brook,77,Chris Esposito,Chris Esposito,Chris,Esposito,So,FO,77,9,0,0,0,0,3,2,26,3,2,50,94,8766872
2025,Stony Brook,19,Brendan Marino,Brendan Marino,Brendan,Marino,Fr,ATT,19,9,6,15,2,17,34,21,7,9,2,0,0,9104869
2025,Stony Brook,15,Ray O'Brien,Ray O'Brien,Ray,O'Brien,Sr,ATT,15,9,8,8,3,11,38,23,10,7,0,0,0,9104827
2025,Stony Brook,50,Thomas Cieleski,Thomas Cieleski,Thomas,Cieleski,Fr,LSM,50,7,0,0,0,0,0,0,7,4,1,0,0,9104898
2025,Stony Brook,21,Gary Correa,Gary Correa,Gary,Correa,So,M,21,6,0,2,1,3,3,2,1,7,1,0,0,8776222
2025,Stony Brook,26,Will Anderson,Will Anderson,Will,Anderson,Jr,M,26,6,0,0,0,0,0,0,3,2,0,0,0,8766678
2025,Stony Brook,2,Necco Cottage,Necco Cottage,Necco,Cottage,Fr,FO,2,6,0,0,0,0,0,0,4,0,1,9,17,9104861
2025,Stony Brook,1,Drew Guttieri,Drew Guttieri,Drew,Guttieri,Sr,,1,6,0,0,0,0,0,0,5,2,0,0,0,9109275
2025,Stony Brook,31,Mikey Kloepfer,Mikey Kloepfer,Mikey,Kloepfer,So,M,31,6,0,2,1,3,9,4,1,2,0,0,0,9104838
2025,Stony Brook,51,Ryan Barker,Ryan Barker,Ryan,Barker,So,M,51,6,0,3,1,4,10,8,0,1,0,0,0,8774899
2025,Stony Brook,9,Will Ginch,Will Ginch,Will,Ginch,So,M,9,5,0,0,0,0,0,0,3,1,0,0,0,9104829
2025,Stony Brook,7,Michael Fagen,Michael Fagen,Michael,Fagen,Fr,M,7,4,0,0,0,0,1,0,2,0,0,0,0,9104828
2025,Stony Brook,10,Michael DeSano,Michael DeSano,Michael,DeSano,Jr,D,10,4,0,0,0,0,0,0,0,0,0,0,0,8761644
2025,Stony Brook,5,Tommy Wilk,Tommy Wilk,Tommy,Wilk,Jr,GK,5,3,0,0,0,0,0,0,0,0,0,0,0,8772385
2025,Stony Brook,91,Shea Hogan,Shea Hogan,Shea,Hogan,Fr,ATT,91,2,0,0,0,0,0,0,0,0,0,0,0,9104910
2025,Stony Brook,88,Tanner Parlette,Tanner Parlette,Tanner,Parlette,Fr,D,88,2,0,0,0,0,0,0,0,0,0,0,0,9104908
2025,Stony Brook,24,Zachary Brittman,Zachary Brittman,Zachary,Brittman,Fr,ATT,24,1,0,0,1,1,0,0,0,0,0,0,0,9104871
2025,Stony Brook,33,Declan Mitchell,Declan Mitchell,Declan,Mitchell,Sr,FO,33,1,0,0,0,0,0,0,0,0,0,0,0,8760271
2025,Stony Brook,46,Brendan Owens,Brendan Owens,Brendan,Owens,Fr,D,46,1,0,0,0,0,0,0,0,0,0,0,0,9104896
2025,Stony Brook,27,Sean Carlo,Sean Carlo,Sean,Carlo,Jr,M,27,1,0,0,0,0,2,0,0,0,0,0,0,8760900
2025,Stony Brook,14,Hayden Whitney,Hayden Whitney,Hayden,Whitney,So,D,14,1,1,0,0,0,0,0,2,0,1,0,0,9104835
2025,Syracuse,50,Ryder Ochoa,Ryder Ochoa,Ryder,Ochoa,Fr,M,50,11,0,0,0,0,0,0,1,0,0,0,0,9101566
2025,Syracuse,1,Jake Spallina,Jake Spallina,Jake,Spallina,So,M,1,11,0,0,1,1,0,0,5,0,3,0,0,8761762
2025,Syracuse,27,John Mullen,John Mullen,John,Mullen,So,FO,27,11,0,2,3,5,11,6,104,8,0,161,249,8777371
2025,Syracuse,13,Tyler McCarthy,Tyler McCarthy,Tyler,McCarthy,So,M,13,11,0,2,5,7,19,9,10,4,2,0,0,8768194
2025,Syracuse,19,Wyatt Hottle,Wyatt Hottle,Wyatt,Hottle,So,M,19,11,1,7,2,9,21,12,4,6,1,0,0,8768792
2025,Syracuse,91,Trey Deere,Trey Deere,Trey,Deere,So,ATT,91,11,3,15,2,17,41,29,14,7,1,0,0,8776773
2025,Syracuse,22,Joey Spallina,Joey Spallina,Joey,Spallina,Jr,ATT,22,11,11,26,34,60,75,50,20,12,3,0,0,8772151
2025,Syracuse,26,Chuck Kuczynski,Chuck Kuczynski,Chuck,Kuczynski,Jr,D,26,11,0,0,0,0,0,0,14,1,8,0,0,8777308
2025,Syracuse,39,Jimmy McCool,Jimmy McCool,Jimmy,McCool,Jr,GK,39,11,11,0,1,1,0,0,14,3,2,0,0,8770475
2025,Syracuse,7,Michael Leo,Michael Leo,Michael,Leo,Jr,M,7,11,11,21,3,24,69,38,8,7,1,0,0,8769746
2025,Syracuse,41,Jordan Beck,Jordan Beck,Jordan,Beck,Jr,D,41,11,0,0,1,1,0,0,1,0,2,0,0,8762446
2025,Syracuse,11,Riley Figueiras,Riley Figueiras,Riley,Figueiras,Jr,D,11,11,11,0,0,0,2,0,19,4,16,0,0,8768152
2025,Syracuse,35,Billy Dwan,Billy Dwan,Billy,Dwan,Jr,D,35,11,11,2,1,3,7,4,18,10,10,0,0,8777587
2025,Syracuse,28,Nick Caccamo,Nick Caccamo,Nick,Caccamo,Sr,D,28,11,0,0,0,0,0,0,17,1,16,0,0,8771328
2025,Syracuse,12,Carter Rice,Carter Rice,Carter,Rice,Sr,SSDM,12,11,0,0,2,2,2,1,16,1,5,0,0,8760115
2025,Syracuse,34,Nathan Levine,Nathan Levine,Nathan,Levine,Sr,SSDM,34,11,0,0,0,0,0,0,3,3,1,0,0,8769328
2025,Syracuse,48,Michael Grace,Michael Grace,Michael,Grace,Sr,LSM,48,11,11,1,1,2,5,1,31,3,10,0,0,9101564
2025,Syracuse,77,Owen Hiltz,Owen Hiltz,Owen,Hiltz,Sr,ATT,77,11,11,27,18,45,86,47,17,9,2,0,0,9101568
2025,Syracuse,33,Caden Kol,Caden Kol,Caden,Kol,Sr,D,33,11,0,0,0,0,0,0,1,0,2,0,0,8760987
2025,Syracuse,15,Sam English,Sam English,Sam,English,Sr,M,15,11,11,14,7,21,59,29,32,18,8,0,0,9101549
2025,Syracuse,8,Luke Rhoa,Luke Rhoa,Luke,Rhoa,Jr,M,8,10,10,15,4,19,62,28,7,8,1,0,0,8766867
2025,Syracuse,46,Greg Elijah-Brown,Greg Elijah-Brown,Greg,Elijah-Brown,Sr,ATT,46,8,0,2,0,2,3,2,0,0,0,0,0,8762604
2025,Syracuse,42,Dylan Sageder,Dylan Sageder,Dylan,Sageder,Jr,LSM,42,8,0,0,0,0,0,0,1,0,2,0,0,8765490
2025,Syracuse,88,Payton Anderson,Payton Anderson,Payton,Anderson,Fr,M,88,7,2,8,2,10,15,11,6,4,0,0,0,9101570
2025,Syracuse,29,Tyler Cordes,Tyler Cordes,Tyler,Cordes,Sr,M,29,7,0,2,5,7,9,4,3,2,0,0,0,8776767
2025,Syracuse,45,Johnny Richiusa,Johnny Richiusa,Johnny,Richiusa,Sr,FO,45,7,0,0,0,0,0,0,3,0,0,6,20,8762034
2025,Syracuse,14,Drew Angelo,Drew Angelo,Drew,Angelo,Fr,FO,14,6,0,0,0,0,1,1,4,0,1,5,15,9101548
2025,Syracuse,23,Finn Thomson,Finn Thomson,Finn,Thomson,Jr,ATT,23,6,6,14,4,18,27,21,9,4,3,0,0,8764884
2025,Syracuse,2,Vincent Bolognino,Vincent Bolognino,Vincent,Bolognino,Fr,LSM,2,5,0,0,1,1,0,0,0,1,1,0,0,9101546
2025,Syracuse,9,Jackson Birtwistle,Jackson Birtwistle,Jackson,Birtwistle,Sr,M,9,5,0,3,1,4,14,7,1,3,0,0,0,8760964
2025,Syracuse,92,Michael Ippoliti,Michael Ippoliti,Michael,Ippoliti,So,GK,92,4,0,0,0,0,0,0,1,0,0,0,0,8776792
2025,Syracuse,0,Chrishawn Hunter,Chrishawn Hunter,Chrishawn,Hunter,So,M,0,3,0,0,0,0,5,2,1,1,1,0,0,8777551
2025,Syracuse,38,Jack Fine,Jack Fine,Jack,Fine,Sr,FO,38,3,0,0,0,0,0,0,2,0,0,3,4,8777125
2025,Syracuse,16,Barrett White,Barrett White,Barrett,White,Sr,M,16,3,0,0,0,0,1,1,0,0,0,0,0,8761263
2025,Syracuse,40,Tucker Kellogg,Tucker Kellogg,Tucker,Kellogg,So,M,40,3,0,0,1,1,4,3,0,0,0,0,0,8774647
2025,Syracuse,90,Owen O'Farrell,Owen O'Farrell,Owen,O'Farrell,Fr,M,90,3,0,2,0,2,4,4,1,1,0,0,0,9101571
2025,Syracuse,17,Donny Scott,Donny Scott,Donny,Scott,So,D,17,3,0,0,0,0,0,0,1,0,0,0,0,8771201
2025,Syracuse,24,Gavin Gibbs,Gavin Gibbs,Gavin,Gibbs,Jr,SSDM,24,3,0,1,0,1,1,1,0,0,0,0,0,8770271
2025,Syracuse,32,Jack Witherspoon,Jack Witherspoon,Jack,Witherspoon,Sr,D,32,3,0,0,0,0,0,0,0,0,0,0,0,8762601
2025,Syracuse,5,Finn Kelly,Finn Kelly,Finn,Kelly,Sr,M,5,3,0,0,0,0,0,0,0,0,0,0,0,8762911
2025,Syracuse,36,Jack Schell,Jack Schell,Jack,Schell,Fr,M,36,2,0,0,0,0,0,0,0,0,0,0,0,9101563
2025,Syracuse,4,Cam Ryan,Cam Ryan,Cam,Ryan,Fr,D,4,2,0,0,0,0,0,0,0,0,0,0,0,9101576
2025,Syracuse,6,Kyle Gonsiorek,Kyle Gonsiorek,Kyle,Gonsiorek,Sr,LSM,6,2,0,0,0,0,0,0,4,0,0,0,0,8777563
2025,Syracuse,20,Paul Lamonaca,Paul Lamonaca,Paul,Lamonaca,Sr,FO,20,2,0,0,0,0,0,0,0,0,0,3,3,8773507
2025,Syracuse,44,Brett Spallina,Brett Spallina,Brett,Spallina,So,D,44,2,0,0,0,0,0,0,0,0,0,0,0,8764021
2025,Syracuse,89,Kyle Rolley,Kyle Rolley,Kyle,Rolley,Sr,GK,89,1,0,0,0,0,0,0,0,0,0,0,0,8777776
2025,Towson,56,Kai Lopez,Kai Lopez,Kai,Lopez,Fr,FO,56,11,0,0,1,1,1,0,26,2,1,49,96,9102434
2025,Towson,35,Jake Law,Jake Law,Jake,Law,So,D,35,11,10,0,0,0,1,1,15,5,6,0,0,8763861
2025,Towson,6,Alex Vieni,Alex Vieni,Alex,Vieni,Jr,ATT,6,11,2,6,3,9,25,14,5,6,1,0,0,8775272
2025,Towson,37,Elijah Smith,Elijah Smith,Elijah,Smith,Jr,D,37,11,2,0,0,0,2,0,12,3,4,0,0,8765293
2025,Towson,15,James Azbill,James Azbill,James,Azbill,Jr,LSM,15,11,0,0,1,1,0,0,5,2,2,0,0,8763017
2025,Towson,51,Matt Constantinides,Matt Constantinides,Matt,Constantinides,Sr,FO,51,11,0,0,0,0,2,1,39,4,0,98,198,8771609
2025,Towson,3,Chuck Matusek,Chuck Matusek,Chuck,Matusek,Sr,ATT,3,11,0,7,3,10,22,13,4,5,2,0,0,8760952
2025,Towson,48,Dan Reilly,Dan Reilly,Dan,Reilly,Sr,DM,48,11,0,0,1,1,0,0,4,1,1,0,0,8774665
2025,Towson,40,Joe Petro,Joe Petro,Joe,Petro,Sr,D,40,11,11,0,2,2,4,1,29,7,14,0,0,8762376
2025,Towson,44,Sam Morin,Sam Morin,Sam,Morin,Sr,D,44,11,0,1,0,1,5,4,51,7,12,0,0,8768968
2025,Towson,12,Josh Webber,Josh Webber,Josh,Webber,Sr,M,12,11,11,7,7,14,46,20,13,12,4,0,0,9102373
2025,Towson,55,Ray Glass,Ray Glass,Ray,Glass,Sr,SSDM,55,11,0,0,1,1,0,0,17,4,4,0,0,9102374
2025,Towson,13,Chop Gallagher,Chop Gallagher,Chop,Gallagher,Sr,M,13,11,11,14,17,31,51,35,8,19,2,0,0,9102370
2025,Towson,32,Luke Downs,Luke Downs,Luke,Downs,Sr,GK,32,10,10,0,0,0,2,0,13,8,0,0,0,8769469
2025,Towson,5,Evan Boswell,Evan Boswell,Evan,Boswell,Jr,M,5,10,0,2,1,3,14,6,7,4,0,0,0,8777841
2025,Towson,4,Conor Spagnolli,Conor Spagnolli,Conor,Spagnolli,Sr,D,4,10,10,0,0,0,2,2,23,2,10,0,0,8774412
2025,Towson,28,Joe Meidling,Joe Meidling,Joe,Meidling,Jr,FO,28,10,0,1,1,2,3,2,18,5,5,0,0,8763567
2025,Towson,0,Alex Roussel,Alex Roussel,Alex,Roussel,Jr,ATT,0,10,5,9,6,15,32,17,11,9,1,0,0,8762427
2025,Towson,29,Ronan Fitzpatrick,Ronan Fitzpatrick,Ronan,Fitzpatrick,So,ATT,29,10,10,27,6,33,82,48,14,13,0,0,0,8763134
2025,Towson,1,Mikey Weisshaar,Mikey Weisshaar,Mikey,Weisshaar,Jr,M,1,10,10,32,12,44,101,53,22,17,7,0,0,8760463
2025,Towson,2,Ryan Schrier,Ryan Schrier,Ryan,Schrier,So,ATT,2,9,8,8,6,14,26,18,14,10,1,0,0,8771293
2025,Towson,43,Owen Scott,Owen Scott,Owen,Scott,Fr,M,43,8,5,7,3,10,34,22,6,11,0,0,0,9102424
2025,Towson,54,Joe'll Spagnuolo,Joe'll Spagnuolo,Joe'll,Spagnuolo,So,LSM,54,6,0,0,0,0,0,0,3,0,2,0,0,8776238
2025,Towson,11,Logan Meighan,Logan Meighan,Logan,Meighan,So,D,11,6,0,0,0,0,0,0,1,0,1,0,0,8764131
2025,Towson,16,Bode Maurer,Bode Maurer,Bode,Maurer,Sr,ATT,16,6,4,4,1,5,14,5,4,8,0,0,0,8761744
2025,Towson,58,Matthew Wolfington,Matthew Wolfington,Matthew,Wolfington,Fr,SSDM,58,5,0,0,0,0,0,0,0,1,0,0,0,9102436
2025,Towson,53,Michael Katz,Michael Katz,Michael,Katz,Fr,ATT,53,4,0,0,2,2,1,1,0,1,0,0,0,9102433
2025,Towson,57,Ben Ellis,Ben Ellis,Ben,Ellis,So,SSDM,57,3,0,0,0,0,0,0,4,0,2,0,0,8772245
2025,Towson,17,Jimmy Connor,Jimmy Connor,Jimmy,Connor,Jr,D,17,2,0,0,0,0,0,0,0,0,0,0,0,8760197
2025,Towson,31,Matt Nilan,Matt Nilan,Matt,Nilan,So,GK,31,1,1,0,0,0,0,0,0,1,0,0,0,8770125
2025,Towson,20,Rocky Grossman,Rocky Grossman,Rocky,Grossman,Fr,M,20,1,0,0,0,0,0,0,0,0,0,0,0,9102403
2025,Towson,38,Myles Quandt,Myles Quandt,Myles,Quandt,Fr,FO,38,1,0,0,0,0,0,0,0,0,0,3,5,8762771
2025,Towson,8,Andrew Goldt,Andrew Goldt,Andrew,Goldt,Fr,ATT,8,1,0,0,0,0,1,0,0,0,0,0,0,9102400
2025,UAlbany,20,Brady Quill,Brady Quill,Brady,Quill,Fr,D,20,12,5,0,0,0,1,0,16,1,9,0,0,9102718
2025,UAlbany,77,Jacob Smith,Jacob Smith,Jacob,Smith,So,LSM,77,12,0,3,1,4,7,4,33,8,15,0,0,8772136
2025,UAlbany,33,Cade Galko,Cade Galko,Cade,Galko,So,D,33,12,12,1,0,1,8,4,35,6,7,0,0,8763712
2025,UAlbany,24,James Reid,James Reid,James,Reid,So,M,24,12,0,6,1,7,10,9,6,4,0,0,0,8763596
2025,UAlbany,1,Ryan Doherty,Ryan Doherty,Ryan,Doherty,So,ATT,1,12,11,29,9,38,86,47,23,13,2,0,0,8765183
2025,UAlbany,15,Silas Richmond,Silas Richmond,Silas,Richmond,Jr,ATT,15,12,11,25,27,52,92,54,17,25,5,0,0,8777553
2025,UAlbany,44,Max Neeson,Max Neeson,Max,Neeson,Jr,D,44,12,12,3,0,3,11,3,31,10,16,0,0,8775672
2025,UAlbany,28,Justin Lee,Justin Lee,Justin,Lee,Jr,LSM,28,12,0,0,0,0,1,1,21,5,6,0,0,8764332
2025,UAlbany,4,Luke Grove,Luke Grove,Luke,Grove,Jr,M,4,12,0,0,0,0,0,0,6,5,4,0,0,8773821
2025,UAlbany,19,Alex Pfeiffer,Alex Pfeiffer,Alex,Pfeiffer,Jr,M,19,12,10,9,6,15,40,21,9,15,0,0,0,8763571
2025,UAlbany,7,Daniel Kesselring,Daniel Kesselring,Daniel,Kesselring,Jr,ATT,7,12,11,11,6,17,37,21,10,7,2,0,0,8765040
2025,UAlbany,88,Koleton Marquis,Koleton Marquis,Koleton,Marquis,Jr,ATT,88,12,9,16,4,20,33,23,8,7,1,0,0,9102751
2025,UAlbany,22,Jacob Moran,Jacob Moran,Jacob,Moran,Sr,M,22,12,0,2,2,4,19,11,3,3,0,0,0,8774141
2025,UAlbany,2,Amos Whitcomb,Amos Whitcomb,Amos,Whitcomb,Sr,ATT,2,12,5,10,1,11,19,11,7,8,2,0,0,8760401
2025,UAlbany,23,Conner Fingar,Conner Fingar,Conner,Fingar,Sr,M,23,12,0,1,1,2,5,3,22,6,3,0,0,9102723
2025,UAlbany,99,Dillon Mehta,Dillon Mehta,Dillon,Mehta,So,M,99,11,0,0,0,0,0,0,6,0,0,2,11,8777017
2025,UAlbany,43,Patrick Mai,Patrick Mai,Patrick,Mai,Sr,M,43,11,0,0,0,0,2,2,4,4,0,0,0,9102743
2025,UAlbany,0,Ben Wimmer,Ben Wimmer,Ben,Wimmer,Jr,ATT,0,11,1,1,2,3,17,5,1,3,0,0,0,8761495
2025,UAlbany,16,Brady Smith,Brady Smith,Brady,Smith,Fr,GK,16,10,9,0,1,1,1,0,22,13,2,0,0,9102714
2025,UAlbany,18,Caeden LaPietro,Caeden LaPietro,Caeden,LaPietro,Sr,M,18,10,0,0,0,0,0,0,6,3,1,0,0,8764330
2025,UAlbany,14,Jackson Palumb,Jackson Palumb,Jackson,Palumb,So,ATT,14,10,10,14,2,16,42,27,3,9,1,0,0,8765460
2025,UAlbany,27,Jezayd Hall,Jezayd Hall,Jezayd,Hall,Sr,FO,27,10,0,0,0,0,2,1,13,0,2,30,77,8767560
2025,UAlbany,8,Brendon O'Keefe,Brendon O'Keefe,Brendon,O'Keefe,Fr,ATT,8,9,0,4,8,12,7,6,2,4,0,0,0,9102696
2025,UAlbany,91,Jack Hadden,Jack Hadden,Jack,Hadden,So,D,91,9,7,1,1,2,3,1,5,3,4,0,0,8763637
2025,UAlbany,25,Parker Emmett,Parker Emmett,Parker,Emmett,Sr,M,25,9,2,2,2,4,4,3,3,2,0,0,0,8768750
2025,UAlbany,9,CJ Schwarz,CJ Schwarz,CJ,Schwarz,So,FO,9,8,1,0,0,0,0,0,9,0,0,49,118,8772895
2025,UAlbany,36,Joey Carino,Joey Carino,Joey,Carino,Sr,M,36,8,0,1,1,2,6,3,1,1,1,0,0,8767913
2025,UAlbany,42,Connor Fundis,Connor Fundis,Connor,Fundis,Sr,D,42,6,0,0,0,0,1,0,1,2,1,0,0,8763539
2025,UAlbany,21,Will Hardy,Will Hardy,Will,Hardy,Jr,M,21,6,1,2,0,2,8,4,3,1,0,0,0,8763152
2025,UAlbany,6,Brendon Barnard,Brendon Barnard,Brendon,Barnard,Fr,M,6,6,0,1,1,2,3,1,1,1,0,0,0,9102694
2025,UAlbany,34,Austin Oppenheim,Austin Oppenheim,Austin,Oppenheim,Jr,FO,34,5,0,0,0,0,0,0,7,1,0,13,35,8772219
2025,UAlbany,3,Landon Whitney,Landon Whitney,Landon,Whitney,So,GK,3,4,3,0,0,0,0,0,4,2,0,0,0,8769541
2025,UAlbany,48,Rocco Mareno,Rocco Mareno,Rocco,Mareno,Jr,FO,48,4,0,0,0,0,0,0,24,0,0,45,84,9102747
2025,UAlbany,46,Connor Gerlach,Connor Gerlach,Connor,Gerlach,Jr,D,46,4,0,0,0,0,0,0,0,0,1,0,0,8767891
2025,UAlbany,25,Trevor Corless,Trevor Corless,Trevor,Corless,Fr,D,25,2,0,0,0,0,0,0,0,0,0,0,0,9102737
2025,UAlbany,41,Parker Winkky,Parker Winkky,Parker,Winkky,Sr,ATT,41,2,0,0,0,0,1,1,0,0,0,0,0,8762175
2025,UAlbany,13,Kevin Carney,Kevin Carney,Kevin,Carney,Jr,ATT,13,2,0,0,0,0,0,0,0,0,0,0,0,8771924
2025,UAlbany,10,Ben Coghill,Ben Coghill,Ben,Coghill,Jr,M,10,2,0,0,0,0,0,0,1,0,0,0,0,8762844
2025,UAlbany,11,Tayoni Galante,Tayoni Galante,Tayoni,Galante,Fr,M,11,1,0,0,0,0,0,0,0,0,0,0,0,9102707
2025,UAlbany,5,Adam Thistlethwaite,Adam Thistlethwaite,Adam,Thistlethwaite,Sr,M,5,1,0,0,0,0,0,0,1,0,0,0,0,8765260
2025,UAlbany,32,Mason Sanden,Mason Sanden,Mason,Sanden,Fr,M,32,1,0,0,0,0,0,0,0,0,0,0,0,9102735
2025,UAlbany,38,Frederick Hicks,Frederick Hicks,Frederick,Hicks,Fr,M,38,1,0,0,0,0,0,0,0,0,0,0,0,9102739
2025,UAlbany,26,Conlon Crowley,Conlon Crowley,Conlon,Crowley,Sr,D,26,1,0,0,0,0,0,0,0,0,0,0,0,8763470
2025,UAlbany,17,Nolan Gilmartin,Nolan Gilmartin,Nolan,Gilmartin,So,ATT,17,1,0,0,0,0,0,0,0,0,0,0,0,8768088
2025,UAlbany,30,Colin Duncan,Colin Duncan,Colin,Duncan,Fr,ATT,30,1,0,0,0,0,0,0,0,0,0,0,0,9102731
2025,UMBC,2,Josh Tang,Josh Tang,Josh,Tang,Sr,ATT,2,9,0,2,1,3,11,5,0,8,1,0,0,8774674
2025,UMBC,24,Jordan Galloway,Jordan Galloway,Jordan,Galloway,Sr,ATT,24,9,8,16,11,27,53,23,9,9,2,0,0,8761371
2025,UMBC,55,Jameson Coffman,Jameson Coffman,Jameson,Coffman,Fr,SSDM,55,8,0,0,0,0,5,3,15,2,2,0,0,9279432
2025,UMBC,28,Ayden Davis,Ayden Davis,Ayden,Davis,Fr,M,28,8,0,5,2,7,31,11,2,11,1,0,0,9279423
2025,UMBC,16,Xander Maxwell,Xander Maxwell,Xander,Maxwell,Fr,M,16,8,7,9,6,15,33,20,5,15,0,0,0,9279407
2025,UMBC,31,Corey Myers,Corey Myers,Corey,Myers,So,M,31,8,8,11,3,14,28,15,6,5,0,0,0,8767367
2025,UMBC,23,Dylan Sharpe,Dylan Sharpe,Dylan,Sharpe,So,LSM,23,8,0,0,0,0,1,1,18,2,14,0,0,8759961
2025,UMBC,6,Ryan Demato,Ryan Demato,Ryan,Demato,So,ATT,6,8,4,8,3,11,30,18,3,7,0,0,0,8762371
2025,UMBC,12,Casey Pung,Casey Pung,Casey,Pung,Jr,D,12,8,8,0,0,0,3,2,13,4,9,0,0,8763606
2025,UMBC,21,Connor McMahon,Connor McMahon,Connor,McMahon,Jr,GK,21,8,8,0,0,0,2,0,13,2,3,0,0,8761723
2025,UMBC,20,Dante Marinello,Dante Marinello,Dante,Marinello,Jr,LSM,20,8,8,0,0,0,1,0,20,3,12,0,0,8764221
2025,UMBC,33,Dylan Hendrix,Dylan Hendrix,Dylan,Hendrix,Jr,D,33,8,8,0,0,0,0,0,9,7,5,0,0,8770497
2025,UMBC,10,Nick Gutierrez,Nick Gutierrez,Nick,Gutierrez,Jr,M,10,8,8,5,7,12,19,10,9,8,2,0,0,8759912
2025,UMBC,13,Connor Chick,Connor Chick,Connor,Chick,Jr,ATT,13,8,8,15,2,17,56,33,8,6,2,0,0,8774924
