season,division,team_id,team,url
2025,3,594317,Chris. Newport,https://stats.ncaa.org/teams/594317
2025,3,594320,Clark (MA),https://stats.ncaa.org/teams/594320
2025,3,594323,Clarkson,https://stats.ncaa.org/teams/594323
2025,3,594441,Coast Guard,https://stats.ncaa.org/teams/594441
2025,3,594326,Colby,https://stats.ncaa.org/teams/594326
2025,3,594328,Colorado Col.,https://stats.ncaa.org/teams/594328
2025,3,594514,Concordia Wisconsin,https://stats.ncaa.org/teams/594514
2025,3,594332,Connecticut Col.,https://stats.ncaa.org/teams/594332
2025,3,594335,Cornell College,https://stats.ncaa.org/teams/594335
2025,3,594337,Cortland,https://stats.ncaa.org/teams/594337
2025,3,594340,Curry,https://stats.ncaa.org/teams/594340
2025,3,594342,DePauw,https://stats.ncaa.org/teams/594342
2025,3,594277,DeSales,https://stats.ncaa.org/teams/594277
2025,3,594462,Dean,https://stats.ncaa.org/teams/594462
2025,3,594344,Delaware Valley,https://stats.ncaa.org/teams/594344
2025,3,594717,Denison,https://stats.ncaa.org/teams/594717
2025,3,594719,Dickinson,https://stats.ncaa.org/teams/594719
2025,3,594346,Drew,https://stats.ncaa.org/teams/594346
2025,3,594348,Dubuque,https://stats.ncaa.org/teams/594348
2025,3,594457,Earlham,https://stats.ncaa.org/teams/594457
2025,3,594572,Eastern,https://stats.ncaa.org/teams/594572
2025,3,594350,Eastern Conn. St.,https://stats.ncaa.org/teams/594350
2025,3,594575,Edgewood,https://stats.ncaa.org/teams/594575
2025,3,594352,Elizabethtown,https://stats.ncaa.org/teams/594352
2025,3,594354,Elmhurst,https://stats.ncaa.org/teams/594354
2025,3,594845,Elmira,https://stats.ncaa.org/teams/594845
2025,3,594708,Elms,https://stats.ncaa.org/teams/594708
2025,3,594357,Emerson,https://stats.ncaa.org/teams/594357
2025,3,594358,Emmanuel (MA),https://stats.ncaa.org/teams/594358
2025,3,594762,Endicott,https://stats.ncaa.org/teams/594762
2025,3,594360,FDU-Florham,https://stats.ncaa.org/teams/594360
2025,3,594769,Farmingdale St.,https://stats.ncaa.org/teams/594769
2025,3,594260,Franciscan,https://stats.ncaa.org/teams/594260
2025,3,594363,Franklin & Marshall,https://stats.ncaa.org/teams/594363
2025,3,594366,Gettysburg,https://stats.ncaa.org/teams/594366
2025,3,594516,Gordon,https://stats.ncaa.org/teams/594516
2025,3,594551,Goucher,https://stats.ncaa.org/teams/594551
2025,3,594369,Greensboro,https://stats.ncaa.org/teams/594369
2025,3,594747,Grove City,https://stats.ncaa.org/teams/594747
2025,3,594518,Guilford,https://stats.ncaa.org/teams/594518
2025,3,594681,Gwynedd Mercy,https://stats.ncaa.org/teams/594681
2025,3,594371,Hamilton,https://stats.ncaa.org/teams/594371
2025,3,594374,Hampden-Sydney,https://stats.ncaa.org/teams/594374
2025,3,594521,Hanover,https://stats.ncaa.org/teams/594521
2025,3,594402,Hartford,https://stats.ncaa.org/teams/594402
2025,3,594377,Hartwick,https://stats.ncaa.org/teams/594377
2025,3,594378,Haverford,https://stats.ncaa.org/teams/594378
2025,3,594381,Heidelberg,https://stats.ncaa.org/teams/594381
2025,3,594523,Hendrix,https://stats.ncaa.org/teams/594523
2025,3,594561,Hilbert,https://stats.ncaa.org/teams/594561
2025,3,594383,Hiram,https://stats.ncaa.org/teams/594383
2025,3,594564,Hood,https://stats.ncaa.org/teams/594564
2025,3,594723,Hope,https://stats.ncaa.org/teams/594723
2025,3,594526,Huntingdon,https://stats.ncaa.org/teams/594526
2025,3,594533,Husson,https://stats.ncaa.org/teams/594533
2025,3,594531,IIT,https://stats.ncaa.org/teams/594531
2025,3,594725,Ill. Wesleyan,https://stats.ncaa.org/teams/594725
2025,3,594387,Immaculata,https://stats.ncaa.org/teams/594387
2025,3,594389,Ithaca,https://stats.ncaa.org/teams/594389
2025,3,594694,JWU (Providence),https://stats.ncaa.org/teams/594694
2025,3,594728,John Carroll,https://stats.ncaa.org/teams/594728
2025,3,594398,Juniata,https://stats.ncaa.org/teams/594398
2025,3,594590,Kalamazoo,https://stats.ncaa.org/teams/594590
2025,3,594592,Kean,https://stats.ncaa.org/teams/594592
2025,3,594594,Keene St.,https://stats.ncaa.org/teams/594594
2025,3,594597,Kenyon,https://stats.ncaa.org/teams/594597
2025,3,594535,Keuka,https://stats.ncaa.org/teams/594535
2025,3,594706,Keystone,https://stats.ncaa.org/teams/594706
2025,3,594599,King's (PA),https://stats.ncaa.org/teams/594599
2025,3,594537,La Roche,https://stats.ncaa.org/teams/594537
2025,3,594528,LaGrange,https://stats.ncaa.org/teams/594528
2025,3,594732,Lake Forest,https://stats.ncaa.org/teams/594732
2025,3,594566,Lasell,https://stats.ncaa.org/teams/594566
2025,3,594946,Lawrence,https://stats.ncaa.org/teams/594946
2025,3,594601,Lebanon Valley,https://stats.ncaa.org/teams/594601
2025,3,594604,Lycoming,https://stats.ncaa.org/teams/594604
2025,3,594755,Lynchburg,https://stats.ncaa.org/teams/594755
2025,3,594580,MCLA,https://stats.ncaa.org/teams/594580
2025,3,594617,MIT,https://stats.ncaa.org/teams/594617
2025,3,594690,MSOE,https://stats.ncaa.org/teams/594690
2025,3,594607,Maine Maritime,https://stats.ncaa.org/teams/594607
2025,3,594609,Manhattanville,https://stats.ncaa.org/teams/594609
2025,3,594454,Marian (WI),https://stats.ncaa.org/teams/594454
2025,3,594466,Marietta,https://stats.ncaa.org/teams/594466
2025,3,594611,Mary Washington,https://stats.ncaa.org/teams/594611
2025,3,594613,Marymount (VA),https://stats.ncaa.org/teams/594613
2025,3,594615,Marywood,https://stats.ncaa.org/teams/594615
2025,3,594619,Mass. Maritime,https://stats.ncaa.org/teams/594619
2025,3,594486,McDaniel,https://stats.ncaa.org/teams/594486
2025,3,594443,Merchant Marine,https://stats.ncaa.org/teams/594443
2025,3,594623,Messiah,https://stats.ncaa.org/teams/594623
2025,3,594625,Methodist,https://stats.ncaa.org/teams/594625
2025,3,594626,Middlebury,https://stats.ncaa.org/teams/594626
2025,3,594687,Misericordia,https://stats.ncaa.org/teams/594687
2025,3,594704,Mitchell,https://stats.ncaa.org/teams/594704
2025,3,594628,Montclair St.,https://stats.ncaa.org/teams/594628
2025,3,594630,Moravian,https://stats.ncaa.org/teams/594630
2025,3,594634,Mount Union,https://stats.ncaa.org/teams/594634
2025,3,594568,Mt. St. Joseph,https://stats.ncaa.org/teams/594568
2025,3,594553,Mt. St. Mary (NY),https://stats.ncaa.org/teams/594553
2025,3,594635,Muhlenberg,https://stats.ncaa.org/teams/594635
2025,3,594638,Muskingum,https://stats.ncaa.org/teams/594638
2025,3,594639,Nazareth,https://stats.ncaa.org/teams/594639
2025,3,594539,Neumann,https://stats.ncaa.org/teams/594539
2025,3,594642,New England Col.,https://stats.ncaa.org/teams/594642
2025,3,594646,Nichols,https://stats.ncaa.org/teams/594646
2025,3,594648,North Central (IL),https://stats.ncaa.org/teams/594648
2025,3,594543,Northland,https://stats.ncaa.org/teams/594543
2025,3,594650,Norwich,https://stats.ncaa.org/teams/594650
2025,3,594652,Oberlin,https://stats.ncaa.org/teams/594652
2025,3,594555,Oglethorpe,https://stats.ncaa.org/teams/594555
2025,3,594654,Ohio Northern,https://stats.ncaa.org/teams/594654
2025,3,594655,Ohio Wesleyan,https://stats.ncaa.org/teams/594655
2025,3,594659,Oswego St.,https://stats.ncaa.org/teams/594659
2025,3,594661,Otterbein,https://stats.ncaa.org/teams/594661
2025,3,594577,Penn College,https://stats.ncaa.org/teams/594577
2025,3,594749,Pfeiffer,https://stats.ncaa.org/teams/594749
2025,3,594692,Piedmont,https://stats.ncaa.org/teams/594692
2025,3,594948,Pitt.-Bradford,https://stats.ncaa.org/teams/594948
2025,3,594663,Plattsburgh St.,https://stats.ncaa.org/teams/594663
2025,3,594758,Plymouth St.,https://stats.ncaa.org/teams/594758
2025,3,594698,Purchase,https://stats.ncaa.org/teams/594698
2025,3,594677,RIT,https://stats.ncaa.org/teams/594677
2025,3,594669,Randolph,https://stats.ncaa.org/teams/594669
2025,3,594667,Randolph-Macon,https://stats.ncaa.org/teams/594667
2025,3,594670,Regis (MA),https://stats.ncaa.org/teams/594670
2025,3,594760,Rensselaer,https://stats.ncaa.org/teams/594760
2025,3,594672,Rhodes,https://stats.ncaa.org/teams/594672
2025,3,594689,Rivier,https://stats.ncaa.org/teams/594689
2025,3,594675,Roanoke,https://stats.ncaa.org/teams/594675
2025,3,594679,Roger Williams,https://stats.ncaa.org/teams/594679
2025,3,594685,Rosemont,https://stats.ncaa.org/teams/594685
2025,3,594588,Russell Sage,https://stats.ncaa.org/teams/594588
2025,3,594301,SUNY Brockport,https://stats.ncaa.org/teams/594301
2025,3,594266,SUNY Canton,https://stats.ncaa.org/teams/594266
2025,3,594262,SUNY Cobleskill,https://stats.ncaa.org/teams/594262
2025,3,594586,SUNY Delhi,https://stats.ncaa.org/teams/594586
2025,3,594721,SUNY Geneseo,https://stats.ncaa.org/teams/594721
2025,3,594644,SUNY Maritime,https://stats.ncaa.org/teams/594644
2025,3,594258,SUNY Morrisville,https://stats.ncaa.org/teams/594258
2025,3,594582,SUNY New Paltz,https://stats.ncaa.org/teams/594582
2025,3,594657,SUNY Oneonta,https://stats.ncaa.org/teams/594657
2025,3,594764,SUNY Poly,https://stats.ncaa.org/teams/594764
2025,3,594665,SUNY Potsdam,https://stats.ncaa.org/teams/594665
2025,3,594729,Saint Joseph (CT),https://stats.ncaa.org/teams/594729
2025,3,594253,Saint Vincent,https://stats.ncaa.org/teams/594253
2025,3,594409,Salem St.,https://stats.ncaa.org/teams/594409
2025,3,594739,Salisbury,https://stats.ncaa.org/teams/594739
2025,3,594411,Salve Regina,https://stats.ncaa.org/teams/594411
2025,3,594742,Scranton,https://stats.ncaa.org/teams/594742
2025,3,594418,Sewanee,https://stats.ncaa.org/teams/594418
2025,3,594414,Shenandoah,https://stats.ncaa.org/teams/594414
2025,3,594417,Skidmore,https://stats.ncaa.org/teams/594417
2025,3,594420,Southern Me.,https://stats.ncaa.org/teams/594420
2025,3,594263,Southern Va.,https://stats.ncaa.org/teams/594263
2025,3,594570,Southwestern (TX),https://stats.ncaa.org/teams/594570
2025,3,594400,Spalding,https://stats.ncaa.org/teams/594400
2025,3,594423,Springfield,https://stats.ncaa.org/teams/594423
2025,3,594734,St. John Fisher,https://stats.ncaa.org/teams/594734
2025,3,594545,St. Joseph's (L.I.),https://stats.ncaa.org/teams/594545
2025,3,594404,St. Joseph's (ME),https://stats.ncaa.org/teams/594404
2025,3,594406,St. Lawrence,https://stats.ncaa.org/teams/594406
2025,3,594736,St. Mary's (MD),https://stats.ncaa.org/teams/594736
2025,3,594744,Stevens,https://stats.ncaa.org/teams/594744
2025,3,594766,Stevenson,https://stats.ncaa.org/teams/594766
2025,3,594426,Stockton,https://stats.ncaa.org/teams/594426
2025,3,594428,Susquehanna,https://stats.ncaa.org/teams/594428
2025,3,594431,Swarthmore,https://stats.ncaa.org/teams/594431
2025,3,594434,Thiel,https://stats.ncaa.org/teams/594434
2025,3,594557,Thomas (ME),https://stats.ncaa.org/teams/594557
2025,3,594771,Transylvania,https://stats.ncaa.org/teams/594771
2025,3,594702,Trine,https://stats.ncaa.org/teams/594702
2025,3,594436,Trinity (CT),https://stats.ncaa.org/teams/594436
2025,3,594439,Tufts,https://stats.ncaa.org/teams/594439
2025,3,594541,U New England,https://stats.ncaa.org/teams/594541
2025,3,594632,UMSV,https://stats.ncaa.org/teams/594632
2025,3,594621,UMass Boston,https://stats.ncaa.org/teams/594621
2025,3,594445,Union (NY),https://stats.ncaa.org/teams/594445
2025,3,594448,Ursinus,https://stats.ncaa.org/teams/594448
2025,3,594450,Utica,https://stats.ncaa.org/teams/594450
2025,3,594313,VTSU Castleton,https://stats.ncaa.org/teams/594313
2025,3,594255,VTSU Lyndon,https://stats.ncaa.org/teams/594255
2025,3,594470,Va. Wesleyan,https://stats.ncaa.org/teams/594470
2025,3,594468,Vassar,https://stats.ncaa.org/teams/594468
2025,3,594472,Wabash,https://stats.ncaa.org/teams/594472
2025,3,594396,Warren Wilson,https://stats.ncaa.org/teams/594396
2025,3,594474,Wash. & Jeff.,https://stats.ncaa.org/teams/594474
2025,3,594475,Wash. & Lee,https://stats.ncaa.org/teams/594475
2025,3,594478,Washington Col.,https://stats.ncaa.org/teams/594478
2025,3,594482,Wentworth,https://stats.ncaa.org/teams/594482
2025,3,594752,Wesleyan (CT),https://stats.ncaa.org/teams/594752
2025,3,594484,WestConn,https://stats.ncaa.org/teams/594484
2025,3,594488,Western New Eng.,https://stats.ncaa.org/teams/594488
2025,3,594547,Westminster (PA),https://stats.ncaa.org/teams/594547
2025,3,594491,Wheaton (MA),https://stats.ncaa.org/teams/594491
2025,3,594493,Widener,https://stats.ncaa.org/teams/594493
2025,3,594495,Wilkes,https://stats.ncaa.org/teams/594495
2025,3,594464,William Peace,https://stats.ncaa.org/teams/594464
2025,3,594498,Williams,https://stats.ncaa.org/teams/594498
2025,3,594549,Wilmington (OH),https://stats.ncaa.org/teams/594549
2025,3,594500,Wittenberg,https://stats.ncaa.org/teams/594500
2025,3,594502,Wooster,https://stats.ncaa.org/teams/594502
2025,3,594505,York (PA),https://stats.ncaa.org/teams/594505
2024,1,571437,Air Force,https://stats.ncaa.org/teams/571437
2024,1,571438,Army West Point,https://stats.ncaa.org/teams/571438
2024,1,571378,Bellarmine,https://stats.ncaa.org/teams/571378
2024,1,571379,Binghamton,https://stats.ncaa.org/teams/571379
2024,1,571380,Boston U.,https://stats.ncaa.org/teams/571380
2024,1,571381,Brown,https://stats.ncaa.org/teams/571381
2024,1,571382,Bryant,https://stats.ncaa.org/teams/571382
2024,1,571383,Bucknell,https://stats.ncaa.org/teams/571383
2024,1,571384,Canisius,https://stats.ncaa.org/teams/571384
2024,1,571385,Cleveland St.,https://stats.ncaa.org/teams/571385
2024,1,571386,Colgate,https://stats.ncaa.org/teams/571386
2024,1,571387,Cornell,https://stats.ncaa.org/teams/571387
2024,1,571388,Dartmouth,https://stats.ncaa.org/teams/571388
2024,1,571389,Delaware,https://stats.ncaa.org/teams/571389
2024,1,571390,Denver,https://stats.ncaa.org/teams/571390
2024,1,571391,Detroit Mercy,https://stats.ncaa.org/teams/571391
2024,1,571392,Drexel,https://stats.ncaa.org/teams/571392
2024,1,571393,Duke,https://stats.ncaa.org/teams/571393
2024,1,571394,Fairfield,https://stats.ncaa.org/teams/571394
2024,1,571395,Georgetown,https://stats.ncaa.org/teams/571395
2024,1,571396,Hampton,https://stats.ncaa.org/teams/571396
2024,1,571398,Harvard,https://stats.ncaa.org/teams/571398
2024,1,571446,High Point,https://stats.ncaa.org/teams/571446
2024,1,571399,Hobart,https://stats.ncaa.org/teams/571399
2024,1,571400,Hofstra,https://stats.ncaa.org/teams/571400
2024,1,571401,Holy Cross,https://stats.ncaa.org/teams/571401
2024,1,571402,Jacksonville,https://stats.ncaa.org/teams/571402
2024,1,571403,Johns Hopkins,https://stats.ncaa.org/teams/571403
2024,1,571374,LIU,https://stats.ncaa.org/teams/571374
2024,1,571404,Lafayette,https://stats.ncaa.org/teams/571404
2024,1,571457,Le Moyne,https://stats.ncaa.org/teams/571457
2024,1,571405,Lehigh,https://stats.ncaa.org/teams/571405
2024,1,571449,Lindenwood,https://stats.ncaa.org/teams/571449
